Player,Position,GP,GPG,APG,PPG,PlayerID
Jean-Gabriel Pageau,C,70,0.19,0.39,0.57,pageaje01
Jean-Luc Foudy,C,9,0.00,0.00,0.00,foudyje01
Jean-Sébastien Dea,C,4,0.00,0.00,0.00,deaje01
Jeff Carter,C,79,0.16,0.20,0.37,carteje01
Jeff Petry,D,61,0.08,0.43,0.51,petryje01
Jeff Skinner,LW/C,79,0.44,0.59,1.04,skinnje01
Jeffrey Viel,F,4,0.00,0.00,0.00,vielje01
Jeremy Davies,D,1,0.00,0.00,0.00,davieje01
Jeremy Lauzon,D,67,0.04,0.13,0.18,lauzoje01
Jeremy Swayman,G,37,0.00,0.00,0.00,swaymje01
Jesper Boqvist,C,70,0.14,0.16,0.30,boqvije01
Jesper Bratt,W,82,0.39,0.50,0.89,brattje01
Jesper Fast,RW,80,0.13,0.24,0.36,fastje01
Jesper Frödén,F,14,0.00,0.29,0.29,frodeje01
Jesperi Kotkaniemi,C,82,0.22,0.30,0.52,kotkaje01
Jesse Puljujärvi,RW,75,0.07,0.15,0.21,puljuje01
Jesse Ylönen,RW,37,0.16,0.27,0.43,yloneje01
Jet Greaves,G,1,0.00,0.00,0.00,greavje01
Jett Alexander,G,1,0.00,0.00,0.00,alexaje01
Jimmy Vesey,LW,81,0.14,0.17,0.31,veseyji02
Jiří Patera,G,2,0.00,0.00,0.00,paterji01
Joe Pavelski,C,82,0.34,0.60,0.94,paveljo01
Joe Snively,F,12,0.17,0.17,0.33,snivejo01
Joe Veleno,C,81,0.11,0.14,0.25,velenjo01
Joel Armia,RW,43,0.16,0.16,0.33,armiajo01
Joel Edmundson,D,61,0.03,0.18,0.21,edmunjo01
Joel Eriksson Ek,C/LW,78,0.29,0.49,0.78,eriksjo02
Joel Farabee,LW,82,0.18,0.29,0.48,farabjo01
Joel Hanley,D,26,0.00,0.08,0.08,hanlejo01
Joel Hofer,G,6,0.00,0.00,0.00,hoferjo01
Joel Kiviranta,F,70,0.11,0.01,0.13,kivirjo01
Joel Teasdale,F,2,0.00,0.50,0.50,teasdjo01
Joey Anderson,RW,38,0.16,0.08,0.24,anderjo08
Joey Daccord,G,5,0.00,0.00,0.00,daccojo01
John Carlson,D,40,0.23,0.50,0.73,carlsjo01
John Gibson,G,53,0.00,0.04,0.04,gibsojo02
John Hayden,C,7,0.29,0.00,0.29,haydejo01
John Klingberg,D,67,0.15,0.34,0.49,klingjo01
John Leonard,LW,6,0.17,0.00,0.17,leonajo01
John Marino,D,64,0.06,0.22,0.28,marinjo01
John Tavares,C,80,0.45,0.55,1.00,tavarjo01
John-Jason Peterka,RW,77,0.16,0.26,0.42,peterjo01
Johnathan Kovacevic,D,77,0.04,0.16,0.19,kovacjo01
Johnny Gaudreau,LW,80,0.26,0.66,0.93,gaudrjo01
Jon Gillies,G,3,0.00,0.00,0.00,gillijo01
Jonah Gadjovich,LW,35,0.09,0.11,0.20,gadjojo01
Jonas Brodin,D,60,0.05,0.18,0.23,brodijo01
Jonas Johansson,G,3,0.00,0.00,0.00,johanjo03
Jonas Røndbjerg,RW,13,0.00,0.08,0.08,rondbjo01
Jonas Siegenthaler,D,80,0.05,0.21,0.26,siegejo01
Jonatan Berggren,RW,67,0.22,0.19,0.42,berggjo02
Jonathan Drouin,LW,58,0.03,0.47,0.50,drouijo01
Jonathan Gruden,C,3,0.00,0.00,0.00,grudejo02
Jonathan Huberdeau,LW,79,0.19,0.51,0.70,huberjo01
Jonathan Marchessault,C,76,0.37,0.38,0.75,audymjo01
Jonathan Quick,G,41,0.00,0.00,0.00,quickjo01
Jonathan Toews,C,53,0.28,0.30,0.58,toewsjo01
Jonathon Merrill,D,73,0.03,0.14,0.16,merrijo01
Jonny Brodzinski,C,17,0.06,0.06,0.12,brodzjo01
Joona Koppanen,LW,5,0.00,0.20,0.20,koppajo01
Joona Luoto,F,7,0.14,0.00,0.14,luotojo01
Joonas Korpisalo,G,39,0.00,0.00,0.00,korpijo01
Jordan Binnington,G,61,0.00,0.03,0.03,binnijo01
Jordan Eberle,RW,82,0.24,0.52,0.77,eberljo01
Jordan Greenway,LW,62,0.10,0.08,0.18,greenjo02
Jordan Gross,D,15,0.20,0.00,0.20,grossjo01
Jordan Harris,D,65,0.06,0.20,0.26,harrijo01
Jordan Kyrou,C,79,0.47,0.46,0.92,kyroujo01
Jordan Martinook,LW,82,0.16,0.26,0.41,martijo01
Jordan Oesterle,D,52,0.04,0.17,0.21,oestejo01
Jordan Spence,D,6,0.00,0.17,0.17,spencjo01
Jordan Staal,C,81,0.21,0.21,0.42,staaljo01
Jordie Benn,D,12,0.08,0.08,0.17,bennjo01
Joseph Cramarossa,C,4,0.25,0.00,0.25,cramajo01
Joseph Woll,G,7,0.00,0.00,0.00,wolljo01
Josh Anderson,RW,69,0.30,0.16,0.46,anderjo05
Josh Archibald,RW,62,0.10,0.10,0.19,archijo01
Josh Bailey,C,64,0.13,0.27,0.39,bailejo01
Josh Brown,D,68,0.06,0.04,0.10,brownjo01
Josh Leivo,LW,51,0.08,0.24,0.31,leivojo01
Josh Mahura,D,82,0.05,0.15,0.20,mahurjo01
Josh Manson,D,27,0.07,0.30,0.37,mansojo01
Josh Morrissey,D,78,0.21,0.77,0.97,morrijo04
Joshua Dunne,C,8,0.00,0.00,0.00,dunnejo01
Joshua Norris,C,8,0.25,0.13,0.38,norrijo01
Jujhar Khaira,LW,51,0.12,0.16,0.27,khairju01
Julien Gauthier,RW,57,0.16,0.09,0.25,gauthju01
Juraj Slafkovsky,LW,39,0.10,0.15,0.26,slafkju01
Justin Barron,D,39,0.10,0.28,0.38,barroju01
Justin Braun,D,51,0.00,0.04,0.04,braunju01
Justin Danforth,RW/C,6,0.33,0.17,0.50,danfoju01
Justin Faulk,D,82,0.13,0.48,0.61,faulkju01
Justin Holl,D,80,0.03,0.20,0.23,hollju01
Justin Kirkland,LW,7,0.00,0.00,0.00,kirklju01
Justin Richards,F,2,0.00,0.50,0.50,richaju01
Justin Schultz,D,73,0.10,0.37,0.47,schulju01
Justus Annunen,G,2,0.00,0.00,0.00,annunju01
Juuse Saros,G,64,0.00,0.02,0.02,sarosju01
Juuso Pärssinen,C,45,0.13,0.42,0.56,parssju01
Juuso Välimäki,D,78,0.05,0.38,0.44,valimju01
K'Andre Miller,D,79,0.11,0.43,0.54,milleka01
Kaapo Kähkönen,G,37,0.00,0.00,0.00,kahkoka01
Kaapo Kakko,RW,82,0.22,0.27,0.49,kakkoka01
Kaedan Korczak,D,10,0.00,0.20,0.20,korczka01
Kaiden Guhle,D,44,0.09,0.32,0.41,guhleka01
Kailer Yamamoto,RW,58,0.17,0.26,0.43,yamamka01
Kale Clague,D,33,0.00,0.12,0.12,claguka01
Karel Vejmelka,G,50,0.00,0.00,0.00,vejmeka01
Karson Kuhlman,C,47,0.06,0.09,0.15,kuhlmka01
Kasperi Kapanen,RW,66,0.23,0.29,0.52,kapanka01
Keegan Kolesar,RW,74,0.11,0.14,0.24,koleske01
Keith Kinkaid,G,2,0.00,0.00,0.00,kinkake01
Kent Johnson,C,79,0.20,0.30,0.51,johnske01
Kevin Bahl,D,42,0.05,0.14,0.19,bahlke01
Kevin Fiala,LW,69,0.33,0.71,1.04,fialake01
Kevin Gravel,D,23,0.00,0.04,0.04,graveke01
Kevin Hayes,RW,81,0.22,0.44,0.67,hayeske01
Kevin Labanc,RW,72,0.21,0.25,0.46,labanke01
Kevin Lankinen,G,19,0.00,0.00,0.00,lankike01
Kevin Mandolese,G,3,0.00,0.00,0.00,mandoke01
Kevin Rooney,C,17,0.00,0.06,0.06,rooneke01
Kevin Shattenkirk,D,75,0.05,0.31,0.36,shattke01
Kevin Stenlund,C,54,0.11,0.06,0.17,stenlke01
Kiefer Sherwood,RW,32,0.22,0.19,0.41,sherwki01
Kieffer Bellows,LW,28,0.11,0.00,0.11,belloki01
Kirby Dach,C,58,0.24,0.41,0.66,dachki01
Kirill Kaprizov,LW,67,0.60,0.52,1.12,kapriki01
Kirill Marchenko,RW,59,0.36,0.07,0.42,marchki01
Klim Kostin,C/LW,57,0.19,0.18,0.37,kostikl01
Kris Letang,D,64,0.19,0.45,0.64,letankr01
Kristian Reichel,F,2,0.00,0.50,0.50,reichkr01
Kurtis MacDermid,D,44,0.02,0.11,0.14,macdeku01
Kyle Burroughs,D,48,0.04,0.06,0.10,burroky01
Kyle Capobianco,D,14,0.14,0.00,0.14,capobky01
Kyle Clifford,LW,2,0.00,0.50,0.50,cliffky01
Kyle Connor,LW,82,0.38,0.60,0.98,connoky01
Kyle Criscuolo,C,1,1.00,0.00,1.00,criscky01
Kyle Okposo,RW,75,0.15,0.23,0.37,okposky01
Kyle Palmieri,RW,55,0.29,0.31,0.60,palmiky01
Lane Pederson,F,27,0.11,0.11,0.22,pederla01
Lars Eller,C,84,0.12,0.15,0.27,ellerla01
Lassi Thomson,D,2,0.00,0.00,0.00,thomsla01
Laurent Brossoit,G,11,0.00,0.00,0.00,brossla01
Laurent Dauphin,C,21,0.05,0.00,0.05,dauphla01
Lawrence Pilut,D,17,0.06,0.12,0.18,pilutla01
Lawson Crouse,LW,77,0.31,0.27,0.58,crousla01
Leevi Merilainen,G,2,0.00,0.00,0.00,merille01
Leon Draisaitl,C,80,0.65,0.95,1.60,draisle01
Liam Foudy,C,62,0.11,0.11,0.23,foudyli01
Liam O'Brien,C,56,0.05,0.14,0.20,obrieli01
Lias Andersson,C,1,0.00,0.00,0.00,anderli01
Libor Hájek,D,16,0.06,0.00,0.06,hajekli01
Linus Ullmark,G,49,0.02,0.00,0.02,ullmali01
Logan Brown,C,30,0.07,0.13,0.20,brownlo01
Logan Couture,C,82,0.33,0.49,0.82,coutulo01
Logan O'Connor,RW,82,0.11,0.21,0.32,oconnlo01
Logan Stanley,D,19,0.05,0.11,0.16,stanllo01
Logan Thompson,G,37,0.00,0.00,0.00,thomplo01
Lucas Carlsson,D,2,0.00,0.00,0.00,carlslu01
Lucas Condotta,F,1,1.00,0.00,1.00,condolu01
Lucas Johansen,D,2,0.00,0.00,0.00,johanlu01
Lucas Raymond,LW,74,0.23,0.38,0.61,raymolu01
Lukáš Dostál,G,19,0.00,0.00,0.00,dostalu01
Lukas Reichel,LW,23,0.30,0.35,0.65,reichlu01
Lukáš Rousek,RW,2,0.50,0.50,1.00,rouselu01
Lukáš Sedlák,C,30,0.10,0.17,0.27,sedlalu01
Luke Evangelista,RW,24,0.29,0.33,0.63,evanglu01
Luke Glendening,C,70,0.04,0.04,0.09,glendlu01
Luke Hughes,D,2,0.50,0.50,1.00,hughelu01
Luke Kunin,C,31,0.16,0.26,0.42,kuninlu01
Luke Philp,F,3,0.00,0.33,0.33,philplu01
Luke Schenn,D,70,0.06,0.26,0.31,schenlu01
Mac Hollowell,D,6,0.00,0.33,0.33,holloma01
Mackenzie Blackwood,G,22,0.00,0.00,0.00,blackma01
Mackenzie Entwistle,RW,66,0.06,0.09,0.15,entwima01
MacKenzie Weegar,D,81,0.05,0.33,0.38,weegama01
Mads Søgaard,G,19,0.00,0.05,0.05,sogaama01
Magnus Hellberg,G,18,0.00,0.00,0.00,hellbma01
Marc McLaughlin,F,2,0.00,0.00,0.00,mclauma01
Marc Staal,D,82,0.04,0.15,0.18,staalma01
Marc-André Fleury,G,46,0.00,0.02,0.02,fleurma01
Marc-Édouard Vlasic,D,78,0.01,0.22,0.23,vlasima01
Marco Kasper,C,1,0.00,0.00,0.00,kaspema01
Marco Rossi,C,19,0.00,0.05,0.05,rossima01
Marco Scandella,D,20,0.05,0.05,0.10,scandma01
Marcus Björk,D,33,0.09,0.24,0.33,bjorkma01
Marcus Foligno,LW,65,0.11,0.22,0.32,foligma01
Marcus Johansson,C/W,80,0.24,0.34,0.58,johanma03
Marcus Pettersson,D,68,0.01,0.34,0.35,pettema01
Marián Studenič,RW,3,0.00,0.00,0.00,studema01
Mario Ferraro,D,72,0.06,0.10,0.15,ferrama01
Mark Borowiecki,D,4,0.00,0.00,0.00,borowma01
Mark Friedman,D,23,0.04,0.09,0.13,friedma01
Mark Giordano,D,78,0.05,0.26,0.31,giordma01
Mark Jankowski,C,50,0.14,0.10,0.24,jankoma01
Mark Kastelic,C,65,0.11,0.06,0.17,kastema01
Mark Scheifele,C,81,0.52,0.32,0.84,scheima01
Mark Stone,RW,43,0.40,0.49,0.88,stonema01
Markus Niemeläinen,D,23,0.00,0.00,0.00,niemema01
Martin Fehérváry,D,67,0.09,0.15,0.24,feherma01
Martin Jones,G,48,0.00,0.00,0.00,jonesma02
Martin Kaut,RW,36,0.11,0.11,0.22,kautma01
Martin Nečas,C,82,0.34,0.52,0.87,necasma01
Mason Appleton,C,41,0.12,0.27,0.39,applema01
Mason Marchment,F,68,0.18,0.28,0.46,marchma01
Mason McTavish,C,80,0.21,0.33,0.54,mctavma01
Mason Shaw,C,59,0.12,0.17,0.29,shawma01
Matěj Blümel,RW,6,0.17,0.00,0.17,blumema01
Mathew Barzal,C,58,0.24,0.64,0.88,barzama01
Mathew Dumba,D,79,0.05,0.13,0.18,dumbama01
Mathieu Joseph,RW,56,0.05,0.27,0.32,josepma01
Mathieu Olivier,F,66,0.08,0.15,0.23,olivima01
Matias Maccelli,LW,64,0.17,0.59,0.77,maccema01
Mats Zuccarello,LW,78,0.28,0.58,0.86,zuccama01
Matt Benning,D,77,0.01,0.30,0.31,bennima01
Matt Boldy,LW,81,0.38,0.40,0.78,boldyma01
Matt Duchene,C,71,0.31,0.48,0.79,duchema01
Matt Grzelcyk,D,75,0.05,0.29,0.35,grzelma01
Matt Irwin,D,61,0.03,0.05,0.08,irwinma01
Matt Kiersted,D,20,0.05,0.15,0.20,kiersma01
Matt Luff,RW,19,0.11,0.11,0.21,luffma01
Matt Martin,LW,81,0.09,0.15,0.23,martima02
Matt Murray,G,26,0.00,0.00,0.00,murrama02
Matt Murray,G,3,0.00,0.00,0.00,murrama03
Matt Roy,D,82,0.11,0.21,0.32,royma04
Matthew Beniers,C,80,0.30,0.41,0.71,beniema01
Matthew Berlin,G,1,0.00,0.00,0.00,berlima01
Matthew Coronato,RW,1,0.00,0.00,0.00,coronma01
Matthew Highmore,LW,2,0.00,0.00,0.00,highmma01
Matthew Kessel,D,2,0.00,0.00,0.00,kessema01
Matthew Knies,LW,3,0.00,0.33,0.33,kniesma01
Matthew Nieto,LW,81,0.15,0.15,0.30,nietoma01
Matthew Phillips,F,2,0.00,0.00,0.00,phillma01
Matthew Tkachuk,LW/RW,79,0.51,0.87,1.38,tkachma01
Mattias Ekholm,D,78,0.12,0.29,0.41,ekholma01
Mattias Janmark,C,66,0.15,0.23,0.38,janmama02
Mattias Samuelsson,D,55,0.04,0.15,0.18,samuema02
Max Comtois,LW,64,0.14,0.16,0.30,comtoma01
Max Domi,LW,80,0.25,0.45,0.70,domima01
Max Guenette,D,1,0.00,0.00,0.00,guenema01
Max Jones,LW,69,0.13,0.14,0.28,jonesma03
Max Pacioretty,LW,5,0.60,0.00,0.60,pacioma01
Maxime Lajoie,D,3,0.00,0.00,0.00,lajoima01
Maxwell Willman,C,9,0.00,0.00,0.00,willmma01
Michael Amadio,C,67,0.24,0.16,0.40,amadimi01
Michael Anderson,D,77,0.06,0.19,0.26,andermi02
Michael Bunting,LW,82,0.28,0.32,0.60,buntimi01
Michael Carcone,F,9,0.22,0.11,0.33,carcomi01
Michael Eyssimont,C,54,0.09,0.19,0.28,eyssimi01
Michael Hutchinson,G,16,0.00,0.06,0.06,hutchmi01
Michael Kesselring,D,9,0.00,0.33,0.33,kessemi01
Michael McCarron,RW,32,0.06,0.06,0.13,mccarmi01
Michael McLeod,C,80,0.05,0.28,0.33,mcleomi01
Michael Pezzetta,C,63,0.11,0.13,0.24,pezzemi01
Michael Rasmussen,C,56,0.18,0.34,0.52,rasmumi01
Michael Stone,D,48,0.13,0.10,0.23,stonemi01
Mika Zibanejad,C,82,0.48,0.63,1.11,zibanmi01
Mikael Backlund,C,82,0.23,0.45,0.68,backlmi01
Mikael Granlund,C,79,0.13,0.39,0.52,granlmi01
Mikael Pyyhtia,LW,2,0.00,0.50,0.50,pyyhtmi01
Mike Hardman,RW,8,0.00,0.00,0.00,hardmmi01
Mike Hoffman,C/LW,67,0.21,0.30,0.51,hoffmmi02
Mike Matheson,D,48,0.17,0.54,0.71,mathemi01
Mike Reilly,D,10,0.00,0.10,0.10,reillmi01
Mikhail Maltsev,LW,5,0.00,0.00,0.00,maltsmi01
Mikhail Sergachev,D,79,0.13,0.68,0.81,sergami01
Mikko Rantanen,RW,82,0.67,0.61,1.28,rantami01
Milan Lucic,LW,77,0.09,0.16,0.25,lucicmi01
Miles Wood,LW,76,0.17,0.18,0.36,woodmi01
Miloš Kelemen,F,14,0.07,0.00,0.07,kelemmi01
Miro Heiskanen,D,79,0.14,0.78,0.92,heiskmi01
Mitch Marner,RW,80,0.38,0.86,1.24,marnemi01
Morgan Barron,C,70,0.11,0.19,0.30,barromo01
Morgan Frost,C,81,0.23,0.33,0.57,frostmo01
Morgan Geekie,C,69,0.13,0.28,0.41,geekimo01
Morgan Rielly,D,65,0.06,0.57,0.63,riellmo01
Moritz Seider,D,82,0.06,0.45,0.51,seidemo01
Nate Schmidt,D,71,0.10,0.17,0.27,schmina01
Nathan Bastian,RW,43,0.14,0.21,0.35,bastina01
Nathan Beaulieu,D,52,0.00,0.08,0.08,beaulna01
Nathan MacKinnon,C,71,0.59,0.97,1.56,mackina01
Nathan Smith,C,4,0.00,0.00,0.00,smithna03
Nathan Walker,C,56,0.04,0.14,0.18,walkena01
Nazem Kadri,C,82,0.29,0.39,0.68,kadrina01
Neal Pionk,D,82,0.12,0.28,0.40,pionkne01
Nic Dowd,C,65,0.20,0.18,0.38,dowdni01
Nic Petan,C,10,0.10,0.20,0.30,petanni01
Nicholas Abruzzese,C,2,0.00,1.00,1.00,abruzni01
Nicholas Robertson,LW,15,0.13,0.20,0.33,roberni01
Nick Bjugstad,C,78,0.22,0.15,0.37,bjugsni01
Nick Blankenburg,D,36,0.11,0.28,0.39,blankni01
Nick Bonino,C,62,0.16,0.15,0.31,boninni01
Nick Cicek,D,16,0.00,0.25,0.25,cicekni01
Nick Cousins,C,79,0.11,0.23,0.34,cousini01
Nick DeSimone,D,4,0.00,0.00,0.00,desimni01
Nick Foligno,LW,60,0.17,0.27,0.43,foligni01
Nick Holden,D,65,0.03,0.22,0.25,holdeni01
Nick Jensen,D,77,0.06,0.31,0.38,jenseni02
Nick Leddy,D,78,0.03,0.27,0.29,leddyni01
Nick Paul,LW,80,0.21,0.19,0.40,paulni01
Nick Ritchie,LW,74,0.18,0.18,0.35,ritchni01
Nick Schmaltz,C,63,0.35,0.57,0.92,schmani01
Nick Seeler,D,77,0.05,0.13,0.18,seeleni01
Nick Suzuki,C,82,0.32,0.49,0.80,suzukni01
Nick Swaney,RW,1,0.00,0.00,0.00,swaneni01
Nicklas Bäckström,C,39,0.18,0.36,0.54,backsni02
Nicklaus Perbix,D,69,0.07,0.22,0.29,perbini01
Nico Hischier,C,81,0.38,0.60,0.99,hischni01
Nico Sturm,C,74,0.19,0.16,0.35,sturmni01
Nicolas Aubé-Kubel,RW,53,0.08,0.15,0.23,aubekni01
Nicolas Deslauriers,LW,80,0.08,0.08,0.15,deslani01
Nicolas Hague,D,81,0.04,0.17,0.21,hagueni01
Nicolas Roy,C,65,0.22,0.25,0.46,royni01
Nikita Alexandrov,C,28,0.11,0.14,0.25,alexani01
Nikita Kucherov,RW,82,0.37,1.01,1.38,kucheni01
Nikita Nesterenko,C,9,0.11,0.00,0.11,nesteni02
Nikita Okhotyuk,D,10,0.10,0.00,0.10,okhotni01
Nikita Soshnikov,RW,3,0.00,0.00,0.00,soshnni01
Nikita Zadorov,D,82,0.17,0.09,0.26,zadorni01
Nikita Zaitsev,D,46,0.02,0.15,0.17,zaitsni01
Niko Mikkola,D,81,0.01,0.06,0.07,mikkoni01
Nikolai Knyzhov,D,12,0.08,0.00,0.08,knyzhni01
Nikolaj Ehlers,LW,45,0.27,0.58,0.84,ehlerni01
Nils Åman,C,68,0.06,0.18,0.24,amanni01
Nils Höglander,LW,25,0.12,0.24,0.36,hoglani01
Nils Lundkvist,D,60,0.10,0.17,0.27,lundkni01
Nino Niederreiter,RW,78,0.31,0.22,0.53,niedeni01
Noah Cates,LW,82,0.16,0.30,0.46,catesno01
Noah Dobson,D,78,0.17,0.46,0.63,dobsono01
Noah Gregor,C,57,0.18,0.12,0.30,gregono01
Noah Hanifin,D,81,0.09,0.38,0.47,hanifno01
Noah Juulsen,D,12,0.00,0.00,0.00,juulsno01
Noel Acciari,C,77,0.18,0.12,0.30,acciano01
Nolan Foote,LW,6,0.17,0.00,0.17,footeno01
Oliver Bjorkstrand,RW,81,0.25,0.31,0.56,bjorkol01
Oliver Ekman-Larsson,D,54,0.04,0.37,0.41,ekmanol01
Oliver Wahlstrom,RW,35,0.20,0.26,0.46,wahlsol01
Olle Eriksson Ek,G,1,0.00,0.00,0.00,eriksol01
Olle Lycksell,RW,8,0.00,0.13,0.13,lycksol01
Olli Määttä,D,78,0.08,0.22,0.29,maattol01
Ondřej Kaše,RW,1,0.00,0.00,0.00,kaseon01
Ondřej Palát,LW,49,0.16,0.31,0.47,palaton01
Oskar Lindblom,LW,73,0.08,0.12,0.21,lindbos01
Oskar Olausson,RW,1,0.00,0.00,0.00,olausos01
Oskar Steen,C,3,0.33,0.00,0.33,steenos01
Oskar Sundqvist,C,67,0.15,0.27,0.42,sundqos01
Otto Koivula,LW,8,0.00,0.25,0.25,koivuot01
Owen Beck,C,1,0.00,0.00,0.00,beckow01
Owen Power,D,79,0.05,0.39,0.44,powerow01
Owen Tippett,RW,77,0.35,0.29,0.64,tippeow01
Parker Kelly,F,55,0.02,0.05,0.07,kellypa01
Parker Wotherspoon,D,12,0.00,0.08,0.08,wothepa01
Pat Maroon,LW,80,0.06,0.11,0.18,maroopa01
Patric Hörnqvist,RW,22,0.05,0.09,0.14,hornqpa01
Patrice Bergeron,C,78,0.35,0.40,0.74,bergepa01
Patrick Brown,C,61,0.07,0.13,0.20,brownpa02
Patrick Kane,RW,73,0.29,0.49,0.78,kanepa01
Patrik Laine,RW,55,0.40,0.55,0.95,lainepa01
Patrik Nemeth,D,75,0.00,0.07,0.07,nemetpa01
Paul Cotter,C,55,0.24,0.09,0.33,cottepa01
Paul Stastny,C,73,0.12,0.18,0.30,stastpa01
Pavel Buchnevich,LW,63,0.41,0.65,1.06,buchnpa01
Pavel Dorofeyev,LW,18,0.39,0.11,0.50,dorofpa01
Pavel Francouz,G,16,0.00,0.06,0.06,francpa01
Pavel Zacha,C,82,0.26,0.44,0.70,zachapa01
Pavol Regenda,F,14,0.07,0.14,0.21,regenpa01
Petr Mrázek,G,39,0.00,0.05,0.05,mrazepe01
Peyton Krebs,C,74,0.12,0.23,0.35,krebspe01
Pheonix Copley,G,37,0.00,0.03,0.03,copleph01
Phil Kessel,RW,82,0.17,0.27,0.44,kesseph01
Philip Broberg,D,46,0.02,0.15,0.17,brobeph01
Philip Tomasino,C,31,0.16,0.42,0.58,tomasph01
Philipp Grubauer,G,39,0.00,0.03,0.03,grubaph01
Philipp Kurashev,C,70,0.13,0.23,0.36,kurasph01
Philippe Myers,D,11,0.09,0.18,0.27,myersph01
Phillip Danault,C,82,0.22,0.44,0.66,danauph01
Phillip Di Giuseppe,LW,30,0.20,0.20,0.40,digiuph01
Pierre Engvall,LW,76,0.22,0.17,0.39,engvapi01
Pierre-Édouard Bellemare,LW,73,0.05,0.12,0.18,bellepi01
Pierre-Luc Dubois,LW,73,0.37,0.49,0.86,duboipi01
Pierre-Olivier Joseph,D,75,0.07,0.21,0.28,joseppi01
Pius Suter,F,79,0.18,0.13,0.30,suterpi01
Pontus Holmberg,RW,37,0.14,0.22,0.35,holmbpo01
Pyotr Kochetkov,G,24,0.00,0.00,0.00,kochepy01
Quinn Hughes,D,78,0.09,0.88,0.97,hughequ01
Quinton Byfield,C,53,0.06,0.36,0.42,byfiequ01
Radek Faksa,C,81,0.14,0.11,0.25,faksara01
Radim Šimek,D,44,0.02,0.05,0.07,simekra01
Radim Zohorna,F,10,0.10,0.00,0.10,zohorra01
Radko Gudas,D,72,0.03,0.21,0.24,gudasra01
Rafaël Harvey-Pinard,LW,34,0.41,0.18,0.59,harvera01
Rasmus Andersson,D,79,0.14,0.48,0.62,anderra01
Rasmus Asplund,F,46,0.04,0.13,0.17,asplura01
Rasmus Dahlin,D,78,0.19,0.74,0.94,dahlira01
Rasmus Kupari,C,66,0.05,0.18,0.23,kuparra01
Rasmus Ristolainen,D,74,0.04,0.23,0.27,ristora01
Rasmus Sandin,D,71,0.10,0.39,0.49,sandira01
Reese Johnson,F,57,0.07,0.04,0.11,johnsre01
Reilly Smith,RW,78,0.33,0.38,0.72,smithre01
Rem Pitlick,C,46,0.13,0.20,0.33,pitlire01
Rickard Rakell,RW,82,0.34,0.39,0.73,rakelri01
Ridly Greig,C,20,0.10,0.35,0.45,greigri01
Riley Sheahan,C,2,0.00,0.00,0.00,sheahri01
Riley Stillman,D,50,0.02,0.14,0.16,stillri01
Riley Tufte,LW,3,0.00,0.00,0.00,tufteri01
Robby Fabbri,C,28,0.25,0.32,0.57,fabbrro01
Robert Bortuzzo,D,43,0.05,0.07,0.12,borturo01
Robert Hägg,D,38,0.05,0.13,0.18,haggro01
Robert Thomas,C,73,0.25,0.64,0.89,thomaro01
Robin Salo,D,11,0.18,0.18,0.36,saloro01
Roland McKeown,D,6,0.00,0.00,0.00,mckeoro01
Roman Josi,D,67,0.27,0.61,0.88,josiro01
Ronald Attard,D,2,0.00,0.00,0.00,attarro01
Roope Hintz,LW,73,0.51,0.52,1.03,hintzro01
Ross Colton,C,81,0.20,0.20,0.40,coltoro01
Ross Johnston,LW,16,0.00,0.13,0.13,johnsro02
Rourke Chartier,C,6,0.00,0.00,0.00,chartro01
Rūdolfs Balcers,LW,17,0.18,0.12,0.29,balceru01
Ryan Carpenter,C,22,0.05,0.09,0.14,carpery01
Ryan Donato,C,71,0.20,0.18,0.38,donatry01
Ryan Graves,D,78,0.10,0.23,0.33,gravery01
Ryan Hartman,RW,59,0.25,0.37,0.63,hartmry01
Ryan Johansen,C,55,0.22,0.29,0.51,johanry01
Ryan Lindgren,D,63,0.02,0.27,0.29,lindgry01
Ryan Lomberg,LW,82,0.15,0.10,0.24,lombery01
Ryan McDonagh,D,71,0.03,0.25,0.28,mcdonry01
Ryan McLeod,C,57,0.19,0.21,0.40,mcleory01
Ryan Murray,D,13,0.00,0.23,0.23,murrary01
Ryan Nugent-Hopkins,C,82,0.45,0.82,1.27,nugenry01
Ryan O'Reilly,C,53,0.30,0.26,0.57,oreilry01
Ryan Poehling,C,53,0.13,0.13,0.26,poehlry01
Ryan Pulock,D,82,0.06,0.26,0.32,pulocry01
Ryan Reaves,RW,73,0.07,0.14,0.21,reavery01
Ryan Strome,C,82,0.18,0.32,0.50,stromry01
Ryan Suter,D,82,0.04,0.27,0.30,suterry01
Saku Mäenalanen,RW,64,0.06,0.09,0.16,maenasa01
Sam Bennett,C,63,0.25,0.38,0.63,bennesa01
Sam Carrick,C,52,0.06,0.08,0.13,carrisa01
Sam Gagner,C,48,0.17,0.13,0.29,gagnesa01
Sam Lafferty,C/LW,70,0.17,0.21,0.39,laffesa01
Sam Montembeault,G,40,0.00,0.00,0.00,montesa01
Sam Reinhart,C,82,0.38,0.44,0.82,reinhsa01
Sam Steel,C,65,0.15,0.28,0.43,steelsa01
Sammy Blais,LW,71,0.13,0.23,0.35,blaissa01
Sampo Ranta,LW,6,0.00,0.00,0.00,rantasa01
Samuel Bolduc,D,17,0.12,0.06,0.18,boldusa01
Samuel Ersson,G,12,0.00,0.00,0.00,erssosa01
