Player,Position,GP,GPG,APG,PPG,PlayerID
Tomáš Mojžíš,D,7,0.00,0.14,0.14,mojzito01
Tomáš Plekanec,LW,67,0.13,0.30,0.43,plekato01
Tomáš Surový,LW,53,0.23,0.25,0.47,surovto01
Tomáš Vokoun,G,61,0.00,0.03,0.03,vokouto01
Tomi Pettinen,D,18,0.00,0.00,0.00,pettito01
Tommy Albelin,D,36,0.00,0.17,0.17,albelto01
Toni Lydman,D,75,0.01,0.21,0.23,lydmato01
Tony Amonte,RW,80,0.18,0.35,0.53,amontto01
Travis Green,C,82,0.12,0.15,0.27,greentr01
Travis Moen,LW,39,0.10,0.03,0.13,moentr01
Trent Hunter,RW,82,0.20,0.23,0.43,huntetr01
Trent Whitfield,C,30,0.07,0.17,0.23,whitftr01
Trevor Daley,D,81,0.04,0.14,0.17,daleytr01
Trevor Gillies,LW,1,0.00,0.00,0.00,gillitr01
Trevor Letowski,RW,81,0.12,0.22,0.35,letowtr01
Trevor Linden,C,82,0.09,0.11,0.20,lindetr01
Tuomas Pihlman,LW,11,0.09,0.09,0.18,pihlmtu01
Tuomo Ruutu,C,15,0.13,0.20,0.33,ruututu01
Turner Stevenson,RW,31,0.03,0.10,0.13,stevetu01
Ty Conklin,G,18,0.00,0.00,0.00,conklty01
Tyler Arnason,C,79,0.16,0.41,0.57,arnasty01
Tyler Bouck,RW,12,0.08,0.08,0.17,bouckty01
Tyler Wright,C,43,0.05,0.14,0.19,wrighty01
Tyson Nash,LW,50,0.00,0.12,0.12,nashty01
Václav Prospal,LW,81,0.31,0.68,0.99,prospva01
Václav Varaďa,RW,76,0.07,0.21,0.28,varadva01
Valtteri Filppula,C,4,0.00,0.25,0.25,filppva01
Vernon Fiddler,C,40,0.20,0.10,0.30,fiddlve01
Vesa Toskala,G,37,0.00,0.03,0.03,toskave01
Viktor Kozlov,LW,69,0.17,0.19,0.36,kozlovi01
Ville Nieminen,LW,70,0.11,0.23,0.34,niemivi01
Vincent Lecavalier,C,80,0.44,0.50,0.94,lecavvi01
Vitali Kolesnik,G,8,0.00,0.13,0.13,kolesvi01
Vitaly Vishnevski,D,82,0.01,0.09,0.10,vishnvi01
Vladimir Malakhov,D,29,0.14,0.17,0.31,malakvl01
Vladimír Országh,RW,16,0.25,0.31,0.56,orszavl01
Vojtěch Polák,LW,3,0.00,0.00,0.00,polakvo01
Vyacheslav Kozlov,LW,82,0.30,0.56,0.87,kozlovy01
Wade Belak,D,55,0.00,0.05,0.05,belakwa01
Wade Brookbank,D,32,0.03,0.06,0.09,brookwa01
Wade Dubielewicz,G,7,0.00,0.00,0.00,dubiewa01
Wade Redden,D,65,0.15,0.62,0.77,reddewa01
Wade Skolney,D,1,0.00,0.00,0.00,skolnwa01
Wayne Primeau,C,71,0.15,0.15,0.31,primewa01
Wes Walz,C,82,0.23,0.22,0.45,walzwe01
Willie Mitchell,D,80,0.03,0.10,0.13,mitchwi01
Wojtek Wolski,LW,9,0.22,0.44,0.67,wolskwo01
Wyatt Smith,C,42,0.00,0.19,0.19,smithwy01
Yan Stastny,C,20,0.05,0.15,0.20,stastya01
Yanic Perreault,C,69,0.32,0.51,0.83,perreya01
Yanick Lehoux,C,3,0.33,0.00,0.33,lehouya01
Yann Danis,G,6,0.00,0.00,0.00,danisya01
Zach Parise,C,81,0.17,0.22,0.40,parisza01
Zbyněk Michálek,D,82,0.11,0.18,0.29,michazb01
Zdeněk Blatný,LW,5,0.00,0.00,0.00,blatnzd01
Zdeno Chára,D,71,0.23,0.38,0.61,charazd01
Zenon Konopka,C,23,0.17,0.13,0.30,konopze01
Žigmund Pálffy,RW,42,0.26,0.74,1.00,palffzi01
