Player,Position,GP,GPG,APG,PPG,PlayerID
Trevor Linden,C,59,0.12,0.08,0.20,lindetr01
Troy Brouwer,RW,2,0.00,0.50,0.50,brouwtr01
Tuomo Ruutu,LW,77,0.13,0.29,0.42,ruututu01
Tuukka Rask,G,4,0.00,0.00,0.00,rasktu01
Ty Conklin,G,33,0.00,0.03,0.03,conklty01
Tyler Arnason,C,70,0.14,0.30,0.44,arnasty01
Tyler Kennedy,C,55,0.18,0.16,0.35,kennety01
Tyler Weiman,G,1,0.00,0.00,0.00,weimaty01
Václav Prospal,LW,80,0.41,0.48,0.89,prospva01
Valtteri Filppula,C,78,0.24,0.22,0.46,filppva01
Vernon Fiddler,LW,79,0.14,0.27,0.41,fiddlve01
Vesa Toskala,G,66,0.00,0.08,0.08,toskave01
Viktor Kozlov,C,81,0.20,0.47,0.67,kozlovi01
Ville Koistinen,D,48,0.08,0.27,0.35,koistvi01
Ville Peltonen,LW,56,0.09,0.27,0.36,peltovi01
Vincent Lecavalier,C,81,0.49,0.64,1.14,lecavvi01
Vitaly Vishnevski,D,69,0.03,0.07,0.10,vishnvi01
Vladimír Sobotka,C,48,0.02,0.13,0.15,sobotvl01
Vyacheslav Kozlov,LW,82,0.21,0.29,0.50,kozlovy01
Wade Belak,RW,47,0.02,0.00,0.02,belakwa01
Wade Brookbank,LW,32,0.03,0.03,0.06,brookwa01
Wade Dubielewicz,G,20,0.00,0.00,0.00,dubiewa01
Wade Redden,D,80,0.08,0.40,0.48,reddewa01
Wayne Primeau,C,43,0.07,0.16,0.23,primewa01
Wes Walz,C,11,0.09,0.27,0.36,walzwe01
Willie Mitchell,D,72,0.03,0.14,0.17,mitchwi01
Wojtek Wolski,LW,77,0.23,0.39,0.62,wolskwo01
Wyatt Smith,C,25,0.00,0.12,0.12,smithwy01
Yan Stastny,C,12,0.08,0.08,0.17,stastya01
Yanic Perreault,C,53,0.17,0.09,0.26,perreya01
Zach Parise,LW,81,0.40,0.41,0.80,parisza01
Zack Fitzgerald,D,1,0.00,0.00,0.00,fitzgza01
Zack Stortini,RW,66,0.05,0.14,0.18,stortza01
Zbyněk Michálek,D,75,0.05,0.17,0.23,michazb01
Zdeno Chára,D,77,0.22,0.44,0.66,charazd01
Zenon Konopka,C,3,0.00,0.00,0.00,konopze01
