Player,Position,GP,GPG,APG,PPG,PlayerID
Johnny Gaudreau,LW,80,0.30,0.50,0.80,gaudrjo01
Johnny Oduya,D,76,0.03,0.11,0.13,oduyajo01
Jonas Brodin,D,71,0.04,0.20,0.24,brodijo01
Jonas Gustavsson,G,7,0.00,0.00,0.00,gustajo01
Jonas Hiller,G,52,0.00,0.00,0.00,hillejo01
Jonathan Bernier,G,58,0.00,0.02,0.02,bernijo01
Jonathan Drouin,LW,70,0.06,0.40,0.46,drouijo01
Jonathan Ericsson,D,82,0.04,0.15,0.18,ericsjo01
Jonathan Huberdeau,LW,79,0.19,0.49,0.68,huberjo01
Jonathan Marchessault,C,2,0.50,0.00,0.50,audymjo01
Jonathan Quick,G,72,0.00,0.01,0.01,quickjo01
Jonathan Toews,C,81,0.35,0.47,0.81,toewsjo01
Jonathon Blum,D,4,0.00,0.25,0.25,blumjo02
Jonathon Merrill,D,66,0.03,0.18,0.21,merrijo01
Joni Ortio,G,6,0.00,0.00,0.00,ortiojo01
Jordan Caron,RW,30,0.00,0.00,0.00,caronjo01
Jordan Eberle,RW,81,0.30,0.48,0.78,eberljo01
Jordan Leopold,D,43,0.02,0.07,0.09,leopojo01
Jordan Martinook,C,8,0.00,0.13,0.13,martijo01
Jordan Nolan,C,60,0.10,0.05,0.15,nolanjo01
Jordan Oesterle,D,6,0.00,0.17,0.17,oestejo01
Jordan Schroeder,C,25,0.12,0.20,0.32,schrojo01
Jordan Staal,C,46,0.13,0.39,0.52,staaljo01
Jordan Szwarz,RW,9,0.11,0.00,0.11,szwarjo01
Jordie Benn,D,73,0.03,0.19,0.22,bennjo01
Jordin Tootoo,RW,68,0.15,0.07,0.22,tootojo01
Jori Lehterä,C,75,0.19,0.40,0.59,lehtejo01
Joseph Morrow,D,15,0.07,0.00,0.07,morrojo02
Josh Anderson,RW,6,0.00,0.17,0.17,anderjo05
Josh Bailey,LW,70,0.21,0.37,0.59,bailejo01
Josh Gorges,D,46,0.00,0.13,0.13,gorgejo01
Josh Jooris,RW,60,0.20,0.20,0.40,joorijo01
Josh Leivo,LW,9,0.11,0.00,0.11,leivojo01
Josh Manson,D,28,0.00,0.11,0.11,mansojo01
Julien Brouillette,D,1,0.00,0.00,0.00,brouiju01
Jussi Jokinen,LW,81,0.10,0.44,0.54,jokinju01
Jussi Rynnäs,G,2,0.00,0.00,0.00,rynnaju01
Justin Abdelkader,LW,71,0.32,0.30,0.62,abdelju01
Justin Braun,D,70,0.01,0.31,0.33,braunju01
Justin Falk,D,18,0.06,0.06,0.11,falkju01
Justin Faulk,D,82,0.18,0.41,0.60,faulkju01
Justin Fontaine,RW,71,0.13,0.31,0.44,fontaju01
Justin Hodgman,C,5,0.20,0.00,0.20,hodgmju01
Justin Peters,G,12,0.00,0.00,0.00,peterju01
Justin Schultz,D,81,0.07,0.31,0.38,schulju01
Justin Shugg,RW,3,0.00,0.00,0.00,shuggju01
Justin Williams,RW,81,0.22,0.28,0.51,williju01
Jyrki Jokipakka,D,51,0.00,0.20,0.20,jokipjy01
Kael Mouillierat,LW,6,0.17,0.17,0.33,mouilka01
Kari Lehtonen,G,65,0.00,0.05,0.05,lehtoka01
Karl Alzner,D,82,0.06,0.20,0.26,alzneka01
Karl Stollery,D,10,0.00,0.00,0.00,stollka01
Karri Rämö,G,34,0.00,0.00,0.00,ramoka01
Keaton Ellerby,D,1,0.00,1.00,1.00,ellerke01
Keegan Lowe,D,2,0.00,0.00,0.00,loweke02
Keith Aulie,D,31,0.00,0.03,0.03,aulieke01
Keith Ballard,D,14,0.00,0.07,0.07,ballake01
Keith Kinkaid,G,19,0.00,0.00,0.00,kinkake01
Keith Yandle,D,84,0.07,0.55,0.62,yandlke01
Kerby Rychel,LW,5,0.00,0.60,0.60,rycheke01
Kevan Miller,D,41,0.05,0.12,0.17,milleke03
Kevin Bieksa,D,60,0.07,0.17,0.23,biekske01
Kevin Connauton,D,62,0.15,0.19,0.34,connake01
Kevin Fiala,LW,1,0.00,0.00,0.00,fialake01
Kevin Hayes,RW,79,0.22,0.35,0.57,hayeske01
Kevin Klein,D,65,0.14,0.26,0.40,kleinke01
Kevin Poulin,G,1,0.00,0.00,0.00,poulike01
Kevin Shattenkirk,D,56,0.14,0.64,0.79,shattke01
Kimmo Timonen,D,16,0.00,0.00,0.00,timonki01
Klas Dahlbeck,D,23,0.04,0.13,0.17,dahlbkl01
Korbinian Holzer,D,34,0.00,0.18,0.18,holzeko01
Kris Letang,D,69,0.16,0.62,0.78,letankr01
Kris Russell,D,79,0.05,0.38,0.43,russekr01
Kris Versteeg,LW,61,0.23,0.33,0.56,verstkr01
Kyle Baun,RW,3,0.00,0.00,0.00,baunky01
Kyle Brodziak,C,73,0.12,0.15,0.27,brodzky01
Kyle Chipchura,C,70,0.06,0.14,0.20,chipcky01
Kyle Clifford,LW,80,0.08,0.11,0.19,cliffky01
Kyle Cumiskey,D,7,0.00,0.00,0.00,cumisky01
Kyle Okposo,RW,60,0.30,0.55,0.85,okposky01
Kyle Palmieri,RW,57,0.25,0.26,0.51,palmiky01
Kyle Quincey,D,73,0.04,0.21,0.25,quincky01
Kyle Turris,C,82,0.29,0.49,0.78,turriky01
Ladislav Šmíd,D,31,0.00,0.03,0.03,smidla01
Lance Bouma,C,78,0.21,0.23,0.44,boumala01
Landon Ferraro,C,3,0.33,0.00,0.33,ferrala01
Lars Eller,C,77,0.19,0.16,0.35,ellerla01
Laurent Brossoit,G,1,0.00,0.00,0.00,brossla01
Lauri Korpikoski,LW,69,0.09,0.22,0.30,korpila01
Lee Stempniak,RW,71,0.21,0.18,0.39,stemple01
Leo Komarov,C,62,0.13,0.29,0.42,komarle01
Leon Draisaitl,C,37,0.05,0.19,0.24,draisle01
Liam O'Brien,C,13,0.08,0.08,0.15,obrieli01
Linden Vey,RW,75,0.13,0.19,0.32,veyli01
Logan Couture,C,82,0.33,0.49,0.82,coutulo01
Loui Eriksson,RW,81,0.27,0.31,0.58,erikslo01
Louis Domingue,G,7,0.00,0.00,0.00,dominlo01
Ľubomír Višňovský,D,53,0.09,0.28,0.38,visnolu01
Luca Sbisa,D,76,0.04,0.11,0.14,sbisalu01
Lucas Lessio,LW,26,0.08,0.12,0.19,lessilu01
Luke Adam,C,3,0.00,0.00,0.00,adamlu01
Luke Gazdic,LW,40,0.05,0.03,0.08,gazdilu01
Luke Glendening,C,82,0.15,0.07,0.22,glendlu01
Luke Schenn,D,58,0.05,0.19,0.24,schenlu01
Luke Witkowski,D,16,0.00,0.00,0.00,witkolu01
Mackenzie Skapski,G,2,0.00,0.00,0.00,skapsma01
Magnus Pääjärvi,LW,10,0.00,0.10,0.10,paajama01
Malcolm Subban,G,1,0.00,0.00,0.00,subbama01
Manny Malhotra,C,58,0.02,0.05,0.07,malhoma01
Marc Methot,D,45,0.02,0.22,0.24,methoma01
Marc Staal,D,80,0.06,0.19,0.25,staalma01
Marc-André Cliche,C,74,0.03,0.07,0.09,clichma01
Marc-André Fleury,G,64,0.00,0.02,0.02,fleurma01
Marc-Édouard Vlasic,D,70,0.13,0.20,0.33,vlasima01
Marcel Goc,C,74,0.04,0.08,0.12,gocma01
Marco Scandella,D,64,0.17,0.19,0.36,scandma01
Marcus Foligno,LW,57,0.14,0.21,0.35,foligma01
Marcus Johansson,C,82,0.24,0.33,0.57,johanma03
Marcus Krüger,C,81,0.09,0.12,0.21,krugema01
Marek Mazanec,G,2,0.00,0.00,0.00,mazanma01
Marek Židlický,D,84,0.08,0.32,0.40,zidlima01
Marián Gáborík,RW,69,0.39,0.29,0.68,gaborma01
Marián Hossa,RW,82,0.27,0.48,0.74,hossama01
Mark Alt,D,1,0.00,0.00,0.00,altma01
Mark Arcobello,C,77,0.22,0.18,0.40,arcobma01
Mark Barberio,D,52,0.02,0.12,0.13,barbema01
Mark Borowiecki,D,63,0.02,0.16,0.17,borowma01
Mark Fayne,D,74,0.03,0.08,0.11,faynema01
Mark Fistric,D,9,0.00,0.00,0.00,fistrma01
Mark Fraser,D,34,0.00,0.12,0.12,frasema01
Mark Giordano,D,61,0.18,0.61,0.79,giordma01
Mark Letestu,C,54,0.13,0.11,0.24,letesma01
Mark Pysyk,D,7,0.29,0.14,0.43,pysykma01
Mark Scheifele,C,82,0.18,0.41,0.60,scheima01
Mark Stone,RW,80,0.33,0.48,0.80,stonema01
Mark Streit,D,81,0.11,0.53,0.64,streima01
Mark Stuart,D,70,0.03,0.17,0.20,stuarma01
Marko Daňo,C,35,0.23,0.37,0.60,danoma01
Markus Granlund,C,48,0.17,0.21,0.38,granlma01
Martin Brodeur,G,7,0.00,0.00,0.00,brodema01
Martin Erat,RW,79,0.11,0.29,0.41,eratma01
Martin Hanzal,C,37,0.22,0.43,0.65,hanzama01
Martin Havlát,RW,40,0.13,0.23,0.35,havlama01
Martin Jones,G,15,0.00,0.07,0.07,jonesma02
Martin Marinčin,D,41,0.02,0.10,0.12,marinma01
Martin St. Louis,RW,74,0.28,0.42,0.70,stlouma01
Mason Raymond,LW,57,0.21,0.19,0.40,raymoma01
Mat Clark,D,7,0.00,0.14,0.14,clarkma01
Mathew Dumba,D,58,0.14,0.14,0.28,dumbama01
Mathieu Perreault,C,62,0.29,0.37,0.66,perrema01
Mats Zuccarello,LW,78,0.19,0.44,0.63,zuccama01
Matt Bartkowski,D,47,0.00,0.09,0.09,bartkma01
Matt Beleskey,LW,65,0.34,0.15,0.49,belesma01
Matt Calvert,LW,56,0.23,0.18,0.41,calvema01
Matt Carle,D,59,0.07,0.24,0.31,carlema01
Matt Cooke,LW,29,0.14,0.21,0.34,cookema01
Matt Cullen,C,62,0.11,0.29,0.40,cullema01
Matt Donovan,D,12,0.00,0.25,0.25,donovma01
Matt Duchene,C,82,0.26,0.41,0.67,duchema01
Matt Ellis,LW,39,0.03,0.03,0.05,ellisma01
Matt Fraser,RW,60,0.13,0.07,0.20,frasema02
Matt Frattin,RW,9,0.00,0.00,0.00,frattma01
Matt Greene,D,82,0.04,0.07,0.11,greenma01
Matt Hackett,G,5,0.00,0.00,0.00,hackema01
Matt Halischuk,RW,47,0.06,0.11,0.17,halisma01
Matt Hendricks,LW,71,0.11,0.11,0.23,hendrma01
Matt Hunwick,D,55,0.04,0.16,0.20,hunwima01
Matt Irwin,D,53,0.15,0.21,0.36,irwinma01
Matt Lindblad,C,2,0.00,0.00,0.00,lindbma01
Matt Martin,LW,78,0.10,0.08,0.18,martima02
Matt Moulson,LW,77,0.17,0.36,0.53,moulsma01
Matt Niskanen,D,82,0.05,0.33,0.38,niskama01
Matt Puempel,LW,13,0.15,0.08,0.23,puempma01
Matt Read,RW,80,0.10,0.28,0.38,readma01
Matt Stajan,C,59,0.12,0.17,0.29,stajama01
Matt Tennyson,D,27,0.07,0.22,0.30,tennyma01
Matthew Nieto,LW,72,0.14,0.24,0.38,nietoma01
Mattias Ekholm,D,80,0.09,0.14,0.23,ekholma01
Max Friberg,LW,1,0.00,0.00,0.00,fribema01
Max Pacioretty,LW,80,0.46,0.38,0.84,pacioma01
Max Reinhart,C,4,0.00,0.00,0.00,reinhma01
Maxim Lapierre,C,80,0.03,0.11,0.14,lapiema01
Maxime Talbot,C,81,0.06,0.16,0.22,talboma01
Melker Karlsson,C,53,0.25,0.21,0.45,karlsme01
Michael Bournival,LW,29,0.10,0.07,0.17,bournmi01
Michael Chaput,C,33,0.03,0.12,0.15,chapumi01
Michael Del Zotto,D,64,0.16,0.34,0.50,delzomi01
Michael Frolík,RW,82,0.23,0.28,0.51,frolimi01
Michael Grabner,RW,34,0.24,0.15,0.38,grabnmi01
Michael Hutchinson,G,38,0.00,0.00,0.00,hutchmi01
Michael Latta,C,53,0.00,0.11,0.11,lattami01
Michael Paliotta,D,1,0.00,1.00,1.00,paliomi01
Michael Raffl,LW,67,0.31,0.10,0.42,rafflmi01
Michael Ryder,RW,47,0.13,0.28,0.40,rydermi01
Michael Sgarbossa,C,3,0.00,0.33,0.33,sgarbmi01
Michael Stone,D,81,0.04,0.19,0.22,stonemi01
Michal Jordán,D,38,0.05,0.11,0.16,jordami01
Michal Neuvirth,G,32,0.00,0.00,0.00,neuvimi01
Michal Rozsíval,D,65,0.02,0.18,0.20,rozsimi01
Micheal Ferland,LW,26,0.08,0.12,0.19,ferlami01
Micheal Haley,C,4,0.00,0.00,0.00,haleymi01
Miikka Salomäki,RW,1,1.00,0.00,1.00,salommi01
Mika Zibanejad,C,80,0.25,0.33,0.58,zibanmi01
Mikael Backlund,C,52,0.19,0.33,0.52,backlmi01
Mikael Granlund,C,68,0.12,0.46,0.57,granlmi01
Mike Angelidis,LW,3,0.00,0.00,0.00,angelmi01
Mike Blunden,RW,2,0.00,0.00,0.00,blundmi01
Mike Brown,RW,12,0.00,0.00,0.00,brownmi02
Mike Cammalleri,LW,68,0.40,0.22,0.62,cammami01
Mike Fisher,C,59,0.32,0.34,0.66,fishemi01
Mike Green,D,72,0.14,0.49,0.63,greenmi03
Mike Hoffman,LW,79,0.34,0.27,0.61,hoffmmi02
Mike Kostka,D,7,0.00,0.14,0.14,kostkmi01
Mike McKenna,G,1,0.00,0.00,0.00,mckenmi01
Mike Ribeiro,C,82,0.18,0.57,0.76,ribeimi01
Mike Richards,C,53,0.09,0.21,0.30,richami02
Mike Santorelli,C,79,0.15,0.27,0.42,santomi01
Mike Sislo,RW,10,0.00,0.10,0.10,sislomi01
Mike Smith,G,62,0.00,0.02,0.02,smithmi01
Mike Weaver,D,31,0.00,0.13,0.13,weavemi01
Mike Weber,D,64,0.02,0.09,0.11,webermi01
Mikhail Grabovski,C,51,0.18,0.20,0.37,grabomi01
Mikhail Grigorenko,C,25,0.12,0.12,0.24,grigomi01
Mikkel Bødker,LW,45,0.31,0.31,0.62,boedkmi01
Mikko Koivu,C,80,0.18,0.43,0.60,koivumi01
Milan Lucic,LW,81,0.22,0.32,0.54,lucicmi01
Milan Michálek,LW,66,0.20,0.32,0.52,michami01
Mirco Müller,D,39,0.03,0.08,0.10,muellmi01
Morgan Rielly,D,81,0.10,0.26,0.36,riellmo01
Nail Yakupov,RW,81,0.17,0.23,0.41,yakupna01
Nate Guenin,D,76,0.03,0.17,0.20,guenina01
Nate Prosser,D,63,0.03,0.08,0.11,prossna01
Nate Schmidt,D,39,0.03,0.08,0.10,schmina01
Nate Thompson,C,80,0.06,0.16,0.23,thompna01
Nathan Beaulieu,D,64,0.02,0.13,0.14,beaulna01
Nathan Gerbe,LW,78,0.13,0.23,0.36,gerbena01
Nathan MacKinnon,C,64,0.22,0.38,0.59,mackina01
Nazem Kadri,C,73,0.25,0.29,0.53,kadrina01
Nick Bjugstad,C,72,0.33,0.26,0.60,bjugsni01
Nick Bonino,C,75,0.20,0.32,0.52,boninni01
Nick Cousins,C,11,0.00,0.00,0.00,cousini01
Nick Foligno,LW,79,0.39,0.53,0.92,foligni01
Nick Holden,D,78,0.06,0.12,0.18,holdeni01
Nick Leddy,D,78,0.13,0.35,0.47,leddyni01
Nick Schultz,D,80,0.03,0.16,0.19,schulni01
Nick Shore,C,34,0.03,0.18,0.21,shoreni01
Nick Spaling,C,82,0.11,0.22,0.33,spalini01
Nicklas Bäckström,C,82,0.22,0.73,0.95,backsni02
Nicklas Grossmann,D,68,0.07,0.13,0.21,grossni01
Nicklas Jensen,RW,5,0.00,0.00,0.00,jenseni01
Nicolas Deslauriers,LW,82,0.06,0.12,0.18,deslani01
Nikita Kucherov,RW,82,0.35,0.44,0.79,kucheni01
Nikita Nesterov,D,27,0.07,0.19,0.26,nesteni01
Nikita Nikitin,D,42,0.10,0.14,0.24,nikitni01
Nikita Zadorov,D,60,0.05,0.20,0.25,zadorni01
Niklas Bäckström,G,19,0.00,0.00,0.00,backsni01
Niklas Hjalmarsson,D,82,0.04,0.20,0.23,hjalmni01
Niklas Kronwall,D,80,0.11,0.44,0.55,kronwni01
Niklas Svedberg,G,18,0.00,0.00,0.00,svedbni01
Nikolai Kulemin,LW,82,0.18,0.20,0.38,kulemni01
Nino Niederreiter,RW,80,0.30,0.16,0.46,niedeni01
Oliver Ekman-Larsson,D,82,0.28,0.24,0.52,ekmanol01
Oliver Lauridsen,D,1,0.00,0.00,0.00,lauriol01
Olli Jokinen,C,62,0.06,0.10,0.16,jokinol01
Olli Määttä,D,20,0.05,0.40,0.45,maattol01
Ondřej Palát,LW,75,0.21,0.63,0.84,palaton01
Ondřej Pavelec,G,50,0.00,0.00,0.00,pavelon01
Oscar Klefbom,D,60,0.03,0.30,0.33,klefbos01
Oscar Lindberg,C,1,0.00,0.00,0.00,lindbos02
P.A. Parenteau,RW,56,0.14,0.25,0.39,parenpi01
P.K. Subban,D,82,0.18,0.55,0.73,subbapk01
Pascal Dupuis,RW,16,0.38,0.31,0.69,dupuipa01
Pat Maroon,LW,71,0.13,0.35,0.48,maroopa01
Patric Hörnqvist,RW,64,0.39,0.41,0.80,hornqpa01
Patrice Bergeron,C,81,0.28,0.40,0.68,bergepa01
Patrice Cormier,C,1,0.00,0.00,0.00,cormipa01
Patrick Bordeleau,LW,1,0.00,0.00,0.00,bordepa02
Patrick Brown,C,7,0.00,0.00,0.00,brownpa02
Patrick Dwyer,RW,71,0.07,0.10,0.17,dwyerpa01
Patrick Eaves,RW,47,0.30,0.28,0.57,eavespa01
Patrick Kaleta,RW,42,0.00,0.07,0.07,kaletpa01
Patrick Kane,RW,61,0.44,0.61,1.05,kanepa01
Patrick Marleau,LW,82,0.23,0.46,0.70,marlepa01
Patrick Sharp,LW,68,0.24,0.40,0.63,sharppa01
Patrick Wiercioch,D,56,0.05,0.18,0.23,wiercpa01
Patrik Berglund,C,77,0.16,0.19,0.35,berglpa01
Patrik Eliáš,C,69,0.19,0.30,0.49,eliaspa01
Patrik Nemeth,D,22,0.00,0.14,0.14,nemetpa01
Paul Byron,C,57,0.11,0.23,0.33,byronpa01
Paul Carey,C,10,0.00,0.10,0.10,careypa01
Paul Gaustad,C,73,0.05,0.14,0.19,gaustpa01
Paul Martin,D,74,0.04,0.23,0.27,martipa01
Paul Postma,D,42,0.05,0.10,0.14,postmpa01
Paul Stastny,C,74,0.22,0.41,0.62,stastpa01
Pavel Datsyuk,C,63,0.41,0.62,1.03,datsypa01
Pekka Rinne,G,64,0.00,0.02,0.02,rinnepe01
Peter Harrold,D,43,0.07,0.05,0.12,harrope01
Peter Holland,C,62,0.18,0.23,0.40,hollape01
Peter Regin,C,4,0.00,0.25,0.25,reginpe01
Petr Mrázek,G,29,0.00,0.00,0.00,mrazepe01
Petr Straka,RW,3,0.00,0.67,0.67,strakpe01
Petter Granberg,D,7,0.00,0.00,0.00,granbpe01
Petteri Lindbohm,D,23,0.09,0.04,0.13,lindbpe02
Phil Kessel,RW,82,0.30,0.44,0.74,kesseph01
Phil Varone,C,28,0.11,0.07,0.18,varonph01
Philip Samuelsson,D,4,0.00,0.00,0.00,samueph01
Philipp Grubauer,G,1,0.00,0.00,0.00,grubaph01
Phillip Danault,C,2,0.00,0.00,0.00,danauph01
Pierre-Édouard Bellemare,LW,81,0.07,0.07,0.15,bellepi01
R.J. Umberger,LW,67,0.13,0.09,0.22,umberrj01
Radim Vrbata,RW,79,0.39,0.41,0.80,vrbatra01
Radko Gudas,D,31,0.06,0.10,0.16,gudasra01
Raman Hrabarenka,D,1,0.00,0.00,0.00,hrabara01
Raphael Diaz,D,56,0.04,0.04,0.07,diazra01
Rasmus Rissanen,D,6,0.00,0.00,0.00,rissara01
Rasmus Ristolainen,D,78,0.10,0.15,0.26,ristora01
Ray Emery,G,31,0.00,0.00,0.00,emeryra01
Reid Boucher,LW,11,0.09,0.00,0.09,bouchre01
Reilly Smith,RW,81,0.16,0.33,0.49,smithre01
Rene Bourque,RW,51,0.12,0.16,0.27,bourqre01
Reto Berra,G,19,0.00,0.00,0.00,berrare01
Rich Clune,LW,1,0.00,0.00,0.00,cluneri01
Richard Bachman,G,6,0.00,0.00,0.00,bachmri01
Richard Pánik,RW,76,0.14,0.08,0.22,panikri01
Rick Nash,LW,79,0.53,0.34,0.87,nashri01
Rickard Rakell,C,71,0.13,0.31,0.44,rakelri01
Riley Nash,C,68,0.12,0.25,0.37,nashri02
Riley Sheahan,C,79,0.16,0.29,0.46,sheahri01
Rob Klinkhammer,C,69,0.07,0.06,0.13,klinkro01
Rob Scuderi,D,82,0.01,0.11,0.12,scudero01
Rob Zepp,G,10,0.00,0.00,0.00,zeppro01
Robert Bortuzzo,D,51,0.06,0.10,0.16,borturo01
Roberto Luongo,G,61,0.00,0.00,0.00,luongro01
Robin Lehner,G,25,0.00,0.04,0.04,lehnero01
Robyn Regehr,D,67,0.04,0.15,0.19,regehro01
Rocco Grimaldi,C,7,0.14,0.00,0.14,grimaro01
Roman Josi,D,81,0.19,0.49,0.68,josiro01
Roman Polák,D,56,0.09,0.07,0.16,polakro01
Ron Hainsey,D,81,0.02,0.10,0.12,hainsro01
Ronalds Ķēniņš,LW,30,0.13,0.27,0.40,keninro01
Ryan Bourque,C,1,0.00,0.00,0.00,bourqry01
Ryan Callahan,RW,77,0.31,0.39,0.70,callary01
Ryan Carter,C,53,0.06,0.19,0.25,cartery01
Ryan Craig,C,2,0.00,0.00,0.00,craigry01
Ryan Ellis,D,58,0.16,0.31,0.47,ellisry01
Ryan Garbutt,LW,67,0.12,0.25,0.37,garbury01
Ryan Getzlaf,C,77,0.32,0.58,0.91,getzlry01
Ryan Hamilton,LW,16,0.06,0.06,0.13,hamilry01
Ryan Hartman,RW,5,0.00,0.00,0.00,hartmry01
Ryan Johansen,C,82,0.32,0.55,0.87,johanry01
Ryan Kesler,C,81,0.25,0.33,0.58,keslery01
Ryan Malone,LW,6,0.00,0.00,0.00,malonry01
Ryan McDonagh,D,71,0.11,0.35,0.46,mcdonry01
Ryan Miller,G,45,0.00,0.00,0.00,millery01
Ryan Murphy,D,37,0.11,0.24,0.35,murphry01
Ryan Murray,D,12,0.08,0.17,0.25,murrary01
Ryan Nugent-Hopkins,C,76,0.32,0.42,0.74,nugenry01
Ryan O'Reilly,C,82,0.21,0.46,0.67,oreilry01
Ryan Reaves,RW,81,0.07,0.07,0.15,reavery01
Ryan Spooner,C,29,0.28,0.34,0.62,spoonry01
Ryan Stanton,D,54,0.06,0.15,0.20,stantry01
Ryan Strome,C,81,0.21,0.41,0.62,stromry01
Ryan Suter,D,77,0.03,0.47,0.49,suterry01
Ryan White,C,34,0.18,0.18,0.35,whitery01
Ryan Wilson,D,3,0.00,0.00,0.00,wilsory01
Ryane Clowe,LW,13,0.08,0.23,0.31,clowery01
Sam Bennett,C,1,0.00,1.00,1.00,bennesa01
Sam Carrick,C,16,0.06,0.06,0.13,carrisa01
Sam Gagner,C,81,0.19,0.32,0.51,gagnesa01
Sam Reinhart,C,9,0.00,0.11,0.11,reinhsa01
Sami Vatanen,D,67,0.18,0.37,0.55,vatansa01
Scott Clemmensen,G,3,0.00,0.00,0.00,clemmsc01
Scott Darling,G,14,0.00,0.00,0.00,darlisc01
Scott Gomez,C,58,0.12,0.47,0.59,gomezsc01
Scott Hannan,D,58,0.03,0.09,0.12,hannasc01
Scott Harrington,D,10,0.00,0.00,0.00,harrisc01
Scott Hartnell,LW,77,0.36,0.42,0.78,hartnsc01
Scott Laughton,C,31,0.06,0.13,0.19,laughsc01
Scott Wilson,C,1,0.00,0.00,0.00,wilsosc01
Scottie Upshall,LW,63,0.13,0.11,0.24,upshasc01
Sean Bergenheim,LW,56,0.16,0.18,0.34,bergese01
Sean Collins,C,8,0.00,0.25,0.25,collise02
Sean Couturier,C,82,0.18,0.27,0.45,coutuse01
Sean Monahan,C,81,0.38,0.38,0.77,monahse01
Semyon Varlamov,G,57,0.00,0.00,0.00,varlasi01
Sergei Bobrovsky,G,51,0.00,0.04,0.04,bobrose01
Sergei Gonchar,D,48,0.02,0.27,0.29,gonchse01
Seth Griffith,C,30,0.20,0.13,0.33,griffse01
Seth Helgeson,D,22,0.00,0.09,0.09,helgese01
Seth Jones,D,82,0.10,0.23,0.33,jonesse01
Shane Doan,RW,79,0.18,0.28,0.46,doansh01
Shane O'Brien,D,9,0.00,0.11,0.11,obriesh01
Shane Prince,LW,2,0.00,0.50,0.50,princsh01
Shawn Horcoff,C,76,0.14,0.24,0.38,horcosh01
Shawn Matthias,C,78,0.23,0.12,0.35,matthsh01
Shawn Thornton,LW,46,0.02,0.09,0.11,thornsh01
Shayne Gostisbehere,D,2,0.00,0.00,0.00,gostish01
Shea Weber,D,78,0.19,0.38,0.58,webersh01
Sidney Crosby,C,77,0.36,0.73,1.09,crosbsi01
Simon Despres,D,75,0.04,0.27,0.31,desprsi01
Simon Gagné,LW,23,0.13,0.04,0.17,gagnesi01
Slater Koekkoek,D,3,0.00,0.00,0.00,koekksl01
Slava Voynov,D,6,0.00,0.33,0.33,voynovi01
Stanislav Galiev,RW,2,0.50,0.00,0.50,galiest01
Stefan Elliott,D,5,0.00,0.00,0.00,elliost01
Stefan Matteau,LW,7,0.14,0.00,0.14,mattest02
Stefan Noesen,RW,1,0.00,0.00,0.00,noesest01
Stéphane Robidas,D,52,0.02,0.12,0.13,robidst01
Stéphane Veilleux,LW,12,0.08,0.08,0.17,veillst01
Stephen Gionta,RW,61,0.08,0.13,0.21,giontst01
Stephen Weiss,C,52,0.17,0.31,0.48,weissst01
Steve Bernier,RW,67,0.24,0.24,0.48,bernist01
Steve Downie,RW,72,0.19,0.19,0.39,downist01
Steve Mason,G,51,0.00,0.06,0.06,masonst01
Steve Ott,C,78,0.04,0.12,0.15,ottst01
Steve Pinizzotto,RW,18,0.11,0.11,0.22,pinizst01
Steven Kampfer,D,25,0.08,0.08,0.16,kampfst01
Steven Oleksy,D,1,0.00,0.00,0.00,oleksst01
Steven Stamkos,C,82,0.52,0.35,0.88,stamkst01
Stu Bickel,D,9,0.00,0.11,0.11,bickest01
Stuart Percy,D,9,0.00,0.33,0.33,percyst01
Sven Andrighetto,RW,12,0.17,0.08,0.25,andrisv01
Sven Baertschi,LW,18,0.11,0.22,0.33,baertsv01
T.J. Brennan,D,6,0.00,0.17,0.17,brenntj01
T.J. Brodie,D,81,0.14,0.37,0.51,broditj01
T.J. Galiardi,LW,38,0.03,0.00,0.03,galiatj01
T.J. Oshie,RW,72,0.26,0.50,0.76,oshietj01
Tanner Glass,LW,66,0.02,0.08,0.09,glassta01
Tanner Pearson,LW,42,0.29,0.10,0.38,pearsta01
Taylor Beck,LW,62,0.13,0.13,0.26,beckta01
Taylor Chorney,D,7,0.00,0.00,0.00,chornta01
Taylor Fedun,D,7,0.00,0.57,0.57,fedunta01
Taylor Hall,LW,53,0.26,0.45,0.72,hallta02
Teddy Purcell,RW,82,0.15,0.27,0.41,purcete01
Teemu Pulkkinen,LW,31,0.16,0.10,0.26,pulkkte01
Teuvo Teräväinen,LW,34,0.12,0.15,0.26,teravte01
Thomas Greiss,G,20,0.00,0.00,0.00,greisth01
Thomas Hickey,D,81,0.02,0.25,0.27,hicketh01
Thomas McCollum,G,2,0.00,0.00,0.00,mccolth01
Thomas Vanek,LW,80,0.26,0.39,0.65,vanekth01
Tim Erixon,D,42,0.05,0.12,0.17,erixoti01
Tim Gleason,D,72,0.01,0.11,0.13,gleasti01
Tim Jackman,RW,55,0.09,0.04,0.13,jackmti01
Tim Schaller,C,18,0.06,0.06,0.11,schalti01
Tim Sestito,LW,15,0.00,0.13,0.13,sestiti01
Tobias Rieder,RW,72,0.18,0.11,0.29,riedeto01
Toby Enström,D,60,0.07,0.32,0.38,enstrto01
Tom Gilbert,D,72,0.06,0.11,0.17,gilbeto01
Tom Sestito,LW,3,0.00,0.33,0.33,sestito01
Tom Wilson,RW,67,0.06,0.19,0.25,wilsoto01
Tomáš Fleischmann,LW,66,0.12,0.29,0.41,fleisto01
