Player,Position,GP,GPG,APG,PPG,PlayerID
Tomáš Vokoun,G,63,0.00,0.03,0.03,vokouto01
Toni Lydman,D,67,0.06,0.24,0.30,lydmato01
Torrey Mitchell,C,56,0.04,0.16,0.20,mitchto01
Travis Moen,LW,81,0.10,0.14,0.23,moentr01
Travis Zajac,C,82,0.30,0.51,0.82,zajactr01
Trent Hunter,RW,61,0.18,0.28,0.46,huntetr01
Trent Whitfield,C,16,0.00,0.06,0.06,whitftr01
Trevor Daley,D,77,0.08,0.21,0.29,daleytr01
Trevor Frischmon,C,3,0.00,0.00,0.00,frisctr01
Trevor Gillies,LW,14,0.00,0.07,0.07,gillitr01
Trevor Lewis,C,5,0.00,0.00,0.00,lewistr01
Triston Grant,LW,3,0.00,0.00,0.00,granttr01
Troy Bodie,RW,44,0.11,0.05,0.16,bodietr01
Troy Brouwer,RW,78,0.28,0.23,0.51,brouwtr01
Tuomo Ruutu,C,54,0.26,0.39,0.65,ruututu01
Tuukka Rask,G,45,0.00,0.07,0.07,rasktu01
Ty Conklin,G,26,0.00,0.04,0.04,conklty01
Tyler Bozak,C,37,0.22,0.51,0.73,bozakty01
Tyler Eckford,D,3,0.00,0.33,0.33,eckfoty01
Tyler Ennis,C,10,0.30,0.60,0.90,ennisty01
Tyler Kennedy,C,64,0.20,0.19,0.39,kennety01
Tyler Myers,D,82,0.13,0.45,0.59,myersty01
Tyler Sloan,D,40,0.05,0.10,0.15,sloanty01
Tyson Strachan,RW,8,0.00,0.25,0.25,stracty01
Václav Prospal,C,75,0.27,0.51,0.77,prospva01
Valtteri Filppula,C,55,0.20,0.44,0.64,filppva01
Vernon Fiddler,C,76,0.11,0.29,0.39,fiddlve01
Vesa Toskala,G,32,0.00,0.00,0.00,toskave01
Victor Hedman,D,74,0.05,0.22,0.27,hedmavi01
Victor Oreskovich,D,50,0.04,0.08,0.12,oreskvi01
Viktor Stålberg,LW,40,0.23,0.13,0.35,stalbvi01
Ville Koistinen,D,17,0.06,0.18,0.24,koistvi01
Ville Leino,LW,55,0.11,0.09,0.20,leinovi01
Vincent Lecavalier,C,82,0.29,0.56,0.85,lecavvi01
Vladimír Mihálik,D,4,0.00,0.00,0.00,mihalvl01
Vladimír Sobotka,C,61,0.07,0.10,0.16,sobotvl01
Vladimir Zharkov,RW,40,0.00,0.25,0.25,zharkvl01
Vyacheslav Kozlov,LW,55,0.15,0.33,0.47,kozlovy01
Wade Belak,D,39,0.00,0.05,0.05,belakwa01
Wade Dubielewicz,G,3,0.00,0.00,0.00,dubiewa01
Wade Redden,D,75,0.03,0.16,0.19,reddewa01
Warren Peters,LW,11,0.09,0.00,0.09,peterwa01
Wayne Primeau,C,59,0.05,0.08,0.14,primewa01
Wayne Simmonds,RW,78,0.21,0.31,0.51,simmowa01
Wes O'Neill,D,2,0.00,0.00,0.00,oneilwe01
Willie Mitchell,D,48,0.08,0.17,0.25,mitchwi01
Wojtek Wolski,LW,80,0.29,0.53,0.81,wolskwo01
Yan Stastny,C,4,0.25,0.00,0.25,stastya01
Yann Danis,G,12,0.00,0.00,0.00,danisya01
Yannick Weber,D,5,0.00,0.00,0.00,weberya01
Zach Bogosian,D,81,0.12,0.16,0.28,bogosza01
Zach Boychuk,C,31,0.10,0.19,0.29,boychza01
Zach Hamill,C,1,0.00,1.00,1.00,hamilza01
Zach Parise,C,81,0.47,0.54,1.01,parisza01
Zack Smith,C,15,0.13,0.07,0.20,smithza01
Zack Stortini,RW,77,0.05,0.12,0.17,stortza01
Zbyněk Michálek,D,72,0.04,0.19,0.24,michazb01
Zdeno Chára,D,80,0.09,0.46,0.55,charazd01
Zenon Konopka,C,74,0.03,0.04,0.07,konopze01
