Player,Position,GP,GPG,APG,PPG,PlayerID
Taylor Hall,LW,33,0.33,0.79,1.12,hallta02
Teddy Blueger,C,28,0.21,0.14,0.36,bluegte01
Teuvo Teräväinen,LW,82,0.26,0.67,0.93,teravte01
Thatcher Demko,G,9,0.00,0.11,0.11,demkoth01
Thomas Chabot,D,70,0.20,0.59,0.79,chaboth01
Thomas Greiss,G,43,0.00,0.02,0.02,greisth01
Thomas Hickey,D,40,0.00,0.10,0.10,hicketh01
Thomas Vanek,LW,64,0.25,0.31,0.56,vanekth01
Tim Heed,D,37,0.05,0.30,0.35,heedti01
Tim Schaller,LW,47,0.06,0.15,0.21,schalti01
Timo Meier,RW,78,0.38,0.46,0.85,meierti01
Timothy Gettinger,LW,4,0.00,0.00,0.00,gettiti01
Tobias Rieder,C,67,0.00,0.16,0.16,riedeto01
Tom Kühnhackl,RW,36,0.11,0.14,0.25,kuhnhto01
Tom Pyatt,C,37,0.00,0.05,0.05,pyattto01
Tom Wilson,RW,63,0.35,0.29,0.63,wilsoto01
Tomáš Hertl,C,77,0.45,0.51,0.96,hertlto01
Tomáš Hyka,RW,17,0.06,0.18,0.24,hykato01
Tomáš Nosek,C,68,0.12,0.13,0.25,nosekto01
Tomáš Plekanec,C,3,0.33,0.00,0.33,plekato01
Tomáš Tatar,C,80,0.31,0.41,0.73,tatarto01
Tony DeAngelo,D,61,0.07,0.43,0.49,deangan01
Torey Krug,D,64,0.09,0.73,0.83,krugto01
Travis Boyd,C,53,0.09,0.28,0.38,boydtr01
Travis Dermott,D,64,0.06,0.20,0.27,dermotr01
Travis Hamonic,D,69,0.10,0.17,0.28,hamontr01
Travis Konecny,C,82,0.29,0.30,0.60,konectr01
Travis Sanheim,D,82,0.11,0.32,0.43,sanhetr01
Travis Zajac,C,80,0.24,0.34,0.58,zajactr01
Trent Frederic,C,15,0.00,0.00,0.00,fredetr01
Trevor Carrick,D,1,0.00,0.00,0.00,carritr01
Trevor Daley,D,44,0.05,0.14,0.18,daleytr01
Trevor Lewis,C,44,0.07,0.20,0.27,lewistr01
Trevor Moore,LW,25,0.08,0.24,0.32,mooretr01
Trevor van Riemsdyk,D,78,0.04,0.14,0.18,vanritr01
Tristan Jarry,G,2,0.00,0.00,0.00,jarrytr01
Troy Brouwer,RW,75,0.16,0.12,0.28,brouwtr01
Troy Stecher,D,78,0.03,0.27,0.29,stechtr01
Troy Terry,C/RW,32,0.13,0.28,0.41,terrytr01
Tuukka Rask,G,46,0.00,0.04,0.04,rasktu01
Ty Rattie,RW,50,0.08,0.14,0.22,rattity01
Tyler Bertuzzi,LW,73,0.29,0.36,0.64,bertuty01
Tyler Bozak,C,72,0.18,0.35,0.53,bozakty01
Tyler Ennis,C,51,0.24,0.12,0.35,ennisty01
Tyler Johnson,C,80,0.36,0.23,0.59,johnsty01
Tyler Lewington,D,2,0.50,0.50,1.00,lewinty01
Tyler Motte,C,74,0.12,0.09,0.22,mottety01
Tyler Myers,D,80,0.11,0.28,0.39,myersty01
Tyler Pitlick,C,47,0.17,0.09,0.26,pitlity01
Tyler Seguin,C,82,0.40,0.57,0.98,seguity01
Tyler Toffoli,C,82,0.16,0.26,0.41,toffoty01
Tyrell Goulbourne,LW,2,0.00,0.00,0.00,goulbty01
Tyson Barrie,D,78,0.18,0.58,0.76,barrity01
Tyson Jost,C,70,0.16,0.21,0.37,jostty01
Urho Vaakanainen,D,2,0.00,0.00,0.00,vaakaur01
Valentin Zykov,LW,28,0.07,0.11,0.18,zykovva01
Valeri Nichushkin,RW,57,0.00,0.18,0.18,nichuva01
Valtteri Filppula,C,72,0.24,0.19,0.43,filppva01
Victor Hedman,D,70,0.17,0.60,0.77,hedmavi01
Victor Mete,D,71,0.00,0.18,0.18,metevi01
Victor Olofsson,RW,6,0.33,0.33,0.67,olofsvi01
Victor Rask,C,49,0.06,0.12,0.18,raskvi01
Viktor Arvidsson,LW,58,0.59,0.24,0.83,arvidvi01
Vince Dunn,D,78,0.15,0.29,0.45,dunnvi02
Vincent Trocheck,C,55,0.18,0.44,0.62,trochvi01
Vinni Lettieri,C,27,0.04,0.07,0.11,lettivi01
Vinnie Hinostroza,C,72,0.22,0.32,0.54,hinosvi01
Vitaly Abramov,RW,1,0.00,0.00,0.00,abramvi01
Vladimír Sobotka,C,69,0.07,0.12,0.19,sobotvl01
Vladimir Tarasenko,RW,76,0.43,0.46,0.89,tarasvl01
Vladislav Kamenev,LW,23,0.09,0.13,0.22,kamenvl01
Vladislav Namestnikov,C,78,0.14,0.26,0.40,namesvl01
Wade Megan,C,11,0.00,0.09,0.09,meganwa01
Warren Foegele,LW,77,0.13,0.06,0.19,foegewa01
Wayne Simmonds,RW,79,0.22,0.16,0.38,simmowa01
Will Butcher,D,78,0.05,0.33,0.38,butchwi01
William Borgen,D,4,0.00,0.00,0.00,borgewi01
William Carrier,LW,54,0.15,0.02,0.17,carriwi01
William Karlsson,C,82,0.29,0.39,0.68,karlswi01
William Nylander,C,54,0.13,0.37,0.50,nylanwi01
Xavier Ouellet,D,19,0.00,0.16,0.16,ouellxa01
Yanni Gourde,C,80,0.28,0.33,0.60,gourdya01
Yannick Weber,D,62,0.03,0.10,0.13,weberya01
Zac Dalpe,RW,1,0.00,1.00,1.00,dalpeza01
Zac Rinaldo,C,23,0.04,0.09,0.13,rinalza01
Zach Aston-Reese,C,43,0.19,0.21,0.40,astonza01
Zach Bogosian,D,65,0.05,0.25,0.29,bogosza01
Zach Hyman,C,71,0.30,0.28,0.58,hymanza01
Zach Parise,LW,74,0.38,0.45,0.82,parisza01
Zach Sanford,LW,60,0.13,0.20,0.33,sanfoza01
Zach Trotman,D,13,0.00,0.08,0.08,trotmza01
Zach Werenski,D,82,0.13,0.40,0.54,werenza01
Zachary Senyshyn,RW,2,0.50,0.00,0.50,senysza01
Zack Kassian,RW,79,0.19,0.14,0.33,kassiza01
Zack MacEwen,C,4,0.00,0.25,0.25,macewza01
Zack Smith,C,70,0.13,0.27,0.40,smithza01
Zdeno Chára,D,62,0.08,0.15,0.23,charazd01
Zemgus Girgensons,C,72,0.07,0.18,0.25,girgeze01
