Player,Position,GP,GPG,APG,PPG,PlayerID
Teuvo Teräväinen,C,78,0.17,0.28,0.45,teravte01
Thomas Greiss,G,41,0.00,0.02,0.02,greisth01
Thomas Hickey,D,62,0.10,0.19,0.29,hicketh01
Thomas Vanek,LW,74,0.24,0.31,0.55,vanekth01
Tim Jackman,RW,2,0.00,0.00,0.00,jackmti01
Tim Schaller,C,17,0.06,0.12,0.18,schalti01
Tobias Lindberg,RW,6,0.00,0.33,0.33,lindbto01
Tobias Rieder,RW,82,0.17,0.28,0.45,riedeto01
Toby Enström,D,72,0.03,0.19,0.22,enstrto01
Tom Gilbert,D,45,0.02,0.02,0.04,gilbeto01
Tom Kühnhackl,RW,42,0.12,0.24,0.36,kuhnhto01
Tom Sestito,LW,4,0.00,0.25,0.25,sestito01
Tom Wilson,RW,82,0.09,0.20,0.28,wilsoto01
Tomáš Fleischmann,LW,76,0.18,0.14,0.33,fleisto01
Tomáš Hertl,C,81,0.26,0.31,0.57,hertlto01
Tomáš Jurčo,RW,44,0.09,0.05,0.14,jurcoto01
Tomáš Nosek,C,6,0.00,0.00,0.00,nosekto01
Tomáš Plekanec,C,82,0.17,0.49,0.66,plekato01
Tomáš Tatar,LW,81,0.26,0.30,0.56,tatarto01
Tommy Cross,D,3,0.00,0.33,0.33,crossto01
Tommy Wingels,C,68,0.10,0.16,0.26,wingeto01
Torey Krug,D,81,0.05,0.49,0.54,krugto01
Torrey Mitchell,C,71,0.15,0.11,0.27,mitchto01
Travis Hamonic,D,72,0.07,0.22,0.29,hamontr01
Travis Moen,LW,23,0.00,0.09,0.09,moentr01
Travis Zajac,C,74,0.19,0.38,0.57,zajactr01
Trevor Carrick,D,2,0.00,0.00,0.00,carritr01
Trevor Daley,D,82,0.07,0.27,0.34,daleytr01
Trevor Lewis,C,75,0.11,0.11,0.21,lewistr01
Trevor van Riemsdyk,D,82,0.04,0.13,0.17,vanritr01
Troy Brouwer,RW,82,0.22,0.26,0.48,brouwtr01
Tuomo Ruutu,LW,33,0.00,0.03,0.03,ruututu01
Turner Elson,LW,1,0.00,1.00,1.00,elsontu01
Tuukka Rask,G,64,0.00,0.02,0.02,rasktu01
Ty Rattie,RW,13,0.31,0.15,0.46,rattity01
Tye McGinn,LW,2,0.00,0.00,0.00,mcginty01
Tyler Bozak,C,57,0.21,0.40,0.61,bozakty01
Tyler Ennis,C,23,0.13,0.35,0.48,ennisty01
Tyler Gaudet,C,14,0.07,0.14,0.21,gaudety01
Tyler Graovac,C,2,0.00,0.00,0.00,graovty01
Tyler Johnson,C,69,0.20,0.35,0.55,johnsty01
Tyler Kennedy,C,50,0.06,0.26,0.32,kennety01
Tyler Myers,D,73,0.12,0.25,0.37,myersty01
Tyler Randell,RW,27,0.22,0.00,0.22,randety01
Tyler Seguin,C,72,0.46,0.56,1.01,seguity01
Tyler Toffoli,C,82,0.38,0.33,0.71,toffoty01
Tyler Wotherspoon,D,11,0.00,0.09,0.09,wothety01
Tyson Barrie,D,78,0.17,0.46,0.63,barrity01
Tyson Strachan,D,2,0.00,0.00,0.00,stracty01
Valeri Nichushkin,RW,79,0.11,0.25,0.37,nichuva01
Valtteri Filppula,C,76,0.11,0.30,0.41,filppva01
Vernon Fiddler,C,82,0.15,0.12,0.27,fiddlve01
Victor Bartley,D,10,0.00,0.00,0.00,bartlvi01
Victor Hedman,D,78,0.13,0.47,0.60,hedmavi01
Victor Rask,C,80,0.26,0.34,0.60,raskvi01
Viktor Arvidsson,LW,56,0.14,0.14,0.29,arvidvi01
Viktor Lööv,D,4,0.00,0.50,0.50,loovvi01
Viktor Stålberg,LW,75,0.12,0.15,0.27,stalbvi01
Viktor Svedberg,D,27,0.07,0.07,0.15,svedbvi01
Viktor Tikhonov,RW,50,0.06,0.06,0.12,tikhovi01
Vincent Lecavalier,C,49,0.20,0.16,0.37,lecavvi01
Vincent Trocheck,C,76,0.33,0.37,0.70,trochvi01
Vinnie Hinostroza,C,7,0.00,0.00,0.00,hinosvi01
Vladimir Tarasenko,RW,80,0.50,0.43,0.93,tarasvl01
Vladislav Namestnikov,C,80,0.18,0.26,0.44,namesvl01
Vojtěch Mozík,D,7,0.00,0.00,0.00,mozikvo01
Wayne Simmonds,RW,81,0.40,0.35,0.74,simmowa01
William Karlsson,C,81,0.11,0.14,0.25,karlswi01
William Nylander,C,22,0.27,0.32,0.59,nylanwi01
Willie Mitchell,D,46,0.02,0.13,0.15,mitchwi01
Xavier Ouellet,D,5,0.00,0.20,0.20,ouellxa01
Yann Danis,G,2,0.00,0.00,0.00,danisya01
Yanni Gourde,C,2,0.00,0.50,0.50,gourdya01
Yannick Weber,D,45,0.00,0.16,0.16,weberya01
Zac Dalpe,C,2,0.50,0.00,0.50,dalpeza01
Zac Rinaldo,C,52,0.02,0.04,0.06,rinalza01
Zach Bogosian,D,64,0.11,0.27,0.38,bogosza01
Zach Hyman,C,16,0.25,0.13,0.38,hymanza01
Zach Parise,LW,70,0.36,0.40,0.76,parisza01
Zach Redmond,D,37,0.05,0.11,0.16,redmoza01
Zach Sill,C,10,0.10,0.00,0.10,sillza01
Zach Trotman,D,38,0.05,0.13,0.18,trotmza01
Zack Kassian,RW,36,0.08,0.14,0.22,kassiza01
Zack Smith,C,81,0.31,0.14,0.44,smithza01
Zbyněk Michálek,D,70,0.03,0.07,0.10,michazb01
Zdeno Chára,D,80,0.11,0.35,0.46,charazd01
Zemgus Girgensons,C,71,0.10,0.15,0.25,girgeze01
