Player,Position,GP,GPG,APG,PPG,PlayerID
Joel Hanley,D,5,0.00,0.00,0.00,hanlejo01
Joel Ward,RW,52,0.10,0.13,0.23,wardjo02
Johan Larsson,LW/C,80,0.05,0.16,0.21,larssjo02
John Carlson,D,82,0.18,0.65,0.83,carlsjo01
John Gibson,G,60,0.00,0.02,0.02,gibsojo02
John Gilmour,D,28,0.07,0.11,0.18,gilmojo01
John Hayden,C,47,0.09,0.19,0.28,haydejo01
John Klingberg,D,82,0.10,0.72,0.82,klingjo01
John Moore,D,81,0.09,0.14,0.22,moorejo01
John Quenneville,C,2,0.00,0.00,0.00,quennjo02
John Tavares,C,82,0.45,0.57,1.02,tavarjo01
Johnny Boychuk,D,58,0.10,0.21,0.31,boychjo01
Johnny Gaudreau,LW,80,0.30,0.75,1.05,gaudrjo01
Johnny Oduya,D,52,0.08,0.08,0.15,oduyajo01
Jon Gillies,G,11,0.00,0.00,0.00,gillijo01
Jonas Brodin,D,73,0.08,0.21,0.29,brodijo01
Jonathan Bernier,G,37,0.00,0.03,0.03,bernijo01
Jonathan Drouin,LW,77,0.17,0.43,0.60,drouijo01
Jonathan Ericsson,D,81,0.04,0.12,0.16,ericsjo01
Jonathan Huberdeau,C,82,0.33,0.51,0.84,huberjo01
Jonathan Marchessault,C,77,0.35,0.62,0.97,audymjo01
Jonathan Quick,G,64,0.00,0.06,0.06,quickjo01
Jonathan Toews,C,74,0.27,0.43,0.70,toewsjo01
Jonathon Merrill,D,34,0.03,0.06,0.09,merrijo01
Jonny Brodzinski,C,35,0.11,0.06,0.17,brodzjo01
Joonas Donskoi,RW,66,0.21,0.27,0.48,donskjo01
Joonas Korpisalo,G,18,0.00,0.00,0.00,korpijo01
Jordan Eberle,RW,81,0.31,0.42,0.73,eberljo01
Jordan Greenway,LW,6,0.00,0.17,0.17,greenjo02
Jordan Martinook,LW,81,0.07,0.11,0.19,martijo01
Jordan Nolan,C,69,0.06,0.06,0.12,nolanjo01
Jordan Oesterle,D,55,0.09,0.18,0.27,oestejo01
Jordan Schmaltz,D,13,0.00,0.08,0.08,schmajo01
Jordan Schroeder,C,21,0.05,0.05,0.10,schrojo01
Jordan Staal,C,79,0.24,0.34,0.58,staaljo01
Jordan Szwarz,RW,12,0.00,0.25,0.25,szwarjo01
Jordan Weal,C,69,0.12,0.19,0.30,wealjo01
Jordie Benn,D,77,0.05,0.14,0.19,bennjo01
Jori Lehterä,C,62,0.05,0.08,0.13,lehtejo01
Joseph Blandisi,C,3,0.00,0.00,0.00,blandjo01
Joseph Morrow,D,56,0.11,0.18,0.29,morrojo02
Josh Anderson,RW,63,0.30,0.17,0.48,anderjo05
Josh Archibald,RW,42,0.12,0.14,0.26,archijo01
Josh Bailey,C,76,0.24,0.70,0.93,bailejo01
Josh Gorges,D,34,0.00,0.06,0.06,gorgejo01
Josh Jooris,C,40,0.08,0.08,0.15,joorijo01
Josh Leivo,LW,16,0.06,0.19,0.25,leivojo01
Josh Manson,D,80,0.09,0.38,0.46,mansojo01
Josh Morrissey,D,81,0.09,0.23,0.32,morrijo04
Joshua Ho-Sang,C/RW,22,0.09,0.45,0.55,hosanjo01
Jujhar Khaira,LW,69,0.16,0.14,0.30,khairju01
Julius Honka,D,42,0.02,0.07,0.10,honkaju01
Jussi Jokinen,C,60,0.08,0.20,0.28,jokinju01
Justin Abdelkader,LW,75,0.17,0.29,0.47,abdelju01
Justin Auger,RW,2,0.00,0.00,0.00,augerju01
Justin Bailey,RW,12,0.25,0.08,0.33,baileju01
Justin Braun,D,81,0.06,0.35,0.41,braunju01
Justin Falk,D,46,0.02,0.02,0.04,falkju01
Justin Faulk,D,76,0.11,0.30,0.41,faulkju01
Justin Holl,D,2,1.00,0.00,1.00,hollju01
Justin Kloos,C,1,0.00,0.00,0.00,kloosju01
Justin Schultz,D,63,0.06,0.37,0.43,schulju01
Justin Williams,RW,82,0.20,0.43,0.62,williju01
Juuse Saros,G,26,0.00,0.12,0.12,sarosju01
Kailer Yamamoto,RW,9,0.00,0.33,0.33,yamamka01
Kalle Kossila,LW,10,0.10,0.10,0.20,kossika01
Kari Lehtonen,G,37,0.00,0.00,0.00,lehtoka01
Karl Alzner,D,82,0.01,0.13,0.15,alzneka01
Kasperi Kapanen,RW,38,0.18,0.05,0.24,kapanka01
Keegan Lowe,D,2,0.00,0.00,0.00,loweke02
Keith Kinkaid,G,41,0.00,0.05,0.05,kinkake01
Keith Yandle,D,82,0.10,0.59,0.68,yandlke01
Kenneth Appleby,G,3,0.00,0.00,0.00,appleke01
Kenny Agostino,LW,5,0.00,0.20,0.20,agostke01
Kerby Rychel,LW,4,0.25,0.25,0.50,rycheke01
Kevan Miller,D,68,0.01,0.22,0.24,milleke03
Kevin Bieksa,D,59,0.00,0.14,0.14,biekske01
Kevin Connauton,D,73,0.15,0.14,0.29,connake01
Kevin Fiala,LW,80,0.29,0.31,0.60,fialake01
Kevin Gravel,D,16,0.00,0.19,0.19,graveke01
Kevin Hayes,RW,76,0.33,0.25,0.58,hayeske01
Kevin Labanc,RW,77,0.14,0.38,0.52,labanke01
Kevin Rooney,C,1,0.00,0.00,0.00,rooneke01
Kevin Roy,C,25,0.24,0.04,0.28,royke01
Kevin Shattenkirk,D,46,0.11,0.39,0.50,shattke01
Klas Dahlbeck,D,33,0.03,0.12,0.15,dahlbkl01
Korbinian Holzer,D,16,0.00,0.00,0.00,holzeko01
Kris Letang,D,79,0.11,0.53,0.65,letankr01
Kris Russell,D,78,0.05,0.22,0.27,russekr01
Kris Versteeg,RW,24,0.13,0.21,0.33,verstkr01
Kurtis MacDermid,D,34,0.03,0.09,0.12,macdeku01
Kyle Brodziak,C,81,0.12,0.28,0.41,brodzky01
Kyle Capobianco,D,1,0.00,0.00,0.00,capobky01
Kyle Clifford,LW,50,0.12,0.08,0.20,cliffky01
Kyle Connor,LW,76,0.41,0.34,0.75,connoky01
Kyle Criscuolo,C,9,0.00,0.00,0.00,criscky01
Kyle Okposo,RW,76,0.20,0.38,0.58,okposky01
Kyle Palmieri,RW,62,0.39,0.32,0.71,palmiky01
Kyle Quincey,D,18,0.00,0.17,0.17,quincky01
Kyle Rau,C,3,0.00,0.33,0.33,rauky01
Kyle Turris,C,76,0.21,0.46,0.67,turriky01
Lance Bouma,C,53,0.06,0.11,0.17,boumala01
Landon Ferraro,C,2,0.50,0.00,0.50,ferrala01
Lars Eller,C,81,0.22,0.25,0.47,ellerla01
Laurent Brossoit,G,14,0.00,0.07,0.07,brossla01
Laurent Dauphin,C,2,0.00,0.00,0.00,dauphla01
Lawson Crouse,LW,11,0.09,0.00,0.09,crousla01
Lee Stempniak,RW,37,0.08,0.16,0.24,stemple01
Leo Komarov,C,74,0.09,0.16,0.26,komarle01
Leon Draisaitl,C,78,0.32,0.58,0.90,draisle01
Liam O'Brien,C,3,0.00,0.00,0.00,obrieli01
Lias Andersson,C,7,0.14,0.14,0.29,anderli01
Linus Ullmark,G,5,0.00,0.00,0.00,ullmali01
Logan Brown,C,4,0.00,0.25,0.25,brownlo01
Logan Couture,C,78,0.44,0.35,0.78,coutulo01
Logan Shaw,RW,72,0.06,0.14,0.19,shawlo01
Loui Eriksson,LW,50,0.20,0.26,0.46,erikslo01
Louis Belpedio,D,1,0.00,2.00,2.00,belpelo01
Louis Domingue,G,19,0.00,0.00,0.00,dominlo01
Luca Sbisa,D,30,0.07,0.40,0.47,sbisalu01
Lucas Wallmark,C,11,0.09,0.00,0.09,wallmlu01
Lukáš Sedlák,C,53,0.08,0.08,0.15,sedlalu01
Luke Glendening,C,69,0.16,0.12,0.28,glendlu01
Luke Kunin,C,19,0.11,0.11,0.21,kuninlu01
Luke Schenn,D,64,0.02,0.09,0.11,schenlu01
Luke Witkowski,D,31,0.03,0.10,0.13,witkolu01
MacKenzie Weegar,D,60,0.03,0.10,0.13,weegama01
Madison Bowey,D,51,0.00,0.24,0.24,boweyma01
Magnus Pääjärvi,LW,79,0.10,0.05,0.15,paajama01
Malcolm Subban,G,22,0.00,0.00,0.00,subbama01
Marc Methot,D,36,0.03,0.06,0.08,methoma01
Marc Staal,D,72,0.01,0.10,0.11,staalma01
Marc-André Fleury,G,46,0.00,0.02,0.02,fleurma01
Marc-Édouard Vlasic,D,81,0.14,0.26,0.40,vlasima01
Marco Scandella,D,82,0.06,0.21,0.27,scandma01
Marcus Foligno,LW,77,0.10,0.19,0.30,foligma01
Marcus Johansson,C/W,29,0.17,0.31,0.48,johanma03
Marcus Krüger,C,48,0.02,0.10,0.13,krugema01
Marcus Pettersson,D,22,0.05,0.14,0.18,pettema01
Marcus Sorensen,RW,32,0.16,0.06,0.22,sorenma01
Marek Hrivík,LW,3,0.00,0.00,0.00,hrivima01
Marek Langhamer,G,1,0.00,0.00,0.00,langhma01
Marián Gáborík,RW,46,0.24,0.22,0.46,gaborma01
Mario Kempe,C,18,0.11,0.11,0.22,kempema01
Mark Alt,D,15,0.00,0.00,0.00,altma01
Mark Barberio,D,46,0.07,0.22,0.28,barbema01
Mark Borowiecki,D,52,0.06,0.15,0.21,borowma01
Mark Giordano,D,82,0.16,0.30,0.46,giordma01
Mark Jankowski,C,72,0.24,0.11,0.35,jankoma01
Mark Letestu,C,80,0.11,0.18,0.29,letesma01
Mark Pysyk,D,82,0.04,0.16,0.20,pysykma01
Mark Scheifele,C,60,0.38,0.62,1.00,scheima01
Mark Stone,RW,58,0.34,0.72,1.07,stonema01
Mark Streit,D,2,0.00,0.00,0.00,streima01
Marko Daňo,C,23,0.09,0.04,0.13,danoma01
Markus Granlund,C,53,0.15,0.08,0.23,granlma01
Markus Hännikäinen,LW,33,0.09,0.09,0.18,hannima01
Markus Nutivaara,D,61,0.11,0.26,0.38,nutivma01
Martin Frk,RW,68,0.16,0.21,0.37,frkma01
Martin Hanzal,C,38,0.13,0.13,0.26,hanzama01
Martin Jones,G,60,0.00,0.00,0.00,jonesma02
Martin Marinčin,D,2,0.00,0.00,0.00,marinma01
Martin Nečas,C,1,0.00,0.00,0.00,necasma01
Mathew Barzal,C,82,0.27,0.77,1.04,barzama01
Mathew Dumba,D,82,0.17,0.44,0.61,dumbama01
Mathieu Perreault,C,70,0.24,0.31,0.56,perrema01
Mats Zuccarello,LW,80,0.20,0.46,0.66,zuccama01
Matt Bartkowski,D,18,0.00,0.17,0.17,bartkma01
Matt Beleskey,LW,15,0.00,0.00,0.00,belesma01
Matt Benning,D,73,0.08,0.21,0.29,bennima01
Matt Calvert,LW,69,0.13,0.22,0.35,calvema01
Matt Cullen,C,79,0.14,0.14,0.28,cullema01
Matt Duchene,C,82,0.33,0.39,0.72,duchema01
Matt Grzelcyk,D,61,0.05,0.20,0.25,grzelma01
Matt Hendricks,C,60,0.08,0.13,0.22,hendrma01
Matt Hunwick,D,42,0.10,0.14,0.24,hunwima01
Matt Irwin,D,50,0.04,0.12,0.16,irwinma01
Matt Martin,LW,50,0.06,0.18,0.24,martima02
Matt Moulson,LW,14,0.00,0.00,0.00,moulsma01
Matt Murray,G,49,0.00,0.02,0.02,murrama02
Matt Niskanen,D,68,0.10,0.32,0.43,niskama01
Matt Read,RW,19,0.05,0.00,0.05,readma01
Matt Stajan,C,68,0.06,0.12,0.18,stajama01
Matt Tennyson,D,15,0.00,0.00,0.00,tennyma01
Matthew Highmore,LW,13,0.15,0.00,0.15,highmma01
Matthew Nieto,LW,74,0.20,0.15,0.35,nietoma01
Matthew Peca,C,10,0.20,0.30,0.50,pecama01
Matthew Tkachuk,LW,68,0.35,0.37,0.72,tkachma01
Mattias Ekholm,D,81,0.12,0.30,0.42,ekholma01
Mattias Janmark,C,81,0.23,0.19,0.42,janmama02
Max Domi,LW,82,0.11,0.44,0.55,domima01
Max McCormick,LW,30,0.10,0.07,0.17,mccorma01
Max Pacioretty,LW,64,0.27,0.31,0.58,pacioma01
Maxim Mamin,C/RW,26,0.12,0.04,0.15,maminma01
Maxime Lagace,G,16,0.00,0.00,0.00,lagacma01
Melker Karlsson,C,71,0.11,0.15,0.27,karlsme01
Michael Amadio,C,37,0.11,0.11,0.22,amadimi01
Michael Bournival,LW,5,0.00,0.00,0.00,bournmi01
Michael Chaput,C,9,0.00,0.00,0.00,chapumi01
Michael Dal Colle,LW,4,0.00,0.00,0.00,dalcomi01
Michael Del Zotto,D,82,0.07,0.20,0.27,delzomi01
Michael Frolík,LW,70,0.14,0.21,0.36,frolimi01
Michael Grabner,RW,80,0.34,0.11,0.45,grabnmi01
Michael Hutchinson,G,3,0.00,0.33,0.33,hutchmi01
Michael Liambas,LW,7,0.00,0.14,0.14,liambmi01
Michael McCarron,RW,18,0.00,0.06,0.06,mccarmi01
Michael Raffl,LW,76,0.17,0.12,0.29,rafflmi01
Michael Stone,D,82,0.04,0.09,0.12,stonemi01
Michal Kempný,D,53,0.06,0.13,0.19,kempnmi01
Michal Neuvirth,G,22,0.00,0.05,0.05,neuvimi01
Micheal Ferland,LW,77,0.27,0.26,0.53,ferlami01
Micheal Haley,C,75,0.04,0.08,0.12,haleymi01
Miikka Salomäki,RW,58,0.03,0.10,0.14,salommi01
Mika Zibanejad,C,72,0.38,0.28,0.65,zibanmi01
Mikael Backlund,C,82,0.17,0.38,0.55,backlmi01
Mikael Granlund,C,77,0.27,0.60,0.87,granlmi01
Mike Blunden,RW,1,0.00,0.00,0.00,blundmi01
Mike Cammalleri,C/W,66,0.11,0.33,0.44,cammami01
Mike Condon,G,31,0.00,0.06,0.06,condomi01
Mike Fisher,C,16,0.13,0.13,0.25,fishemi01
Mike Green,D,66,0.12,0.38,0.50,greenmi03
Mike Hoffman,C/LW,82,0.27,0.41,0.68,hoffmmi02
Mike Matheson,D,81,0.12,0.21,0.33,mathemi01
Mike McKenna,G,2,0.00,0.00,0.00,mckenmi01
Mike Reilly,D,57,0.04,0.28,0.32,reillmi01
Mike Smith,G,55,0.00,0.04,0.04,smithmi01
Mikhail Sergachev,D,79,0.11,0.39,0.51,sergami01
Mikkel Bødker,RW,74,0.20,0.30,0.50,boedkmi01
Mikko Koivu,C,82,0.17,0.38,0.55,koivumi01
Mikko Rantanen,RW,81,0.36,0.68,1.04,rantami01
Milan Lucic,LW,82,0.12,0.29,0.41,lucicmi01
Miles Wood,LW,76,0.25,0.17,0.42,woodmi01
Mirco Müller,D,28,0.00,0.14,0.14,muellmi01
Mitch Marner,C,82,0.27,0.57,0.84,marnemi01
Mitch Reinke,D,1,0.00,0.00,0.00,reinkmi01
Morgan Klimchuk,LW,1,0.00,0.00,0.00,klimcmo01
Morgan Rielly,D,76,0.08,0.61,0.68,riellmo01
Nail Yakupov,RW,58,0.16,0.12,0.28,yakupna01
Nate Prosser,D,57,0.05,0.11,0.16,prossna01
Nate Schmidt,D,76,0.07,0.41,0.47,schmina01
Nate Thompson,C,69,0.07,0.17,0.25,thompna01
Nathan Beaulieu,D,59,0.02,0.14,0.15,beaulna01
Nathan Gerbe,C,2,0.00,0.00,0.00,gerbena01
Nathan MacKinnon,C,74,0.53,0.78,1.31,mackina01
Nathan Walker,C,9,0.11,0.00,0.11,walkena01
Nazem Kadri,C,80,0.40,0.29,0.69,kadrina01
Neal Pionk,D,28,0.04,0.46,0.50,pionkne01
Nic Dowd,C,56,0.05,0.02,0.07,dowdni01
Nic Petan,C,15,0.13,0.00,0.13,petanni01
Nicholas Baptiste,RW,33,0.12,0.06,0.18,baptini01
Nicholas Merkley,RW,1,0.00,0.00,0.00,merklni01
Nick Bjugstad,C,82,0.23,0.37,0.60,bjugsni01
Nick Bonino,C,71,0.17,0.18,0.35,boninni01
Nick Cousins,C,71,0.17,0.10,0.27,cousini01
Nick Foligno,LW,72,0.21,0.25,0.46,foligni01
Nick Holden,D,73,0.05,0.18,0.23,holdeni01
Nick Jensen,D,81,0.00,0.19,0.19,jenseni02
Nick Lappin,RW,6,0.17,0.00,0.17,lappini01
Nick Leddy,D,80,0.13,0.40,0.53,leddyni01
Nick Paul,LW,11,0.09,0.00,0.09,paulni01
Nick Ritchie,LW,76,0.13,0.22,0.36,ritchni01
Nick Schmaltz,C,78,0.27,0.40,0.67,schmani01
Nick Seeler,D,22,0.00,0.18,0.18,seeleni01
Nick Shore,C,64,0.08,0.22,0.30,shoreni01
Nicklas Bäckström,C,81,0.26,0.62,0.88,backsni02
Nico Hischier,C,82,0.24,0.39,0.63,hischni01
Nicolas Deslauriers,LW,58,0.17,0.07,0.24,deslani01
Nicolas Kerdiles,LW,2,0.00,0.00,0.00,kerdini01
Nicolas Roy,C,1,0.00,0.00,0.00,royni01
Nikita Kucherov,RW,80,0.49,0.76,1.25,kucheni01
Nikita Scherbak,RW,26,0.15,0.08,0.23,scherni01
Nikita Soshnikov,RW,15,0.07,0.07,0.13,soshnni01
Nikita Zadorov,D,77,0.09,0.17,0.26,zadorni01
Nikita Zaitsev,D,60,0.08,0.13,0.22,zaitsni01
Niklas Hjalmarsson,D,48,0.02,0.17,0.19,hjalmni01
Niklas Kronwall,D,79,0.05,0.29,0.34,kronwni01
Nikolai Kulemin,LW,13,0.08,0.15,0.23,kulemni01
Nikolaj Ehlers,LW,82,0.35,0.38,0.73,ehlerni01
Nikolay Goldobin,LW,38,0.21,0.16,0.37,goldoni01
Nino Niederreiter,RW,63,0.29,0.22,0.51,niedeni01
Noah Hanifin,D,79,0.13,0.28,0.41,hanifno01
Noah Juulsen,D,23,0.04,0.09,0.13,juulsno01
Noel Acciari,C,60,0.17,0.02,0.18,acciano01
Nolan Patrick,C,73,0.18,0.23,0.41,patrino01
Oliver Bjorkstrand,RW,82,0.13,0.35,0.49,bjorkol01
Oliver Ekman-Larsson,D,82,0.17,0.34,0.51,ekmanol01
Olli Määttä,D,82,0.09,0.27,0.35,maattol01
Ondřej Kaše,RW,66,0.30,0.27,0.58,kaseon01
Ondřej Palát,LW,56,0.20,0.43,0.63,palaton01
Ondřej Pavelec,G,19,0.00,0.00,0.00,pavelon01
Oscar Dansk,G,4,0.00,0.00,0.00,danskos01
Oscar Fantenberg,D,27,0.07,0.26,0.33,fanteos01
Oscar Klefbom,D,66,0.08,0.24,0.32,klefbos01
Oscar Lindberg,C,63,0.14,0.03,0.17,lindbos02
Oskar Lindblom,LW,23,0.09,0.17,0.26,lindbos01
Oskar Sundqvist,C,42,0.02,0.10,0.12,sundqos01
Owen Tippett,RW,7,0.14,0.00,0.14,tippeow01
P.K. Subban,D,82,0.20,0.52,0.72,subbapk01
Pat Maroon,LW,74,0.23,0.35,0.58,maroopa01
Patric Hörnqvist,RW,70,0.41,0.29,0.70,hornqpa01
Patrice Bergeron,C,64,0.47,0.52,0.98,bergepa01
Patrick Eaves,RW,2,0.50,0.00,0.50,eavespa01
Patrick Kane,RW,82,0.33,0.60,0.93,kanepa01
Patrick Marleau,C,82,0.33,0.24,0.57,marlepa01
Patrick Sharp,LW,70,0.14,0.16,0.30,sharppa01
Patrick Sieloff,D,1,1.00,0.00,1.00,sielopa01
Patrik Berglund,C,57,0.30,0.16,0.46,berglpa01
Patrik Laine,RW,82,0.54,0.32,0.85,lainepa01
Patrik Nemeth,D,68,0.04,0.18,0.22,nemetpa01
Paul Byron,C/LW,82,0.24,0.18,0.43,byronpa01
Paul Carey,C,60,0.12,0.12,0.23,careypa01
Paul Ladue,D,12,0.25,0.08,0.33,laduepa01
Paul Martin,D,14,0.00,0.14,0.14,martipa01
Paul Postma,D,14,0.00,0.07,0.07,postmpa01
Paul Stastny,C,82,0.20,0.45,0.65,stastpa01
Pavel Buchnevich,LW,74,0.19,0.39,0.58,buchnpa01
Pavel Zacha,C,69,0.12,0.25,0.36,zachapa01
Pekka Rinne,G,59,0.00,0.02,0.02,rinnepe01
Peter Budaj,G,8,0.00,0.00,0.00,budajpe01
Peter Cehlárik,LW,6,0.17,0.17,0.33,cehlape01
Peter Holland,C,23,0.04,0.13,0.17,hollape01
Petr Mrázek,G,39,0.00,0.00,0.00,mrazepe01
Phil Kessel,RW,82,0.41,0.71,1.12,kesseph01
Philip Holm,D,1,0.00,0.00,0.00,holmph01
Philipp Grubauer,G,35,0.00,0.03,0.03,grubaph01
Phillip Danault,LW,52,0.15,0.33,0.48,danauph01
Phillip Di Giuseppe,LW,49,0.10,0.16,0.27,digiuph01
Pierre-Édouard Bellemare,LW,72,0.08,0.14,0.22,bellepi01
Pierre-Luc Dubois,LW,82,0.24,0.34,0.59,duboipi01
Pontus Åberg,LW,53,0.08,0.23,0.30,abergpo01
Radek Faksa,C,79,0.22,0.20,0.42,faksara01
Radim Vrbata,RW,42,0.12,0.21,0.33,vrbatra01
Radko Gudas,D,70,0.03,0.20,0.23,gudasra01
Rasmus Andersson,D,10,0.00,0.00,0.00,anderra01
Rasmus Ristolainen,D,73,0.08,0.48,0.56,ristora01
Reid Boucher,C,20,0.15,0.10,0.25,bouchre01
Reilly Smith,RW,67,0.33,0.57,0.90,smithre01
Remi Elie,LW,72,0.08,0.11,0.19,eliere01
Reto Berra,G,5,0.00,0.00,0.00,berrare01
Richard Pánik,RW,72,0.19,0.29,0.49,panikri01
Rick Nash,LW,71,0.30,0.18,0.48,nashri01
Rickard Rakell,RW,77,0.44,0.45,0.90,rakelri01
Riley Nash,C,76,0.20,0.34,0.54,nashri02
Riley Sheahan,C,81,0.14,0.26,0.40,sheahri01
Rinat Valiev,D,2,0.00,0.00,0.00,valieri01
Rob O'Gara,D,30,0.00,0.10,0.10,ogararo01
Robert Bortuzzo,D,72,0.06,0.13,0.18,borturo01
Robert Hägg,D,70,0.04,0.09,0.13,haggro01
Roberto Luongo,G,35,0.00,0.06,0.06,luongro01
Robin Lehner,G,53,0.00,0.00,0.00,lehnero01
Rocco Grimaldi,C,6,0.17,0.33,0.50,grimaro01
Roland McKeown,D,10,0.00,0.30,0.30,mckeoro01
Roman Josi,D,75,0.19,0.52,0.71,josiro01
Roman Polák,D,54,0.04,0.19,0.22,polakro01
Ron Hainsey,D,80,0.05,0.24,0.29,hainsro01
Ross Johnston,LW,24,0.13,0.13,0.25,johnsro02
Ryan Callahan,RW,67,0.07,0.19,0.27,callary01
Ryan Carpenter,C,52,0.17,0.12,0.29,carpery01
Ryan Donato,C,12,0.42,0.33,0.75,donatry01
Ryan Dzingel,C,79,0.29,0.23,0.52,dzingry01
Ryan Ellis,D,44,0.20,0.52,0.73,ellisry01
Ryan Getzlaf,C,56,0.20,0.89,1.09,getzlry01
Ryan Hartman,RW,78,0.14,0.26,0.40,hartmry01
Ryan Johansen,C,79,0.19,0.49,0.68,johanry01
Ryan Kesler,C,44,0.18,0.14,0.32,keslery01
Ryan Lomberg,LW,7,0.00,0.14,0.14,lombery01
Ryan McDonagh,D,63,0.06,0.40,0.46,mcdonry01
Ryan Miller,G,28,0.00,0.00,0.00,millery01
Ryan Murphy,D,21,0.10,0.14,0.24,murphry01
Ryan Murray,D,44,0.02,0.25,0.27,murrary01
Ryan Nugent-Hopkins,C,62,0.39,0.39,0.77,nugenry01
Ryan O'Reilly,C,81,0.30,0.46,0.75,oreilry01
Ryan Pulock,D,68,0.15,0.32,0.47,pulocry01
Ryan Reaves,RW,79,0.05,0.08,0.13,reavery01
Ryan Spooner,C,59,0.22,0.47,0.69,spoonry01
Ryan Sproul,D,16,0.06,0.25,0.31,sproury01
Ryan Strome,C,82,0.16,0.26,0.41,stromry01
Ryan Suter,D,78,0.08,0.58,0.65,suterry01
Sam Bennett,C,82,0.13,0.18,0.32,bennesa01
Sam Gagner,C,74,0.14,0.28,0.42,gagnesa01
Sam Reinhart,C,82,0.30,0.30,0.61,reinhsa01
Sami Niku,D,1,1.00,0.00,1.00,nikusa01
Sami Vatanen,D,72,0.06,0.39,0.44,vatansa01
Sammy Blais,LW,11,0.09,0.18,0.27,blaissa01
Samuel Girard,D,73,0.05,0.26,0.32,girarsa01
Samuel Morin,D,2,0.00,0.00,0.00,morinsa01
Scott Darling,G,43,0.00,0.00,0.00,darlisc01
Scott Foster,G,1,0.00,0.00,0.00,fostesc01
Scott Harrington,D,32,0.06,0.09,0.16,harrisc01
Scott Hartnell,LW,62,0.21,0.18,0.39,hartnsc01
Scott Laughton,C,81,0.12,0.12,0.25,laughsc01
Scott Mayfield,D,47,0.04,0.21,0.26,mayfisc01
Scott Wedgewood,G,20,0.00,0.00,0.00,wedgesc01
Scott Wilson,C/LW,69,0.09,0.12,0.20,wilsosc01
Scottie Upshall,LW,63,0.11,0.19,0.30,upshasc01
Sean Couturier,C,82,0.38,0.55,0.93,coutuse01
Sean Kuraly,C,75,0.08,0.11,0.19,kuralse01
Sean Monahan,C,74,0.42,0.45,0.86,monahse01
Sebastian Aho,RW,78,0.37,0.46,0.83,ahose01
Sebastian Aho,D,22,0.05,0.14,0.18,ahose02
Semyon Varlamov,G,51,0.00,0.00,0.00,varlasi01
Sergei Bobrovsky,G,65,0.00,0.05,0.05,bobrose01
Seth Griffith,C,21,0.10,0.05,0.14,griffse01
Seth Jones,D,78,0.21,0.53,0.73,jonesse01
Shane Gersich,C/LW,3,0.00,0.33,0.33,gersish01
Shane Prince,C,14,0.07,0.07,0.14,princsh01
Shawn Matthias,C,27,0.04,0.07,0.11,matthsh01
Shayne Gostisbehere,D,78,0.17,0.67,0.83,gostish01
Shea Theodore,D,61,0.10,0.38,0.48,theodsh01
Shea Weber,D,26,0.23,0.38,0.62,webersh01
Sidney Crosby,C,82,0.35,0.73,1.09,crosbsi01
Slater Koekkoek,D,35,0.11,0.11,0.23,koekksl01
Sonny Milano,LW,55,0.25,0.15,0.40,milanso01
Spencer Foo,RW,4,0.50,0.00,0.50,foosp01
Stefan Matteau,LW,8,0.00,0.13,0.13,mattest02
Stefan Noesen,RW,72,0.18,0.19,0.38,noesest01
Stephen Johns,D,75,0.11,0.09,0.20,johnsst03
Steve Bernier,RW,4,0.00,0.00,0.00,bernist01
Steve Mason,G,13,0.00,0.08,0.08,masonst01
Steven Fogarty,C,1,0.00,0.00,0.00,fogarst01
Steven Kampfer,D,22,0.00,0.05,0.05,kampfst01
Steven Santini,D,36,0.06,0.22,0.28,santist01
Steven Stamkos,C,78,0.35,0.76,1.10,stamkst01
Sven Andrighetto,RW,50,0.16,0.28,0.44,andrisv01
Sven Baertschi,LW,53,0.26,0.28,0.55,baertsv01
T.J. Brodie,D,73,0.05,0.38,0.44,broditj01
T.J. Oshie,C/RW,74,0.24,0.39,0.64,oshietj01
Tage Thompson,C,41,0.07,0.15,0.22,thompta01
Tanner Fritz,C,34,0.09,0.12,0.21,fritzta01
Tanner Glass,LW,16,0.00,0.00,0.00,glassta01
Tanner Kero,RW,8,0.13,0.25,0.38,kerota01
Tanner Pearson,LW,82,0.18,0.30,0.49,pearsta01
Taylor Chorney,D,25,0.04,0.12,0.16,chornta01
Taylor Fedun,D,7,0.00,0.14,0.14,fedunta01
Taylor Hall,LW,76,0.51,0.71,1.22,hallta02
Taylor Leier,LW,39,0.03,0.10,0.13,leierta01
Teuvo Teräväinen,C,82,0.28,0.50,0.78,teravte01
Thatcher Demko,G,1,0.00,0.00,0.00,demkoth01
Thomas Chabot,D,63,0.14,0.25,0.40,chaboth01
Thomas Greiss,G,27,0.00,0.00,0.00,greisth01
Thomas Hickey,D,69,0.07,0.29,0.36,hicketh01
Thomas Vanek,LW,80,0.30,0.40,0.70,vanekth01
Tim Heed,D,29,0.10,0.28,0.38,heedti01
Tim Schaller,LW,82,0.15,0.12,0.27,schalti01
Timo Meier,RW,81,0.26,0.19,0.44,meierti01
Tobias Rieder,C,78,0.15,0.17,0.32,riedeto01
Toby Enström,D,43,0.02,0.12,0.14,enstrto01
Tom Kühnhackl,RW,69,0.03,0.09,0.12,kuhnhto01
Tom Pyatt,C,81,0.09,0.19,0.27,pyattto01
Tom Wilson,RW,78,0.18,0.27,0.45,wilsoto01
Tomáš Hertl,C,79,0.28,0.30,0.58,hertlto01
