Player,Position,GP,GPG,APG,PPG,PlayerID
José Théodore,G,33,0.00,0.03,0.03,theodjo01
Josef Melichar,D,70,0.01,0.16,0.17,melicjo01
Josef Vašíček,C,63,0.10,0.25,0.35,vasicjo01
Josh Gorges,D,54,0.02,0.06,0.07,gorgejo01
Josh Gratton,LW,52,0.02,0.02,0.04,grattjo01
Josh Green,C,57,0.04,0.09,0.12,greenjo01
Josh Harding,G,7,0.00,0.00,0.00,hardijo01
Josh Hennessy,C,10,0.10,0.00,0.10,hennejo01
Josh Langfeld,RW,33,0.00,0.06,0.06,langfjo01
Jozef Stümpel,C,73,0.32,0.47,0.78,stumpjo01
Junior Lessard,RW,1,1.00,0.00,1.00,lessaju01
Juraj Kolník,RW,64,0.17,0.22,0.39,kolniju01
Jussi Jokinen,LW,82,0.17,0.41,0.59,jokinju01
Jussi Markkanen,G,22,0.00,0.00,0.00,markkju01
Jussi Timonen,D,14,0.00,0.29,0.29,timonju01
Justin Williams,RW,82,0.40,0.41,0.82,williju01
Kamil Kreps,C,14,0.07,0.07,0.14,krepska01
Karel Rachůnek,D,66,0.09,0.30,0.39,rachuka01
Kari Lehtonen,G,68,0.00,0.01,0.01,lehtoka01
Karl Stewart,LW,47,0.04,0.06,0.11,stewaka01
Kārlis Skrastiņš,D,68,0.00,0.16,0.16,skraska01
Karri Rämö,G,2,0.00,0.00,0.00,ramoka01
Keith Aucoin,RW,8,0.00,0.13,0.13,aucoike01
Keith Ballard,D,69,0.07,0.32,0.39,ballake01
Keith Carney,D,80,0.05,0.16,0.21,carneke01
Keith Tkachuk,LW,79,0.34,0.39,0.73,tkachke01
Keith Yandle,D,7,0.00,0.29,0.29,yandlke01
Ken Klee,D,81,0.04,0.20,0.23,kleeke01
Kent Huskins,D,33,0.00,0.09,0.09,huskike01
Kevin Bieksa,D,81,0.15,0.37,0.52,biekske01
Kevin Dallman,D,53,0.02,0.17,0.19,dallmke01
Kevin Klein,D,3,0.33,0.00,0.33,kleinke01
Kevin Weekes,G,14,0.00,0.00,0.00,weekeke01
Kevyn Adams,C,68,0.04,0.13,0.18,adamske01
Kim Johnsson,D,76,0.04,0.25,0.29,johnski01
Kimmo Timonen,D,80,0.16,0.53,0.69,timonki01
Kirk Maltby,LW,82,0.07,0.06,0.13,maltbki01
Konstantin Pushkarev,RW,16,0.13,0.13,0.25,pushkko01
Kris Beech,C,64,0.13,0.28,0.41,beechkr01
Kris Draper,C,81,0.17,0.19,0.36,drapekr01
Kris Letang,D,7,0.29,0.00,0.29,letankr01
Kris Newbury,C,15,0.13,0.13,0.27,newbukr01
Kristian Huselius,LW,81,0.42,0.53,0.95,huselkr01
Krys Barch,RW,26,0.12,0.08,0.19,barchkr01
Kurt Sauer,D,48,0.00,0.13,0.13,sauerku01
Kurtis Foster,D,57,0.05,0.35,0.40,fosteku01
Kyle Brodziak,C,6,0.17,0.00,0.17,brodzky01
Kyle Calder,LW,78,0.18,0.27,0.45,caldeky01
Kyle Cumiskey,D,9,0.11,0.11,0.22,cumisky01
Kyle McLaren,D,67,0.07,0.18,0.25,mclarky01
Kyle Quincey,D,6,0.17,0.00,0.17,quincky01
Kyle Wanvig,RW,4,0.00,0.00,0.00,wanviky01
Kyle Wellwood,C,48,0.25,0.63,0.88,wellwky01
Ladislav Nagy,LW,80,0.15,0.54,0.69,nagyla01
Ladislav Šmíd,D,77,0.04,0.09,0.13,smidla01
Lars Jonsson,D,8,0.00,0.25,0.25,jonssla01
Lasse Kukkonen,D,74,0.07,0.12,0.19,kukkola01
Lauri Tukonen,RW,4,0.00,0.00,0.00,tukonla01
Lawrence Nycholat,D,19,0.11,0.32,0.42,nychola01
Lee Goren,RW,2,0.00,0.00,0.00,gorenle01
Lee Stempniak,RW,82,0.33,0.30,0.63,stemple01
Loui Eriksson,LW,59,0.10,0.22,0.32,erikslo01
Ľubomír Višňovský,D,69,0.26,0.58,0.84,visnolu01
Luc Bourdon,D,9,0.00,0.00,0.00,bourdlu01
Lukáš Krajíček,D,78,0.04,0.17,0.21,krajilu01
Luke Richardson,D,27,0.00,0.11,0.11,richalu01
Manny Fernandez,G,44,0.00,0.00,0.00,fernama01
Manny Legace,G,45,0.00,0.00,0.00,legacma01
Manny Malhotra,C,82,0.11,0.20,0.30,malhoma01
Marc Chouinard,C,42,0.05,0.05,0.10,chouima01
Marc Denis,G,44,0.00,0.00,0.00,denisma01
Marc Methot,D,20,0.00,0.20,0.20,methoma01
Marc Pouliot,C,46,0.09,0.15,0.24,poulima01
Marc Savard,C,82,0.27,0.90,1.17,savarma01
Marc-André Bergeron,D,78,0.18,0.41,0.59,bergema02
Marc-André Fleury,G,67,0.00,0.04,0.04,fleurma01
Marc-Édouard Vlasic,D,81,0.04,0.28,0.32,vlasima01
Marcel Goc,C,78,0.06,0.10,0.17,gocma01
Marcel Hossa,LW,64,0.16,0.13,0.28,hossama02
Marco Sturm,LW,76,0.36,0.22,0.58,sturmma01
Marcus Nilson,LW,63,0.08,0.16,0.24,nilsoma01
Marek Malík,D,69,0.03,0.28,0.30,malikma01
Marek Schwarz,G,2,0.00,0.00,0.00,schwama01
Marek Svatoš,RW,66,0.23,0.23,0.45,svatoma01
Marek Židlický,D,79,0.05,0.33,0.38,zidlima01
Marián Gáborík,RW,48,0.63,0.56,1.19,gaborma01
Marián Hossa,RW,82,0.52,0.70,1.22,hossama01
Mark Bell,LW,71,0.15,0.14,0.30,bellma01
Mark Cullen,C,3,0.00,0.00,0.00,cullema02
Mark Eaton,D,35,0.00,0.09,0.09,eatonma01
Mark Fraser,D,7,0.00,0.00,0.00,frasema01
Mark Giordano,D,48,0.15,0.17,0.31,giordma01
Mark Hartigan,C,12,0.08,0.17,0.25,hartima01
Mark Mancari,RW,3,0.00,0.33,0.33,mancama01
Mark Mowers,RW,78,0.06,0.15,0.22,mowerma01
Mark Parrish,RW,76,0.25,0.26,0.51,parrima01
Mark Popovic,D,3,0.00,0.33,0.33,popovma01
Mark Recchi,RW,82,0.29,0.54,0.83,recchma01
Mark Rycroft,RW,66,0.09,0.09,0.18,rycroma01
Mark Smith,C,41,0.07,0.24,0.32,smithma01
Mark Streit,D,76,0.13,0.34,0.47,streima01
Mark Stuart,D,15,0.00,0.07,0.07,stuarma01
Markus Näslund,RW,82,0.29,0.44,0.73,nasluma02
Martin Biron,G,35,0.00,0.00,0.00,bironma01
Martin Brodeur,G,78,0.00,0.01,0.01,brodema01
Martin Erat,LW,68,0.24,0.60,0.84,eratma01
Martin Gélinas,LW,82,0.17,0.37,0.54,gelinma01
Martin Gerber,G,29,0.00,0.00,0.00,gerbema01
Martin Grenier,D,3,0.00,0.00,0.00,grenima01
Martin Havlát,RW,56,0.45,0.57,1.02,havlama01
Martin Houle,G,1,0.00,0.00,0.00,houlema01
Martin Lapointe,RW,82,0.16,0.13,0.29,lapoima01
Martin Lojek,D,3,0.00,0.33,0.33,lojekma01
Martin Ručinský,LW,52,0.23,0.40,0.63,rucinma01
Martin Škoula,D,81,0.00,0.19,0.19,skoulma01
Martin St. Louis,RW,82,0.52,0.72,1.24,stlouma01
Martin St. Pierre,C,14,0.07,0.21,0.29,stpiema01
Martin Straka,C,77,0.38,0.53,0.91,strakma01
Marty Murray,C,19,0.00,0.11,0.11,murrama01
Marty Reasoner,C,72,0.08,0.19,0.28,reasoma01
Marty Turco,G,67,0.00,0.06,0.06,turcoma01
Mathias Tjärnqvist,LW,44,0.14,0.16,0.30,tjarnma01
Mathieu Dandenault,D,68,0.03,0.09,0.12,dandema01
Mathieu Darche,LW,2,0.00,0.00,0.00,darchma01
Mathieu Garon,G,32,0.00,0.03,0.03,garonma01
Mathieu Roy,D,16,0.13,0.00,0.13,royma01
Mathieu Schneider,D,68,0.16,0.60,0.76,schnema01
Mats Sundin,C,75,0.36,0.65,1.01,sundima01
Matt Bradley,RW,57,0.07,0.16,0.23,bradlma01
Matt Carle,D,77,0.14,0.40,0.55,carlema01
Matt Cooke,LW,81,0.12,0.25,0.37,cookema01
Matt Cullen,C,80,0.20,0.31,0.51,cullema01
Matt Ellis,LW,16,0.00,0.00,0.00,ellisma01
Matt Ellison,RW,2,0.00,0.00,0.00,ellisma02
Matt Foy,RW,9,0.00,0.00,0.00,foyma01
Matt Greene,D,78,0.01,0.12,0.13,greenma01
Matt Hussey,C,5,0.00,0.00,0.00,hussema01
Matt Jones,D,45,0.02,0.13,0.16,jonesma01
Matt Keith,RW,2,0.00,0.00,0.00,keithma01
Matt Lashoff,D,12,0.00,0.17,0.17,lashoma01
Matt Pettinger,LW,64,0.25,0.25,0.50,pettima01
Matt Stajan,C,82,0.12,0.35,0.48,stajama01
Matt Walker,D,48,0.00,0.10,0.10,walkema01
Matthew Barnaby,RW,39,0.03,0.15,0.18,barnama01
Matthew Lombardi,C,81,0.25,0.32,0.57,lombama01
Mattias Norström,D,76,0.03,0.12,0.14,norstma01
Mattias Öhlund,D,77,0.14,0.26,0.40,ohlunma01
Mattias Weinhandl,RW,12,0.08,0.08,0.17,weinhma01
Maxim Afinogenov,RW,56,0.41,0.68,1.09,afinoma01
Maxim Lapierre,C,46,0.13,0.13,0.26,lapiema01
Maxime Talbot,C,75,0.17,0.15,0.32,talboma01
Michael Funk,D,5,0.00,0.40,0.40,funkmi01
Michael Holmqvist,C,63,0.10,0.11,0.21,holmqmi01
Michael Leighton,G,5,0.00,0.00,0.00,leighmi01
Michael Nylander,C,79,0.33,0.72,1.05,nylanmi01
Michael Peca,C,35,0.11,0.31,0.43,pecami01
Michael Ryan,C,19,0.16,0.11,0.26,ryanmi01
Michael Ryder,RW,82,0.37,0.34,0.71,rydermi01
Michael Wall,G,4,0.00,0.25,0.25,wallmi01
Michal Handzuš,C,8,0.38,0.63,1.00,handzmi01
Michal Rozsíval,D,80,0.13,0.38,0.50,rozsimi01
Michel Ouellet,RW,73,0.26,0.40,0.66,ouellmi01
Micki DuPont,D,3,0.00,0.33,0.33,duponmi01
Miikka Kiprusoff,G,74,0.00,0.00,0.00,kiprumi01
Mikael Samuelsson,RW,53,0.26,0.38,0.64,samuemi01
Mikael Tellqvist,G,31,0.00,0.03,0.03,tellqmi01
Mike Blunden,RW,9,0.00,0.00,0.00,blundmi01
Mike Cammalleri,C,81,0.42,0.57,0.99,cammami01
Mike Card,D,4,0.00,0.00,0.00,cardmi01
Mike Commodore,D,82,0.09,0.27,0.35,commomi01
Mike Comrie,C,65,0.31,0.38,0.69,comrimi01
Mike Dunham,G,19,0.00,0.05,0.05,dunhami01
Mike Fisher,C,68,0.32,0.38,0.71,fishemi01
Mike Glumac,C,3,0.00,0.33,0.33,glumami01
Mike Green,D,70,0.03,0.14,0.17,greenmi03
Mike Grier,RW,81,0.20,0.21,0.41,griermi01
Mike Johnson,RW,80,0.14,0.25,0.39,johnsmi01
Mike Knuble,RW,64,0.38,0.47,0.84,knublmi01
Mike Komisarek,D,82,0.05,0.18,0.23,komismi01
Mike Modano,C,59,0.37,0.36,0.73,modanmi01
Mike Morrison,G,4,0.00,0.00,0.00,morrimi01
Mike Rathje,D,18,0.00,0.06,0.06,rathjmi01
Mike Ribeiro,C,81,0.22,0.51,0.73,ribeimi01
Mike Ricci,C,7,0.00,0.14,0.14,riccimi01
Mike Richards,C,59,0.17,0.37,0.54,richami02
Mike Rupp,RW,76,0.08,0.04,0.12,ruppmi01
Mike Sillinger,C,82,0.32,0.40,0.72,sillimi01
Mike Smith,G,23,0.00,0.00,0.00,smithmi01
Mike Van Ryn,D,78,0.05,0.32,0.37,vanrymi01
Mike Weaver,D,39,0.08,0.15,0.23,weavemi01
Mike York,LW,66,0.15,0.17,0.32,yorkmi01
Mike Zigomanis,C,75,0.19,0.12,0.31,zigommi01
Mikhail Grabovski,C,3,0.00,0.00,0.00,grabomi01
Mikko Koivu,C,82,0.24,0.41,0.66,koivumi01
Mikko Lehtonen,D,15,0.07,0.13,0.20,lehtomi01
Milan Hejduk,RW,80,0.44,0.44,0.88,hejdumi01
Milan Jurčina,D,70,0.06,0.11,0.17,jurcimi01
Milan Michálek,RW,78,0.33,0.51,0.85,michami01
Miroslav Šatan,RW,81,0.33,0.40,0.73,satanmi01
Nate Guenin,D,9,0.00,0.22,0.22,guenina01
Nate Thompson,C,4,0.00,0.00,0.00,thompna01
Nathan Dempsey,D,17,0.00,0.06,0.06,dempsna01
Nathan Horton,C,82,0.38,0.38,0.76,hortona01
Nathan McIver,D,1,0.00,0.00,0.00,mcivena01
Nathan Paetsch,D,63,0.03,0.35,0.38,paetsna01
Nathan Smith,C,1,0.00,0.00,0.00,smithna02
Nick Boynton,D,59,0.03,0.15,0.19,boyntni01
Nick Schultz,D,82,0.02,0.12,0.15,schulni01
Nick Tarnasky,C,77,0.06,0.05,0.12,tarnani01
Nicklas Grossmann,D,8,0.00,0.00,0.00,grossni01
Nicklas Lidström,D,80,0.16,0.61,0.78,lidstni01
Niclas Hävelid,D,77,0.04,0.23,0.27,havelni01
Niclas Wallin,D,67,0.03,0.12,0.15,wallini01
Nigel Dawes,LW,8,0.13,0.00,0.13,dawesni01
Nik Antropov,C,54,0.33,0.28,0.61,antroni01
Nikita Alexeev,RW,78,0.15,0.14,0.29,alexeni01
Niklas Bäckström,G,41,0.00,0.02,0.02,backsni01
Niklas Hagman,LW,82,0.21,0.15,0.35,hagmani01
Niklas Kronwall,D,68,0.01,0.31,0.32,kronwni01
Niko Dimitrakos,RW,5,0.00,0.00,0.00,dimitni01
Niko Kapanen,C,79,0.08,0.20,0.28,kapanni01
Nikolai Khabibulin,G,60,0.00,0.00,0.00,khabini01
Nikolai Zherdev,RW,71,0.14,0.31,0.45,zherdni01
Nils Ekman,RW,34,0.18,0.26,0.44,ekmanni01
Noah Clarke,LW,13,0.15,0.00,0.15,clarkno02
Noah Welch,D,24,0.08,0.04,0.13,welchno01
Nolan Baumgartner,D,13,0.00,0.23,0.23,baumgno01
Nolan Pratt,D,81,0.01,0.09,0.10,prattno01
Olaf Kölzig,G,54,0.00,0.06,0.06,kolziol01
Ole-Kristian Tollefsen,D,70,0.03,0.04,0.07,tolleol01
Oleg Saprykin,LW,71,0.21,0.30,0.51,sapryol01
Oleg Tverdovsky,D,26,0.00,0.15,0.15,tverdol01
Olli Jokinen,C,82,0.48,0.63,1.11,jokinol01
Ossi Väänänen,D,74,0.03,0.08,0.11,vaanaos01
Owen Nolan,RW,76,0.21,0.32,0.53,nolanow01
P.A. Parenteau,LW,5,0.00,0.20,0.20,parenpi01
P.J. Axelsson,LW,55,0.20,0.29,0.49,axelspj01
Pascal Dupuis,LW,71,0.20,0.07,0.27,dupuipa01
Pascal Leclaire,G,24,0.00,0.00,0.00,leclapa01
Patrice Bergeron,C,77,0.29,0.62,0.91,bergepa01
Patrice Brisebois,D,33,0.03,0.30,0.33,brisepa01
Patrick Coulombe,D,7,0.00,0.14,0.14,coulopa01
Patrick Eaves,RW,73,0.19,0.25,0.44,eavespa01
Patrick Fischer,C,27,0.15,0.22,0.37,fischpa01
Patrick Kaleta,RW,7,0.00,0.29,0.29,kaletpa01
Patrick Lalime,G,12,0.00,0.00,0.00,lalimpa01
Patrick Leahy,RW,1,0.00,0.00,0.00,leahypa01
Patrick Marleau,C,77,0.42,0.60,1.01,marlepa01
Patrick O'Sullivan,C,44,0.11,0.32,0.43,osullpa01
Patrick Rissmiller,C,79,0.09,0.19,0.28,rissmpa01
Patrick Sharp,RW,80,0.25,0.19,0.44,sharppa01
Patrick Thoresen,LW,68,0.06,0.18,0.24,thorepa01
Patrik Eliáš,C,75,0.28,0.64,0.92,eliaspa01
Patrik Štefan,C,41,0.12,0.15,0.27,stefapa01
Paul Gaustad,C,54,0.17,0.24,0.41,gaustpa01
Paul Kariya,LW,82,0.29,0.63,0.93,kariypa01
Paul Mara,D,78,0.06,0.23,0.29,marapa01
Paul Martin,D,82,0.04,0.28,0.32,martipa01
Paul Ranger,D,72,0.06,0.33,0.39,rangepa01
Paul Stastny,C,82,0.34,0.61,0.95,stastpa01
Pavel Datsyuk,C,79,0.34,0.76,1.10,datsypa01
Pavel Kubina,D,61,0.11,0.23,0.34,kubinpa01
Pavol Demitra,RW,71,0.35,0.55,0.90,demitpa01
Peter Bondra,RW,37,0.14,0.24,0.38,bondrpe01
Peter Budaj,G,57,0.00,0.04,0.04,budajpe01
Peter Forsberg,C,57,0.23,0.74,0.96,forsbpe01
Peter Harrold,D,12,0.00,0.17,0.17,harrope01
Peter Schaefer,LW,77,0.16,0.44,0.60,schaepe01
Peter Sejna,LW,22,0.14,0.05,0.18,sejnape01
Petr Čajánek,C,77,0.19,0.43,0.62,cajanpe01
Petr Kalus,RW,9,0.44,0.11,0.56,kaluspe01
Petr Nedvěd,C,40,0.05,0.25,0.30,nedvepe01
Petr Průcha,C,79,0.28,0.23,0.51,pruchpe01
Petr Sýkora,C,82,0.27,0.38,0.65,sykorpe01
Petr Tenkrát,RW,64,0.14,0.08,0.22,tenkrpe01
Petteri Nummelin,D,51,0.06,0.33,0.39,nummepe01
Phil Kessel,RW,70,0.16,0.26,0.41,kesseph01
Philippe Boucher,D,76,0.25,0.42,0.67,bouchph01
Philippe Sauvé,G,2,0.00,0.00,0.00,sauveph01
Pierre Turgeon,C,17,0.24,0.18,0.41,turgepi01
Pierre-Marc Bouchard,C,82,0.24,0.45,0.70,bouchpi02
R.J. Umberger,C,81,0.20,0.15,0.35,umberrj01
Radek Bonk,C,74,0.18,0.14,0.31,bonkra01
Radek Dvořák,RW,82,0.12,0.33,0.45,dvorara01
Radek Martínek,D,43,0.05,0.35,0.40,martira01
Radim Vrbata,RW,77,0.18,0.35,0.53,vrbatra01
Raffi Torres,LW,82,0.18,0.23,0.41,torrera01
Raitis Ivanāns,LW,66,0.06,0.06,0.12,ivanara01
Ramzi Abid,LW,13,0.08,0.31,0.38,abidra01
Randy Jones,D,66,0.06,0.27,0.33,jonesra01
Randy Robitaille,C,78,0.14,0.37,0.51,robitra01
Ray Emery,G,58,0.00,0.02,0.02,emeryra01
Ray Whitney,LW,81,0.40,0.63,1.02,whitnra01
Reed Low,RW,6,0.00,0.00,0.00,lowre01
Rene Bourque,LW,44,0.16,0.23,0.39,bourqre01
Rhett Warrener,D,62,0.06,0.10,0.16,warrerh01
Ric Jackman,D,31,0.06,0.32,0.39,jackmri01
Rich Peverley,C,13,0.00,0.08,0.08,peverri01
Richard Matvichuk,D,1,0.00,0.00,0.00,matviri01
Richard Park,RW,82,0.12,0.20,0.32,parkri01
Richard Zedník,LW,42,0.17,0.33,0.50,zedniri01
Richie Regehr,D,6,0.17,0.17,0.33,regehri01
Rick DiPietro,G,62,0.00,0.03,0.03,dipieri01
Rick Nash,LW,75,0.36,0.40,0.76,nashri01
Rick Rypien,C,2,0.00,0.00,0.00,rypieri01
Rico Fata,LW,10,0.10,0.10,0.20,fatari01
Riley Cote,LW,8,0.00,0.00,0.00,coteri01
Rob Blake,D,72,0.19,0.28,0.47,blakero01
Rob Davison,D,22,0.00,0.09,0.09,davisro01
Rob Globke,C,19,0.00,0.05,0.05,globkro01
Rob Niedermayer,C,82,0.06,0.13,0.20,niedero01
Rob Schremp,C,1,0.00,0.00,0.00,schrero01
Rob Scuderi,D,78,0.01,0.13,0.14,scudero01
Robert Esche,G,18,0.00,0.11,0.11,eschero01
Robert Lang,C,81,0.23,0.41,0.64,langro01
Robert Nilsson,C,4,0.25,0.00,0.25,nilssro01
Roberto Luongo,G,76,0.00,0.03,0.03,luongro01
Robyn Regehr,D,78,0.03,0.24,0.27,regehro01
Rod Brind'Amour,C,78,0.33,0.72,1.05,brindro01
Rod Pelley,C,9,0.00,0.00,0.00,pellero02
Roman Hamrlík,D,75,0.09,0.41,0.51,hamrlro01
Roman Polák,D,19,0.00,0.00,0.00,polakro01
Ron Hainsey,D,80,0.11,0.31,0.43,hainsro01
Ronald Petrovický,RW,31,0.10,0.10,0.19,petroro02
Rory Fitzpatrick,D,58,0.02,0.10,0.12,fitzpro02
Rostislav Klesla,D,75,0.12,0.17,0.29,kleslro01
Rostislav Olesz,C,75,0.15,0.25,0.40,oleszro01
Ruslan Fedotenko,LW,80,0.15,0.25,0.40,fedotru01
Ruslan Salei,D,82,0.07,0.32,0.39,saleiru01
Ryan Bayda,LW,9,0.11,0.11,0.22,baydary01
Ryan Callahan,RW,14,0.29,0.14,0.43,callary01
Ryan Craig,C,72,0.19,0.18,0.38,craigry01
Ryan Getzlaf,C,82,0.30,0.40,0.71,getzlry01
Ryan Hollweg,C,78,0.01,0.03,0.04,hollwry01
Ryan Johnson,C,59,0.12,0.07,0.19,johnsry01
Ryan Kesler,C,48,0.13,0.21,0.33,keslery01
Ryan Malone,LW,64,0.25,0.23,0.48,malonry01
Ryan Miller,G,63,0.00,0.03,0.03,millery01
Ryan Parent,D,1,0.00,0.00,0.00,parenry01
Ryan Potulny,C,35,0.20,0.14,0.34,potulry01
Ryan Shannon,RW,53,0.04,0.17,0.21,shannry01
Ryan Smyth,LW,71,0.51,0.45,0.96,smythry01
Ryan Suter,D,82,0.10,0.20,0.29,suterry01
Ryan Whitney,D,81,0.17,0.56,0.73,whitnry01
Ryane Clowe,LW,58,0.28,0.31,0.59,clowery01
Saku Koivu,C,81,0.27,0.65,0.93,koivusa01
Sami Kapanen,RW,77,0.14,0.18,0.32,kapansa01
Sami Salo,D,67,0.21,0.34,0.55,salosa01
Samuel Påhlsson,C,82,0.10,0.22,0.32,pahlssa01
Sandis Ozoliņš,D,21,0.00,0.14,0.14,ozolisa01
Scott Clemmensen,G,6,0.00,0.00,0.00,clemmsc01
Scott Gomez,C,72,0.18,0.65,0.83,gomezsc01
Scott Hannan,D,79,0.05,0.25,0.30,hannasc01
Scott Hartnell,RW,64,0.34,0.27,0.61,hartnsc01
Scott Mellanby,RW,69,0.17,0.35,0.52,mellasc01
Scott Nichol,C,59,0.12,0.10,0.22,nichosc01
Scott Niedermayer,D,79,0.19,0.68,0.87,niedesc01
Scott Parker,RW,21,0.05,0.05,0.10,parkesc01
Scott Thornton,LW,58,0.12,0.10,0.22,thornsc01
Scott Walker,RW,81,0.26,0.37,0.63,walkesc01
Scottie Upshall,RW,32,0.25,0.25,0.50,upshasc01
Sean Avery,LW,84,0.21,0.36,0.57,averyse01
Sean Burke,G,23,0.00,0.04,0.04,burkese01
Sean Hill,D,81,0.01,0.30,0.31,hillse01
Sean O'Donnell,D,79,0.03,0.19,0.22,odonnse01
Sébastien Bisaillon,D,2,0.00,0.00,0.00,bisaise01
Sébastien Caron,G,2,0.00,0.00,0.00,caronse01
Serge Payer,C,5,0.00,0.00,0.00,payerse01
Sergei Brylin,C,82,0.20,0.29,0.49,brylise01
Sergei Fedorov,C,73,0.25,0.33,0.58,fedorse01
Sergei Gonchar,D,82,0.16,0.66,0.82,gonchse01
Sergei Samsonov,LW,63,0.14,0.27,0.41,samsose01
Sergei Zubov,D,78,0.15,0.54,0.69,zubovse01
Shane Doan,RW,73,0.37,0.38,0.75,doansh01
Shane Hnidy,D,72,0.07,0.10,0.17,hnidysh01
Shane O'Brien,D,80,0.03,0.18,0.20,obriesh01
Shaone Morrisonn,D,78,0.04,0.13,0.17,morrish01
Shawn Bates,C,48,0.08,0.13,0.21,batessh01
Shawn Belle,D,9,0.00,0.11,0.11,bellesh01
Shawn Horcoff,C,80,0.20,0.44,0.64,horcosh01
Shawn Thornton,LW,48,0.04,0.15,0.19,thornsh01
Shay Stephenson,LW,2,0.00,0.00,0.00,stephsh01
Shea Weber,D,79,0.22,0.29,0.51,webersh01
Shean Donovan,RW,76,0.08,0.14,0.22,donovsh01
Sheldon Brookbank,D,3,0.00,0.33,0.33,brooksh01
Sheldon Souray,D,81,0.32,0.47,0.79,sourash01
Sidney Crosby,C,79,0.46,1.06,1.52,crosbsi01
Simon Gagné,LW,76,0.54,0.36,0.89,gagnesi01
Stanislav Chistov,RW,61,0.08,0.13,0.21,chistst01
Štefan Ružička,RW,40,0.08,0.25,0.33,ruzicst01
Stéphane Robidas,D,75,0.00,0.23,0.23,robidst01
Stéphane Veilleux,LW,75,0.09,0.15,0.24,veillst01
Stéphane Yelle,C,56,0.18,0.25,0.43,yellest01
Stephen Weiss,C,74,0.27,0.38,0.65,weissst01
Steve Bégin,LW,52,0.10,0.10,0.19,beginst01
Steve Bernier,RW,62,0.24,0.26,0.50,bernist01
Steve Eminger,D,68,0.01,0.24,0.25,emingst01
Steve McCarthy,D,46,0.09,0.26,0.35,mccarst01
Steve Montador,D,72,0.01,0.11,0.13,montast01
Steve Ott,C,19,0.00,0.21,0.21,ottst01
Steve Regier,LW,1,0.00,0.00,0.00,regiest01
Steve Reinprecht,C,49,0.18,0.49,0.67,reinpst01
Steve Rucchin,C,47,0.11,0.34,0.45,rucchst01
Steve Staios,D,58,0.03,0.26,0.29,staiost01
Steve Sullivan,RW,57,0.39,0.67,1.05,sullist01
Steve Valiquette,G,3,0.00,0.00,0.00,valiqst01
Steven Goertzen,RW,7,0.00,0.00,0.00,goertst01
Stu Barnes,C,82,0.16,0.15,0.30,barnest01
Taylor Pyatt,LW,76,0.30,0.18,0.49,pyattta01
Teemu Selänne,RW,82,0.59,0.56,1.15,selante01
Teppo Numminen,D,79,0.03,0.34,0.37,nummite01
Thomas Pöck,D,44,0.09,0.09,0.18,pockth01
Thomas Vanek,LW,82,0.52,0.50,1.02,vanekth01
Tim Brent,C,15,0.07,0.00,0.07,brentti01
Tim Connolly,C,2,0.50,0.00,0.50,connoti01
Tim Gleason,D,57,0.04,0.07,0.11,gleasti01
Tim Jackman,RW,5,0.00,0.00,0.00,jackmti01
Tim Taylor,C,71,0.01,0.07,0.08,tayloti01
Tim Thomas,G,66,0.00,0.00,0.00,thomati01
Timo Helbling,D,2,0.00,0.00,0.00,helblti01
Toby Petersen,C,64,0.09,0.14,0.23,peterto01
Todd Bertuzzi,RW,15,0.20,0.53,0.73,bertuto01
Todd Fedoruk,LW,58,0.05,0.19,0.24,fedorto01
Todd Marchant,C,56,0.14,0.27,0.41,marchto01
Todd White,C,77,0.17,0.40,0.57,whiteto02
Tom Gilbert,D,12,0.08,0.42,0.50,gilbeto01
Tom Kostopoulos,RW,76,0.09,0.20,0.29,kostoto01
Tom Poti,D,78,0.08,0.49,0.56,potito01
Tom Preissing,D,80,0.09,0.39,0.48,preisto01
Tomáš Fleischmann,C,29,0.14,0.14,0.28,fleisto01
Tomas Holmström,LW,77,0.39,0.29,0.68,holmsto01
Tomáš Kaberle,D,74,0.15,0.64,0.78,kaberto01
Tomáš Kopecký,RW,26,0.04,0.00,0.04,kopecto01
Tomáš Malec,D,1,0.00,0.00,0.00,malecto01
Tomáš Mojžíš,D,6,0.17,0.00,0.17,mojzito01
Tomáš Plekanec,C,81,0.25,0.33,0.58,plekato01
Tomáš Plíhal,C,3,0.00,0.00,0.00,plihato01
Tomáš Pöpperle,G,2,0.00,0.00,0.00,poppeto01
Tomáš Vokoun,G,44,0.00,0.05,0.05,vokouto01
Tomi Mäki,RW,1,0.00,0.00,0.00,makito01
Tommi Santala,C,30,0.03,0.17,0.20,santato01
Toni Lydman,D,67,0.03,0.25,0.28,lydmato01
Tony Amonte,RW,81,0.12,0.25,0.37,amontto01
Tony Salmelainen,LW,57,0.11,0.19,0.30,salmeto01
Travis Green,C,31,0.03,0.03,0.06,greentr01
Travis Moen,LW,82,0.13,0.12,0.26,moentr01
Travis Roche,D,50,0.12,0.26,0.38,rochetr01
Travis Zajac,C,80,0.21,0.31,0.53,zajactr01
Trent Hunter,RW,77,0.26,0.19,0.45,huntetr01
Trevor Daley,D,74,0.05,0.11,0.16,daleytr01
Trevor Letowski,RW,61,0.03,0.10,0.13,letowtr01
Trevor Linden,C,80,0.15,0.16,0.31,lindetr01
Triston Grant,LW,8,0.00,0.13,0.13,granttr01
