,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
273,Denis Grebeshkov,30,EDM,D,7,0,0.00,0.14,0.14,0.04,0.29,0.43,0,1,1,0,5,0,5,0,0,0.0,0.2,0.2,0,,,,grebede01
274,Dennis Seidenberg,32,BOS,D,34,3,0.03,0.26,0.29,0.09,0.29,1.56,1,10,11,3,34,1,26,4,11,0.3,2.1,2.4,0,,,,seidede01
275,Dennis Wideman,30,CGY,D,46,7,0.09,0.37,0.46,0.14,0.39,2.22,5,19,24,8,50,12,62,9,-15,1.5,1.3,2.8,0,,,,widemde01
276,Derek Dorsett,27,NYR,RW,51,3,0.08,0.08,0.16,0.06,2.51,1.31,5,4,9,4,12,0,17,4,-1,-0.2,0.7,0.4,0,,,,dorsede01
277,Derek Grant,23,OTT,C,20,1,0.00,0.10,0.10,0.03,0.20,1.55,0,2,2,1,5,0,19,11,-3,-0.3,0.0,-0.3,0,,,,grantde01
278,Derek MacKenzie,32,CBJ,C,71,7,0.13,0.13,0.25,0.10,0.66,0.99,10,10,20,8,23,0,34,10,0,0.8,0.9,1.7,0,,,,mackede01
279,Derek Morris,35,PHX,D,63,6,0.08,0.19,0.27,0.09,0.65,1.30,6,13,19,7,45,2,61,16,-2,0.9,2.6,3.5,0,,,,morride01
280,Derek Roy,30,STL,C,75,12,0.12,0.37,0.49,0.16,0.40,1.52,10,31,41,14,52,22,31,0,-1,2.3,1.2,3.4,2,1,1,50.0,royde01
281,Derek Smith,29,CGY,D,14,0,0.00,0.07,0.07,0.02,0.14,0.86,0,1,1,0,2,0,12,0,-10,-0.1,-0.5,-0.6,0,,,,smithde05
282,Derek Stepan,23,NYR,C,82,20,0.21,0.49,0.70,0.24,0.22,2.43,19,44,63,22,80,29,49,9,12,4.2,2.4,6.6,3,1,2,33.3,stepade01
283,Derick Brassard,26,NYR,C,81,17,0.22,0.33,0.56,0.21,0.57,1.96,20,30,50,19,68,22,44,0,2,3.5,1.7,5.3,1,0,1,0.0,brassde01
284,Deryk Engelland,31,PIT,D,56,5,0.11,0.11,0.21,0.09,1.04,1.05,7,7,14,6,24,1,33,4,-6,1.1,1.2,2.3,0,,,,engelde01
285,Devan Dubnyk,27,TOT,G,34,0,0.00,0.00,0.00,0.00,0.18,0.00,0,0,0,0,88,25,103,20,,0.0,0.0,3.1,0,,,,dubnyde01
285,Devan Dubnyk,27,EDM,G,32,0,0.00,0.00,0.00,0.00,0.19,0.00,0,0,0,0,80,24,94,16,,0.0,0.0,3.2,0,,,,dubnyde01
285,Devan Dubnyk,27,NSH,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,8,1,9,4,,0.0,0.0,-0.1,0,,,,dubnyde01
286,Devante Smith-Pelly,21,ANA,RW,19,3,0.11,0.42,0.53,0.17,0.11,1.21,2,9,11,4,12,0,8,1,5,0.7,0.4,1.1,1,1,0,100.0,smithde06
287,Devin Setoguchi,27,WPG,RW,75,10,0.15,0.21,0.36,0.14,0.29,1.72,12,18,30,11,40,10,38,0,-7,1.1,0.8,1.9,8,4,4,50.0,setogde01
288,Dion Phaneuf,28,TOR,D,80,11,0.10,0.29,0.39,0.14,1.80,1.81,9,25,34,12,99,28,101,32,2,2.2,3.7,5.9,1,0,1,0.0,phanedi01
289,Dmitrij Jaškin,20,STL,RW,18,1,0.06,0.06,0.11,0.04,0.44,1.00,1,1,2,1,3,0,6,0,-3,-0.2,0.1,-0.1,0,,,,jaskidm01
290,Dmitry Korobov,24,TBL,D,3,0,0.00,0.33,0.33,0.09,0.67,0.00,0,1,1,0,0,0,0,0,0,0.1,0.1,0.1,0,,,,korobdm01
291,Dmitry Kulikov,23,FLA,D,81,7,0.10,0.14,0.23,0.09,0.81,1.57,9,12,21,8,65,10,101,20,-26,0.9,1.3,2.3,4,0,4,0.0,kulikdm01
292,Dmitry Orlov,22,WSH,D,54,4,0.06,0.15,0.20,0.07,0.35,1.09,3,9,12,4,41,1,42,1,-1,0.2,2.1,2.4,1,0,1,0.0,orlovdm01
293,Dominic Moore,33,NYR,C,73,6,0.08,0.16,0.25,0.09,0.25,1.32,7,13,20,7,26,2,34,10,0,0.3,1.1,1.4,2,1,1,50.0,mooredo01
294,Dougie Hamilton,20,BOS,D,64,9,0.11,0.28,0.39,0.13,0.63,1.78,8,20,28,10,64,17,26,1,22,2.1,3.8,5.9,0,,,,hamildo01
295,Douglas Murray,33,MTL,D,53,1,0.00,0.04,0.04,0.01,0.79,0.49,0,2,2,1,13,0,38,13,-12,-0.7,0.8,0.1,0,,,,murrado01
296,Drayson Bowman,24,CAR,LW,70,4,0.06,0.11,0.17,0.06,0.23,1.14,5,9,14,5,22,0,25,1,-2,-0.2,0.8,0.6,0,,,,bowmadr01
297,Drew Doughty,24,LAK,D,78,13,0.13,0.35,0.47,0.16,0.82,2.27,11,30,41,14,98,32,69,18,17,2.8,6.6,9.4,1,0,1,0.0,doughdr01
298,Drew MacIntyre,30,TOR,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,3,1,4,0,,0.0,0.0,0.4,0,,,,macindr01
299,Drew Miller,29,DET,LW,82,6,0.09,0.10,0.18,0.07,0.26,1.43,8,9,17,7,29,1,65,27,-11,-0.8,0.8,0.0,0,,,,milledr01
300,Drew Shore,23,FLA,C,24,3,0.21,0.08,0.29,0.14,0.33,0.96,6,2,8,4,9,2,11,3,-1,0.6,0.3,0.8,0,,,,shoredr01
301,Drew Stafford,28,BUF,RW,70,14,0.23,0.26,0.49,0.19,0.56,2.64,18,20,38,15,50,13,69,13,-19,2.0,1.2,3.2,5,1,4,20.0,staffdr01
302,Duncan Keith,30,CHI,D,79,18,0.08,0.70,0.77,0.23,0.35,2.51,7,60,67,20,126,33,86,15,22,5.1,4.9,10.0,0,,,,keithdu01
303,Dustin Brown,29,LAK,RW,79,11,0.19,0.15,0.34,0.14,0.84,2.47,17,13,30,13,54,16,38,6,7,1.2,1.9,3.1,3,1,2,33.3,browndu01
304,Dustin Byfuglien,28,WPG,D,78,20,0.26,0.46,0.72,0.26,1.10,3.28,23,39,62,23,93,32,96,15,-20,6.4,1.9,8.3,1,0,1,0.0,byfugdu01
305,Dustin Jeffrey,25,TOT,C,34,2,0.06,0.06,0.12,0.05,0.06,0.88,2,2,4,2,7,0,11,0,-4,-0.2,0.2,-0.1,0,,,,jeffrdu01
305,Dustin Jeffrey,25,DAL,C,24,1,0.08,0.04,0.13,0.06,0.00,0.88,2,1,3,1,5,0,7,0,-2,0.0,0.1,0.1,0,,,,jeffrdu01
305,Dustin Jeffrey,25,PIT,C,10,0,0.00,0.10,0.10,0.03,0.20,0.90,0,1,1,0,2,0,4,0,-2,-0.2,0.0,-0.2,0,,,,jeffrdu01
306,Dustin Penner,31,TOT,LW,67,13,0.21,0.31,0.52,0.20,0.45,1.78,16,23,39,15,64,16,23,0,25,2.8,1.9,4.7,0,,,,pennedu01
306,Dustin Penner,31,ANA,LW,49,12,0.27,0.39,0.65,0.25,0.57,2.04,15,21,36,14,58,14,22,0,22,3.0,1.5,4.5,1,0,1,0.0,pennedu01
306,Dustin Penner,31,WSH,LW,18,1,0.06,0.11,0.17,0.06,0.11,1.06,1,2,3,1,6,2,1,0,3,-0.2,0.4,0.2,0,,,,pennedu01
307,Dustin Tokarski,24,MTL,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,5,0,5,1,,0.0,0.0,0.9,0,,,,tokardu01
308,Dwight King,24,LAK,LW,77,12,0.19,0.19,0.39,0.16,0.23,1.44,17,16,33,14,50,2,42,10,16,1.8,2.2,4.0,1,1,0,100.0,kingdw01
309,Dylan McIlrath,21,NYR,D,2,0,0.00,0.00,0.00,0.00,3.50,0.00,0,0,0,0,0,0,1,0,-1,0.0,-0.1,-0.1,0,,,,mcilrdy01
310,Dylan Olsen,23,FLA,D,44,4,0.07,0.20,0.27,0.09,0.18,1.36,3,10,13,4,31,3,48,17,-3,0.9,1.1,2.0,0,,,,olsendy01
311,Ed Jovanovski,37,FLA,D,37,2,0.03,0.11,0.14,0.04,1.05,1.19,1,4,5,2,22,1,34,7,-6,-0.1,0.7,0.6,0,,,,jovaned01
312,Eddie Läck,26,VAN,G,41,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,78,17,93,21,,0.0,0.0,6.1,0,,,,lacked01
313,Elias Lindholm,19,CAR,C,58,8,0.16,0.21,0.36,0.14,0.07,1.21,10,13,23,9,38,14,38,0,-14,1.1,0.4,1.5,1,0,1,0.0,lindhel01
314,Emerson Etem,21,ANA,LW,29,5,0.24,0.14,0.38,0.17,0.14,1.52,8,4,12,5,14,1,15,5,3,1.0,0.4,1.4,0,,,,etemem01
315,Eriah Hayes,25,SJS,RW,15,1,0.07,0.00,0.07,0.04,0.13,1.13,1,0,1,1,2,0,4,0,-2,-0.1,0.0,-0.1,0,,,,hayeser01
316,Eric Boulton,37,NYI,LW,23,2,0.09,0.09,0.17,0.07,3.83,0.91,2,2,4,2,4,0,4,0,0,0.3,0.2,0.4,0,,,,boulter01
317,Eric Brewer,34,TBL,D,77,6,0.05,0.17,0.22,0.07,0.77,1.08,5,14,19,7,47,0,58,21,10,0.7,3.3,4.0,0,,,,breweer01
318,Eric Fehr,28,WSH,RW,73,12,0.18,0.25,0.42,0.16,0.44,1.88,15,20,35,14,41,4,46,9,0,1.8,1.2,3.1,12,5,7,41.7,fehrer01
319,Éric Gélinas,22,NJD,D,60,10,0.12,0.37,0.48,0.16,0.37,2.07,8,24,32,11,55,22,37,1,-3,2.8,2.5,5.3,0,,,,geliner01
320,Eric Gryba,25,OTT,D,57,4,0.04,0.16,0.19,0.06,1.12,1.00,2,10,12,4,38,0,46,17,9,0.2,2.4,2.7,0,,,,grybaer01
321,Eric Nystrom,30,NSH,LW,79,10,0.19,0.08,0.27,0.12,0.76,1.52,17,7,24,11,32,0,78,20,-25,0.7,0.2,0.9,0,,,,nystrer01
322,Eric O'Dell,23,WPG,C,30,3,0.10,0.13,0.23,0.09,0.33,0.57,3,4,7,3,11,0,13,0,-2,0.3,0.2,0.5,0,,,,odeller01
323,Eric Staal,29,CAR,C,79,23,0.27,0.51,0.77,0.29,0.94,2.91,24,44,68,25,89,24,85,7,-13,5.0,1.4,6.4,1,1,0,100.0,staaler01
324,Eric Tangradi,24,WPG,LW,55,2,0.05,0.05,0.11,0.04,0.38,0.95,3,3,6,2,11,0,17,0,-6,-0.3,0.2,-0.1,0,,,,tangrer01
325,Erik Cole,35,DAL,LW,75,12,0.21,0.17,0.39,0.16,0.27,1.85,18,14,32,14,47,15,51,2,-17,1.9,0.4,2.3,1,0,1,0.0,coleer01
326,Erik Condra,27,OTT,RW,76,6,0.08,0.13,0.21,0.08,0.39,1.12,7,11,18,7,24,0,44,20,0,0.0,0.8,0.8,1,0,1,0.0,condrer01
327,Erik Gudbranson,22,FLA,D,65,3,0.05,0.09,0.14,0.05,1.75,1.42,3,7,10,4,41,2,70,24,-7,-0.1,1.8,1.7,0,,,,gudbrer01
328,Erik Gustafsson,25,PHI,D,31,3,0.06,0.26,0.32,0.10,0.19,0.97,2,9,11,4,27,2,18,0,7,0.7,1.7,2.3,0,,,,gustaer01
329,Erik Haula,22,MIN,C,46,6,0.13,0.20,0.33,0.12,0.63,1.22,7,10,17,7,20,0,10,4,14,1.0,1.2,2.2,1,0,1,0.0,haulaer01
330,Erik Johnson,25,COL,D,80,13,0.11,0.38,0.49,0.16,0.76,1.96,10,33,43,14,92,27,65,5,5,3.0,3.5,6.5,0,,,,johnser01
331,Erik Karlsson,23,OTT,D,82,26,0.24,0.66,0.90,0.31,0.44,3.13,23,59,82,29,122,40,117,20,-15,8.0,2.4,10.4,2,1,1,50.0,karlser01
332,Evander Kane,22,WPG,LW,63,16,0.30,0.35,0.65,0.26,1.05,3.97,21,24,45,18,64,13,70,14,-7,3.2,1.0,4.1,3,0,3,0.0,kaneev01
333,Evgeni Malkin,27,PIT,C,60,25,0.38,0.82,1.20,0.42,1.03,3.18,26,54,80,29,101,45,47,1,10,7.2,1.8,9.1,5,3,2,60.0,malkiev01
334,Evgeni Nabokov,38,NYI,G,40,0,0.00,0.03,0.03,0.01,0.10,0.00,0,1,1,0,97,28,103,24,,0.0,0.0,5.4,0,,,,nabokev01
335,Evgeny Kuznetsov,21,WSH,C,17,3,0.18,0.35,0.53,0.19,0.35,1.29,3,7,10,4,11,3,10,0,-2,0.7,0.2,0.9,6,3,3,50.0,kuzneev01
336,Fedor Tyutin,30,CBJ,D,69,8,0.06,0.32,0.38,0.12,0.64,1.26,5,24,29,9,68,14,64,15,6,1.6,3.8,5.4,0,,,,tyutife01
337,Filip Forsberg,19,NSH,C,13,2,0.08,0.31,0.38,0.12,0.31,1.54,1,4,5,2,6,5,9,0,-8,0.3,-0.2,0.1,1,0,1,0.0,forsbfi01
338,Francis Bouillon,38,MTL,D,52,2,0.04,0.08,0.12,0.04,0.65,0.65,2,4,6,2,36,4,38,1,-5,-0.2,1.8,1.6,0,,,,bouilfr01
339,François Beauchemin,33,ANA,D,70,6,0.06,0.19,0.24,0.08,0.56,1.43,5,14,19,7,96,9,95,34,26,0.4,4.3,4.7,0,,,,beaucfr01
340,Frank Corrado,20,VAN,D,15,1,0.07,0.00,0.07,0.04,0.27,1.33,1,0,1,1,7,1,10,2,-2,0.0,0.3,0.3,0,,,,corrafr01
341,Frans Nielsen,29,NYI,C,80,22,0.31,0.41,0.73,0.28,0.10,2.09,28,36,64,25,81,35,85,27,-11,5.2,1.1,6.3,15,8,7,53.3,nielsfr01
342,Frazer McLaren,26,TOR,LW,27,0,0.00,0.00,0.00,0.00,2.85,0.15,0,0,0,0,1,0,3,0,-2,-0.3,0.0,-0.3,0,,,,mclarfr01
343,Freddie Hamilton,22,SJS,C,11,0,0.00,0.00,0.00,0.00,0.18,1.18,0,0,0,0,1,0,6,0,-5,-0.3,-0.1,-0.4,0,,,,hamilfr01
344,Frederik Andersen,24,ANA,G,28,0,0.00,0.04,0.04,0.01,0.00,0.00,0,1,1,0,94,18,60,11,,0.0,0.0,5.6,0,,,,anderfr01
345,Gabriel Bourque,23,NSH,LW,74,9,0.12,0.23,0.35,0.13,0.11,1.46,10,19,29,11,44,1,55,7,-5,1.0,0.9,2.0,3,0,3,0.0,bourqga01
346,Gabriel Dumont,23,MTL,C,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,dumonga01
347,Gabriel Landeskog,21,COL,LW,81,24,0.32,0.48,0.80,0.30,0.88,2.74,29,43,72,28,94,19,54,0,21,5.9,2.2,8.1,3,1,2,33.3,landega01
348,Garrett Wilson,22,FLA,LW,3,0,0.00,0.00,0.00,0.00,0.00,1.33,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,wilsoga01
349,George Parros,34,MTL,RW,22,0,0.00,0.05,0.05,0.01,3.86,0.18,0,1,1,0,3,0,9,0,-6,-0.2,-0.1,-0.3,0,,,,parroge01
350,Gilbert Brulé,27,PHX,C,3,0,0.00,0.00,0.00,0.00,0.67,1.00,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,brulegi01
351,Grant Clitsome,28,WPG,D,32,4,0.06,0.31,0.38,0.12,0.56,1.31,2,11,13,4,28,2,36,5,-5,0.8,0.8,1.6,0,,,,clitsgr01
352,Greg McKegg,21,TOR,C,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,mckeggr01
353,Gregory Campbell,30,BOS,C,82,8,0.10,0.16,0.26,0.10,0.57,1.02,9,14,23,9,29,1,41,14,1,0.5,0.9,1.4,0,,,,campbgr01
354,Gustav Nyquist,24,DET,RW,57,21,0.49,0.35,0.84,0.36,0.18,2.68,32,22,54,23,64,19,29,0,16,6.0,1.7,7.7,3,0,3,0.0,nyquigu01
355,Hal Gill,38,PHI,D,6,0,0.00,0.00,0.00,0.00,0.33,0.17,0,0,0,0,3,0,3,0,0,-0.1,0.2,0.1,0,,,,gillha01
356,Hampus Lindholm,20,ANA,D,78,10,0.08,0.31,0.38,0.12,0.46,1.49,7,26,33,11,95,13,55,2,29,2.2,4.4,6.6,0,,,,lindhha01
357,Harry Zolnierczyk,26,PIT,LW,13,1,0.15,0.00,0.15,0.08,0.92,0.92,2,0,2,1,2,0,2,0,0,0.1,0.2,0.2,0,,,,zolniha01
358,Henrik Lundqvist,31,NYR,G,63,1,0.00,0.06,0.06,0.02,0.00,0.00,0,4,4,1,155,32,140,27,,0.0,0.0,12.4,0,,,,lundqhe01
359,Henrik Sedin,33,VAN,C,70,17,0.16,0.56,0.71,0.24,0.60,1.39,12,43,55,18,69,25,49,8,3,2.9,2.0,4.9,2,0,2,0.0,sedinhe01
360,Henrik Tallinder,35,BUF,D,64,3,0.03,0.09,0.13,0.04,0.53,0.63,2,7,9,3,26,0,62,15,-21,-0.4,1.8,1.4,0,,,,tallihe01
361,Henrik Zetterberg,33,DET,C,45,17,0.36,0.71,1.07,0.39,0.44,3.36,18,35,53,19,71,25,36,9,19,4.7,1.8,6.5,4,0,4,0.0,zettehe01
362,Ian Cole,24,STL,D,46,4,0.07,0.17,0.24,0.08,0.67,0.98,3,9,12,4,29,2,13,1,15,0.7,2.9,3.5,0,,,,coleia01
363,Ilya Bryzgalov,33,TOT,G,32,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,77,13,81,21,,0.0,0.0,4.9,0,,,,bryzgil01
363,Ilya Bryzgalov,33,EDM,G,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,43,6,57,13,,0.0,0.0,3.4,0,,,,bryzgil01
363,Ilya Bryzgalov,33,MIN,G,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,34,7,24,8,,0.0,0.0,1.5,0,,,,bryzgil01
364,J.T. Brown,23,TBL,RW,63,6,0.06,0.24,0.30,0.10,0.10,1.79,5,16,21,7,27,4,40,10,-9,0.3,0.4,0.7,0,,,,brownjt01
365,J.T. Miller,20,NYR,C,30,2,0.10,0.10,0.20,0.08,0.60,1.53,3,3,6,2,11,5,12,0,-6,0.0,0.2,0.2,0,,,,millejt01
366,Jack Campbell,22,DAL,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,3,1,6,2,,0.0,0.0,0.0,0,,,,campbja01
367,Jack Hillen,28,WSH,D,13,0,0.00,0.08,0.08,0.02,0.31,0.92,0,1,1,0,3,0,8,1,-4,-0.2,0.2,0.0,0,,,,hilleja01
368,Jack Johnson,27,CBJ,D,82,10,0.06,0.34,0.40,0.13,0.59,1.79,6,31,37,12,97,31,98,24,-7,1.8,3.9,5.7,0,,,,johnsja02
369,Jack Skille,26,CBJ,RW,16,2,0.25,0.00,0.25,0.14,0.38,1.44,5,0,5,3,5,0,4,0,2,0.5,0.2,0.8,0,,,,skillja01
370,Jacob Josefson,22,NJD,C,27,1,0.04,0.07,0.11,0.04,0.15,0.78,1,2,3,1,8,0,10,2,0,-0.3,0.4,0.1,1,1,0,100.0,josefja01
371,Jacob Markström,24,TOT,G,16,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,29,5,46,8,,0.0,0.0,0.4,0,,,,marksja02
371,Jacob Markström,24,FLA,G,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,20,3,36,7,,0.0,0.0,0.3,0,,,,marksja02
371,Jacob Markström,24,VAN,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,9,2,10,1,,0.0,0.0,0.0,0,,,,marksja02
372,Jacob Trouba,19,WPG,D,65,11,0.15,0.29,0.45,0.16,0.66,1.86,11,21,32,12,70,10,77,21,4,2.6,3.3,5.9,0,,,,troubja01
373,Jaden Schwartz,21,STL,LW,80,22,0.31,0.39,0.70,0.27,0.34,2.35,28,34,62,25,80,19,44,12,28,5.1,2.8,7.9,1,0,1,0.0,schwaja01
374,Jake Dowell,28,MIN,C,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,dowelja01
375,Jake Gardiner,23,TOR,D,80,11,0.13,0.26,0.39,0.14,0.24,1.70,11,23,34,12,75,22,61,5,-3,2.7,2.9,5.6,2,0,2,0.0,gardija01
376,Jake McCabe,20,BUF,D,7,0,0.00,0.14,0.14,0.04,2.14,0.14,0,1,1,0,2,0,5,0,-3,0.0,0.1,0.0,0,,,,mccabja01
377,Jake Muzzin,24,LAK,D,76,8,0.07,0.25,0.32,0.10,0.76,2.30,6,21,27,9,56,13,37,1,8,1.5,4.4,5.9,0,,,,muzzija01
378,Jakob Silfverberg,23,ANA,RW,52,9,0.19,0.25,0.44,0.17,0.23,2.29,11,14,25,10,34,4,33,5,2,1.6,0.6,2.3,3,1,2,33.3,silfvja01
379,Jakub Kindl,26,DET,D,66,6,0.03,0.26,0.29,0.09,0.36,1.41,2,19,21,6,46,10,42,2,-4,1.0,2.0,3.0,0,,,,kindlja01
380,Jakub Voráček,24,PHI,RW,82,23,0.28,0.48,0.76,0.28,0.27,2.87,26,43,69,26,103,43,50,1,11,5.6,2.0,7.6,1,0,1,0.0,voracja01
381,James Neal,26,PIT,LW,59,23,0.46,0.58,1.03,0.40,0.93,4.03,31,37,68,27,95,41,39,0,15,6.8,1.9,8.7,5,1,4,20.0,nealja01
382,James Reimer,25,TOR,G,36,0,0.00,0.00,0.00,0.00,0.06,0.00,0,0,0,0,62,17,98,27,,0.0,0.0,6.3,0,,,,reimeja01
383,James Sheppard,25,SJS,LW,67,6,0.06,0.24,0.30,0.09,0.52,1.25,5,18,23,8,29,1,25,0,3,0.4,1.0,1.4,1,0,1,0.0,sheppja01
384,James van Riemsdyk,24,TOR,LW,80,25,0.38,0.39,0.76,0.31,0.63,3.49,34,34,68,28,99,27,87,6,-9,5.8,1.2,7.1,11,7,4,63.6,vanrija01
385,James Wisniewski,29,CBJ,D,75,16,0.09,0.59,0.68,0.21,0.81,2.21,8,48,56,17,92,35,78,21,0,4.5,3.8,8.3,0,,,,wisnija01
386,James Wright,23,WPG,C,59,1,0.00,0.03,0.03,0.01,0.25,0.69,0,2,2,1,12,0,28,13,-3,-1.4,0.4,-0.9,0,,,,wrighja02
387,Jamie Benn,24,DAL,C,81,30,0.42,0.56,0.98,0.38,0.79,3.44,38,49,87,34,113,33,61,3,21,8.4,2.5,10.9,11,2,9,18.2,bennja01
388,Jamie Devane,22,TOR,LW,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,devanja01
389,Jamie McBain,25,BUF,D,69,6,0.09,0.16,0.25,0.09,0.20,1.42,7,12,19,7,43,14,51,9,-13,0.9,3.0,3.9,1,0,1,0.0,mcbaija02
390,Jamie McGinn,25,COL,LW,79,15,0.24,0.24,0.48,0.19,0.38,2.11,21,21,42,17,64,16,56,5,-3,2.8,0.9,3.8,0,,,,mcginja01
391,Jamie Oleksiak,21,DAL,D,7,0,0.00,0.00,0.00,0.00,0.29,0.71,0,0,0,0,5,0,11,3,-3,-0.2,0.0,-0.2,0,,,,oleksja01
392,Jan Hejda,35,COL,D,78,6,0.08,0.14,0.22,0.08,0.51,0.96,7,12,19,7,70,1,81,21,8,0.4,3.6,4.0,0,,,,hejdaja01
393,Jannik Hansen,27,VAN,RW,71,8,0.15,0.13,0.28,0.12,0.61,1.58,12,10,22,9,34,4,46,7,-9,0.4,1.1,1.5,0,,,,hanseja01
394,Jared Boll,27,CBJ,RW,28,1,0.04,0.04,0.07,0.03,2.21,0.43,1,1,2,1,3,0,9,0,-6,-0.3,0.0,-0.3,0,,,,bollja01
395,Jared Cowen,23,OTT,D,68,6,0.09,0.13,0.22,0.08,0.66,1.00,7,10,17,7,55,2,80,27,0,0.7,2.3,3.0,0,,,,cowenja01
396,Jared Spurgeon,24,MIN,D,67,8,0.07,0.31,0.39,0.12,0.24,1.36,6,23,29,10,72,13,59,15,15,1.5,4.8,6.3,0,,,,spurgja01
397,Jarome Iginla,36,BOS,RW,78,25,0.38,0.40,0.78,0.31,0.60,2.68,34,34,68,28,97,26,40,3,34,6.3,2.7,8.9,6,1,5,16.7,iginlja01
398,Jaromír Jágr,41,NJD,RW,82,24,0.29,0.52,0.82,0.30,0.56,2.82,27,47,74,28,97,33,49,1,16,5.8,2.9,8.7,6,1,5,16.7,jagrja01
399,Jaroslav Halák,28,TOT,G,52,0,0.00,0.02,0.02,0.01,0.00,0.00,0,1,1,0,137,41,110,26,,0.0,0.0,9.5,0,,,,halakja01
399,Jaroslav Halák,28,STL,G,40,0,0.00,0.03,0.03,0.01,0.00,0.00,0,1,1,0,109,29,83,23,,0.0,0.0,6.5,0,,,,halakja01
399,Jaroslav Halák,28,WSH,G,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,28,12,27,3,,0.0,0.0,3.0,0,,,,halakja01
400,Jarred Tinordi,21,MTL,D,22,1,0.00,0.09,0.09,0.02,1.82,0.45,0,2,2,1,10,0,17,5,-2,-0.2,0.6,0.4,0,,,,tinorja01
401,Jarret Stoll,31,LAK,C,78,9,0.10,0.24,0.35,0.12,0.62,1.40,9,21,30,11,44,8,41,13,9,0.5,2.0,2.4,2,0,2,0.0,stollja01
402,Jason Akeson,23,PHI,RW,1,0,0.00,1.00,1.00,0.27,0.00,2.00,0,1,1,0,2,0,1,0,1,0.1,0.1,0.1,2,0,2,0.0,akesoja01
403,Jason Chimera,34,WSH,LW,82,15,0.18,0.33,0.51,0.18,0.44,2.04,17,30,47,17,61,10,64,17,4,2.8,1.6,4.4,3,0,3,0.0,chimeja01
404,Jason Demers,25,SJS,D,75,10,0.07,0.39,0.45,0.14,0.40,1.40,6,32,38,12,80,16,52,2,14,2.5,4.2,6.7,1,0,1,0.0,demerja01
405,Jason Garrison,29,VAN,D,81,11,0.09,0.32,0.41,0.13,0.70,2.23,8,28,36,12,72,23,64,10,-5,2.4,3.9,6.3,0,,,,garrija01
406,Jason LaBarbera,34,EDM,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,15,1,19,7,,0.0,0.0,0.1,0,,,,labarja01
407,Jason Pominville,31,MIN,RW,82,24,0.37,0.37,0.73,0.29,0.20,2.76,34,33,67,28,83,32,53,4,3,5.6,2.0,7.6,13,4,9,30.8,pominja01
408,Jason Spezza,30,OTT,C,75,24,0.31,0.57,0.88,0.32,0.61,2.97,26,47,73,27,84,27,90,7,-26,6.3,0.0,6.4,13,4,9,30.8,spezzja01
409,Jason Zucker,22,MIN,LW,21,2,0.19,0.05,0.24,0.11,0.10,1.90,5,1,6,3,11,3,7,1,2,0.2,0.4,0.6,1,1,0,100.0,zuckeja01
410,Jay Beagle,28,WSH,C,62,3,0.06,0.08,0.15,0.06,0.45,0.97,5,5,10,4,11,0,26,6,-9,-0.5,0.4,-0.1,1,0,1,0.0,beaglja01
411,Jay Bouwmeester,30,STL,D,82,11,0.05,0.40,0.45,0.13,0.24,1.85,5,36,41,13,94,16,72,21,26,2.1,6.7,8.8,0,,,,bouwmja01
412,Jay Harrison,31,CAR,D,68,5,0.06,0.16,0.22,0.08,0.65,1.51,5,12,17,6,47,8,44,4,-1,0.8,2.5,3.3,0,,,,harrija01
413,Jay McClement,30,TOR,C,81,4,0.05,0.07,0.12,0.05,0.40,0.83,5,7,12,5,22,0,71,42,-8,-1.8,0.8,-0.9,1,1,0,100.0,mccleja01
