,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
234,Connor Murphy,22,ARI,D,78,6,0.08,0.14,0.22,0.08,0.62,1.29,7,12,19,7,60,6,70,19,5,49.2,51.2,-2.0,0.6,3.6,4.2,0,,,,murphco02
235,Conor Sheary,23,PIT,LW,44,5,0.16,0.07,0.23,0.10,0.18,1.16,8,3,11,5,14,1,14,0,-1,18.3,12.0,6.3,0.7,0.4,1.1,0,,,,shearco01
236,Corban Knight,25,FLA,C,20,2,0.10,0.25,0.35,0.12,0.20,0.55,2,6,8,3,8,0,5,0,3,4.5,6.2,-1.7,0.5,0.3,0.8,0,,,,knighco01
237,Corey Crawford,31,CHI,G,58,0,0.00,0.02,0.02,0.00,0.03,0.00,0,1,1,0,148,36,131,36,0,112.7,119.1,0.0,0.0,0.0,12.0,0,,,,crawfco01
238,Corey Perry,30,ANA,RW,82,26,0.41,0.34,0.76,0.32,0.83,2.62,38,31,69,29,90,39,49,0,2,51.2,48.5,2.7,6.8,2.1,8.9,7,1,6,14.3,perryco01
239,Corey Potter,32,NSH,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.7,0.8,-0.1,0.0,0.0,0.0,0,,,,potteco01
240,Cory Schneider,29,NJD,G,58,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,118,34,122,31,0,96.1,105.4,0.0,0.0,0.0,11.1,0,,,,schneco01
241,Craig Anderson,34,OTT,G,60,1,0.00,0.03,0.03,0.01,0.00,0.00,0,2,2,1,164,25,161,40,0,100.9,122.4,0.0,0.0,0.0,11.6,0,,,,andercr01
242,Craig Cunningham,25,ARI,RW,10,0,0.00,0.10,0.10,0.03,0.20,1.30,0,1,1,0,2,0,3,0,-1,3.3,3.4,0.0,-0.2,0.1,-0.1,0,,,,cunnicr01
243,Craig Smith,26,NSH,RW,82,16,0.26,0.20,0.45,0.19,0.49,2.43,24,18,42,18,67,14,49,0,4,50.2,38.9,11.3,3.1,1.6,4.7,6,2,4,33.3,smithcr01
244,Curtis Lazar,20,OTT,RW,76,7,0.08,0.18,0.26,0.10,0.24,1.03,7,16,23,8,41,8,50,16,-1,28.0,38.7,-10.7,0.1,0.9,0.9,0,,,,lazarcu01
245,Curtis McElhinney,32,CBJ,G,18,0,0.00,0.06,0.06,0.02,0.00,0.00,0,1,1,0,28,5,46,8,0,27.7,28.2,0.0,0.0,0.0,1.2,0,,,,mcelhcu01
246,Curtis McKenzie,24,DAL,LW,3,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.8,0.6,0.3,-0.1,0.0,-0.1,0,,,,mckencu01
247,Dainius Zubrus,37,SJS,C,50,3,0.06,0.08,0.14,0.05,0.40,0.66,3,4,7,3,20,0,16,0,4,17.5,16.4,1.1,-0.5,0.9,0.4,0,,,,zubruda01
248,Dale Weise,27,TOT,RW,71,11,0.20,0.18,0.38,0.15,0.34,1.92,16,14,30,13,45,10,34,2,4,34.7,27.9,6.8,1.9,1.2,3.1,0,,,,weiseda01
248,Dale Weise,27,MTL,RW,56,11,0.25,0.21,0.46,0.19,0.39,2.09,16,13,29,12,38,10,31,2,0,28.6,23.3,5.2,2.2,0.9,3.1,0,,,,weiseda01
248,Dale Weise,27,CHI,RW,15,0,0.00,0.07,0.07,0.02,0.13,1.27,0,1,1,0,7,0,3,0,4,6.1,4.6,1.6,-0.3,0.3,0.0,0,,,,weiseda01
249,Dalton Prout,25,CBJ,D,64,3,0.05,0.09,0.14,0.05,1.59,1.08,3,7,10,4,34,0,50,9,-6,37.6,36.1,1.5,0.1,1.6,1.6,0,,,,proutda01
250,Damon Severson,21,NJD,D,72,6,0.01,0.28,0.29,0.08,0.44,1.31,1,22,23,7,51,12,49,2,-8,38.8,46.5,-7.7,0.9,3.1,4.0,0,,,,severda01
251,Dan Boyle,39,NYR,D,74,9,0.14,0.19,0.32,0.13,0.41,1.28,11,16,27,10,70,17,57,3,0,50.8,50.1,0.6,2.1,2.3,4.5,3,1,2,33.3,boyleda01
252,Dan Girardi,31,NYR,D,74,5,0.03,0.20,0.23,0.07,0.27,1.04,2,17,19,6,61,1,70,28,18,46.9,58.3,-11.5,0.3,4.1,4.3,0,,,,girarda01
253,Dan Hamhuis,33,VAN,D,58,4,0.05,0.17,0.22,0.07,0.48,1.24,3,11,14,5,43,4,59,18,-2,41.8,41.8,0.0,0.2,2.9,3.2,0,,,,hamhuda01
254,Daniel Carr,24,MTL,LW,23,4,0.26,0.13,0.39,0.17,0.35,1.70,7,3,10,5,12,2,10,0,0,9.5,6.8,2.7,0.9,0.3,1.2,0,,,,carrda01
255,Daniel Catenacci,22,BUF,C,11,0,0.00,0.00,0.00,0.00,0.00,0.64,0,0,0,0,1,0,3,0,-2,1.9,2.9,-1.0,-0.3,0.0,-0.2,0,,,,catenda01
256,Daniel Paille,31,NYR,LW,12,0,0.00,0.00,0.00,0.00,0.00,0.92,0,0,0,0,2,0,8,4,-2,3.0,6.3,-3.3,-0.4,0.0,-0.3,0,,,,paillda01
257,Daniel Sedin,35,VAN,LW,82,24,0.34,0.40,0.74,0.29,0.44,3.15,32,37,69,28,82,28,50,3,7,50.7,51.4,-0.6,5.8,2.2,8.0,2,0,2,0.0,sedinda01
258,Daniel Sprong,18,PIT,RW,18,1,0.11,0.00,0.11,0.06,0.00,1.28,2,0,2,1,2,0,3,0,-1,4.4,5.1,-0.7,0.0,0.1,0.1,0,,,,spronda01
259,Daniel Winnik,30,TOT,C,76,7,0.08,0.17,0.25,0.09,0.50,1.33,6,14,20,7,30,2,40,15,4,33.4,33.8,-0.4,-0.1,1.4,1.3,0,,,,winnida01
259,Daniel Winnik,30,TOR,C,56,5,0.07,0.18,0.25,0.09,0.29,1.52,4,11,15,5,20,1,34,12,-3,25.7,27.4,-1.7,-0.2,0.8,0.6,0,,,,winnida01
259,Daniel Winnik,30,WSH,C,20,2,0.10,0.15,0.25,0.09,1.10,0.80,2,3,5,2,10,1,6,3,7,7.8,6.4,1.4,0.1,0.6,0.7,0,,,,winnida01
260,Danny DeKeyser,25,DET,D,78,8,0.10,0.15,0.26,0.10,0.56,0.92,9,13,22,8,53,0,81,30,2,58.8,53.3,5.5,1.0,4.2,5.2,0,,,,dekeyda01
261,Darcy Kuemper,25,MIN,G,21,0,0.00,0.00,0.00,0.00,0.10,0.00,0,0,0,0,47,12,43,5,0,31.7,36.7,0.0,0.0,0.0,3.0,0,,,,kuempda01
262,Darnell Nurse,20,EDM,D,69,3,0.04,0.10,0.14,0.05,0.87,1.74,3,8,11,4,51,1,82,18,-13,46.2,57.0,-10.8,-0.3,2.2,1.9,0,,,,nurseda01
263,Darren Dietz,22,MTL,D,13,2,0.08,0.31,0.38,0.12,1.00,1.00,1,4,5,2,9,0,10,0,-1,6.9,7.1,-0.2,0.4,0.3,0.8,0,,,,dietzda01
264,Darren Helm,29,DET,C,77,11,0.17,0.17,0.34,0.14,0.42,2.14,15,14,29,12,42,3,59,18,-2,37.8,41.5,-3.7,1.2,1.3,2.4,1,0,1,0.0,helmda01
265,Dave Bolland,29,FLA,C,25,2,0.04,0.16,0.20,0.07,0.64,1.04,1,4,5,2,11,3,17,7,-2,7.1,13.2,-6.1,-0.3,0.3,0.0,0,,,,bollada01
266,David Backes,31,STL,C,79,18,0.27,0.30,0.57,0.23,1.05,2.13,24,27,51,20,76,31,56,15,4,48.8,46.7,2.1,3.2,2.0,5.2,2,1,1,50.0,backeda01
267,David Clarkson,31,CBJ,RW,23,2,0.09,0.09,0.17,0.07,1.00,1.04,2,2,4,2,4,0,12,0,-8,8.3,9.1,-0.8,0.1,-0.1,0.0,0,,,,clarkda03
268,David Desharnais,29,MTL,C,65,11,0.17,0.28,0.45,0.16,0.31,1.38,12,20,32,12,44,14,37,0,-6,35.4,29.8,5.6,1.5,0.9,2.5,3,0,3,0.0,deshada01
269,David Dziurzynski,26,OTT,LW,14,1,0.07,0.21,0.29,0.10,0.64,1.00,1,3,4,1,4,0,8,0,-4,3.8,6.9,-3.0,0.2,-0.1,0.1,0,,,,dziurda01
270,David Jones,31,TOT,RW,75,8,0.15,0.09,0.24,0.10,0.13,1.12,12,8,20,9,33,2,37,0,-7,28.4,40.5,-12.1,0.6,0.7,1.3,0,,,,jonesda01
270,David Jones,31,CGY,RW,59,6,0.15,0.10,0.25,0.11,0.17,1.14,10,7,17,7,30,2,35,0,-8,22.8,33.4,-10.6,0.5,0.4,0.9,0,,,,jonesda01
270,David Jones,31,MIN,RW,16,1,0.13,0.06,0.19,0.09,0.00,1.06,2,1,3,1,3,0,2,0,1,5.6,7.1,-1.4,0.1,0.3,0.3,0,,,,jonesda01
271,David Krejčí,29,BOS,C,72,22,0.24,0.64,0.88,0.30,0.44,1.99,19,51,70,24,86,29,61,9,4,44.3,43.2,1.1,4.9,1.7,6.6,2,1,1,50.0,krejcda01
272,David Legwand,35,BUF,C,79,5,0.06,0.11,0.18,0.07,0.18,0.77,6,10,16,6,22,1,45,21,-4,17.7,19.5,-1.8,0.0,0.9,0.9,0,,,,legwada01
273,David Pastrňák,19,BOS,RW,51,11,0.29,0.22,0.51,0.22,0.39,2.12,17,12,29,13,31,2,28,0,3,29.3,28.2,1.1,2.6,0.9,3.5,1,0,1,0.0,pastrda01
274,David Perron,27,TOT,LW,71,13,0.17,0.34,0.51,0.18,0.87,2.07,13,26,39,14,60,21,40,0,-1,45.2,34.8,10.4,2.4,1.2,3.6,0,,,,perroda01
274,David Perron,27,PIT,LW,43,5,0.09,0.28,0.37,0.13,0.65,2.23,4,13,17,6,23,5,31,0,-13,29.3,25.3,3.9,0.4,0.1,0.5,4,3,1,75.0,perroda01
274,David Perron,27,ANA,LW,28,8,0.29,0.43,0.71,0.27,1.21,1.82,9,13,22,8,37,16,9,0,12,16.0,9.5,6.5,2.0,1.1,3.1,2,0,2,0.0,perroda01
275,David Rundblad,25,CHI,D,9,1,0.00,0.22,0.22,0.06,0.67,1.44,0,2,2,1,4,3,3,0,-2,4.1,5.1,-1.0,0.1,0.1,0.2,0,,,,rundbda01
276,David Savard,25,CBJ,D,65,8,0.06,0.32,0.38,0.12,0.69,1.88,4,23,27,8,63,14,75,19,-7,51.3,50.3,1.0,1.4,2.4,3.8,0,,,,savarda01
277,David Schlemko,28,NJD,D,67,7,0.09,0.19,0.28,0.10,0.24,1.55,7,14,21,8,49,19,64,12,-22,35.1,34.4,0.7,1.3,1.8,3.1,1,0,1,0.0,schleda01
278,David Warsofsky,25,TOT,D,22,1,0.05,0.05,0.09,0.04,0.09,1.82,1,1,2,1,11,4,16,0,-9,11.8,15.1,-3.3,-0.1,0.1,0.0,0,,,,warsoda01
278,David Warsofsky,25,PIT,D,12,1,0.08,0.00,0.08,0.05,0.00,1.75,1,0,1,1,5,2,9,0,-6,8.2,9.3,-1.1,0.0,-0.1,-0.2,0,,,,warsoda01
278,David Warsofsky,25,NJD,D,10,0,0.00,0.10,0.10,0.03,0.20,1.90,0,1,1,0,6,2,7,0,-3,3.6,5.8,-2.2,-0.1,0.2,0.1,0,,,,warsoda01
279,Dean Kukan,22,CBJ,D,8,0,0.00,0.00,0.00,0.00,0.00,0.38,0,0,0,0,11,0,2,0,9,5.4,4.4,1.0,-0.2,1.0,0.9,0,,,,kukande01
280,Dennis Everberg,24,COL,RW,15,0,0.00,0.00,0.00,0.00,0.00,0.60,0,0,0,0,2,0,9,2,-5,4.3,5.7,-1.4,-0.4,-0.1,-0.4,0,,,,everbde01
281,Dennis Rasmussen,25,CHI,C,44,4,0.09,0.11,0.20,0.08,0.09,0.95,4,6,10,4,18,0,9,0,9,15.5,13.6,1.9,0.3,0.8,1.2,0,,,,rasmude01
282,Dennis Seidenberg,34,BOS,D,61,4,0.02,0.18,0.20,0.06,0.39,1.08,1,12,13,4,43,1,53,10,-1,40.7,40.5,0.2,0.0,2.1,2.0,0,,,,seidede01
283,Dennis Wideman,32,CGY,D,51,6,0.04,0.33,0.37,0.11,0.59,1.47,2,19,21,6,43,11,51,10,-9,34.6,36.8,-2.2,1.0,1.1,2.1,0,,,,widemde01
284,Derek Dorsett,29,VAN,RW,71,6,0.07,0.15,0.23,0.08,2.49,1.28,6,12,18,7,26,0,44,5,-13,25.9,36.8,-10.9,-0.1,0.6,0.5,0,,,,dorsede01
285,Derek Forbort,23,LAK,D,14,1,0.07,0.07,0.14,0.06,1.21,1.00,1,1,2,1,4,0,8,3,-1,7.7,4.3,3.4,0.1,0.3,0.4,0,,,,forbode01
286,Derek Grant,25,CGY,C,15,0,0.00,0.07,0.07,0.02,0.13,1.47,0,1,1,0,1,0,12,4,-7,4.4,6.2,-1.8,-0.3,-0.1,-0.5,0,,,,grantde01
287,Derek MacKenzie,34,FLA,C,64,5,0.09,0.11,0.20,0.08,0.56,1.23,7,8,15,6,19,0,32,19,7,18.1,22.0,-3.9,-0.2,1.1,1.0,0,,,,mackede01
288,Derek Ryan,29,CAR,C,6,1,0.33,0.00,0.33,0.18,0.33,0.83,2,0,2,1,4,1,2,0,1,2.0,1.7,0.3,0.2,0.1,0.4,1,0,1,0.0,ryande01
289,Derek Stepan,25,NYR,C,72,21,0.31,0.43,0.74,0.29,0.28,2.67,25,35,60,23,76,22,67,18,5,38.5,45.2,-6.7,5.0,1.4,6.4,2,2,0,100.0,stepade01
290,Derick Brassard,28,NYR,C,80,23,0.34,0.39,0.73,0.29,0.38,2.28,30,35,65,26,92,32,50,1,12,46.3,50.1,-3.9,5.7,1.8,7.5,0,,,,brassde01
291,Derrick Pouliot,22,PIT,D,22,2,0.00,0.32,0.32,0.09,0.09,1.14,0,8,8,2,15,0,11,0,4,15.6,10.5,5.1,0.4,1.0,1.3,0,,,,poulide01
292,Deryk Engelland,33,CGY,D,69,4,0.04,0.13,0.17,0.06,0.78,1.03,3,10,13,4,43,0,48,12,7,38.6,34.9,3.7,0.3,2.5,2.8,0,,,,engelde01
293,Devan Dubnyk,29,MIN,G,67,0,0.00,0.00,0.00,0.00,0.12,0.00,0,0,0,0,162,36,150,41,0,115.6,120.4,0.0,0.0,0.0,11.5,0,,,,dubnyde01
294,Devante Smith-Pelly,23,TOT,RW,64,11,0.22,0.17,0.39,0.17,0.47,1.47,16,13,29,12,34,3,35,1,-3,24.6,26.3,-1.7,2.2,0.9,3.1,0,,,,smithde06
294,Devante Smith-Pelly,23,MTL,RW,46,5,0.13,0.13,0.26,0.10,0.48,1.30,7,7,14,6,17,1,19,1,-2,15.1,16.5,-1.4,0.6,0.5,1.1,0,,,,smithde06
294,Devante Smith-Pelly,23,NJD,RW,18,6,0.44,0.28,0.72,0.32,0.44,1.89,9,6,15,7,17,2,16,0,-1,9.5,9.8,-0.3,1.6,0.4,2.0,0,,,,smithde06
295,Devin Shore,21,DAL,C,3,0,0.00,0.00,0.00,0.00,0.00,0.33,0,0,0,0,3,0,1,0,2,1.5,2.1,-0.6,-0.1,0.1,0.0,0,,,,shorede01
296,Dion Phaneuf,30,TOT,D,71,10,0.06,0.39,0.45,0.14,1.27,2.03,4,31,35,11,62,14,71,16,-7,48.7,53.0,-4.3,2.0,2.7,4.7,0,,,,phanedi01
296,Dion Phaneuf,30,TOR,D,51,7,0.06,0.41,0.47,0.14,1.31,2.27,3,23,26,8,44,12,45,9,-4,37.7,35.6,2.0,1.6,2.3,3.9,0,,,,phanedi01
296,Dion Phaneuf,30,OTT,D,20,3,0.05,0.35,0.40,0.13,1.15,1.40,1,8,9,3,18,2,26,7,-3,11.1,17.4,-6.3,0.5,0.4,0.9,0,,,,phanedi01
297,Dmitrij Jaškin,22,STL,RW,65,5,0.06,0.14,0.20,0.07,0.40,1.42,4,10,14,5,23,0,20,0,3,32.8,25.0,7.7,-0.2,1.1,0.8,3,1,2,33.3,jaskidm01
298,Dmitry Kulikov,25,FLA,D,74,5,0.01,0.22,0.23,0.07,0.69,1.34,1,18,19,5,67,11,75,26,8,44.6,45.7,-1.0,0.1,3.4,3.5,0,,,,kulikdm01
299,Dmitry Orlov,24,WSH,D,82,10,0.10,0.26,0.35,0.12,0.32,1.10,9,23,32,11,67,3,58,1,8,50.9,47.6,3.3,2.5,3.3,5.9,0,,,,orlovdm01
300,Dominic Moore,35,NYR,C,80,6,0.08,0.11,0.19,0.07,0.40,1.18,7,10,17,7,29,0,54,24,-2,31.8,38.4,-6.6,-0.6,0.9,0.3,1,0,1,0.0,mooredo01
301,Dominik Simon,21,PIT,C,3,0,0.00,0.33,0.33,0.09,0.00,0.67,0,1,1,0,1,0,1,0,0,2.2,0.5,1.7,0.1,0.0,0.1,0,,,,simondo01
302,Dougie Hamilton,22,CGY,D,82,15,0.15,0.38,0.52,0.18,0.56,2.32,14,35,49,17,77,25,73,7,-14,59.9,57.6,2.3,4.0,1.7,5.7,0,,,,hamildo01
303,Drew Doughty,26,LAK,D,82,18,0.17,0.45,0.62,0.21,0.63,2.40,16,41,57,20,105,27,84,31,24,77.6,63.1,14.5,4.5,7.1,11.6,0,,,,doughdr01
304,Drew Miller,31,DET,LW,28,1,0.04,0.04,0.07,0.03,0.07,0.96,1,1,2,1,6,0,19,8,-5,7.8,10.6,-2.8,-0.7,0.2,-0.5,0,,,,milledr01
305,Drew Shore,25,CGY,C,2,0,0.00,0.50,0.50,0.13,1.00,1.50,0,1,1,0,1,0,2,1,0,0.4,0.6,-0.2,0.0,0.0,0.1,0,,,,shoredr01
306,Drew Stafford,30,WPG,RW,78,16,0.27,0.22,0.49,0.21,0.36,2.40,24,19,43,18,56,12,80,13,-23,48.5,43.9,4.6,2.8,0.5,3.3,1,0,1,0.0,staffdr01
307,Duncan Keith,32,CHI,D,67,14,0.13,0.51,0.64,0.21,0.39,1.94,10,38,48,16,94,31,75,25,13,57.0,53.3,3.7,3.7,4.7,8.4,0,,,,keithdu01
308,Dustin Brown,31,LAK,RW,82,11,0.13,0.21,0.34,0.13,0.37,2.66,12,19,31,12,37,5,53,15,-5,43.4,38.5,5.0,0.7,1.2,1.9,2,0,2,0.0,browndu01
309,Dustin Byfuglien,30,WPG,D,81,20,0.23,0.42,0.65,0.24,1.47,3.05,21,38,59,22,116,29,100,19,4,76.3,65.0,11.3,5.6,4.1,9.7,0,,,,byfugdu01
310,Dustin Jeffrey,27,ARI,C,7,1,0.14,0.14,0.29,0.12,0.29,0.71,1,1,2,1,5,1,2,0,2,1.5,3.3,-1.8,0.1,0.2,0.3,0,,,,jeffrdu01
311,Dustin Tokarski,26,MTL,G,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,5,0,12,3,0,7.8,6.1,0.0,0.0,0.0,0.1,0,,,,tokardu01
312,Dwight King,26,LAK,LW,47,5,0.15,0.13,0.28,0.12,0.51,1.02,8,7,15,6,20,2,28,4,-6,20.8,22.2,-1.4,0.4,0.5,0.8,0,,,,kingdw01
313,Dylan DeMelo,22,SJS,D,45,2,0.04,0.04,0.09,0.04,0.31,0.93,2,2,4,2,21,6,15,0,0,22.2,16.4,5.8,-0.1,1.3,1.2,0,,,,demeldy01
314,Dylan Larkin,19,DET,C,80,19,0.29,0.28,0.56,0.23,0.43,2.76,26,25,51,21,71,13,48,3,11,48.8,49.8,-1.0,4.0,2.0,6.0,2,0,2,0.0,larkidy01
315,Dylan McIlrath,23,NYR,D,34,2,0.06,0.06,0.12,0.05,1.88,0.82,2,2,4,2,18,0,18,7,7,15.3,16.9,-1.6,0.1,1.4,1.5,0,,,,mcilrdy01
316,Dylan Olsen,25,FLA,D,8,0,0.00,0.13,0.13,0.03,0.25,1.13,0,1,1,0,3,0,4,0,-1,2.5,3.9,-1.5,0.0,0.1,0.1,0,,,,olsendy01
317,Eddie Läck,28,CAR,G,34,1,0.00,0.06,0.06,0.02,0.00,0.00,0,2,2,1,77,16,90,10,0,60.9,71.7,0.0,0.0,0.0,3.9,0,,,,lacked01
318,Elias Lindholm,21,CAR,C,82,14,0.13,0.34,0.48,0.17,0.29,2.15,12,31,43,15,58,24,62,6,-23,50.4,43.4,6.9,1.5,1.1,2.6,4,0,4,0.0,lindhel01
319,Emerson Etem,23,TOT,RW,58,6,0.12,0.14,0.26,0.10,0.19,1.72,8,9,17,7,26,1,38,2,-12,32.7,38.1,-5.4,0.4,0.4,0.7,0,,,,etemem01
319,Emerson Etem,23,VAN,RW,39,5,0.18,0.13,0.31,0.13,0.23,1.97,8,6,14,6,18,0,28,2,-8,23.5,29.2,-5.6,0.6,0.4,1.0,1,1,0,100.0,etemem01
319,Emerson Etem,23,NYR,RW,19,1,0.00,0.16,0.16,0.04,0.11,1.21,0,3,3,1,8,1,10,0,-4,9.2,8.9,0.2,-0.2,0.0,-0.2,0,,,,etemem01
320,Emile Poirier,21,CGY,LW,2,0,0.00,0.00,0.00,0.00,1.00,1.50,0,0,0,0,0,0,1,0,-1,0.6,0.6,0.0,-0.1,0.0,-0.1,0,,,,poiriem01
321,Eric Boulton,39,NYI,LW,6,0,0.00,0.00,0.00,0.00,0.33,0.50,0,0,0,0,1,0,4,0,-3,0.8,2.6,-1.8,-0.2,-0.1,-0.2,0,,,,boulter01
322,Eric Fehr,30,PIT,C,55,6,0.15,0.11,0.25,0.11,0.35,1.35,9,7,16,7,24,2,37,15,0,22.4,17.6,4.9,0.5,0.7,1.2,0,,,,fehrer01
323,Éric Gélinas,24,TOT,D,40,2,0.03,0.13,0.15,0.05,0.40,1.38,1,6,7,2,21,7,20,0,-6,17.8,16.6,1.2,0.1,1.0,1.2,0,,,,geliner01
323,Éric Gélinas,24,NJD,D,34,2,0.03,0.15,0.18,0.06,0.47,1.32,1,6,7,2,17,7,18,0,-8,16.2,13.8,2.4,0.2,0.7,0.9,0,,,,geliner01
323,Éric Gélinas,24,COL,D,6,0,0.00,0.00,0.00,0.00,0.00,1.67,0,0,0,0,4,0,2,0,2,1.7,2.8,-1.2,-0.1,0.3,0.2,0,,,,geliner01
324,Eric Gryba,27,EDM,D,53,2,0.02,0.09,0.11,0.04,1.42,1.09,1,6,7,2,31,2,38,9,0,34.1,31.9,2.2,-0.4,2.2,1.8,0,,,,grybaer01
325,Eric Nystrom,32,NSH,LW,46,4,0.15,0.00,0.15,0.08,0.43,0.59,8,0,8,4,11,0,24,7,-6,11.7,14.1,-2.3,0.1,0.3,0.5,0,,,,nystrer01
326,Eric Selleck,28,ARI,RW,1,0,0.00,0.00,0.00,0.00,5.00,1.00,0,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.0,0.0,0.0,0,,,,selleer01
327,Eric Staal,31,TOT,C,83,14,0.16,0.31,0.47,0.17,0.41,2.40,14,29,43,16,68,17,56,3,-3,58.7,46.5,12.2,1.6,1.8,3.4,0,,,,staaler01
327,Eric Staal,31,CAR,C,63,12,0.16,0.37,0.52,0.19,0.51,2.52,11,26,37,13,57,16,44,0,-4,47.2,34.3,12.9,1.5,1.5,3.0,1,0,1,0.0,staaler01
327,Eric Staal,31,NYR,C,20,2,0.15,0.15,0.30,0.12,0.10,2.00,3,3,6,2,11,1,12,3,1,11.5,12.2,-0.8,0.1,0.3,0.5,0,,,,staaler01
328,Eric Tangradi,26,DET,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.3,0.1,0.3,0.0,0.0,0.0,0,,,,tangrer01
329,Erik Condra,29,TBL,RW,54,5,0.11,0.09,0.20,0.09,0.63,1.07,7,6,13,5,19,0,34,11,-4,18.3,17.1,1.2,0.3,0.5,0.8,0,,,,condrer01
330,Erik Gudbranson,24,FLA,D,64,3,0.03,0.11,0.14,0.05,0.77,1.14,2,8,10,3,41,0,63,25,3,35.6,39.9,-4.3,-0.4,2.5,2.1,0,,,,gudbrer01
331,Erik Gustafsson,23,CHI,D,41,4,0.00,0.34,0.34,0.09,0.10,1.41,0,16,16,4,35,5,18,0,11,24.5,22.2,2.3,0.8,2.3,3.1,0,,,,gustaer02
332,Erik Haula,24,MIN,C,76,13,0.18,0.26,0.45,0.17,0.32,1.30,16,22,38,15,45,1,40,17,21,26.4,30.7,-4.3,2.7,2.1,4.8,0,,,,haulaer01
333,Erik Johnson,27,COL,D,73,10,0.15,0.22,0.37,0.14,0.68,2.40,12,18,30,11,67,17,98,29,-19,49.9,56.7,-6.7,2.1,2.2,4.2,1,0,1,0.0,johnser01
334,Erik Karlsson,25,OTT,D,82,27,0.20,0.80,1.00,0.33,0.61,3.02,18,74,92,30,131,33,115,14,-2,77.4,80.4,-3.1,8.4,3.2,11.7,1,0,1,0.0,karlser01
335,Esa Lindell,21,DAL,D,4,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,1,0,4,0,-3,2.6,2.1,0.5,-0.1,-0.2,-0.2,0,,,,lindees01
336,Evan Rodrigues,22,BUF,C,2,1,0.50,0.50,1.00,0.42,0.00,4.00,1,1,2,1,2,0,0,0,2,1.1,0.7,0.4,0.3,0.1,0.4,0,,,,rodriev01
337,Evander Kane,24,BUF,LW,65,15,0.31,0.23,0.54,0.23,1.40,4.17,23,17,40,17,51,9,62,6,-14,45.7,45.5,0.2,2.5,1.3,3.8,4,0,4,0.0,kaneev01
338,Evgeni Malkin,29,PIT,C,57,23,0.47,0.54,1.02,0.40,1.14,2.84,30,35,65,26,73,33,41,2,1,44.4,34.0,10.3,6.5,1.1,7.6,1,0,1,0.0,malkiev01
339,Evgeny Kuznetsov,23,WSH,C,82,26,0.24,0.70,0.94,0.32,0.39,2.35,23,64,87,30,105,26,54,0,27,61.7,50.1,11.6,6.9,2.6,9.6,6,1,5,16.7,kuzneev01
340,Evgeny Medvedev,33,PHI,D,45,4,0.09,0.18,0.27,0.09,0.76,1.58,4,9,13,5,39,9,32,5,5,28.8,32.2,-3.4,0.7,2.3,3.0,1,0,1,0.0,medveev01
341,Fedor Tyutin,32,CBJ,D,61,1,0.02,0.03,0.05,0.02,0.46,0.41,1,2,3,1,32,0,56,17,-6,38.2,35.0,3.2,-0.9,1.6,0.8,0,,,,tyutife01
342,Filip Forsberg,21,NSH,LW,82,27,0.40,0.38,0.78,0.32,0.57,3.01,37,35,72,30,94,33,74,14,1,54.3,42.3,12.1,6.7,1.8,8.5,6,2,4,33.3,forsbfi01
343,François Beauchemin,35,COL,D,82,11,0.10,0.32,0.41,0.14,0.46,1.55,9,29,38,13,82,21,102,34,-7,56.2,66.9,-10.7,2.1,3.9,6.0,0,,,,beaucfr01
344,Frank Corrado,22,TOR,D,39,2,0.03,0.13,0.15,0.05,0.67,1.18,1,6,7,2,19,1,30,0,-12,17.7,19.4,-1.7,0.1,0.3,0.4,0,,,,corrafr01
345,Frank Vatrano,21,BOS,C,39,5,0.21,0.08,0.28,0.13,0.36,2.54,9,3,12,6,16,1,18,0,-3,15.4,16.6,-1.2,0.9,0.3,1.2,0,,,,vatrafr01
346,Frans Nielsen,31,NYI,C,81,20,0.25,0.40,0.64,0.24,0.15,2.23,23,36,59,22,75,30,57,13,1,49.2,45.6,3.6,4.2,1.6,5.8,9,4,5,44.4,nielsfr01
347,Freddie Hamilton,24,CGY,C,4,1,0.25,0.25,0.50,0.20,0.00,1.75,1,1,2,1,2,0,2,1,1,2.8,1.9,1.0,0.2,0.1,0.3,0,,,,hamilfr01
348,Frederik Andersen,26,ANA,G,43,0,0.00,0.02,0.02,0.01,0.05,0.00,0,1,1,0,106,30,88,22,0,77.6,72.5,0.0,0.0,0.0,7.0,0,,,,anderfr01
