,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
268,Dimitri Patzold,24,SJS,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.1,0,,,,patzodi01
269,Dion Phaneuf,22,CGY,D,82,21,0.21,0.52,0.73,0.26,2.22,3.21,19,46,65,23,134,52,98,28,12,6.1,5.1,11.2,0,,,,phanedi01
270,Dmitri Kalinin,27,BUF,D,46,2,0.02,0.15,0.17,0.05,0.70,1.30,1,7,8,2,25,6,33,7,-7,0.0,0.8,0.8,0,,,,kalindm01
271,Dominic Moore,27,TOT,C,68,6,0.07,0.18,0.25,0.09,0.35,1.47,5,13,18,6,25,1,41,13,-4,-0.2,0.8,0.5,0,,,,mooredo01
271,Dominic Moore,27,TOR,C,38,5,0.11,0.26,0.37,0.13,0.37,1.89,4,11,15,5,20,1,23,11,7,0.4,0.8,1.2,0,,,,mooredo01
271,Dominic Moore,27,MIN,C,30,1,0.03,0.07,0.10,0.04,0.33,0.93,1,2,3,1,5,0,18,2,-11,-0.6,0.0,-0.6,0,,,,mooredo01
272,Dominik Hašek,43,DET,G,41,0,0.00,0.02,0.02,0.01,0.29,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,4.5,0,,,,hasekdo01
273,Donald Brashear,36,WSH,LW,80,4,0.06,0.04,0.10,0.04,1.49,0.74,6,3,9,4,15,1,21,0,-7,-0.4,0.3,0.0,0,,,,brashdo01
274,Doug Janik,27,TBL,D,61,1,0.02,0.05,0.07,0.02,0.74,0.38,1,3,4,1,16,0,21,2,-3,-0.1,1.0,0.9,0,,,,janikdo01
275,Doug Weight,37,TOT,C,67,9,0.15,0.22,0.37,0.14,0.48,1.43,11,16,27,10,43,17,22,0,4,1.0,1.4,2.4,0,,,,weighdo01
275,Doug Weight,37,ANA,C,38,5,0.16,0.21,0.37,0.14,0.53,1.29,7,9,16,6,23,12,11,0,0,0.7,0.6,1.4,0,,,,weighdo01
275,Doug Weight,37,STL,C,29,4,0.14,0.24,0.38,0.14,0.41,1.62,4,7,11,4,20,5,11,0,4,0.3,0.8,1.0,0,,,,weighdo01
276,Douglas Murray,27,SJS,D,66,3,0.02,0.14,0.15,0.04,1.48,0.73,1,10,11,3,48,0,44,16,20,-0.1,5.0,4.9,0,,,,murrado01
277,Drew Fata,24,NYI,D,5,0,0.00,0.20,0.20,0.05,0.80,0.80,0,1,1,0,1,0,3,1,-1,0.0,0.1,0.1,0,,,,fatadr01
278,Drew Larman,22,FLA,C,6,0,0.00,0.17,0.17,0.05,0.33,0.17,0,1,1,0,1,0,0,0,1,0.0,0.1,0.1,0,,,,larmadr01
279,Drew MacIntyre,24,VAN,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,macindr01
280,Drew Miller,23,ANA,LW,26,2,0.08,0.12,0.19,0.07,0.23,1.15,2,3,5,2,6,0,10,3,-1,-0.1,0.3,0.2,0,,,,milledr01
281,Drew Stafford,22,BUF,RW,64,14,0.25,0.34,0.59,0.22,0.80,1.61,18,23,41,16,44,5,36,0,3,3.3,0.9,4.2,0,,,,staffdr01
282,Duncan Keith,24,CHI,D,82,12,0.15,0.24,0.39,0.15,0.68,1.80,13,21,34,13,95,13,98,46,30,2.5,6.2,8.7,0,,,,keithdu01
283,Dustin Boyd,21,CGY,C,48,5,0.15,0.10,0.25,0.11,0.13,0.96,8,5,13,6,15,1,28,3,-11,0.7,0.0,0.8,0,,,,boyddu01
284,Dustin Brown,23,LAK,RW,78,25,0.42,0.35,0.77,0.32,0.71,2.81,37,29,66,28,89,38,87,23,-13,5.7,1.1,6.8,0,,,,browndu01
285,Dustin Byfuglien,22,CHI,D,67,15,0.28,0.25,0.54,0.22,0.88,2.43,21,18,39,16,59,27,43,4,-7,4.8,1.4,6.2,0,,,,byfugdu01
286,Dustin Penner,25,EDM,LW,82,19,0.28,0.29,0.57,0.23,0.55,2.45,25,26,51,21,86,40,58,0,-12,3.6,1.1,4.7,0,,,,pennedu01
287,Duvie Westcott,30,CBJ,D,23,1,0.04,0.13,0.17,0.06,1.30,1.17,1,3,4,1,15,10,15,0,-10,0.1,0.1,0.2,0,,,,westcdu01
288,Dwayne Roloson,38,EDM,G,43,0,0.00,0.02,0.02,0.01,0.05,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,6.3,0,,,,rolosdw01
289,Ed Jovanovski,31,PHX,D,80,17,0.15,0.49,0.64,0.21,0.91,3.00,13,42,55,19,89,42,63,3,-13,4.8,3.1,7.9,0,,,,jovaned01
290,Enver Lisin,21,PHX,RW,13,2,0.31,0.08,0.38,0.19,0.46,2.08,4,1,5,2,10,6,9,0,-5,0.4,0.0,0.5,0,,,,lisinen01
291,Éric Bélanger,30,MIN,C,75,13,0.17,0.32,0.49,0.18,0.40,1.53,14,26,40,15,63,24,62,17,-6,1.7,1.3,2.9,0,,,,belaner01
292,Eric Boulton,31,ATL,LW,74,4,0.05,0.07,0.12,0.05,1.72,0.86,4,5,9,4,12,0,22,0,-10,-0.1,0.2,0.0,0,,,,boulter01
293,Eric Brewer,28,STL,D,77,6,0.01,0.27,0.29,0.08,1.18,1.31,1,22,23,7,71,18,99,28,-18,0.3,2.9,3.2,0,,,,breweer01
294,Eric Fehr,22,WSH,RW,23,2,0.04,0.22,0.26,0.08,0.26,1.74,1,5,6,2,13,4,5,0,4,0.1,0.4,0.5,0,,,,fehrer01
295,Eric Godard,27,CGY,RW,74,1,0.01,0.01,0.03,0.01,2.31,0.19,1,1,2,1,6,0,14,0,-8,-0.7,0.0,-0.7,0,,,,godarer01
296,Eric Nystrom,24,CGY,LW,44,4,0.07,0.16,0.23,0.08,1.09,0.95,3,7,10,4,11,0,20,4,-5,0.0,0.3,0.3,0,,,,nystrer01
297,Éric Perrin,32,ATL,C,81,16,0.15,0.41,0.56,0.19,0.32,1.49,13,35,48,17,63,14,84,30,-5,2.2,1.3,3.5,0,,,,perrier01
298,Eric Staal,23,CAR,C,82,32,0.46,0.54,1.00,0.39,0.61,3.78,42,47,89,36,118,50,81,11,-2,7.8,1.6,9.4,0,,,,staaler01
299,Erik Christensen,24,TOT,C,59,9,0.19,0.22,0.41,0.16,0.51,2.24,12,14,26,10,37,13,36,2,-10,1.5,0.4,1.9,0,,,,chriser01
299,Erik Christensen,24,PIT,C,49,8,0.18,0.22,0.41,0.16,0.57,2.22,10,12,22,9,29,10,24,2,-3,1.3,0.5,1.8,0,,,,chriser01
299,Erik Christensen,24,ATL,C,10,2,0.20,0.20,0.40,0.17,0.20,2.30,2,2,4,2,8,3,12,0,-7,0.2,-0.1,0.1,0,,,,chriser01
300,Erik Cole,29,CAR,RW,73,19,0.30,0.40,0.70,0.26,1.04,2.96,24,31,55,22,95,38,58,6,5,3.8,1.5,5.3,0,,,,coleer01
301,Erik Ersberg,25,LAK,G,14,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.7,0,,,,ersbeer01
302,Erik Johnson,19,STL,D,69,10,0.07,0.41,0.48,0.15,0.41,1.52,6,30,36,11,65,25,50,1,-9,2.7,2.2,4.8,0,,,,johnser01
303,Ethan Moreau,32,EDM,LW,25,4,0.20,0.16,0.36,0.15,1.56,2.16,6,4,10,4,11,2,19,6,-4,0.4,0.3,0.7,0,,,,moreaet01
304,Evgeni Malkin,21,PIT,C,82,40,0.57,0.72,1.29,0.49,0.95,3.32,52,63,115,46,137,60,67,6,16,11.5,2.4,13.9,0,,,,malkiev01
305,Evgeni Nabokov,32,SJS,G,77,1,0.00,0.03,0.03,0.01,0.16,0.00,0,2,2,1,2,0,0,0,0,0.0,0.0,11.2,0,,,,nabokev01
306,Fedor Tyutin,24,NYR,D,82,7,0.06,0.18,0.24,0.08,0.52,1.60,6,16,22,8,70,16,66,17,5,0.8,4.8,5.6,0,,,,tyutife01
307,Fernando Pisani,31,EDM,RW,56,9,0.23,0.16,0.39,0.17,0.50,1.71,14,10,24,10,37,11,43,12,-5,1.2,0.8,2.0,0,,,,pisanfe01
308,Filip Kuba,31,TBL,D,75,10,0.08,0.33,0.41,0.13,0.53,1.51,7,27,34,11,101,30,107,28,-8,1.9,3.5,5.4,0,,,,kubafi01
309,Francis Bouillon,32,MTL,D,74,3,0.03,0.08,0.11,0.04,0.82,0.81,2,6,8,3,45,0,54,18,9,-0.4,3.3,2.9,0,,,,bouilfr01
310,François Beauchemin,27,ANA,D,82,6,0.02,0.23,0.26,0.08,0.72,1.76,2,20,22,7,62,12,103,44,-9,0.1,4.4,4.5,0,,,,beaucfr01
311,Frans Nielsen,23,NYI,C,16,1,0.13,0.06,0.19,0.09,0.00,1.06,2,1,3,1,4,0,3,0,1,0.2,0.2,0.4,0,,,,nielsfr01
312,František Kaberle,34,CAR,D,80,6,0.00,0.28,0.28,0.07,0.38,1.11,0,23,23,6,66,20,58,8,-4,0.8,2.0,2.8,0,,,,kaberfr01
313,Freddy Meyer,27,TOT,D,57,4,0.05,0.16,0.21,0.07,0.39,0.89,3,10,13,4,43,4,53,16,2,0.4,2.7,3.1,0,,,,meyerfr01
313,Freddy Meyer,27,NYI,D,52,4,0.06,0.17,0.23,0.08,0.42,0.94,3,10,13,4,43,4,49,16,6,0.5,2.9,3.4,0,,,,meyerfr01
313,Freddy Meyer,27,PHX,D,5,0,0.00,0.00,0.00,0.00,0.00,0.40,0,0,0,0,0,0,4,0,-4,0.0,-0.3,-0.3,0,,,,meyerfr01
314,Fredrik Modin,33,CBJ,LW,23,5,0.26,0.26,0.52,0.21,0.87,1.78,7,6,13,5,17,6,14,4,1,0.9,0.6,1.4,0,,,,modinfr01
315,Fredrik Norrena,34,CBJ,G,37,0,0.00,0.03,0.03,0.01,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,4.0,0,,,,norrefr01
316,Fredrik Sjöström,24,TOT,RW,69,9,0.17,0.13,0.30,0.13,0.32,1.59,13,10,23,10,27,6,35,12,-2,1.2,0.9,2.1,0,,,,sjostfr01
316,Fredrik Sjöström,24,PHX,RW,51,8,0.20,0.18,0.37,0.15,0.27,1.65,11,10,21,9,25,6,33,12,-2,1.2,0.8,1.9,0,,,,sjostfr01
316,Fredrik Sjöström,24,NYR,RW,18,1,0.11,0.00,0.11,0.06,0.44,1.44,2,0,2,1,2,0,2,0,0,0.0,0.2,0.2,0,,,,sjostfr01
317,Gabe Gauthier,24,LAK,LW,3,0,0.00,0.00,0.00,0.00,0.00,0.67,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,0,,,,gauthga01
318,Garnet Exelby,26,ATL,D,79,2,0.03,0.06,0.09,0.03,1.08,0.47,2,5,7,2,42,0,89,26,-21,-0.7,1.1,0.4,0,,,,exelbga01
319,Garrett Stafford,28,DET,D,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,staffga01
320,Garth Murray,25,TOT,C,7,0,0.00,0.00,0.00,0.00,2.71,0.43,0,0,0,0,0,0,0,0,0,-0.1,0.0,-0.1,0,,,,murraga01
320,Garth Murray,25,FLA,C,6,0,0.00,0.00,0.00,0.00,3.17,0.50,0,0,0,0,0,0,0,0,0,-0.1,0.0,-0.1,0,,,,murraga01
320,Garth Murray,25,MTL,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,murraga01
321,Gary Roberts,41,PIT,LW,38,5,0.08,0.32,0.39,0.13,1.05,1.08,3,13,16,5,19,6,16,0,-3,0.5,0.4,0.9,0,,,,roberga01
322,Geoff Platt,22,ANA,C,5,0,0.00,0.00,0.00,0.00,0.40,0.80,0,0,0,0,3,0,1,0,2,-0.2,0.2,0.0,0,,,,plattge01
323,Geoff Sanderson,35,EDM,LW,41,4,0.07,0.24,0.32,0.10,0.39,0.98,3,11,14,5,15,1,22,1,-7,0.5,0.2,0.7,0,,,,sandege01
324,George Parros,28,ANA,RW,69,2,0.01,0.06,0.07,0.02,2.65,0.43,1,4,5,2,9,0,6,0,3,-0.5,0.6,0.1,0,,,,parroge01
325,Georges Laraque,31,PIT,RW,71,5,0.06,0.13,0.18,0.06,1.99,0.41,4,10,14,5,17,0,18,1,0,0.3,0.5,0.8,0,,,,laraqge01
326,Gilbert Brulé,21,CBJ,C,61,3,0.02,0.13,0.15,0.04,0.39,1.21,1,9,10,3,15,1,18,0,-4,-0.6,0.6,0.0,0,,,,brulegi01
327,Glen Metropolit,33,BOS,C,82,12,0.13,0.27,0.40,0.14,0.44,1.72,12,23,35,13,43,4,70,28,-3,0.9,1.3,2.2,0,,,,metrogl01
328,Glen Murray,35,BOS,RW,63,13,0.27,0.21,0.48,0.20,0.79,2.51,19,14,33,14,60,29,35,0,-4,1.8,1.1,2.9,0,,,,murragl01
329,Glen Wesley,39,CAR,D,78,2,0.01,0.09,0.10,0.03,0.67,0.81,1,7,8,2,35,1,80,43,-3,-0.5,1.9,1.4,0,,,,weslegl01
330,Greg de Vries,35,NSH,D,77,5,0.05,0.14,0.19,0.07,0.92,0.86,4,12,16,5,62,0,72,17,7,0.4,3.7,4.0,0,,,,devrigr01
331,Greg Moore,23,NYR,RW,6,0,0.00,0.00,0.00,0.00,0.00,2.17,0,0,0,0,2,0,5,1,-2,-0.2,0.0,-0.2,0,,,,mooregr01
332,Greg Stewart,21,MTL,LW,1,0,0.00,0.00,0.00,0.00,5.00,2.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,stewagr01
333,Greg Zanon,27,NSH,D,78,1,0.00,0.06,0.06,0.02,0.31,0.49,0,5,5,1,43,0,77,29,-5,-1.1,2.6,1.5,0,,,,zanongr01
334,Gregory Campbell,24,FLA,C,81,6,0.06,0.16,0.22,0.08,0.89,1.40,6,14,20,7,24,0,62,26,-12,-0.4,0.6,0.2,0,,,,campbgr01
335,Guillaume Latendresse,20,MTL,RW,73,12,0.22,0.15,0.37,0.16,0.56,1.59,18,12,30,13,43,13,32,0,-2,2.1,0.8,3.0,0,,,,latengu01
336,Hal Gill,32,TOT,D,81,7,0.04,0.26,0.30,0.09,0.84,1.06,3,22,25,8,59,0,99,46,6,1.1,3.5,4.6,0,,,,gillha01
336,Hal Gill,32,TOR,D,63,6,0.03,0.29,0.32,0.09,0.83,1.10,2,19,21,6,44,0,85,41,0,0.9,2.4,3.2,0,,,,gillha01
336,Hal Gill,32,PIT,D,18,1,0.06,0.17,0.22,0.07,0.89,0.94,1,3,4,1,15,0,14,5,6,0.2,1.1,1.3,0,,,,gillha01
337,Hannu Toivonen,23,STL,G,23,0,0.00,0.00,0.00,0.00,0.09,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4,0,,,,toivoha01
338,Henrik Lundqvist,25,NYR,G,72,0,0.00,0.00,0.00,0.00,0.03,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,11.9,0,,,,lundqhe01
339,Henrik Sedin,27,VAN,C,82,25,0.18,0.74,0.93,0.30,0.68,1.72,17,65,82,27,104,46,56,4,6,5.4,2.2,7.6,0,,,,sedinhe01
340,Henrik Tallinder,29,BUF,D,71,5,0.01,0.24,0.25,0.07,0.68,0.99,1,18,19,5,57,1,80,29,5,0.3,3.0,3.3,0,,,,tallihe01
341,Henrik Zetterberg,27,DET,LW,75,36,0.57,0.65,1.23,0.48,0.45,4.77,48,52,100,40,127,55,64,22,30,9.9,3.2,13.0,0,,,,zettehe01
342,Ian Laperrière,34,COL,RW,70,6,0.06,0.21,0.27,0.09,2.00,0.97,4,16,20,7,23,0,47,19,-5,-0.3,0.8,0.5,0,,,,laperia01
343,Ian White,23,TOR,D,81,7,0.06,0.20,0.26,0.09,0.54,1.43,6,17,23,8,64,6,77,10,-9,1.1,2.0,3.1,0,,,,whiteia01
344,Ilya Bryzgalov,27,TOT,G,64,0,0.00,0.00,0.00,0.00,0.03,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,13.5,0,,,,bryzgil01
344,Ilya Bryzgalov,27,PHX,G,55,0,0.00,0.00,0.00,0.00,0.04,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,12.3,0,,,,bryzgil01
344,Ilya Bryzgalov,27,ANA,G,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3,0,,,,bryzgil01
345,Ilya Kovalchuk,24,ATL,LW,79,38,0.66,0.44,1.10,0.49,0.66,3.58,58,37,95,42,114,47,82,3,-12,10.7,1.3,12.0,0,,,,kovalil01
346,Ilya Zubov,20,OTT,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,zubovil01
347,Ivan Baranka,22,NYR,D,1,0,0.00,1.00,1.00,0.26,0.00,1.00,0,1,1,0,1,0,0,0,1,0.1,0.1,0.2,0,,,,baraniv01
348,J.P. Dumont,29,NSH,RW,80,27,0.36,0.54,0.90,0.33,0.43,2.40,32,46,78,30,95,27,63,0,5,6.6,1.8,8.4,0,,,,dumonjp01
349,Jack Hillen,22,NYI,D,2,0,0.00,0.50,0.50,0.14,2.00,1.50,0,1,1,0,1,0,0,0,1,0.1,0.2,0.2,0,,,,hilleja01
350,Jack Johnson,21,LAK,D,74,4,0.04,0.11,0.15,0.05,1.03,1.09,3,9,12,4,57,5,91,20,-19,-0.3,1.7,1.4,0,,,,johnsja02
351,Jack Skille,20,CHI,RW,16,2,0.19,0.13,0.31,0.14,0.00,1.44,3,2,5,2,6,0,5,0,1,0.3,0.2,0.6,0,,,,skillja01
352,Jake Dowell,22,CHI,C,19,1,0.11,0.05,0.16,0.07,0.53,1.00,2,1,3,1,5,1,12,9,1,-0.1,0.3,0.2,0,,,,dowelja01
353,Jamal Mayers,33,STL,RW,80,10,0.15,0.19,0.34,0.13,1.14,1.91,13,16,29,11,33,1,81,30,-19,0.5,0.8,1.3,0,,,,mayerja01
354,James Sheppard,19,MIN,C,78,6,0.05,0.19,0.24,0.08,0.37,0.73,4,16,20,7,29,6,25,2,0,0.1,1.0,1.1,0,,,,sheppja01
355,James Wisniewski,23,CHI,D,68,9,0.10,0.28,0.38,0.13,1.51,1.21,8,20,28,10,57,7,43,5,12,2.3,3.1,5.4,0,,,,wisnija01
356,Jamie Langenbrunner,32,NJD,RW,64,14,0.20,0.44,0.64,0.23,0.47,2.38,14,30,44,16,57,24,47,13,-1,2.5,1.5,4.0,0,,,,langeja01
357,Jan Hejda,29,CBJ,D,81,4,0.00,0.16,0.16,0.04,0.75,0.88,0,14,14,4,62,0,74,32,20,-0.5,5.9,5.4,0,,,,hejdaja01
358,Jan Hlaváč,31,TOT,LW,80,13,0.15,0.29,0.44,0.16,0.50,1.90,13,25,38,14,50,4,47,0,-1,1.6,1.4,3.0,0,,,,hlavaja01
358,Jan Hlaváč,31,TBL,LW,62,8,0.15,0.21,0.35,0.13,0.52,1.98,10,14,24,9,33,3,40,0,-10,0.8,0.7,1.5,0,,,,hlavaja01
358,Jan Hlaváč,31,NSH,LW,18,4,0.17,0.56,0.72,0.23,0.44,1.61,3,11,14,5,17,1,7,0,9,0.9,0.7,1.6,0,,,,hlavaja01
359,Jannik Hansen,21,VAN,RW,5,0,0.00,0.00,0.00,0.00,0.40,0.60,0,0,0,0,0,0,0,0,0,-0.2,0.1,-0.1,0,,,,hanseja01
360,Jared Boll,21,CBJ,RW,75,4,0.07,0.07,0.13,0.05,3.01,0.84,6,5,11,5,15,0,19,0,-4,-0.1,0.6,0.6,0,,,,bollja01
361,Jarkko Ruutu,32,PIT,LW,71,6,0.08,0.14,0.23,0.08,1.94,0.77,7,11,18,7,20,0,27,10,3,0.3,0.9,1.1,0,,,,ruutuja01
362,Jarome Iginla,30,CGY,RW,82,40,0.61,0.59,1.20,0.49,1.01,4.12,56,51,107,44,136,50,64,5,27,11.3,2.9,14.2,0,,,,iginlja01
363,Jaromír Jágr,35,NYR,RW,82,25,0.30,0.56,0.87,0.31,0.71,3.04,28,49,77,29,94,36,50,0,8,5.4,2.5,8.0,0,,,,jagrja01
364,Jaroslav Halák,22,MTL,G,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4,0,,,,halakja01
365,Jaroslav Hlinka,31,COL,LW,63,9,0.13,0.32,0.44,0.15,0.25,1.43,9,21,30,11,41,6,35,6,6,1.3,1.2,2.5,0,,,,hlinkja01
366,Jaroslav Modrý,36,TOT,D,80,3,0.01,0.10,0.11,0.03,0.63,0.70,1,8,9,3,51,3,82,25,-9,-0.6,2.4,1.7,0,,,,modryja01
366,Jaroslav Modrý,36,LAK,D,61,2,0.02,0.08,0.10,0.03,0.69,0.64,1,5,6,2,40,1,61,24,2,-0.5,2.5,2.0,0,,,,modryja01
366,Jaroslav Modrý,36,PHI,D,19,1,0.00,0.16,0.16,0.04,0.42,0.89,0,3,3,1,11,2,21,1,-11,-0.1,-0.1,-0.2,0,,,,modryja01
367,Jaroslav Špaček,33,BUF,D,60,11,0.15,0.38,0.53,0.18,0.70,1.58,10,25,35,12,94,34,65,12,7,2.8,3.0,5.8,0,,,,spaceja01
368,Jarret Stoll,25,EDM,C,81,13,0.17,0.27,0.44,0.17,0.91,2.31,15,23,38,14,66,39,75,25,-23,1.3,0.7,2.0,0,,,,stollja01
369,Jason Arnott,33,NSH,C,79,26,0.35,0.56,0.91,0.33,0.68,3.14,31,47,78,30,103,31,53,0,19,6.4,2.4,8.8,0,,,,arnotja01
370,Jason Blake,34,TOR,LW,82,18,0.18,0.45,0.63,0.22,0.34,4.05,17,39,56,20,78,22,62,2,-4,3.1,1.2,4.2,0,,,,blakeja01
371,Jason Chimera,28,CBJ,LW,81,12,0.17,0.21,0.38,0.15,1.21,2.44,15,18,33,13,46,12,58,19,-5,0.9,1.7,2.6,0,,,,chimeja01
372,Jason Jaffray,26,VAN,RW,19,2,0.11,0.21,0.32,0.11,1.00,0.79,2,4,6,2,8,2,2,0,4,0.2,0.5,0.6,0,,,,jaffrja01
373,Jason King,26,ANA,RW,4,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,1,1,3,0,-3,-0.1,-0.1,-0.2,0,,,,kingja01
374,Jason LaBarbera,28,LAK,G,45,0,0.00,0.00,0.00,0.00,0.04,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,8.4,0,,,,labarja01
375,Jason Pominville,25,BUF,RW,82,28,0.33,0.65,0.98,0.34,0.24,2.83,30,57,87,32,102,37,73,24,16,6.7,2.2,8.9,0,,,,pominja01
376,Jason Smith,34,PHI,D,77,3,0.01,0.12,0.13,0.04,1.12,0.75,1,10,11,3,42,0,67,21,-4,-0.4,2.4,2.1,0,,,,smithja01
377,Jason Spezza,24,OTT,C,76,34,0.45,0.76,1.21,0.45,0.87,2.76,38,62,100,38,129,43,62,2,26,9.3,2.2,11.6,0,,,,spezzja01
378,Jason Strudwick,32,NYR,D,52,1,0.02,0.02,0.04,0.02,0.77,0.40,1,1,2,1,17,0,22,5,0,-0.5,1.8,1.3,0,,,,strudja01
379,Jason Ward,29,TBL,RW,79,6,0.10,0.08,0.18,0.07,0.53,1.08,9,6,15,7,22,1,67,28,-18,-0.5,0.5,0.0,0,,,,wardja01
380,Jason Williams,27,CHI,RW,43,13,0.30,0.53,0.84,0.31,0.51,2.35,14,25,39,14,52,28,28,2,-2,3.4,0.6,4.0,0,,,,willija01
381,Jassen Cullimore,35,FLA,D,65,4,0.05,0.15,0.20,0.07,0.58,0.85,3,11,14,5,48,0,47,20,21,0.4,4.2,4.7,0,,,,cullija01
382,Jay Bouwmeester,24,FLA,D,82,14,0.18,0.27,0.45,0.17,0.88,2.22,17,23,40,16,92,24,111,38,-5,3.2,4.3,7.5,0,,,,bouwmja01
383,Jay Leach,28,TBL,D,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,-0.1,-0.1,0,,,,leachja02
384,Jay McClement,24,STL,C,81,8,0.11,0.16,0.27,0.10,0.32,1.36,10,14,24,9,32,1,68,20,-17,0.1,0.7,0.8,0,,,,mccleja01
385,Jay McKee,30,STL,D,66,3,0.03,0.11,0.14,0.04,0.64,0.64,2,7,9,3,37,1,58,24,2,-0.2,2.9,2.7,0,,,,mckeeja01
386,Jay Pandolfo,33,NJD,LW,54,10,0.22,0.22,0.44,0.18,0.41,1.44,13,13,26,11,31,1,39,19,10,1.2,1.7,2.9,0,,,,pandoja01
387,Jean-François Jacques,22,EDM,LW,9,0,0.00,0.00,0.00,0.00,0.22,0.22,0,0,0,0,1,0,4,0,-3,-0.2,-0.1,-0.2,0,,,,jacquje01
388,Jean-Sébastien Aubin,30,LAK,G,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3,0,,,,aubinje01
389,Jean-Sébastien Giguère,30,ANA,G,58,0,0.00,0.00,0.00,0.00,0.07,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,11.7,0,,,,gigueje01
390,Jed Ortmeyer,29,NSH,RW,51,3,0.08,0.08,0.16,0.06,0.63,1.33,4,4,8,3,13,0,32,11,-8,-0.5,0.3,-0.2,0,,,,ortmeje01
391,Jeff Carter,23,PHI,C,82,22,0.35,0.29,0.65,0.27,0.67,3.17,32,26,58,25,82,26,64,14,6,4.7,1.9,6.6,0,,,,carteje01
392,Jeff Cowan,31,VAN,LW,46,0,0.00,0.02,0.02,0.01,2.39,0.76,0,1,1,0,5,0,12,2,-5,-1.1,0.3,-0.8,0,,,,cowanje01
393,Jeff Finger,28,COL,D,72,7,0.11,0.15,0.26,0.10,0.56,1.29,9,12,21,8,68,6,69,19,12,1.2,4.0,5.2,0,,,,fingeje01
394,Jeff Giuliano,28,LAK,LW,53,2,0.00,0.11,0.11,0.03,0.26,0.57,0,6,6,2,12,0,37,16,-9,-1.1,0.3,-0.9,0,,,,giulije01
395,Jeff Halpern,31,TOT,C,83,17,0.24,0.27,0.51,0.20,0.65,1.59,22,24,46,19,55,11,62,18,0,2.8,1.7,4.4,0,,,,halpeje01
395,Jeff Halpern,31,DAL,C,64,9,0.16,0.22,0.38,0.14,0.63,1.34,11,15,26,10,32,2,48,16,-2,0.7,1.2,1.9,0,,,,halpeje01
395,Jeff Halpern,31,TBL,C,19,8,0.53,0.42,0.95,0.40,0.74,2.42,11,9,20,8,23,9,14,2,2,2.1,0.5,2.6,0,,,,halpeje01
396,Jeff Hamilton,30,CAR,RW,58,9,0.16,0.26,0.41,0.15,0.17,2.00,10,16,26,10,45,35,18,0,-8,1.7,0.2,2.0,0,,,,hamilje01
397,Jeff Hoggan,29,BOS,RW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,1,0,0.0,0.0,0.0,0,,,,hoggaje01
398,Jeff Schultz,21,WSH,D,72,6,0.07,0.18,0.25,0.09,0.39,0.50,6,14,20,7,54,1,62,21,12,1.0,3.4,4.4,0,,,,schulje02
399,Jeff Taffe,26,PIT,LW,45,5,0.11,0.16,0.27,0.10,0.18,1.24,6,7,13,5,17,5,10,0,2,0.6,0.5,1.1,0,,,,taffeje01
400,Jeff Tambellini,23,NYI,LW,31,1,0.03,0.10,0.13,0.04,0.26,1.39,1,3,4,1,7,1,15,0,-9,-0.4,0.0,-0.4,0,,,,tambeje01
