,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
264,Davis Drewiske,24,LAK,D,17,1,0.00,0.18,0.18,0.05,1.06,1.24,0,3,3,1,8,1,11,5,1,0.0,0.9,0.9,0,,,,drewida01
265,Daymond Langkow,32,CGY,C,73,19,0.29,0.38,0.67,0.25,0.27,2.21,22,28,50,20,76,32,43,0,1,3.7,1.3,5.0,0,,,,langkda01
266,Dean McAmmond,35,TOT,LW,62,6,0.08,0.18,0.26,0.09,0.39,0.95,5,11,16,6,27,0,27,7,7,0.2,1.2,1.4,0,,,,mcammde01
266,Dean McAmmond,35,OTT,LW,44,3,0.07,0.09,0.16,0.06,0.36,0.91,3,4,7,3,12,0,15,5,2,-0.2,0.6,0.5,1,0,1,0.0,mcammde01
266,Dean McAmmond,35,NYI,LW,18,3,0.11,0.39,0.50,0.16,0.44,1.06,2,7,9,3,15,0,12,2,5,0.4,0.5,0.9,0,,,,mcammde01
267,Denis Gauthier,32,LAK,D,65,2,0.03,0.03,0.06,0.03,1.38,0.55,2,2,4,2,25,0,55,19,-11,-0.5,1.8,1.3,0,,,,gauthde01
268,Denis Grebeshkov,25,EDM,D,72,12,0.10,0.44,0.54,0.17,0.53,0.86,7,33,40,13,84,20,78,26,12,2.9,3.9,6.8,0,,,,grebede01
269,Dennis Seidenberg,27,CAR,D,70,9,0.07,0.36,0.43,0.13,0.53,1.84,5,25,30,10,64,21,73,21,-9,1.8,2.9,4.8,0,,,,seidede01
270,Dennis Wideman,25,BOS,D,79,17,0.16,0.47,0.63,0.21,0.43,2.14,14,38,52,18,126,42,74,22,32,4.3,6.1,10.5,0,,,,widemde01
271,Derek Armstrong,35,LAK,C,56,4,0.09,0.07,0.16,0.07,1.13,0.75,5,4,9,4,11,1,21,0,-11,0.1,0.2,0.4,0,,,,armstde01
272,Derek Boogaard,26,MIN,LW,51,1,0.00,0.06,0.06,0.02,1.71,0.25,0,3,3,1,7,1,3,0,3,-0.4,0.5,0.1,0,,,,boogade01
273,Derek Dorsett,22,CBJ,RW,52,2,0.08,0.02,0.10,0.05,2.88,1.13,4,1,5,2,12,1,12,0,-1,-0.4,0.5,0.1,0,,,,dorsede01
274,Derek Joslin,21,SJS,D,12,0,0.00,0.00,0.00,0.00,0.50,0.75,0,0,0,0,3,0,6,0,-3,-0.2,0.1,-0.1,0,,,,joslide01
275,Derek MacKenzie,27,CBJ,C,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,mackede01
276,Derek Meech,24,DET,D,41,2,0.05,0.12,0.17,0.06,0.29,1.07,2,5,7,2,16,2,26,0,-12,0.4,-0.3,0.2,0,,,,meechde01
277,Derek Morris,30,TOT,D,75,7,0.07,0.20,0.27,0.09,0.53,1.60,5,15,20,7,54,11,73,20,-10,0.8,3.0,3.8,0,,,,morride01
277,Derek Morris,30,PHX,D,57,5,0.09,0.12,0.21,0.08,0.42,1.56,5,7,12,5,38,6,63,18,-13,0.3,1.8,2.1,0,,,,morride01
277,Derek Morris,30,NYR,D,18,2,0.00,0.44,0.44,0.12,0.89,1.72,0,8,8,2,16,5,10,2,3,0.4,1.2,1.7,0,,,,morride01
278,Derek Peltier,23,COL,D,11,0,0.00,0.00,0.00,0.00,0.18,0.64,0,0,0,0,3,0,7,0,-4,-0.2,0.1,-0.1,0,,,,peltide01
279,Derek Roy,25,BUF,C,82,26,0.34,0.51,0.85,0.32,0.46,2.70,30,43,73,28,101,51,81,26,-5,5.3,1.8,7.1,9,4,5,44.4,royde01
280,Derick Brassard,21,CBJ,C,31,9,0.32,0.48,0.81,0.31,0.55,1.90,11,15,26,10,35,9,14,0,12,2.4,1.0,3.4,2,1,1,50.0,brassde01
281,Devin Setoguchi,22,SJS,RW,81,25,0.38,0.42,0.80,0.31,0.31,3.04,33,35,68,28,99,42,43,2,16,6.1,2.3,8.4,2,0,2,0.0,setogde01
282,Dion Phaneuf,23,CGY,D,80,15,0.14,0.45,0.59,0.19,1.25,3.46,12,37,49,17,139,52,122,24,-11,3.5,3.4,6.9,0,,,,phanedi01
283,Dmitri Kalinin,28,TOT,D,73,5,0.03,0.21,0.23,0.07,0.44,0.92,2,15,17,5,46,6,62,13,-9,0.4,2.8,3.2,0,,,,kalindm01
283,Dmitri Kalinin,28,NYR,D,58,4,0.02,0.21,0.22,0.06,0.45,0.88,1,12,13,4,33,1,48,9,-7,0.3,2.2,2.5,0,,,,kalindm01
283,Dmitri Kalinin,28,PHX,D,15,1,0.07,0.20,0.27,0.09,0.40,1.07,1,3,4,1,13,5,14,4,-2,0.2,0.5,0.7,0,,,,kalindm01
284,Dominic Moore,28,TOT,C,81,15,0.16,0.40,0.56,0.19,1.14,2.04,14,32,46,16,71,16,92,35,-2,2.1,1.2,3.3,0,,,,mooredo01
284,Dominic Moore,28,TOR,C,63,14,0.19,0.46,0.65,0.22,1.10,2.10,13,29,42,15,60,14,74,27,-1,2.4,0.9,3.3,0,,,,mooredo01
284,Dominic Moore,28,BUF,C,18,1,0.06,0.17,0.22,0.07,1.28,1.83,1,3,4,1,11,2,18,8,-1,-0.3,0.3,0.0,0,,,,mooredo01
285,Donald Brashear,37,WSH,LW,63,1,0.02,0.05,0.06,0.02,1.92,0.68,1,3,4,1,8,0,15,1,-6,-1.0,0.2,-0.7,0,,,,brashdo01
286,Doug Janik,28,TOT,D,15,0,0.00,0.07,0.07,0.02,0.27,0.07,0,1,1,0,4,0,9,2,-3,-0.1,0.1,0.0,0,,,,janikdo01
286,Doug Janik,28,DAL,D,13,0,0.00,0.08,0.08,0.02,0.15,0.08,0,1,1,0,4,0,7,1,-2,0.0,0.1,0.1,0,,,,janikdo01
286,Doug Janik,28,MTL,D,2,0,0.00,0.00,0.00,0.00,1.00,0.00,0,0,0,0,0,0,2,1,-1,0.0,0.0,-0.1,0,,,,janikdo01
287,Doug Weight,38,NYI,C,53,13,0.19,0.53,0.72,0.24,1.04,1.81,11,28,39,14,54,28,41,0,-15,2.2,0.6,2.8,1,0,1,0.0,weighdo01
288,Douglas Murray,28,SJS,D,75,2,0.00,0.09,0.09,0.02,0.51,0.75,0,7,7,2,39,0,52,19,6,-0.8,3.7,2.9,0,,,,murrado01
289,Drew Doughty,19,LAK,D,81,9,0.07,0.26,0.33,0.11,0.69,1.56,6,21,27,9,75,25,88,21,-17,1.2,4.1,5.3,3,1,2,33.3,doughdr01
290,Drew Miller,24,ANA,LW,27,4,0.15,0.22,0.37,0.14,0.63,1.67,4,6,10,4,11,0,18,7,0,0.4,0.4,0.8,0,,,,milledr01
291,Drew Stafford,23,BUF,RW,79,17,0.25,0.32,0.57,0.22,0.37,2.32,21,25,46,18,72,26,43,0,3,3.3,1.5,4.8,11,4,7,36.4,staffdr01
292,Duncan Keith,25,CHI,D,77,14,0.10,0.47,0.57,0.18,0.78,2.25,8,37,45,14,109,19,88,31,33,3.1,6.3,9.4,0,,,,keithdu01
293,Dustin Boyd,22,CGY,C,71,9,0.15,0.15,0.31,0.12,0.14,1.04,12,11,23,10,31,4,50,12,-11,0.8,0.5,1.3,0,,,,boyddu01
294,Dustin Brown,24,LAK,RW,80,21,0.30,0.36,0.66,0.26,0.80,3.65,25,29,54,22,86,34,75,8,-15,3.8,1.6,5.4,6,1,5,16.7,browndu01
295,Dustin Byfuglien,23,CHI,RW,77,12,0.19,0.21,0.40,0.16,1.05,2.62,16,16,32,13,53,20,27,1,7,1.5,1.4,2.9,0,,,,byfugdu01
296,Dustin Jeffrey,20,PIT,C,14,1,0.07,0.14,0.21,0.08,0.00,1.29,1,2,3,1,5,0,5,4,4,0.0,0.3,0.3,0,,,,jeffrdu01
297,Dustin Penner,26,EDM,LW,78,14,0.22,0.26,0.47,0.18,0.78,1.76,18,20,38,15,75,30,45,7,7,2.1,1.5,3.6,0,,,,pennedu01
298,Dwayne Roloson,39,EDM,G,63,0,0.00,0.02,0.02,0.00,0.16,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,13.1,0,,,,rolosdw01
299,Dwight Helminen,25,CAR,C,23,1,0.04,0.04,0.09,0.03,0.00,0.65,1,1,2,1,5,0,7,0,-2,-0.1,0.1,0.0,0,,,,helmidw01
300,Ed Jovanovski,32,PHX,D,82,12,0.11,0.33,0.44,0.15,1.29,2.37,9,27,36,12,83,34,70,6,-15,2.6,3.0,5.6,0,,,,jovaned01
301,Enver Lisin,22,PHX,RW,48,9,0.27,0.17,0.44,0.19,0.50,2.19,14,8,22,10,31,7,42,5,-13,1.5,0.3,1.9,0,,,,lisinen01
302,Éric Bélanger,31,MIN,C,79,13,0.16,0.29,0.46,0.17,0.33,1.86,14,23,37,14,56,19,56,14,-5,1.1,1.9,3.0,0,,,,belaner01
303,Eric Boulton,32,ATL,LW,76,4,0.04,0.13,0.17,0.06,2.32,0.93,3,10,13,4,18,0,21,0,-3,0.1,0.4,0.4,0,,,,boulter01
304,Eric Brewer,29,STL,D,28,2,0.04,0.18,0.21,0.07,0.86,1.75,1,5,6,2,23,4,42,9,-14,-0.1,0.6,0.6,0,,,,breweer01
305,Eric Fehr,23,WSH,RW,61,10,0.20,0.21,0.41,0.17,0.36,2.20,13,13,26,11,37,6,23,0,8,2.0,1.0,2.9,0,,,,fehrer01
306,Eric Godard,28,PIT,RW,71,2,0.03,0.03,0.06,0.02,2.41,0.28,2,2,4,2,6,0,9,0,-3,-0.2,0.2,-0.1,0,,,,godarer01
307,Eric Nystrom,25,CGY,LW,76,4,0.07,0.07,0.13,0.05,1.17,1.09,5,5,10,4,12,0,30,11,-7,-0.5,0.4,0.0,0,,,,nystrer01
308,Éric Perrin,33,ATL,C,78,8,0.09,0.21,0.29,0.10,0.46,1.40,7,16,23,8,41,7,72,36,-2,0.0,0.8,0.8,2,0,2,0.0,perrier01
309,Eric Staal,24,CAR,C,82,31,0.49,0.43,0.91,0.38,0.61,4.54,42,36,78,33,111,41,71,16,15,7.1,2.7,9.8,2,0,2,0.0,staaler01
310,Erik Christensen,25,TOT,C,64,9,0.11,0.33,0.44,0.15,0.31,1.91,7,21,28,10,43,16,37,1,-9,1.2,0.4,1.6,0,,,,chriser01
310,Erik Christensen,25,ATL,C,47,7,0.11,0.30,0.40,0.14,0.30,1.91,5,14,19,7,28,8,28,1,-7,0.6,0.3,0.9,4,2,2,50.0,chriser01
310,Erik Christensen,25,ANA,C,17,3,0.12,0.41,0.53,0.17,0.35,1.88,2,7,9,3,15,8,9,0,-2,0.6,0.1,0.7,1,0,1,0.0,chriser01
311,Erik Cole,30,TOT,LW,80,16,0.23,0.30,0.53,0.20,0.91,2.23,19,24,43,17,70,23,54,7,0,2.2,1.5,3.6,0,,,,coleer01
311,Erik Cole,30,EDM,LW,63,11,0.25,0.17,0.43,0.18,1.00,2.30,17,11,28,12,48,15,41,5,-3,1.4,0.9,2.3,0,,,,coleer01
311,Erik Cole,30,CAR,LW,17,5,0.12,0.76,0.88,0.27,0.59,1.94,2,13,15,5,22,8,13,2,3,0.8,0.5,1.3,0,,,,coleer01
312,Erik Ersberg,26,LAK,G,28,0,0.00,0.00,0.00,0.00,0.07,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,0,,,,ersbeer01
313,Erik Reitz,26,TOT,D,42,1,0.02,0.02,0.05,0.02,1.55,0.52,1,1,2,1,12,0,21,3,-6,-0.2,0.8,0.6,0,,,,reitzer01
313,Erik Reitz,26,MIN,D,31,1,0.03,0.03,0.06,0.03,1.32,0.48,1,1,2,1,10,0,14,2,-2,0.0,0.8,0.7,0,,,,reitzer01
313,Erik Reitz,26,NYR,D,11,0,0.00,0.00,0.00,0.00,2.18,0.64,0,0,0,0,2,0,7,1,-4,-0.1,0.0,-0.1,0,,,,reitzer01
314,Ethan Moreau,33,EDM,LW,77,11,0.18,0.16,0.34,0.14,1.73,2.06,15,12,27,11,39,0,66,27,0,0.7,1.2,1.9,0,,,,moreaet01
315,Evgeni Malkin,22,PIT,C,82,40,0.43,0.95,1.38,0.48,0.98,3.54,37,80,117,42,143,55,80,9,17,10.2,2.4,12.6,7,2,5,28.6,malkiev01
316,Evgeni Nabokov,33,SJS,G,62,0,0.00,0.02,0.02,0.00,0.19,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,10.2,0,,,,nabokev01
317,Evgeny Artyukhin,25,TBL,RW,73,6,0.08,0.14,0.22,0.08,2.07,1.37,6,10,16,6,29,3,25,0,1,0.0,0.9,0.9,3,1,2,33.3,artyuev01
318,Fabian Brunnström,23,DAL,LW,55,12,0.31,0.22,0.53,0.22,0.15,1.47,18,12,30,13,37,13,32,0,-8,2.9,0.4,3.3,4,1,3,25.0,brunnfa01
319,Fedor Tyutin,25,CBJ,D,82,12,0.11,0.30,0.41,0.14,0.99,2.04,9,25,34,12,94,28,85,20,1,2.3,4.1,6.4,1,1,0,100.0,tyutife01
320,Fernando Pisani,32,EDM,RW,38,6,0.18,0.21,0.39,0.15,0.37,1.89,7,8,15,6,22,0,32,9,-1,0.6,0.5,1.1,0,,,,pisanfe01
321,Filip Kuba,32,OTT,D,71,12,0.04,0.52,0.56,0.16,0.39,1.56,3,38,41,12,86,41,68,27,4,2.6,4.5,7.1,0,,,,kubafi01
322,Francis Bouillon,33,MTL,D,54,4,0.09,0.07,0.17,0.07,0.98,0.94,5,4,9,4,32,1,48,10,-7,0.4,1.3,1.7,0,,,,bouilfr01
323,François Beauchemin,28,ANA,D,20,2,0.20,0.05,0.25,0.12,0.60,2.25,4,1,5,2,18,1,31,11,-3,0.3,0.8,1.1,1,0,1,0.0,beaucfr01
324,Frans Nielsen,24,NYI,C,59,11,0.15,0.41,0.56,0.19,0.31,1.71,9,24,33,11,56,25,46,11,-4,1.6,1.0,2.6,5,3,2,60.0,nielsfr01
325,František Kaberle,35,CAR,D,30,2,0.03,0.23,0.27,0.08,0.27,0.93,1,7,8,2,14,5,13,0,-4,0.4,0.7,1.1,0,,,,kaberfr01
326,Freddy Meyer,28,NYI,D,27,3,0.15,0.19,0.33,0.13,0.52,1.33,4,5,9,4,17,2,43,9,-19,0.7,-0.2,0.5,0,,,,meyerfr01
327,Fredrik Modin,34,CBJ,LW,50,9,0.18,0.32,0.50,0.18,0.56,2.26,9,16,25,9,39,12,29,4,2,1.2,1.0,2.2,0,,,,modinfr01
328,Fredrik Norrena,35,CBJ,G,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0,,,,norrefr01
329,Fredrik Sjöström,25,NYR,RW,79,5,0.09,0.08,0.16,0.07,0.38,1.20,7,6,13,5,23,2,45,13,-11,-0.7,1.0,0.3,9,3,6,33.3,sjostfr01
330,Garnet Exelby,27,ATL,D,59,2,0.00,0.12,0.12,0.03,2.03,0.71,0,7,7,2,31,1,58,26,-2,-0.4,1.4,1.0,0,,,,exelbga01
331,Garrett Stafford,29,DAL,D,3,1,0.00,0.67,0.67,0.18,0.00,1.67,0,2,2,1,2,0,2,0,0,0.1,0.1,0.3,0,,,,staffga01
332,Garth Murray,26,PHX,C,10,0,0.00,0.00,0.00,0.00,1.20,1.20,0,0,0,0,0,0,5,3,-2,-0.3,0.0,-0.2,0,,,,murraga01
333,Gary Roberts,42,TBL,LW,30,3,0.13,0.10,0.23,0.10,0.90,1.07,4,3,7,3,13,7,17,0,-11,0.1,-0.1,0.1,0,,,,roberga01
334,Geoff Kinrade,23,TBL,D,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,kinrage01
335,George Parros,29,ANA,RW,74,4,0.07,0.07,0.14,0.05,1.82,0.64,5,5,10,4,19,0,11,0,8,0.2,0.8,1.0,0,,,,parroge01
336,Georges Laraque,32,MTL,RW,33,1,0.00,0.06,0.06,0.02,1.85,0.45,0,2,2,1,3,0,10,1,-6,-0.5,0.0,-0.5,0,,,,laraqge01
337,Gilbert Brulé,22,EDM,C,11,1,0.18,0.09,0.27,0.12,1.09,1.18,2,1,3,1,3,0,6,0,-3,0.2,0.0,0.2,0,,,,brulegi01
338,Glen Metropolit,34,TOT,C,76,6,0.08,0.14,0.22,0.08,0.37,1.08,6,11,17,6,25,1,46,17,-5,-0.3,0.7,0.4,0,,,,metrogl01
338,Glen Metropolit,34,PHI,C,55,5,0.07,0.18,0.25,0.09,0.27,1.15,4,10,14,5,21,1,32,11,-1,-0.1,0.6,0.5,0,,,,metrogl01
338,Glen Metropolit,34,MTL,C,21,1,0.10,0.05,0.14,0.07,0.62,0.90,2,1,3,1,4,0,14,6,-4,-0.2,0.1,-0.1,0,,,,metrogl01
339,Graham Mink,29,WSH,LW,2,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,minkgr01
340,Grant Lewis,24,ATL,D,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0,,,,lewisgr01
341,Greg de Vries,36,NSH,D,71,2,0.01,0.06,0.07,0.02,0.92,0.54,1,4,5,2,29,0,51,7,-15,-0.7,1.5,0.8,0,,,,devrigr01
342,Greg Stewart,22,MTL,LW,20,0,0.00,0.05,0.05,0.01,1.60,0.80,0,1,1,0,4,0,8,0,-4,-0.4,0.0,-0.4,0,,,,stewagr01
343,Greg Zanon,28,NSH,D,82,4,0.05,0.09,0.13,0.05,0.46,0.66,4,7,11,4,55,0,92,45,8,-0.5,4.9,4.4,0,,,,zanongr01
344,Gregory Campbell,25,FLA,C,77,12,0.17,0.25,0.42,0.16,0.99,1.75,14,19,33,13,53,5,75,27,0,1.0,1.3,2.3,0,,,,campbgr01
345,Guillaume Latendresse,21,MTL,RW,56,11,0.25,0.21,0.46,0.20,0.80,2.09,15,12,27,11,35,5,26,0,4,2.1,1.0,3.1,0,,,,latengu01
346,Hal Gill,33,PIT,D,62,3,0.03,0.13,0.16,0.05,0.85,0.65,2,8,10,3,44,0,53,20,11,-0.1,2.8,2.7,0,,,,gillha01
347,Henrik Lundqvist,26,NYR,G,70,1,0.00,0.03,0.03,0.01,0.00,0.00,0,2,2,1,2,2,0,0,0,0.0,0.0,13.7,0,,,,lundqhe01
348,Henrik Sedin,28,VAN,C,82,28,0.27,0.73,1.00,0.34,0.59,1.74,23,61,84,29,107,38,55,8,22,6.2,2.5,8.7,1,0,1,0.0,sedinhe01
349,Henrik Tallinder,30,BUF,D,66,4,0.02,0.17,0.18,0.05,0.55,0.53,1,11,12,4,44,1,67,22,-2,-0.1,2.5,2.4,0,,,,tallihe01
350,Henrik Zetterberg,28,DET,C,77,28,0.40,0.55,0.95,0.36,0.47,4.01,33,43,76,30,105,43,67,18,13,6.4,1.7,8.1,9,3,6,33.3,zettehe01
351,Ian Laperrière,35,COL,RW,74,7,0.09,0.16,0.26,0.09,2.20,0.82,7,12,19,7,26,0,55,29,0,-0.2,1.4,1.2,0,,,,laperia01
352,Ian White,24,TOR,D,71,10,0.14,0.23,0.37,0.13,0.80,2.23,11,16,27,10,80,11,90,27,6,1.8,3.1,4.9,0,,,,whiteia01
353,Ilya Bryzgalov,28,PHX,G,65,1,0.00,0.03,0.03,0.01,0.06,0.00,0,2,2,1,2,1,0,0,0,0.0,0.0,11.4,0,,,,bryzgil01
354,Ilya Kovalchuk,25,ATL,LW,79,36,0.54,0.61,1.15,0.46,0.63,3.48,46,49,95,38,127,55,85,1,-12,9.3,0.9,10.3,5,1,4,20.0,kovalil01
355,Ilya Zubov,21,OTT,C,10,1,0.00,0.20,0.20,0.05,0.00,1.10,0,2,2,1,3,2,3,1,-1,-0.1,0.1,0.0,0,,,,zubovil01
356,Ivan Vishnevskiy,20,DAL,D,3,1,0.00,0.67,0.67,0.18,0.67,3.00,0,2,2,1,3,2,0,0,1,0.1,0.2,0.3,0,,,,vishniv01
357,J.P. Dumont,30,NSH,RW,82,21,0.20,0.60,0.79,0.26,0.24,2.15,17,50,67,23,95,34,61,1,1,4.3,1.9,6.2,2,1,1,50.0,dumonjp01
358,Jack Hillen,23,NYI,D,40,2,0.03,0.13,0.15,0.05,0.40,1.18,1,5,6,2,20,2,28,1,-9,0.0,0.7,0.7,0,,,,hilleja01
359,Jack Johnson,22,LAK,D,41,5,0.15,0.12,0.27,0.11,1.12,1.22,6,5,11,5,33,10,46,5,-18,0.8,0.9,1.7,6,3,3,50.0,johnsja02
360,Jack Skille,21,CHI,RW,8,1,0.13,0.00,0.13,0.07,0.63,1.75,1,0,1,1,1,0,4,0,-3,0.0,0.0,-0.1,0,,,,skillja01
361,Jaime Sifers,26,TOR,D,23,1,0.00,0.09,0.09,0.02,0.78,1.09,0,2,2,1,11,1,20,6,-4,-0.1,0.2,0.0,0,,,,siferja01
362,Jake Dowell,23,CHI,C,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,1,0,1,1,1,0.0,0.1,0.0,0,,,,dowelja01
363,Jakub Petružálek,23,CAR,C,2,0,0.00,0.50,0.50,0.14,0.00,0.00,0,1,1,0,1,0,0,0,1,0.1,0.1,0.1,0,,,,petruja01
364,Jakub Voráček,19,CBJ,RW,80,13,0.11,0.36,0.48,0.16,0.55,1.26,9,29,38,13,58,12,35,0,11,2.1,1.5,3.6,3,1,2,33.3,voracja01
365,Jamal Mayers,34,TOR,RW,71,6,0.10,0.13,0.23,0.09,1.15,1.01,7,9,16,6,21,1,51,24,-7,0.2,0.4,0.6,0,,,,mayerja01
366,James Neal,21,DAL,LW,77,16,0.31,0.17,0.48,0.21,0.66,2.22,25,13,38,17,51,15,53,6,-11,2.8,0.9,3.7,7,5,2,71.4,nealja01
367,James Sheppard,20,MIN,C,82,8,0.06,0.23,0.29,0.09,0.50,1.07,5,19,24,8,40,7,52,5,-14,-0.5,1.3,0.8,0,,,,sheppja01
368,James Wisniewski,24,TOT,D,48,7,0.06,0.44,0.50,0.15,0.63,1.85,3,21,24,7,51,18,40,16,9,1.7,2.6,4.2,0,,,,wisnija01
368,James Wisniewski,24,CHI,D,31,4,0.06,0.35,0.42,0.13,0.45,2.26,2,11,13,4,28,9,24,11,6,0.8,1.6,2.5,0,,,,wisnija01
368,James Wisniewski,24,ANA,D,17,3,0.06,0.59,0.65,0.19,0.94,1.12,1,10,11,3,23,9,16,5,3,0.8,1.0,1.8,0,,,,wisnija01
369,Jamie Fraser,23,NYI,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,fraseja01
370,Jamie Fritsch,23,PHI,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,2,0,1,0,1,0.0,0.1,0.1,0,,,,fritsja01
371,Jamie Heward,37,TBL,D,13,1,0.00,0.15,0.15,0.04,0.31,0.85,0,2,2,1,4,2,3,0,-1,0.0,0.2,0.2,0,,,,hewarja01
372,Jamie Langenbrunner,33,NJD,RW,81,26,0.36,0.49,0.85,0.32,0.69,2.83,31,41,72,28,101,39,58,21,25,5.9,2.6,8.5,5,3,2,60.0,langeja01
373,Jamie Lundmark,28,CGY,C,27,6,0.30,0.30,0.59,0.24,0.63,1.85,8,8,16,7,18,4,12,0,2,1.4,0.5,1.9,0,,,,lundmja01
374,Jamie McGinn,20,SJS,LW,35,3,0.11,0.06,0.17,0.07,0.06,0.77,4,2,6,3,7,1,12,0,-6,0.1,0.2,0.3,0,,,,mcginja01
375,Jan Hejda,30,CBJ,D,82,7,0.04,0.22,0.26,0.08,0.46,0.80,3,18,21,7,79,0,92,36,23,0.4,5.7,6.1,0,,,,hejdaja01
376,Jānis Sprukts,27,FLA,C,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,sprukja01
377,Janne Niskala,27,TBL,D,6,1,0.17,0.33,0.50,0.18,1.00,1.67,1,2,3,1,3,1,2,0,0,0.3,0.2,0.5,0,,,,niskaja01
378,Janne Pesonen,26,PIT,LW,7,0,0.00,0.00,0.00,0.00,0.00,0.43,0,0,0,0,0,0,3,0,-3,-0.2,-0.1,-0.2,0,,,,pesonja01
379,Jannik Hansen,22,VAN,RW,55,7,0.11,0.27,0.38,0.13,0.67,1.16,6,15,21,7,34,0,37,8,5,0.8,0.9,1.7,0,,,,hanseja01
380,Jared Boll,22,CBJ,RW,75,5,0.05,0.13,0.19,0.07,2.40,0.97,4,10,14,5,22,2,26,0,-6,0.0,0.5,0.5,0,,,,bollja01
381,Jared Ross,26,PHI,C,10,0,0.00,0.00,0.00,0.00,0.20,1.20,0,0,0,0,0,0,4,0,-4,-0.2,-0.1,-0.3,0,,,,rossja01
382,Jarkko Ruutu,33,OTT,LW,78,8,0.09,0.18,0.27,0.10,1.85,1.14,7,14,21,8,31,0,45,14,0,0.3,1.2,1.6,5,2,3,40.0,ruutuja01
383,Jarome Iginla,31,CGY,RW,82,33,0.43,0.66,1.09,0.40,0.45,3.52,37,55,92,35,124,47,79,0,-2,7.8,1.7,9.5,5,0,5,0.0,iginlja01
384,Jaroslav Halák,23,MTL,G,34,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,7.2,0,,,,halakja01
385,Jaroslav Špaček,34,BUF,D,80,14,0.10,0.46,0.56,0.18,0.48,1.63,8,38,46,15,107,44,84,23,2,3.5,4.1,7.5,0,,,,spaceja01
386,Jarret Stoll,26,LAK,C,74,16,0.24,0.31,0.55,0.22,0.92,2.09,19,23,42,17,68,38,44,7,-7,2.7,1.6,4.2,0,,,,stollja01
387,Jason Arnott,34,NSH,C,65,24,0.51,0.37,0.88,0.37,0.75,3.02,35,24,59,26,85,28,55,0,2,5.8,1.7,7.5,1,1,0,100.0,arnotja01
388,Jason Blake,35,TOR,LW,78,23,0.32,0.49,0.81,0.30,0.51,3.87,26,39,65,25,82,28,70,14,-2,5.0,1.2,6.2,8,4,4,50.0,blakeja01
389,Jason Chimera,29,CBJ,LW,49,8,0.16,0.29,0.45,0.17,0.84,2.35,8,14,22,8,40,7,30,5,8,0.9,1.2,2.1,0,,,,chimeja01
390,Jason Garrison,24,FLA,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,garrija01
391,Jason Jaffray,27,VAN,RW,14,2,0.14,0.14,0.29,0.11,1.00,0.79,2,2,4,2,5,1,6,0,-2,0.3,0.0,0.3,0,,,,jaffrja01
392,Jason Krog,33,VAN,C,4,1,0.25,0.00,0.25,0.13,0.50,1.25,1,0,1,1,2,2,0,0,0,0.1,0.0,0.1,0,,,,krogja01
393,Jason LaBarbera,29,TOT,G,28,0,0.00,0.00,0.00,0.00,0.07,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.4,0,,,,labarja01
393,Jason LaBarbera,29,LAK,G,19,0,0.00,0.00,0.00,0.00,0.11,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.9,0,,,,labarja01
393,Jason LaBarbera,29,VAN,G,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,0,,,,labarja01
394,Jason Pominville,26,BUF,RW,82,23,0.24,0.56,0.80,0.28,0.22,2.91,21,47,68,24,104,52,80,24,-4,4.4,1.7,6.1,5,2,3,40.0,pominja01
395,Jason Smith,35,OTT,D,63,1,0.02,0.00,0.02,0.01,0.75,0.84,1,0,1,1,39,0,67,25,-3,-1.1,2.5,1.4,0,,,,smithja01
