,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
234,Cole Reinhardt,21,OTT,LW,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,0,0,0,0,0,0.1,0.8,-0.7,0.0,0.0,0.0,0,,,,reinhco01
235,Cole Schwindt,20,FLA,RW,3,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,4,0,-4,1.6,2.2,-0.6,-0.1,-0.1,-0.2,0,,,,schwico01
236,Cole Sillinger,18,CBJ,C,79,13,0.20,0.19,0.39,0.16,0.47,1.87,15,14,29,12,43,4,68,7,-22,37.8,48.1,-10.3,1.5,0.3,1.8,0,,,,sillico01
237,Cole Smith,26,NSH,F,8,0,0.00,0.00,0.00,0.00,0.00,0.38,0,0,0,0,1,0,5,1,-3,2.5,3.0,-0.5,-0.2,0.0,-0.2,0,,,,smithco02
238,Colin Blackwell,28,TOT,C,58,8,0.17,0.17,0.34,0.14,0.24,1.33,10,10,20,8,30,2,36,8,0,22.5,22.2,0.3,0.9,0.9,1.8,0,,,,blackco01
238,Colin Blackwell,28,SEA,C,39,7,0.21,0.23,0.44,0.17,0.10,1.56,8,9,17,7,23,2,27,7,1,15.5,13.7,1.8,1.0,0.7,1.7,0,,,,blackco01
238,Colin Blackwell,28,TOR,C,19,1,0.11,0.05,0.16,0.07,0.53,0.84,2,1,3,1,7,0,9,1,-1,7.0,8.6,-1.5,-0.1,0.2,0.1,0,,,,blackco01
239,Colin Miller,29,BUF,D,38,4,0.05,0.32,0.37,0.12,0.55,1.26,2,11,13,4,40,8,37,3,-2,20.9,25.5,-4.5,0.7,1.6,2.2,0,,,,milleco02
240,Colin White,25,OTT,C,24,4,0.13,0.29,0.42,0.15,0.17,1.96,3,7,10,4,20,11,20,0,-11,11.2,12.2,-1.0,0.2,0.1,0.3,0,,,,whiteco02
241,Collin Delia,27,CHI,G,8,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,9,1,22,4,0,11.5,12.5,,0.0,0.0,1.0,0,,,,deliaco01
242,Colton Parayko,28,STL,D,80,11,0.08,0.36,0.44,0.14,0.23,1.69,6,28,34,11,108,5,103,16,16,70.1,75.7,-5.6,1.6,4.4,5.9,0,,,,parayco01
243,Colton Sceviour,32,EDM,C/RW,35,2,0.06,0.09,0.14,0.05,0.74,1.09,2,3,5,2,10,0,26,10,-6,9.1,11.3,-2.3,-0.2,0.1,-0.1,0,,,,scevico01
244,Colton Sissons,28,NSH,C,79,9,0.09,0.27,0.35,0.12,0.38,1.10,7,20,27,9,46,5,71,32,2,34.8,40.6,-5.9,-0.2,1.5,1.3,0,,,,sissoco01
245,Colton White,24,NJD,D,27,1,0.00,0.15,0.15,0.04,0.30,0.67,0,4,4,1,17,0,17,2,2,15.7,14.9,0.9,-0.1,0.9,0.9,0,,,,whiteco03
246,Connor Brown,28,OTT,RW,64,13,0.16,0.45,0.61,0.21,0.16,1.89,10,28,38,13,58,11,82,20,-15,42.6,42.8,-0.2,1.2,1.2,2.4,0,,,,brownco02
247,Connor Bunnaman,23,PHI,F,15,0,0.00,0.00,0.00,0.00,0.27,0.67,0,0,0,0,1,0,10,2,-7,4.2,5.4,-1.3,-0.4,-0.1,-0.5,0,,,,bunnaco01
248,Connor Clifton,26,BOS,D,60,3,0.03,0.13,0.17,0.05,0.53,1.33,2,8,10,3,35,0,45,8,-2,37.4,28.3,9.1,0.0,2.1,2.1,0,,,,cliftco01
249,Connor Dewar,22,MIN,C,35,2,0.06,0.11,0.17,0.06,0.71,1.26,2,4,6,2,11,1,15,1,-4,11.2,9.3,1.9,-0.2,0.1,-0.1,0,,,,dewarco01
250,Connor Hellebuyck,28,WPG,G,66,1,0.00,0.03,0.03,0.01,0.00,0.00,0,2,2,1,194,40,193,44,0,144.3,147.5,,0.0,0.0,12.7,0,,,,helleco01
251,Connor Ingram,24,NSH,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,11,3,11,1,,6.3,5.2,,0.0,0.0,0.2,0,,,,ingraco01
252,Connor Mackey,25,CGY,D,3,0,0.00,0.33,0.33,0.09,0.67,1.33,0,1,1,0,1,0,2,0,-1,1.6,1.3,0.4,0.0,0.0,0.0,0,,,,mackeco01
253,Connor McDavid,25,EDM,C,80,45,0.55,0.99,1.54,0.56,0.56,3.93,43,75,118,44,151,53,71,1,28,84.2,62.1,22.2,11.1,2.8,14.0,5,3,2,60.0,mcdavco01
254,Connor McMichael,21,WSH,C,68,7,0.13,0.13,0.26,0.11,0.15,1.54,9,9,18,7,27,0,30,0,-3,33.9,27.0,6.8,0.7,0.7,1.3,0,,,,mcmicco01
255,Connor Murphy,28,CHI,D,57,4,0.07,0.11,0.18,0.07,0.82,1.25,4,6,10,4,43,0,73,16,-14,35.0,44.8,-9.9,-0.2,2.2,2.0,0,,,,murphco02
256,Conor Garland,25,VAN,RW,77,19,0.25,0.43,0.68,0.25,0.47,2.64,18,31,49,18,72,6,49,0,18,54.1,46.7,7.3,3.4,2.1,5.6,4,0,4,0.0,garlaco01
257,Conor Sheary,29,WSH,LW,71,17,0.27,0.34,0.61,0.24,0.20,1.82,18,23,41,16,58,13,48,1,-2,39.3,40.2,-0.9,3.1,1.1,4.2,0,,,,shearco01
258,Conor Timmins,23,ARI,D,6,0,0.00,0.00,0.00,0.00,0.00,0.83,0,0,0,0,3,0,14,5,-6,3.5,4.5,-1.0,-0.1,-0.2,-0.3,0,,,,timmico01
259,Cooper Marody,25,EDM,C,1,0,0.00,1.00,1.00,0.27,0.00,1.00,0,1,1,0,1,0,1,0,0,0.4,0.1,0.2,0.1,0.0,0.1,0,,,,marodco01
260,Corey Perry,36,TBL,RW,82,16,0.23,0.26,0.49,0.19,0.80,1.87,18,20,38,15,64,18,37,0,9,44.5,33.1,11.4,2.6,1.5,4.1,3,0,3,0.0,perryco01
261,Corey Schueneman,26,MTL,D,24,2,0.08,0.17,0.25,0.09,0.33,1.25,2,4,6,2,11,1,17,2,-5,14.7,20.6,-5.9,0.3,0.4,0.7,0,,,,schueco01
262,Cory Schneider,35,NYI,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,4,1,3,0,0,2.2,2.7,,0.0,0.0,0.1,0,,,,schneco01
263,Craig Anderson,40,BUF,G,31,0,0.00,0.03,0.03,0.01,0.00,0.00,0,1,1,0,97,18,97,13,0,65.4,70.0,,0.0,0.0,4.3,0,,,,andercr01
264,Craig Smith,32,BOS,C,74,14,0.22,0.27,0.49,0.19,0.38,2.53,15,19,34,13,55,10,43,0,2,44.8,33.9,10.9,2.0,1.4,3.4,1,0,1,0.0,smithcr01
265,Curtis Lazar,26,BOS,C/RW,70,6,0.11,0.11,0.23,0.09,0.23,1.36,8,8,16,7,24,0,38,12,-2,28.5,23.4,5.1,0.0,1.0,1.0,0,,,,lazarcu01
266,Dakota Joshua,25,STL,C,30,3,0.10,0.17,0.27,0.10,0.53,1.03,3,5,8,3,15,0,9,0,6,12.8,7.4,5.4,0.3,0.5,0.8,0,,,,joshuda01
267,Dakota Mermis,28,MIN,D,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,3,0,1,0,2,1.3,1.1,0.2,0.0,0.2,0.1,0,,,,mermida01
268,Damon Severson,27,NJD,D,80,15,0.14,0.44,0.58,0.19,0.71,1.98,11,33,44,15,90,20,106,22,-14,64.6,59.2,5.4,3.2,3.1,6.3,3,1,2,33.3,severda01
269,Dan Renouf,27,DET,D,4,0,0.00,0.00,0.00,0.00,1.75,0.75,0,0,0,0,3,0,5,0,-2,2.0,2.9,-0.9,-0.1,0.0,-0.1,0,,,,renouda01
270,Daniel Sprong,24,TOT,RW,63,9,0.22,0.10,0.32,0.15,0.13,2.43,14,6,20,9,35,4,31,0,0,33.1,33.4,-0.3,1.0,0.9,2.0,0,,,,spronda01
270,Daniel Sprong,24,WSH,RW,47,6,0.17,0.13,0.30,0.13,0.17,2.17,8,6,14,6,27,1,20,0,6,24.8,24.6,0.2,0.5,0.9,1.4,5,2,3,40.0,spronda01
270,Daniel Sprong,24,SEA,RW,16,3,0.38,0.00,0.38,0.20,0.00,3.19,6,0,6,3,8,3,11,0,-6,8.3,8.8,-0.5,0.5,0.1,0.6,1,0,1,0.0,spronda01
271,Daniel Vladař,24,CGY,G,23,0,0.00,0.04,0.04,0.01,0.00,0.00,0,1,1,0,71,11,57,13,0,44.9,35.6,,0.0,0.0,3.3,0,,,,vladada01
272,Daniil Miromanov,24,VEG,D/RW,11,0,0.00,0.09,0.09,0.02,0.18,1.36,0,1,1,0,5,0,5,0,0,4.9,5.0,-0.1,0.0,0.2,0.2,0,,,,miromda01
273,Daniil Tarasov,22,CBJ,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,9,0,7,0,0,4.0,10.1,,0.0,0.0,1.0,0,,,,tarasda02
274,Danny DeKeyser,31,DET,D,59,3,0.00,0.19,0.19,0.05,0.44,0.97,0,10,10,3,38,0,62,16,-8,34.9,48.7,-13.7,-0.3,1.8,1.5,0,,,,dekeyda01
275,Danny O'Regan,28,ANA,C,5,0,0.00,0.20,0.20,0.05,0.00,0.40,0,1,1,0,1,0,2,0,-1,1.1,2.7,-1.6,0.0,0.0,0.0,0,,,,oregada01
276,Dante Fabbro,23,NSH,D,66,7,0.05,0.32,0.36,0.11,0.36,1.33,3,20,23,7,65,0,64,12,13,49.3,48.1,1.2,1.0,3.5,4.5,0,,,,fabbrda01
277,Danton Heinen,26,PIT,C/LW,76,14,0.24,0.20,0.43,0.18,0.21,1.82,17,14,31,13,50,4,40,0,6,42.0,35.0,7.0,2.2,1.3,3.5,0,,,,heineda01
278,Darcy Kuemper,31,COL,G,57,0,0.00,0.00,0.00,0.00,0.04,0.02,0,0,0,0,196,48,138,33,0,113.4,109.2,,0.0,0.0,12.3,0,,,,kuempda01
279,Darnell Nurse,26,EDM,D,71,12,0.13,0.37,0.49,0.17,0.76,2.86,9,25,34,12,102,14,97,27,18,73.2,64.7,8.5,2.0,4.6,6.6,0,,,,nurseda01
280,Darren Helm,35,COL,C/LW,68,6,0.10,0.12,0.22,0.09,0.21,1.37,7,8,15,6,22,0,40,13,-5,22.0,24.1,-2.2,0.1,0.4,0.6,0,,,,helmda01
281,Darren Raddysh,25,TBL,D,4,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,2,0,1,0,1,1.5,1.5,0.0,-0.1,0.2,0.1,0,,,,raddyda01
282,David Gustafsson,21,WPG,C,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.2,0.0,0.2,0.0,0.0,0.0,0,,,,gustada01
283,David Kämpf,27,TOR,C,82,10,0.13,0.18,0.32,0.12,0.24,1.24,11,14,25,10,54,1,65,24,12,41.8,38.6,3.2,0.1,1.6,1.6,0,,,,kampfda01
284,David Pastrňák,25,BOS,RW,72,31,0.56,0.51,1.07,0.44,0.28,4.33,39,35,74,31,110,41,58,2,13,55.1,38.6,16.5,7.5,2.2,9.7,3,1,2,33.3,pastrda01
285,David Perron,33,STL,LW,67,22,0.40,0.45,0.85,0.33,0.72,2.64,26,29,55,22,79,35,36,0,8,40.3,36.9,3.4,4.8,1.4,6.2,3,1,2,33.3,perroda01
286,David Rittich,29,NSH,G,17,0,0.00,0.00,0.00,0.00,0.12,0.06,0,0,0,0,46,10,49,11,0,26.1,30.6,,0.0,0.0,1.5,0,,,,rittida01
287,David Savard,31,MTL,D,62,5,0.05,0.23,0.27,0.09,0.58,1.06,3,13,16,5,46,0,98,30,-22,41.0,59.6,-18.6,0.4,1.0,1.3,0,,,,savarda01
288,Dawson Mercer,20,NJD,C,82,16,0.21,0.30,0.51,0.20,0.34,1.88,16,24,40,15,77,13,91,2,-25,53.1,55.1,-2.0,1.9,0.6,2.6,2,0,2,0.0,merceda01
289,Dean Kukan,28,CBJ,D,41,4,0.07,0.20,0.27,0.09,0.39,1.00,3,8,11,4,33,0,39,4,-2,24.0,35.9,-11.9,0.5,1.1,1.6,0,,,,kukande01
290,Declan Chisholm,22,WPG,D,2,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,1,0,0,0,1,1.1,0.4,0.7,0.0,0.1,0.1,0,,,,chishde01
291,Denis Gurianov,24,DAL,RW,73,11,0.15,0.27,0.42,0.15,0.22,1.97,11,19,30,11,48,12,34,0,2,33.7,43.8,-10.1,1.1,1.5,2.6,0,,,,guriade01
292,Dennis Cholowski,23,TOT,D,11,1,0.00,0.27,0.27,0.07,0.18,1.00,0,3,3,1,10,0,13,0,-3,6.3,8.5,-2.2,0.1,0.2,0.2,0,,,,cholode01
292,Dennis Cholowski,23,WSH,D,7,0,0.00,0.14,0.14,0.04,0.29,0.43,0,1,1,0,5,0,9,0,-4,2.6,5.7,-3.1,0.0,-0.1,-0.1,0,,,,cholode01
292,Dennis Cholowski,23,SEA,D,4,1,0.00,0.50,0.50,0.14,0.00,2.00,0,2,2,1,5,0,4,0,1,3.8,2.8,1.0,0.1,0.3,0.4,0,,,,cholode01
293,Derek Forbort,29,BOS,D,76,5,0.05,0.13,0.18,0.06,0.63,0.84,4,9,13,5,51,0,78,29,2,45.7,40.4,5.3,0.0,3.4,3.4,0,,,,forbode01
294,Derek Grant,31,ANA,C,71,12,0.21,0.20,0.41,0.17,0.38,1.65,15,13,28,12,36,3,71,22,-16,31.2,34.6,-3.4,1.4,0.8,2.2,0,,,,grantde01
295,Derek Ryan,35,EDM,C,75,9,0.13,0.16,0.29,0.11,0.11,0.96,10,11,21,8,34,0,61,23,-4,27.9,27.6,0.3,0.7,0.7,1.4,0,,,,ryande01
296,Derek Stepan,31,CAR,C,58,7,0.16,0.17,0.33,0.13,0.24,1.66,9,9,18,7,25,0,27,2,0,27.1,21.6,5.5,0.9,0.7,1.6,0,,,,stepade01
297,Derick Brassard,34,TOT,C,46,7,0.17,0.24,0.41,0.16,0.35,1.35,8,10,18,7,28,3,21,0,4,20.0,19.4,0.6,1.0,0.9,1.9,0,,,,brassde01
297,Derick Brassard,34,PHI,C,31,6,0.19,0.32,0.52,0.19,0.32,1.48,6,9,15,6,24,3,15,0,6,13.8,14.5,-0.7,0.9,0.8,1.7,0,,,,brassde01
297,Derick Brassard,34,EDM,C,15,1,0.13,0.07,0.20,0.09,0.40,1.07,2,1,3,1,4,0,6,0,-2,6.1,4.9,1.3,0.1,0.1,0.1,1,0,1,0.0,brassde01
298,Derrick Pouliot,28,TOT,D,11,1,0.00,0.36,0.36,0.10,0.36,0.73,0,4,4,1,10,0,4,0,6,6.5,7.3,-0.9,0.2,0.8,1.0,0,,,,poulide01
298,Derrick Pouliot,28,SEA,D,9,1,0.00,0.33,0.33,0.09,0.22,0.89,0,3,3,1,9,0,3,0,6,5.6,5.4,0.2,0.1,0.8,0.9,0,,,,poulide01
298,Derrick Pouliot,28,VEG,D,2,0,0.00,0.50,0.50,0.14,1.00,0.00,0,1,1,0,1,0,1,0,0,0.9,2.0,-1.1,0.1,0.1,0.1,0,,,,poulide01
299,Devin Shore,27,EDM,C,49,4,0.10,0.12,0.22,0.09,0.20,0.73,5,6,11,4,17,0,33,12,-4,14.1,19.1,-5.0,0.2,0.3,0.6,1,1,0,100.0,shorede01
300,Devon Toews,27,COL,D,66,19,0.20,0.67,0.86,0.28,0.30,2.39,13,42,55,19,123,18,77,24,52,64.5,52.2,12.3,4.7,6.6,11.2,0,,,,toewsde01
301,Dillon Dubé,23,CGY,C,79,14,0.23,0.18,0.41,0.17,0.25,1.81,17,13,30,13,50,8,47,6,1,41.4,35.1,6.2,2.0,1.0,3.1,0,,,,dubedi01
302,Dillon Heatherington,26,OTT,D,9,0,0.00,0.00,0.00,0.00,0.78,0.44,0,0,0,0,3,0,4,0,-1,3.4,4.4,-1.0,-0.1,0.2,0.1,0,,,,heathdi01
303,Dmitri Samorukov,22,EDM,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2,0,-2,0.4,0.8,-0.4,0.0,-0.1,-0.1,0,,,,samordm01
304,Dmitrij Jaškin,28,ARI,RW,12,0,0.00,0.08,0.08,0.02,0.33,1.92,0,1,1,0,4,0,10,0,-6,5.7,5.5,0.2,-0.4,0.0,-0.4,0,,,,jaskidm01
305,Dmitry Kulikov,31,MIN,D,80,8,0.09,0.21,0.30,0.11,0.49,0.93,7,16,23,8,69,0,66,20,23,53.2,45.7,7.5,1.2,3.5,4.7,0,,,,kulikdm01
306,Dmitry Orlov,30,WSH,D,76,13,0.16,0.30,0.46,0.17,0.58,1.67,12,22,34,13,88,4,65,6,25,60.6,53.8,6.7,2.7,5.0,7.7,0,,,,orlovdm01
307,Dominic Toninato,27,WPG,C,77,6,0.09,0.09,0.18,0.07,0.29,0.57,7,7,14,6,20,1,36,18,1,15.8,20.7,-4.9,0.2,0.8,1.0,0,,,,tonindo01
308,Dominik Kubalík,26,CHI,LW,78,13,0.19,0.22,0.41,0.16,0.21,2.06,15,16,31,13,48,14,50,0,-16,36.3,42.9,-6.6,1.3,1.0,2.3,1,0,1,0.0,kubaldo01
309,Dominik Simon,27,TOT,C,72,4,0.04,0.14,0.18,0.06,0.47,1.22,3,10,13,4,28,1,27,0,0,29.8,27.1,2.7,-0.5,0.9,0.3,0,,,,simondo01
309,Dominik Simon,27,PIT,C,55,3,0.05,0.11,0.16,0.06,0.51,1.22,3,6,9,3,22,1,21,0,0,22.3,18.1,4.3,-0.3,0.6,0.3,0,,,,simondo01
309,Dominik Simon,27,ANA,C,17,1,0.00,0.24,0.24,0.06,0.35,1.24,0,4,4,1,6,0,6,0,0,7.4,9.1,-1.6,-0.2,0.3,0.1,0,,,,simondo01
310,Dougie Hamilton,28,NJD,D,62,11,0.15,0.34,0.48,0.17,0.55,3.18,9,20,29,10,80,12,90,3,-19,51.7,49.7,2.0,2.2,1.5,3.6,4,2,2,50.0,hamildo01
311,Drake Batherson,23,OTT,C,46,17,0.37,0.59,0.96,0.36,0.70,2.39,16,26,42,16,64,25,35,0,4,32.5,33.8,-1.3,3.6,1.3,4.9,3,1,2,33.3,bathedr01
312,Drake Caggiula,27,BUF,LW,18,2,0.11,0.17,0.28,0.11,0.22,1.28,2,3,5,2,10,1,18,5,-4,5.4,10.4,-5.1,0.0,0.2,0.2,0,,,,caggidr01
313,Drew Doughty,32,LAK,D,39,11,0.18,0.62,0.79,0.27,0.77,2.54,7,23,30,10,59,14,58,17,4,37.6,28.4,9.2,2.5,2.5,5.1,0,,,,doughdr01
314,Drew O'Connor,23,PIT,F,22,2,0.14,0.09,0.23,0.10,0.18,1.82,3,2,5,2,8,0,9,0,-1,10.9,6.3,4.6,0.1,0.2,0.3,0,,,,oconndr01
315,Dryden Hunt,26,NYR,LW,76,6,0.08,0.14,0.22,0.08,0.68,1.24,6,10,16,6,30,0,40,0,-10,32.0,33.3,-1.4,-0.4,0.8,0.4,1,0,1,0.0,huntdr01
316,Duncan Keith,38,EDM,D,64,6,0.02,0.31,0.33,0.09,0.34,1.23,1,19,20,6,61,3,57,14,15,45.8,47.9,-2.1,0.6,3.4,4.0,0,,,,keithdu01
317,Dustin Brown,37,LAK,RW,64,10,0.14,0.30,0.44,0.16,0.31,2.28,9,18,27,10,45,14,34,0,-3,32.3,35.4,-3.1,1.0,1.1,2.1,0,,,,browndu01
318,Dustin Tokarski,32,BUF,G,29,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,73,16,91,18,0,50.7,61.6,,0.0,0.0,4.2,0,,,,tokardu01
319,Dylan Coghlan,23,VEG,D,59,4,0.05,0.17,0.22,0.07,0.31,1.83,3,9,12,4,32,5,33,1,-5,33.4,31.4,1.9,0.5,1.3,1.8,0,,,,coghldy01
320,Dylan Cozens,20,BUF,C,79,14,0.16,0.32,0.48,0.18,0.70,2.03,13,24,37,14,67,24,68,6,-19,38.5,45.6,-7.2,1.5,0.9,2.4,1,0,1,0.0,cozendy01
321,Dylan DeMelo,28,WPG,D,76,4,0.01,0.16,0.17,0.05,0.37,1.03,1,11,12,4,52,0,73,31,10,50.5,49.0,1.4,-0.4,3.5,3.1,0,,,,demeldy01
322,Dylan Gambrell,25,OTT,C,63,3,0.05,0.06,0.11,0.04,0.19,0.92,3,4,7,3,24,0,36,14,2,18.0,28.3,-10.4,-1.2,1.1,0.0,0,,,,gambrdy01
323,Dylan Larkin,25,DET,C,71,27,0.44,0.54,0.97,0.38,0.66,2.99,30,36,66,26,99,24,99,6,-18,57.3,56.2,1.1,5.8,1.0,6.8,4,1,3,25.0,larkidy01
324,Dylan Samberg,23,WPG,D,15,1,0.00,0.33,0.33,0.09,0.27,0.93,0,5,5,1,11,0,9,1,3,9.8,10.0,-0.2,0.2,0.7,0.9,0,,,,sambedy01
325,Dylan Sikura,26,COL,C,5,0,0.00,0.20,0.20,0.05,0.00,0.60,0,1,1,0,2,0,2,0,0,1.5,1.2,0.2,0.0,0.0,0.0,0,,,,sikurdy01
326,Dylan Strome,24,CHI,C,69,19,0.32,0.38,0.70,0.27,0.41,1.83,21,25,46,18,74,24,56,0,-6,43.2,41.8,1.4,3.3,1.5,4.7,1,0,1,0.0,stromdy01
327,Dysin Mayo,25,ARI,D,67,4,0.06,0.12,0.18,0.06,0.40,1.13,4,8,12,4,45,0,98,31,-22,38.0,63.2,-25.1,-0.2,1.7,1.5,0,,,,mayody01
328,Eeli Tolvanen,22,NSH,RW,75,9,0.15,0.16,0.31,0.12,0.21,2.01,11,11,22,9,51,17,41,0,-7,32.4,34.7,-2.4,0.4,0.9,1.3,1,0,1,0.0,tolvaee01
329,Eetu Luostarinen,23,FLA,C,78,9,0.12,0.22,0.33,0.12,0.15,1.08,9,16,25,9,41,2,53,15,1,40.7,33.1,7.6,0.4,0.7,1.2,1,0,1,0.0,luostee01
330,Egor Sokolov,21,OTT,F,8,0,0.00,0.00,0.00,0.00,0.50,1.00,0,0,0,0,2,0,8,0,-6,3.2,3.6,-0.4,-0.2,-0.1,-0.3,0,,,,sokoleg01
331,Elias Lindholm,27,CGY,C,82,34,0.51,0.49,1.00,0.41,0.27,2.87,41,38,79,33,149,38,70,20,61,68.7,44.2,24.4,7.5,3.9,11.4,1,0,1,0.0,lindhel01
332,Elias Pettersson,23,VAN,C,80,27,0.40,0.45,0.85,0.34,0.15,2.40,31,34,65,26,104,45,60,3,1,50.1,50.8,-0.8,5.6,1.8,7.4,8,2,6,25.0,petteel01
333,Elvis Merzļikins,27,CBJ,G,59,1,0.00,0.03,0.03,0.01,0.14,0.02,0,2,2,1,171,29,178,34,0,109.6,138.7,,0.0,0.0,10.7,0,,,,merzlel01
334,Emil Bemström,22,CBJ,C,41,5,0.15,0.12,0.27,0.11,0.10,1.51,6,5,11,5,17,1,17,0,-1,15.7,16.8,-1.1,0.4,0.4,0.8,0,,,,bemstem01
335,Eric Comrie,26,WPG,G,19,0,0.00,0.05,0.05,0.01,0.00,0.00,0,1,1,0,50,11,44,14,0,36.6,37.9,,0.0,0.0,3.8,0,,,,comrier01
336,Eric Robinson,26,CBJ,LW,67,10,0.15,0.25,0.40,0.15,0.27,1.55,10,16,26,10,35,0,55,19,-1,28.2,40.4,-12.2,1.0,0.9,1.9,0,,,,robiner01
337,Erik Brännström,22,OTT,D,53,4,0.00,0.26,0.26,0.07,0.57,1.62,0,13,13,4,41,13,47,2,-17,32.0,40.8,-8.8,0.1,1.4,1.4,0,,,,branner01
338,Erik Černák,24,TBL,D,55,4,0.02,0.22,0.24,0.07,0.84,1.56,1,11,12,4,43,0,54,18,7,37.4,34.5,2.9,0.1,2.6,2.6,0,,,,cernaer01
339,Erik Gudbranson,30,CGY,D,78,6,0.08,0.14,0.22,0.08,0.87,1.65,6,10,16,6,54,0,60,21,15,50.5,45.3,5.1,0.5,3.7,4.2,0,,,,gudbrer01
340,Erik Gustafsson,29,CHI,D,59,6,0.05,0.25,0.31,0.09,0.24,1.34,3,14,17,5,50,10,44,0,-4,35.9,34.1,1.8,0.8,2.2,3.0,0,,,,gustaer02
341,Erik Haula,30,BOS,LW,78,17,0.23,0.33,0.56,0.21,0.60,1.81,17,25,42,16,61,6,42,6,19,47.3,36.4,10.9,2.7,2.2,4.9,1,0,1,0.0,haulaer01
342,Erik Johnson,33,COL,D,77,9,0.10,0.22,0.32,0.12,0.31,1.81,8,16,24,9,70,1,74,27,22,48.4,46.9,1.5,1.5,3.8,5.3,0,,,,johnser01
343,Erik Källgren,25,TOR,G,14,0,0.00,0.00,0.00,0.00,0.14,0.00,0,0,0,0,49,10,43,11,0,33.4,24.9,,0.0,0.0,1.4,0,,,,kallger01
344,Erik Karlsson,31,SJS,D,50,12,0.20,0.50,0.70,0.24,0.28,2.34,10,24,34,12,65,16,69,6,-14,45.1,42.2,2.9,2.9,2.3,5.2,1,0,1,0.0,karlser01
345,Esa Lindell,27,DAL,D,76,8,0.05,0.28,0.33,0.10,0.16,1.79,4,20,24,8,65,4,91,34,4,53.4,58.1,-4.7,0.7,4.7,5.5,0,,,,lindees01
346,Ethan Bear,24,CAR,D,58,5,0.09,0.16,0.24,0.09,0.34,1.67,5,9,14,5,43,5,39,2,1,41.0,36.6,4.3,0.7,2.2,2.9,0,,,,bearet01
347,Ethan Prow,29,BUF,D,4,1,0.25,0.00,0.25,0.14,0.00,0.50,1,0,1,1,3,0,4,0,-1,1.7,2.7,-1.0,0.1,0.0,0.2,0,,,,prowet01
348,Evan Bouchard,22,EDM,D,81,15,0.15,0.38,0.53,0.18,0.35,2.53,12,29,41,14,89,13,81,15,10,64.8,63.3,1.5,3.3,3.7,7.0,0,,,,bouchev01
349,Evan Rodrigues,28,PIT,C,82,17,0.23,0.29,0.52,0.20,0.17,2.96,18,23,41,16,73,19,56,5,3,54.7,42.4,12.3,2.3,1.6,3.9,1,0,1,0.0,rodriev01
350,Evander Kane,30,EDM,LW,43,16,0.51,0.40,0.91,0.38,1.40,3.53,21,16,37,16,66,14,30,3,25,34.3,30.5,3.8,3.5,1.8,5.3,1,0,1,0.0,kaneev01
351,Evgeni Malkin,35,PIT,C,41,17,0.49,0.54,1.02,0.40,0.59,3.15,19,21,40,16,57,28,39,0,-10,30.9,25.3,5.6,3.8,0.5,4.3,0,,,,malkiev01
352,Evgenii Dadonov,32,VEG,RW,78,17,0.26,0.29,0.55,0.22,0.23,2.27,19,22,41,16,75,18,53,0,4,49.7,42.8,6.9,2.7,1.4,4.2,5,1,4,20.0,dadonev01
353,Evgeny Kuznetsov,29,WSH,C,79,28,0.30,0.68,0.99,0.36,0.56,2.63,23,51,74,26,116,39,81,11,7,49.6,48.0,1.6,5.6,2.0,7.6,8,2,6,25.0,kuzneev01
354,Evgeny Svechnikov,25,WPG,LW,72,7,0.10,0.17,0.26,0.10,0.53,1.08,7,11,18,7,27,0,31,0,-4,32.4,31.7,0.7,0.4,0.7,1.1,0,,,,svechev01
355,Fabian Zetterlund,22,NJD,W,14,3,0.21,0.36,0.57,0.21,0.00,2.57,3,5,8,3,13,0,8,0,5,8.5,4.9,3.6,0.5,0.4,0.9,0,,,,zettefa01
356,Felix Sandström,25,PHI,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,6,0,16,4,0,9.8,11.8,,0.0,0.0,1.0,0,,,,sandsfe01
357,Filip Chytil,22,NYR,C,67,8,0.12,0.21,0.33,0.12,0.21,2.01,8,13,21,8,36,4,33,0,-1,36.8,35.3,1.5,0.4,1.1,1.5,3,0,3,0.0,chytifi01
