,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
Rk,Player,Age,Tm,Pos,GP,GC,G,A,PTS,GC,PIM,S,G,A,PTS,GC,TGF,PGF,TGA,PGA,+/-,xGF,xGA,E+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,-9999
314,Eddie Pasquale,28,TBL,G,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,13,1,12,0,0,7.3,8.8,,0.0,0.0,0.3,0,,,,pasqued01
315,Eeli Tolvanen,19,NSH,RW,4,1,0.25,0.25,0.50,0.21,0.00,0.50,1,1,2,1,3,1,0,0,2,0.8,1.0,-0.2,0.2,0.1,0.3,0,,,,tolvaee01
316,Egor Yakovlev,27,NJD,D,25,2,0.08,0.20,0.28,0.10,0.24,0.96,2,5,7,2,14,0,20,0,-6,12.9,14.5,-1.6,0.4,0.5,1.0,0,,,,yakoveg01
317,Elias Lindholm,24,CGY,C,81,28,0.33,0.63,0.96,0.35,0.25,2.25,27,51,78,29,125,38,78,21,30,54.0,45.2,8.8,5.9,2.6,8.4,1,0,1,0.0,lindhel01
318,Elias Pettersson,20,VAN,C,71,26,0.39,0.54,0.93,0.37,0.17,2.03,28,38,66,26,85,31,53,1,3,39.3,42.3,-3.0,6.0,1.7,7.8,10,3,7,30.0,petteel01
319,Eric Comrie,23,WPG,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,5,0,0,1.6,2.0,,0.0,0.0,-0.1,0,,,,comrier01
320,Eric Fehr,33,MIN,RW,72,6,0.10,0.11,0.21,0.08,0.42,0.93,7,8,15,6,21,0,42,13,-8,20.2,22.3,-2.1,0.0,0.8,0.8,0,,,,fehrer01
321,Eric Gryba,30,NJD,D,10,0,0.00,0.00,0.00,0.00,1.00,1.10,0,0,0,0,5,0,8,2,-1,4.2,5.2,-1.0,-0.2,0.3,0.1,0,,,,grybaer01
322,Eric Robinson,23,CBJ,LW,13,0,0.00,0.00,0.00,0.00,0.00,1.38,0,0,0,0,1,0,5,0,-4,5.6,4.3,1.3,-0.4,0.0,-0.4,0,,,,robiner01
323,Eric Staal,34,MIN,C,81,20,0.27,0.37,0.64,0.25,0.42,2.65,22,30,52,20,86,31,62,0,-7,58.0,44.7,13.4,3.3,1.9,5.1,0,,,,staaler01
324,Eric Tangradi,29,NJD,C,6,0,0.00,0.17,0.17,0.05,0.00,1.67,0,1,1,0,1,0,4,0,-3,3.2,2.9,0.3,-0.1,0.0,-0.1,0,,,,tangrer01
325,Erik Brännström,19,OTT,D,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,0,0,1.0,1.8,-0.8,0.0,0.1,0.0,0,,,,branner01
326,Erik Burgdoerfer,30,OTT,D,4,0,0.00,0.00,0.00,0.00,0.50,0.50,0,0,0,0,0,0,2,1,-1,1.2,1.4,-0.2,-0.1,0.0,0.0,0,,,,burgder01
327,Erik Černák,21,TBL,D,58,6,0.09,0.19,0.28,0.10,1.00,1.84,5,11,16,6,65,2,42,4,25,43.5,41.1,2.4,0.7,3.6,4.3,0,,,,cernaer01
328,Erik Condra,32,DAL,RW,6,1,0.17,0.00,0.17,0.09,0.33,1.67,1,0,1,1,1,0,3,0,-2,2.5,2.0,0.5,0.0,0.0,0.0,0,,,,condrer01
329,Erik Gudbranson,27,TOT,D,76,3,0.03,0.11,0.13,0.04,1.14,1.24,2,8,10,3,49,0,93,24,-20,47.3,59.3,-12.1,-0.5,1.6,1.1,0,,,,gudbrer01
329,Erik Gudbranson,27,VAN,D,57,3,0.04,0.11,0.14,0.05,1.46,1.26,2,6,8,3,34,0,79,18,-27,32.2,47.8,-15.6,-0.2,0.4,0.2,0,,,,gudbrer01
329,Erik Gudbranson,27,PIT,D,19,1,0.00,0.11,0.11,0.03,0.21,1.16,0,2,2,1,15,0,14,6,7,15.0,11.5,3.5,-0.2,1.1,0.9,0,,,,gudbrer01
330,Erik Gustafsson,26,CHI,D,79,21,0.22,0.54,0.76,0.26,0.43,2.03,17,43,60,21,115,32,90,1,-6,70.2,75.8,-5.6,5.5,2.2,7.7,0,,,,gustaer02
331,Erik Haula,27,VEG,LW,15,3,0.13,0.33,0.47,0.17,0.67,1.73,2,5,7,2,9,1,7,0,1,10.1,6.9,3.1,0.2,0.3,0.6,2,1,1,50.0,haulaer01
332,Erik Johnson,30,COL,D,80,9,0.09,0.23,0.31,0.11,0.48,1.80,7,18,25,9,79,4,98,29,8,63.3,65.3,-2.0,1.1,4.0,5.1,0,,,,johnser01
333,Erik Karlsson,28,SJS,D,53,13,0.06,0.79,0.85,0.24,0.42,3.19,3,42,45,13,95,28,71,11,6,55.3,43.0,12.3,3.2,2.8,6.0,0,,,,karlser01
334,Esa Lindell,24,DAL,D,82,12,0.13,0.26,0.39,0.14,0.40,1.61,11,21,32,12,79,11,83,29,14,59.5,69.5,-9.9,1.9,6.7,8.6,0,,,,lindees01
335,Evan Bouchard,19,EDM,D,7,1,0.14,0.00,0.14,0.08,0.29,1.43,1,0,1,1,2,1,6,0,-5,2.5,3.2,-0.7,0.1,-0.2,-0.1,0,,,,bouchev01
336,Evan Rodrigues,25,BUF,C,74,10,0.12,0.27,0.39,0.14,0.34,2.27,9,20,29,10,52,10,63,14,-7,37.6,38.8,-1.2,0.5,1.2,1.8,0,,,,rodriev01
337,Evander Kane,27,SJS,LW,75,23,0.40,0.35,0.75,0.31,2.04,3.57,30,26,56,23,89,20,77,3,-4,58.9,48.7,10.2,4.7,1.1,5.8,0,,,,kaneev01
338,Evgeni Malkin,32,PIT,C,68,25,0.31,0.75,1.06,0.37,1.31,2.75,21,51,72,25,91,40,77,1,-25,50.9,43.0,7.9,5.8,0.4,6.2,3,0,3,0.0,malkiev01
339,Evgenii Dadonov,29,FLA,RW,82,26,0.34,0.51,0.85,0.32,0.10,2.38,28,42,70,27,124,49,83,1,-6,54.9,52.4,2.6,5.6,1.6,7.1,0,,,,dadonev01
340,Evgeny Kuznetsov,26,WSH,C,76,25,0.28,0.67,0.95,0.33,0.66,2.54,21,51,72,25,110,41,66,3,7,46.7,55.8,-9.1,5.2,1.6,6.8,5,3,2,60.0,kuzneev01
341,Filip Chlapík,21,OTT,C,5,1,0.20,0.00,0.20,0.11,0.80,1.80,1,0,1,1,2,0,4,0,-2,2.8,3.4,-0.6,0.0,0.0,0.0,0,,,,chlapfi01
342,Filip Chytil,19,NYR,C,75,9,0.15,0.16,0.31,0.12,0.11,1.77,11,12,23,9,38,13,47,0,-22,38.0,40.9,-2.9,0.5,0.4,0.9,2,0,2,0.0,chytifi01
343,Filip Forsberg,24,NSH,C,64,21,0.44,0.34,0.78,0.34,0.41,3.39,28,22,50,21,73,14,56,4,8,50.0,43.6,6.4,4.7,1.6,6.3,4,1,3,25.0,forsbfi01
344,Filip Hronek,21,DET,D,46,8,0.11,0.39,0.50,0.16,0.65,1.59,5,18,23,8,41,9,50,9,-10,27.0,33.4,-6.4,1.7,1.2,2.9,0,,,,hronefi01
345,Filip Zadina,19,DET,RW,9,1,0.11,0.22,0.33,0.12,0.00,2.00,1,2,3,1,5,3,7,0,-5,2.3,6.8,-4.5,0.0,0.0,0.0,0,,,,zadinfi01
346,Frank Vatrano,24,FLA,LW,81,17,0.30,0.19,0.48,0.21,0.47,2.57,24,15,39,17,56,16,51,1,-10,42.2,42.6,-0.4,3.0,1.0,4.0,1,0,1,0.0,vatrafr01
347,Frans Nielsen,34,DET,C,72,12,0.14,0.35,0.49,0.17,0.19,1.67,10,25,35,12,58,13,65,13,-7,30.7,39.9,-9.3,1.2,1.1,2.2,7,1,6,14.3,nielsfr01
348,Frédérick Gaudreau,25,NSH,C,55,2,0.05,0.02,0.07,0.04,0.04,0.78,3,1,4,2,13,0,12,0,1,20.6,14.5,6.0,-0.7,0.6,-0.1,0,,,,gaudrfr01
349,Frederik Andersen,29,TOR,G,60,0,0.00,0.02,0.02,0.00,0.03,0.00,0,1,1,0,212,36,162,33,0,135.6,134.7,,0.0,0.0,12.5,0,,,,anderfr01
350,Frederik Gauthier,23,TOR,C,70,5,0.04,0.16,0.20,0.07,0.17,0.66,3,11,14,5,24,0,23,2,3,17.6,20.0,-2.4,0.1,0.6,0.7,0,,,,gauthfr01
351,Fredrik Claesson,26,NYR,D,37,2,0.05,0.11,0.16,0.06,0.24,1.19,2,4,6,2,21,0,28,9,3,21.9,23.1,-1.2,0.0,1.6,1.6,0,,,,claesfr01
352,Gabriel Bourque,28,COL,LW,55,3,0.04,0.11,0.15,0.05,0.18,0.62,2,6,8,3,17,0,32,18,3,12.8,17.8,-5.0,-0.5,0.7,0.2,0,,,,bourqga01
353,Gabriel Carlsson,22,CBJ,D,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,0,0,1,0,-1,0.2,0.3,-0.1,0.0,-0.1,-0.1,0,,,,carlsga01
354,Gabriel Landeskog,26,COL,LW,73,30,0.47,0.56,1.03,0.41,0.70,3.33,34,41,75,30,121,44,62,2,17,63.0,51.3,11.7,6.7,2.3,9.0,4,0,4,0.0,landega01
355,Garnet Hathaway,27,CGY,RW,76,8,0.14,0.11,0.25,0.11,0.74,1.01,11,8,19,8,31,0,27,10,14,27.1,22.0,5.1,0.7,1.2,2.0,0,,,,hathaga01
356,Garret Sparks,25,TOR,G,20,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,54,8,58,6,0,46.0,41.7,,0.0,0.0,2.8,0,,,,sparkga01
357,Garrett Wilson,27,PIT,LW,50,3,0.04,0.12,0.16,0.05,0.36,1.08,2,6,8,3,12,0,14,4,2,15.6,14.5,1.1,-0.1,0.5,0.4,0,,,,wilsoga01
358,Gavin Bayreuther,24,DAL,D,19,2,0.11,0.16,0.26,0.10,0.53,1.32,2,3,5,2,14,2,10,0,2,12.2,13.7,-1.5,0.3,1.1,1.4,0,,,,bayrega01
359,Gemel Smith,24,TOT,C,17,1,0.12,0.06,0.18,0.08,0.00,0.82,2,1,3,1,4,0,8,0,-4,4.3,6.1,-1.8,0.1,0.0,0.2,0,,,,smithge02
359,Gemel Smith,24,DAL,C,14,1,0.14,0.07,0.21,0.10,0.00,0.79,2,1,3,1,4,0,5,0,-1,3.8,4.5,-0.7,0.2,0.1,0.3,0,,,,smithge02
359,Gemel Smith,24,BOS,C,3,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,3,0,-3,0.5,1.6,-1.0,-0.1,-0.1,-0.2,0,,,,smithge02
360,Greg McKegg,26,CAR,C,41,5,0.15,0.12,0.27,0.11,0.20,0.66,6,5,11,5,16,0,18,0,-2,16.5,18.0,-1.5,0.5,0.4,1.0,0,,,,mckeggr01
361,Greg Pateryn,28,MIN,D,80,2,0.01,0.08,0.09,0.03,0.51,1.25,1,6,7,2,42,1,62,11,-11,44.1,41.3,2.8,-0.9,3.0,2.1,0,,,,patergr01
362,Guillaume Brisebois,21,VAN,D,8,0,0.00,0.00,0.00,0.00,0.00,0.63,0,0,0,0,2,0,6,0,-4,3.6,2.5,1.1,-0.1,-0.1,-0.2,0,,,,brisegu01
363,Gustav Forsling,22,CHI,D,43,3,0.07,0.14,0.21,0.07,0.70,1.33,3,6,9,3,21,1,37,8,-9,27.0,35.4,-8.4,0.3,0.4,0.7,0,,,,forslgu02
364,Gustav Nyquist,29,TOT,RW,81,22,0.27,0.47,0.74,0.27,0.15,2.52,22,38,60,22,87,14,73,1,1,63.0,52.8,10.2,4.3,1.6,5.8,0,,,,nyquigu01
364,Gustav Nyquist,29,DET,RW,62,18,0.26,0.53,0.79,0.28,0.13,2.63,16,33,49,18,67,12,56,1,0,49.2,42.9,6.3,3.4,1.2,4.6,6,1,5,16.7,nyquigu01
364,Gustav Nyquist,29,SJS,RW,19,5,0.32,0.26,0.58,0.24,0.21,2.16,6,5,11,5,20,2,17,0,1,13.8,9.9,3.9,0.9,0.3,1.2,0,,,,nyquigu01
365,Hampus Lindholm,25,ANA,D,76,9,0.08,0.29,0.37,0.12,0.58,1.64,6,22,28,9,79,10,101,27,-5,58.5,65.2,-6.6,1.2,4.3,5.5,0,,,,lindhha01
366,Haydn Fleury,22,CAR,D,20,0,0.00,0.05,0.05,0.01,0.10,0.85,0,1,1,0,14,0,10,0,4,12.8,8.2,4.6,-0.2,0.9,0.7,0,,,,fleurha01
367,Henri Jokiharju,19,CHI,D,38,3,0.00,0.32,0.32,0.08,0.42,1.63,0,12,12,3,36,4,41,3,-7,27.6,31.5,-3.9,0.3,0.5,0.8,0,,,,jokihhe01
368,Henrik Borgström,21,FLA,C,50,7,0.16,0.20,0.36,0.14,0.08,1.08,8,10,18,7,29,9,34,0,-14,19.2,21.0,-1.8,0.9,0.2,1.1,0,,,,borgshe01
369,Henrik Lundqvist,36,NYR,G,52,1,0.00,0.06,0.06,0.02,0.00,0.00,0,3,3,1,127,33,158,43,0,105.8,112.1,,0.0,0.0,9.0,0,,,,lundqhe01
370,Hunter Miska,23,ARI,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,0,0,0.5,0.5,,0.0,0.0,0.0,0,,,,miskahu01
371,Ian Cole,29,COL,D,71,5,0.03,0.18,0.21,0.07,1.62,1.15,2,13,15,5,56,0,91,32,-1,49.0,48.1,0.9,0.0,2.6,2.6,0,,,,coleia01
372,Ian McCoshen,23,FLA,D,19,1,0.05,0.05,0.11,0.04,0.42,0.79,1,1,2,1,8,0,10,0,-2,7.5,9.1,-1.6,0.0,0.4,0.4,0,,,,mccosia01
373,Igor Ozhiganov,26,TOR,D,53,3,0.06,0.08,0.13,0.05,0.26,0.81,3,4,7,3,31,0,31,0,0,30.6,29.7,0.8,0.1,1.1,1.2,0,,,,ozhigig01
374,Ilya Kovalchuk,35,LAK,LW,64,14,0.25,0.28,0.53,0.21,0.16,2.20,16,18,34,14,48,18,56,0,-26,26.7,36.6,-10.0,2.2,0.4,2.6,5,4,1,80.0,kovalil01
375,Ilya Lyubushkin,24,ARI,D,41,1,0.00,0.10,0.10,0.03,0.32,0.66,0,4,4,1,16,0,25,1,-9,19.9,23.8,-3.9,-0.3,0.9,0.6,0,,,,lyubuil01
376,Isac Lundeström,19,ANA,C,15,1,0.00,0.13,0.13,0.04,0.13,0.87,0,2,2,1,6,0,9,2,-1,7.0,9.5,-2.5,-0.3,0.2,-0.1,0,,,,lundeis01
377,Ivan Barbashev,23,STL,C,80,11,0.18,0.15,0.33,0.14,0.21,0.75,14,12,26,11,30,0,51,17,-4,29.8,34.6,-4.7,1.4,1.0,2.5,0,,,,barbaiv01
378,Ivan Provorov,22,PHI,D,82,9,0.09,0.23,0.32,0.11,0.39,1.77,7,19,26,9,90,7,129,30,-16,68.4,69.3,-0.9,0.8,2.9,3.7,0,,,,provoiv01
379,J.T. Brown,28,MIN,RW,56,3,0.05,0.09,0.14,0.05,0.52,1.00,3,5,8,3,17,0,19,2,0,17.7,15.3,2.4,-0.3,0.7,0.4,0,,,,brownjt01
380,J.T. Compher,23,COL,LW,66,13,0.24,0.24,0.48,0.20,0.47,1.79,16,16,32,13,69,30,62,15,-8,34.5,36.7,-2.2,1.6,0.9,2.6,1,0,1,0.0,comphj.01
381,J.T. Miller,25,TBL,C,75,16,0.17,0.45,0.63,0.22,0.40,1.44,13,34,47,16,85,38,39,0,8,39.2,33.4,5.7,2.9,1.2,4.2,2,2,0,100.0,millejt01
382,Jaccob Slavin,24,CAR,D,82,11,0.10,0.28,0.38,0.13,0.22,1.78,8,23,31,11,85,13,93,21,0,76.6,60.6,16.0,1.7,4.3,6.0,3,0,3,0.0,slavija01
383,Jack Campbell,27,LAK,G,31,0,0.00,0.03,0.03,0.01,0.00,0.00,0,1,1,0,57,13,61,12,0,42.8,56.0,,0.0,0.0,6.3,0,,,,campbja01
384,Jack Eichel,22,BUF,C,77,30,0.36,0.70,1.06,0.39,0.34,3.94,28,54,82,30,112,36,92,5,-11,61.4,55.0,6.4,6.6,1.6,8.2,8,4,4,50.0,eicheja01
385,Jack Johnson,32,PIT,D,82,4,0.01,0.15,0.16,0.05,0.50,1.05,1,12,13,4,63,4,86,23,-4,54.5,62.3,-7.8,-0.5,2.3,1.8,0,,,,johnsja02
386,Jack Rodewald,24,OTT,RW,6,0,0.00,0.00,0.00,0.00,0.00,0.33,0,0,0,0,0,0,0,0,0,1.2,1.3,-0.1,-0.1,0.0,-0.1,0,,,,rodewja01
387,Jack Roslovic,22,WPG,C,77,9,0.12,0.19,0.31,0.12,0.05,0.96,9,15,24,9,35,8,29,0,-2,25.6,28.2,-2.7,1.2,0.7,1.9,1,0,1,0.0,rosloja01
388,Jacob de La Rose,23,DET,LW,60,3,0.05,0.10,0.15,0.05,0.27,0.92,3,6,9,3,19,0,40,8,-13,17.3,25.0,-7.7,-0.7,0.3,-0.4,0,,,,delarja01
389,Jacob Larsson,21,ANA,D,49,1,0.00,0.10,0.10,0.03,0.33,1.16,0,5,5,1,26,0,37,7,-4,30.0,34.7,-4.6,-0.5,1.8,1.3,0,,,,larssja01
390,Jacob MacDonald,25,FLA,D,2,1,0.50,0.00,0.50,0.27,0.00,0.50,1,0,1,1,1,0,0,0,1,0.5,0.7,-0.2,0.2,0.1,0.3,0,,,,macdoja02
391,Jacob Markström,29,VAN,G,60,1,0.00,0.05,0.05,0.01,0.03,0.00,0,3,3,1,168,34,165,30,0,108.5,129.3,,0.0,0.0,11.1,0,,,,marksja02
392,Jacob Middleton,23,SJS,D,3,0,0.00,0.33,0.33,0.09,0.67,0.00,0,1,1,0,2,0,3,0,-1,1.6,2.6,-1.0,0.1,0.0,0.0,0,,,,middlja01
393,Jacob Nilsson,25,CHI,C,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2,0,-2,0.0,0.3,-0.3,0.0,-0.1,-0.1,0,,,,nilssja01
394,Jacob Trouba,24,WPG,D,82,16,0.10,0.51,0.61,0.19,0.71,1.98,8,42,50,16,112,26,102,24,8,60.3,68.4,-8.1,3.5,4.0,7.5,0,,,,troubja01
395,Jaden Schwartz,26,STL,C,69,13,0.16,0.36,0.52,0.18,0.23,2.65,11,25,36,13,57,14,52,3,-6,51.1,37.5,13.6,1.2,1.4,2.6,0,,,,schwaja01
396,Jake Allen,28,STL,G,46,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,115,27,121,24,0,84.9,87.3,,0.0,0.0,6.5,0,,,,allenja01
397,Jake Bean,20,CAR,D,2,0,0.00,0.00,0.00,0.00,1.00,0.50,0,0,0,0,0,0,0,0,0,0.5,1.0,-0.4,0.0,0.0,0.0,0,,,,beanja01
398,Jake Chelios,27,DET,D,5,0,0.00,0.00,0.00,0.00,0.40,1.00,0,0,0,0,1,0,1,0,0,2.3,3.5,-1.2,-0.1,0.2,0.1,0,,,,chelija01
399,Jake DeBrusk,22,BOS,LW,68,19,0.40,0.22,0.62,0.27,0.26,2.29,27,15,42,19,74,31,43,2,2,38.8,31.6,7.2,3.8,1.4,5.2,5,1,4,20.0,debruja01
400,Jake Dotchin,24,ANA,D,20,0,0.00,0.05,0.05,0.01,1.95,0.35,0,1,1,0,6,0,12,2,-4,6.3,12.1,-5.7,-0.2,0.3,0.1,0,,,,dotchja01
401,Jake Gardiner,28,TOR,D,62,9,0.05,0.44,0.48,0.14,0.42,1.26,3,27,30,9,78,10,49,0,19,60.6,48.6,12.1,1.7,3.4,5.2,0,,,,gardija01
402,Jake Guentzel,24,PIT,C,82,31,0.49,0.44,0.93,0.38,0.32,2.77,40,36,76,32,110,22,80,5,13,69.4,53.5,16.0,7.2,2.2,9.4,2,1,1,50.0,guentja01
403,Jake McCabe,25,BUF,D,59,5,0.07,0.17,0.24,0.08,0.59,1.08,4,10,14,5,40,0,60,16,-4,37.3,43.3,-6.0,0.4,2.6,3.0,0,,,,mccabja01
404,Jake Muzzin,29,TOT,D,80,13,0.11,0.35,0.46,0.16,0.59,1.76,9,28,37,13,82,8,69,16,21,64.6,60.9,3.7,2.6,5.3,7.8,0,,,,muzzija01
404,Jake Muzzin,29,LAK,D,50,7,0.08,0.34,0.42,0.14,0.66,1.56,4,17,21,7,45,3,43,11,10,36.1,39.2,-3.1,1.2,3.5,4.7,0,,,,muzzija01
404,Jake Muzzin,29,TOR,D,30,6,0.17,0.37,0.53,0.19,0.47,2.10,5,11,16,6,37,5,26,5,11,28.5,21.7,6.8,1.4,1.8,3.1,0,,,,muzzija01
405,Jake Virtanen,22,VAN,RW,70,11,0.21,0.14,0.36,0.16,0.63,2.20,15,10,25,11,40,6,38,0,-4,30.0,44.5,-14.6,1.2,1.2,2.4,0,,,,virtaja01
406,Jakob Chychrun,20,ARI,D,53,7,0.09,0.28,0.38,0.13,0.53,2.21,5,15,20,7,46,18,40,0,-12,37.5,34.2,3.3,1.3,2.1,3.4,0,,,,chychja01
407,Jakob Forsbacka Karlsson,22,BOS,C,28,3,0.11,0.21,0.32,0.12,0.07,0.75,3,6,9,3,11,1,11,2,1,15.0,11.7,3.3,0.3,0.4,0.7,0,,,,forsbja01
408,Jakob Silfverberg,28,ANA,LW,73,18,0.33,0.26,0.59,0.25,0.38,2.23,24,19,43,18,56,19,64,18,-9,35.8,40.7,-4.9,3.3,1.3,4.7,2,0,2,0.0,silfvja01
409,Jakub Jeřábek,27,STL,D,1,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,0,0,3,0,-3,0.2,1.0,-0.8,0.0,-0.2,-0.2,0,,,,jerabja01
410,Jakub Voráček,29,PHI,RW,78,23,0.26,0.59,0.85,0.29,0.32,2.69,20,46,66,23,95,29,83,1,-16,54.2,50.3,3.9,4.5,0.9,5.4,4,1,3,25.0,voracja01
411,Jakub Vrána,22,WSH,LW,82,19,0.29,0.28,0.57,0.23,0.33,1.96,24,23,47,19,67,5,41,0,20,42.3,44.4,-2.1,3.8,1.8,5.6,1,1,0,100.0,vranaja01
412,Jakub Zbořil,21,BOS,D,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,0,0,0,0.7,0.5,0.2,0.0,0.0,0.0,0,,,,zborija01
413,James Neal,31,CGY,LW,63,7,0.11,0.19,0.30,0.11,0.44,2.24,7,12,19,7,39,10,34,0,-5,29.6,32.4,-2.9,-0.1,0.6,0.6,3,0,3,0.0,nealja01
414,James Reimer,30,FLA,G,36,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,94,22,92,18,0,59.5,63.6,,0.0,0.0,4.2,0,,,,reimeja01
415,James van Riemsdyk,29,PHI,LW,66,20,0.41,0.32,0.73,0.30,0.27,2.53,27,21,48,20,72,22,60,0,-10,34.2,41.7,-7.5,4.4,0.8,5.2,3,0,3,0.0,vanrija01
416,Jamie Benn,29,DAL,LW,78,22,0.35,0.33,0.68,0.28,0.72,2.42,27,26,53,22,90,28,52,4,14,55.5,49.4,6.0,4.0,2.6,6.6,3,1,2,33.3,bennja01
417,Jamie McGinn,30,FLA,LW,19,3,0.21,0.16,0.37,0.16,0.32,1.21,4,3,7,3,9,2,12,0,-5,7.6,8.2,-0.6,0.5,0.1,0.6,0,,,,mcginja01
418,Jamie Oleksiak,26,TOT,D,57,4,0.07,0.14,0.21,0.08,0.79,0.96,4,8,12,4,36,0,32,1,5,34.4,32.8,1.6,0.6,2.1,2.7,0,,,,oleksja01
418,Jamie Oleksiak,26,PIT,D,36,4,0.11,0.19,0.31,0.11,1.03,0.97,4,7,11,4,30,0,26,1,5,24.2,24.6,-0.4,0.8,1.3,2.1,0,,,,oleksja01
418,Jamie Oleksiak,26,DAL,D,21,0,0.00,0.05,0.05,0.01,0.38,0.95,0,1,1,0,6,0,6,0,0,10.2,8.2,2.0,-0.2,0.8,0.5,0,,,,oleksja01
419,Jan Rutta,28,CHI,D,23,2,0.09,0.17,0.26,0.09,0.52,0.96,2,4,6,2,17,0,21,4,0,11.1,14.6,-3.5,0.3,0.6,0.9,0,,,,ruttaja02
419,Jan Rutta,28,TBL,D,14,1,0.00,0.14,0.14,0.04,0.29,1.43,0,2,2,1,12,0,9,1,4,9.9,8.2,1.6,0.0,0.6,0.6,0,,,,ruttaja02
420,Janne Kuokkanen,20,CAR,C/LW,7,0,0.00,0.00,0.00,0.00,0.57,0.86,0,0,0,0,3,2,3,0,-2,1.2,1.7,-0.4,-0.2,0.0,-0.2,1,0,1,0.0,kuokkja01
421,Jared McCann,22,TOT,C,78,15,0.24,0.21,0.45,0.19,0.40,1.92,19,16,35,15,52,6,55,8,-1,35.5,39.0,-3.5,2.2,1.2,3.5,0,,,,mccanja01
421,Jared McCann,22,FLA,C,46,7,0.17,0.22,0.39,0.15,0.39,1.70,8,10,18,7,30,6,37,4,-9,19.3,24.0,-4.8,0.8,0.4,1.2,0,,,,mccanja01
421,Jared McCann,22,PIT,C,32,8,0.34,0.19,0.53,0.24,0.41,2.25,11,6,17,8,22,0,18,4,8,16.2,15.0,1.3,1.5,0.8,2.3,0,,,,mccanja01
422,Jared Spurgeon,29,MIN,D,82,15,0.17,0.35,0.52,0.19,0.24,1.85,14,29,43,16,96,25,98,25,-1,67.3,55.7,11.6,3.3,5.5,8.8,0,,,,spurgja01
423,Jaret Anderson-Dolan,19,LAK,C,5,0,0.00,0.20,0.20,0.05,0.00,1.20,0,1,1,0,2,0,4,0,-2,1.4,2.4,-1.0,-0.1,0.0,-0.1,0,,,,anderja01
424,Jaroslav Halák,33,BOS,G,40,1,0.00,0.10,0.10,0.03,0.00,0.00,0,4,4,1,117,34,90,27,0,73.7,76.6,,0.0,0.0,8.0,0,,,,halakja01
425,Jason Demers,30,ARI,D,35,3,0.06,0.17,0.23,0.08,0.34,1.11,2,6,8,3,26,2,21,5,9,22.3,26.7,-4.4,0.2,2.7,2.8,0,,,,demerja01
426,Jason Dickinson,23,DAL,C,67,8,0.09,0.24,0.33,0.11,0.34,1.40,6,16,22,8,31,0,31,9,9,33.7,32.8,0.9,0.3,1.6,1.9,0,,,,dickija01
427,Jason Garrison,34,EDM,D,17,1,0.06,0.00,0.06,0.03,0.47,0.94,1,0,1,1,7,1,8,3,1,8.2,9.0,-0.8,-0.1,0.5,0.5,0,,,,garrija01
428,Jason Pominville,36,BUF,RW,73,13,0.22,0.21,0.42,0.17,0.05,1.84,16,15,31,13,46,4,47,0,-4,38.2,35.3,2.9,2.2,1.0,3.2,3,1,2,33.3,pominja01
429,Jason Spezza,35,DAL,C,76,9,0.11,0.25,0.36,0.12,0.38,1.59,8,19,27,10,52,27,39,1,-13,33.2,31.8,1.4,0.7,1.0,1.7,1,0,1,0.0,spezzja01
430,Jason Zucker,27,MIN,LW,81,17,0.26,0.26,0.52,0.21,0.35,2.64,21,21,42,17,64,22,52,0,-9,55.7,44.9,10.8,2.4,1.7,4.1,4,1,3,25.0,zuckeja01
431,Jay Beagle,33,VAN,RW/C,57,4,0.05,0.18,0.23,0.08,0.32,0.79,3,10,13,4,22,0,47,17,-8,19.2,27.5,-8.3,-0.5,0.7,0.1,0,,,,beaglja01
432,Jay Bouwmeester,35,STL,D,78,5,0.04,0.18,0.22,0.07,0.51,1.05,3,14,17,5,49,1,72,21,-3,58.6,59.1,-0.5,0.0,3.4,3.5,0,,,,bouwmja01
433,Jayce Hawryluk,23,FLA,C,42,5,0.17,0.12,0.29,0.12,0.38,0.83,7,5,12,5,16,1,23,0,-8,15.7,17.6,-2.0,0.8,0.2,1.0,0,,,,hawryja01
