,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
349,Garnet Hathaway,31,BOS,RW,25,3,0.16,0.08,0.24,0.11,0.68,0.72,4,2,6,3,7,0,8,0,-1,6.6,11.1,-4.5,0.2,0.3,0.4,0,,,,hathaga01
350,Gavin Bayreuther,28,CBJ,D,51,4,0.04,0.24,0.27,0.09,0.45,1.20,2,11,13,4,29,1,55,9,-18,28.8,37.9,-9.1,0.5,0.7,1.2,0,,,,bayrega01
351,Givani Smith,24,TOT,RW,36,1,0.03,0.08,0.11,0.04,2.00,0.83,1,3,4,1,7,0,9,0,-2,8.6,13.0,-4.5,-0.2,0.2,-0.1,0,,,,smithgi01
351,Givani Smith,24,FLA,RW,34,1,0.03,0.09,0.12,0.04,2.12,0.79,1,3,4,1,7,0,6,0,1,7.9,12.3,-4.4,-0.2,0.2,0.1,0,,,,smithgi01
351,Givani Smith,24,DET,RW,2,0,0.00,0.00,0.00,0.00,0.00,1.50,0,0,0,0,0,0,3,0,-3,0.7,0.7,-0.1,-0.1,-0.1,-0.1,0,,,,smithgi01
352,Glenn Gawdin,25,ANA,C,3,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,2,1,-1,0.6,0.6,0.1,-0.1,0.0,-0.1,0,,,,gawdigl01
353,Grigori Denisenko,22,FLA,LW,18,1,0.00,0.17,0.17,0.05,0.22,0.89,0,3,3,1,5,0,10,0,-5,4.0,7.2,-3.2,-0.2,0.0,-0.2,0,,,,denisgr01
354,Guillaume Brisebois,25,VAN,D,17,1,0.06,0.12,0.18,0.06,0.35,0.88,1,2,3,1,11,0,17,4,-2,9.2,10.9,-1.7,0.0,0.4,0.4,0,,,,brisegu01
355,Gustav Forsling,26,FLA,D,82,15,0.16,0.34,0.50,0.18,0.49,2.55,12,26,38,14,102,9,113,39,19,77.2,71.3,5.9,2.8,4.4,7.2,0,,,,forslgu02
356,Gustav Lindström,24,DET,D,36,2,0.03,0.19,0.22,0.07,0.56,0.50,1,7,8,2,14,0,30,0,-16,18.6,21.8,-3.3,0.2,0.1,0.3,0,,,,lindsgu01
357,Gustav Nyquist,33,TOT,RW,51,10,0.22,0.31,0.53,0.20,0.31,2.00,11,15,26,10,41,3,63,16,-9,27.9,34.6,-6.7,1.2,0.9,2.0,0,,,,nyquigu01
357,Gustav Nyquist,33,CBJ,RW,48,9,0.21,0.25,0.46,0.18,0.33,2.02,10,11,21,8,35,2,60,16,-11,26.9,31.8,-5.0,0.7,0.7,1.4,2,1,1,50.0,nyquigu01
357,Gustav Nyquist,33,MIN,RW,3,2,0.33,1.33,1.67,0.55,0.00,1.67,1,4,5,2,6,1,3,0,2,1.1,2.8,-1.7,0.5,0.1,0.6,0,,,,nyquigu01
358,Gustav Olofsson,28,SEA,D,3,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,2,0,1,0,1,1.8,1.5,0.2,0.0,0.1,0.1,0,,,,olofsgu01
359,Hampus Lindholm,29,BOS,D,80,17,0.13,0.54,0.66,0.21,0.70,1.98,10,41,51,17,122,29,60,16,49,71.3,56.0,15.2,3.7,7.2,10.9,0,,,,lindhha01
360,Hayden Hodgson,26,PHI,RW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.1,-0.1,0.0,0.0,0.0,0,,,,hodgsha01
361,Haydn Fleury,26,TBL,D,29,0,0.00,0.03,0.03,0.01,0.48,1.14,0,1,1,0,6,0,21,5,-10,11.9,12.9,-1.0,-0.4,0.0,-0.3,0,,,,fleurha01
362,Henri Jokiharju,23,BUF,D,60,4,0.05,0.17,0.22,0.07,0.50,1.32,3,9,12,4,57,0,87,18,-12,50.8,59.5,-8.6,0.0,1.2,1.2,0,,,,jokihhe01
363,Henrik Borgström,25,WSH,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.1,0.6,-0.5,0.0,0.0,0.0,0,,,,borgshe01
364,Henry Thrun,21,SJS,D,8,1,0.00,0.25,0.25,0.07,0.00,0.88,0,2,2,1,7,0,11,1,-3,6.4,6.7,-0.4,0.0,0.2,0.1,0,,,,thrunhe01
365,Hudson Fasching,27,NYI,RW,49,8,0.20,0.18,0.39,0.16,0.20,1.24,10,8,18,8,34,1,23,0,10,25.3,25.1,0.2,1.1,1.1,2.3,0,,,,faschhu01
366,Hugh McGing,24,STL,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.0,0.0,0.0,0,,,,mcginhu01
367,Hunter McKown,20,CBJ,F,12,1,0.00,0.17,0.17,0.05,0.67,1.08,0,2,2,1,5,1,8,0,-4,3.3,6.5,-3.2,-0.2,0.1,-0.2,0,,,,mckowhu01
368,Ian Cole,33,TBL,D,78,5,0.04,0.18,0.22,0.07,0.78,1.40,3,13,16,5,66,1,78,26,13,54.6,46.9,7.7,0.0,3.9,4.0,0,,,,coleia01
369,Ian Mitchell,24,CHI,D,35,2,0.03,0.20,0.23,0.07,0.23,0.71,1,7,8,2,21,2,27,0,-8,17.6,30.7,-13.1,0.2,0.9,1.1,0,,,,mitchia01
370,Igor Shesterkin,27,NYR,G,58,0,0.00,0.02,0.02,0.00,0.03,0.00,0,1,1,0,196,43,144,31,0,114.2,126.0,,0.0,0.0,11.8,0,,,,shestig01
371,Ilya Lyubushkin,28,BUF,D,68,4,0.03,0.18,0.21,0.06,0.56,0.60,2,11,13,4,39,0,72,31,-2,33.3,40.0,-6.7,0.3,1.5,1.8,0,,,,lyubuil01
372,Ilya Mikheyev,28,VAN,F,46,11,0.28,0.33,0.61,0.24,0.04,1.98,12,14,26,10,48,7,53,15,3,29.2,26.6,2.6,1.7,0.9,2.6,0,,,,mikheil01
373,Ilya Samsonov,25,TOR,G,42,1,0.00,0.05,0.05,0.01,0.00,0.00,0,2,2,1,138,29,96,20,0,96.7,78.9,,0.0,0.0,8.5,0,,,,samsoil01
374,Ilya Sorokin,27,NYI,G,62,0,0.00,0.02,0.02,0.00,0.00,0.00,0,1,1,0,177,22,140,26,0,130.2,128.9,,0.0,0.0,14.1,0,,,,sorokil01
375,Isaak Phillips,21,CHI,D,16,2,0.06,0.25,0.31,0.10,0.31,1.00,1,4,5,2,9,0,19,0,-10,8.1,13.5,-5.3,0.3,-0.1,0.2,0,,,,phillis01
376,Isac Lundeström,23,ANA,C,61,5,0.07,0.16,0.23,0.08,0.03,0.98,4,9,13,5,27,0,66,26,-13,23.6,36.5,-12.9,-0.7,0.5,-0.2,0,,,,lundeis01
377,Ivan Barbashev,27,TOT,C,82,17,0.20,0.35,0.55,0.20,0.51,1.54,16,27,43,16,79,18,65,5,1,50.4,51.9,-1.5,2.0,1.5,3.5,0,,,,barbaiv01
377,Ivan Barbashev,27,STL,C,59,11,0.17,0.32,0.49,0.18,0.61,1.54,10,18,28,10,52,15,51,4,-10,35.3,38.7,-3.4,1.0,0.7,1.7,0,,,,barbaiv01
377,Ivan Barbashev,27,VEG,C,23,6,0.26,0.43,0.70,0.26,0.26,1.52,6,9,15,6,27,3,14,1,11,15.1,13.2,2.0,1.0,0.8,1.8,0,,,,barbaiv01
378,Ivan Prosvetov,23,ARI,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,18,5,28,9,0,12.5,15.5,,0.0,0.0,0.8,0,,,,prosviv01
379,Ivan Provorov,26,PHI,D,82,9,0.07,0.26,0.33,0.11,0.29,1.40,6,20,26,9,76,3,127,37,-17,62.1,67.4,-5.3,0.9,3.2,4.1,0,,,,provoiv01
380,J.J. Moser,22,ARI,D,82,10,0.09,0.29,0.38,0.13,0.43,1.13,7,23,30,10,74,18,105,37,-12,46.3,59.2,-12.9,1.5,2.6,4.1,0,,,,moserja01
381,J.T. Compher,27,COL,LW,82,19,0.21,0.43,0.63,0.23,0.40,1.88,16,33,49,18,103,39,80,24,8,58.2,49.6,8.6,1.9,2.2,4.1,2,0,2,0.0,comphj.01
382,J.T. Miller,29,VAN,C,81,30,0.40,0.62,1.01,0.37,0.74,2.75,31,47,78,30,116,49,107,33,-7,49.0,52.9,-3.9,6.0,1.5,7.5,6,2,4,33.3,millejt01
383,Jaccob Slavin,28,CAR,D,76,9,0.09,0.26,0.36,0.12,0.11,1.72,7,19,26,9,76,0,78,20,18,67.4,52.2,15.2,1.3,5.4,6.7,0,,,,slavija01
384,Jack Campbell,31,EDM,G,36,0,0.00,0.03,0.03,0.01,0.06,0.00,0,1,1,0,142,38,115,29,0,83.1,66.9,,0.0,0.0,4.1,0,,,,campbja01
385,Jack Drury,22,CAR,C,38,3,0.05,0.16,0.21,0.07,0.37,1.82,2,6,8,3,16,2,11,0,3,16.7,12.0,4.8,-0.2,0.6,0.5,0,,,,druryja01
386,Jack Eichel,26,VEG,C,67,25,0.40,0.58,0.99,0.38,0.09,3.33,26,37,63,24,92,18,51,3,26,46.4,40.8,5.7,5.5,2.3,7.8,4,1,3,25.0,eicheja01
387,Jack Hughes,21,NJD,C,78,39,0.55,0.72,1.27,0.50,0.08,4.31,41,53,94,37,124,38,76,0,10,66.8,43.9,22.9,9.4,2.0,11.3,2,0,2,0.0,hugheja03
388,Jack Johnson,36,TOT,D,83,3,0.02,0.07,0.10,0.03,0.34,1.11,2,6,8,3,45,0,88,28,-15,48.9,68.6,-19.7,-1.0,2.8,1.8,0,,,,johnsja02
388,Jack Johnson,36,CHI,D,58,1,0.00,0.07,0.07,0.02,0.28,1.09,0,4,4,1,26,0,75,24,-25,32.1,53.3,-21.2,-1.0,1.2,0.2,0,,,,johnsja02
388,Jack Johnson,36,COL,D,25,2,0.08,0.08,0.16,0.06,0.48,1.16,2,2,4,2,19,0,13,4,10,16.7,15.3,1.5,0.0,1.6,1.7,0,,,,johnsja02
389,Jack McBain,23,ARI,C,82,10,0.15,0.17,0.32,0.13,0.78,1.04,11,13,24,10,38,2,66,22,-8,32.0,46.9,-14.9,0.4,0.9,1.3,0,,,,mcbaija03
390,Jack Quinn,21,BUF,RW,75,14,0.19,0.31,0.49,0.19,0.20,1.68,13,22,35,13,60,13,61,7,-7,39.4,41.6,-2.1,2.0,0.7,2.7,5,3,2,60.0,quinnja01
391,Jack Rathbone,23,VAN,D,11,1,0.09,0.09,0.18,0.07,0.18,1.09,1,1,2,1,11,4,8,0,-1,4.8,6.4,-1.6,0.1,0.2,0.3,0,,,,rathbja01
392,Jack Roslovic,26,CBJ,C,77,15,0.14,0.43,0.57,0.20,0.13,1.60,11,31,42,14,63,18,76,17,-14,35.6,52.6,-17.1,1.8,1.2,3.0,0,,,,rosloja01
393,Jack Studnicka,23,TOT,C,48,3,0.08,0.08,0.17,0.07,0.33,1.35,4,4,8,3,9,1,21,1,-12,14.7,21.2,-6.5,-0.3,0.1,-0.2,0,,,,studnja01
393,Jack Studnicka,23,VAN,C,47,3,0.09,0.09,0.17,0.07,0.26,1.38,4,4,8,3,9,1,20,1,-11,14.5,21.1,-6.6,-0.3,0.1,-0.2,0,,,,studnja01
393,Jack Studnicka,23,BOS,C,1,0,0.00,0.00,0.00,0.00,4.00,0.00,0,0,0,0,0,0,1,0,-1,0.2,0.1,0.1,0.0,0.0,-0.1,0,,,,studnja01
394,Jackson Cates,25,PHI,C,5,0,0.00,0.00,0.00,0.00,0.00,0.80,0,0,0,0,1,0,1,0,0,1.3,2.1,-0.7,-0.1,0.1,-0.1,0,,,,catesja01
395,Jackson LaCombe,22,ANA,D,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,1,0,2,0,-1,1.5,1.4,0.0,0.0,0.0,0.0,0,,,,lacomja01
396,Jacob Bernard-Docker,22,OTT,D,19,0,0.00,0.05,0.05,0.01,0.58,1.16,0,1,1,0,9,0,12,1,-2,10.2,11.2,-1.0,-0.3,0.5,0.3,0,,,,bernaja01
397,Jacob Bryson,25,BUF,D,59,3,0.02,0.14,0.15,0.05,0.14,0.46,1,8,9,3,28,0,62,10,-24,29.9,35.1,-5.2,-0.1,-0.3,-0.4,0,,,,brysoja01
398,Jacob Larsson,25,OTT,D,7,0,0.00,0.00,0.00,0.00,0.86,0.57,0,0,0,0,2,0,4,2,0,3.3,3.4,-0.1,-0.1,0.2,0.1,0,,,,larssja01
399,Jacob MacDonald,29,TOT,D,58,2,0.02,0.12,0.14,0.04,0.40,1.29,1,7,8,2,20,3,31,0,-14,25.5,29.5,-4.0,0.0,0.5,0.5,0,,,,macdoja02
399,Jacob MacDonald,29,COL,D,33,1,0.00,0.06,0.06,0.02,0.33,0.88,0,2,2,1,8,0,11,0,-3,9.5,10.6,-1.1,-0.2,0.4,0.2,0,,,,macdoja02
399,Jacob MacDonald,29,SJS,D,25,2,0.04,0.20,0.24,0.08,0.48,1.84,1,5,6,2,12,3,20,0,-11,16.0,18.9,-2.9,0.2,0.2,0.3,0,,,,macdoja02
400,Jacob Markström,33,CGY,G,59,1,0.00,0.03,0.03,0.01,0.24,0.00,0,2,2,1,161,29,166,29,0,125.4,109.5,,0.0,0.0,6.9,0,,,,marksja02
401,Jacob Middleton,27,MIN,D,79,5,0.04,0.15,0.19,0.06,0.91,1.00,3,11,14,5,59,0,65,21,15,44.6,49.7,-5.1,-0.1,4.9,4.8,0,,,,middlja01
402,Jacob Moverare,24,LAK,D,2,0,0.00,0.00,0.00,0.00,0.00,3.00,0,0,0,0,1,0,2,0,-1,1.4,1.3,0.1,0.0,0.0,0.0,0,,,,moverja01
403,Jacob Peterson,23,TOT,C,12,3,0.17,0.50,0.67,0.22,0.33,1.75,2,6,8,3,13,6,20,1,-12,8.2,9.5,-1.4,0.4,-0.2,0.2,0,,,,peterja01
403,Jacob Peterson,23,SJS,C,11,3,0.18,0.55,0.73,0.24,0.36,1.82,2,6,8,3,13,6,18,1,-10,7.7,8.5,-0.8,0.4,-0.1,0.3,0,,,,peterja01
403,Jacob Peterson,23,DAL,C,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,2,0,-2,0.5,1.1,-0.6,0.0,-0.1,-0.1,0,,,,peterja01
404,Jacob Trouba,28,NYR,D,82,10,0.10,0.27,0.37,0.12,0.77,2.43,8,21,29,10,88,8,96,23,7,61.5,64.6,-3.1,1.5,4.3,5.8,0,,,,troubja01
405,Jaden Schwartz,30,SEA,C,71,17,0.30,0.27,0.56,0.23,0.31,2.35,20,18,38,16,65,19,67,4,-17,41.1,34.6,6.5,2.4,0.5,3.0,0,,,,schwaja01
406,Jake Allen,32,MTL,G,42,0,0.00,0.02,0.02,0.01,0.05,0.00,0,1,1,0,107,22,145,33,0,71.6,93.8,,0.0,0.0,5.8,0,,,,allenja01
407,Jake Bean,24,CBJ,D,14,2,0.07,0.36,0.43,0.14,0.43,1.14,1,5,6,2,11,2,12,1,-2,7.1,10.4,-3.3,0.4,0.4,0.8,0,,,,beanja01
408,Jake Christiansen,23,CBJ,D,24,1,0.00,0.17,0.17,0.05,0.17,1.04,0,4,4,1,13,1,19,0,-7,12.6,13.5,-0.8,-0.1,0.4,0.3,0,,,,chrisja01
409,Jake DeBrusk,26,BOS,LW,64,21,0.42,0.36,0.78,0.32,0.25,2.98,26,22,48,20,87,31,38,8,26,46.2,26.5,19.7,4.3,2.1,6.4,7,3,4,42.9,debruja01
410,Jake Evans,26,MTL,C/RW,54,6,0.04,0.31,0.35,0.11,0.52,1.02,2,16,18,5,25,1,51,22,-5,21.0,27.5,-6.5,-0.2,0.7,0.5,0,,,,evansja02
411,Jake Guentzel,28,PIT,C,78,29,0.46,0.47,0.94,0.38,0.59,3.13,35,35,70,29,120,46,73,1,2,65.8,59.7,6.1,6.0,1.9,7.9,1,0,1,0.0,guentja01
412,Jake Leschyshyn,23,TOT,C,35,0,0.00,0.00,0.00,0.00,0.23,0.89,0,0,0,0,4,0,14,0,-10,8.7,12.7,-4.0,-0.9,0.0,-0.9,0,,,,leschja01
412,Jake Leschyshyn,23,VEG,C,22,0,0.00,0.00,0.00,0.00,0.36,1.05,0,0,0,0,3,0,10,0,-7,6.0,8.9,-2.9,-0.6,0.0,-0.6,0,,,,leschja01
412,Jake Leschyshyn,23,NYR,C,13,0,0.00,0.00,0.00,0.00,0.00,0.62,0,0,0,0,1,0,4,0,-3,2.7,3.9,-1.2,-0.3,0.0,-0.3,0,,,,leschja01
413,Jake Livingstone,,NSH,D,5,0,0.00,0.20,0.20,0.05,0.40,0.60,0,1,1,0,2,0,4,0,-2,2.7,4.6,-1.9,0.0,0.1,0.1,0,,,,livinja02
414,Jake Lucchini,27,OTT,F,11,1,0.09,0.00,0.09,0.05,0.00,1.27,1,0,1,1,3,3,2,0,-2,3.2,2.7,0.4,-0.2,0.1,-0.1,0,,,,lucchja01
415,Jake McCabe,29,TOT,D,76,8,0.04,0.29,0.33,0.10,0.74,1.26,3,21,24,7,70,0,68,17,19,55.0,56.3,-1.3,0.9,5.0,5.9,0,,,,mccabja01
415,Jake McCabe,29,CHI,D,55,6,0.04,0.33,0.36,0.11,0.49,1.22,2,17,19,6,49,0,56,14,7,37.5,43.0,-5.5,0.8,3.3,4.1,0,,,,mccabja01
415,Jake McCabe,29,TOR,D,21,2,0.05,0.19,0.24,0.08,1.38,1.38,1,4,5,2,21,0,12,3,12,17.5,13.2,4.3,0.1,1.7,1.8,0,,,,mccabja01
416,Jake Muzzin,33,TOR,D,4,0,0.00,0.25,0.25,0.07,0.50,2.00,0,1,1,0,2,0,4,2,0,1.9,1.9,0.0,0.0,0.1,0.2,0,,,,muzzija01
417,Jake Neighbours,20,STL,LW,43,4,0.14,0.09,0.23,0.10,0.56,1.23,6,4,10,4,19,4,34,0,-19,17.6,20.6,-3.0,0.0,-0.1,-0.1,0,,,,neighja01
418,Jake Oettinger,24,DAL,G,62,0,0.00,0.02,0.02,0.00,0.03,0.00,0,1,1,0,199,46,144,26,0,130.1,114.8,,0.0,0.0,12.7,0,,,,oettija01
419,Jake Sanderson,20,OTT,D,77,10,0.05,0.36,0.42,0.13,0.16,1.71,4,26,30,9,84,25,93,28,-6,55.6,50.1,5.4,1.5,3.4,4.9,0,,,,sandeja01
420,Jake Walman,26,DET,D,63,7,0.14,0.14,0.29,0.12,0.71,2.22,9,8,17,7,55,3,63,21,10,40.9,33.3,7.6,1.1,3.8,4.9,0,,,,walmaja01
421,Jakob Chychrun,24,TOT,D,48,11,0.19,0.50,0.69,0.24,0.63,3.00,9,23,32,11,63,11,51,6,7,40.4,43.8,-3.4,2.7,2.7,5.4,0,,,,chychja01
421,Jakob Chychrun,24,ARI,D,36,9,0.19,0.58,0.78,0.26,0.61,3.17,7,20,27,9,51,10,35,2,8,31.1,33.8,-2.6,2.3,2.2,4.6,0,,,,chychja01
421,Jakob Chychrun,24,OTT,D,12,2,0.17,0.25,0.42,0.16,0.67,2.50,2,3,5,2,12,1,16,4,-1,9.3,10.1,-0.8,0.4,0.5,0.9,1,0,1,0.0,chychja01
422,Jakob Pelletier,21,CGY,LW,24,3,0.13,0.17,0.29,0.11,0.08,2.00,3,4,7,3,15,7,13,0,-5,15.1,10.5,4.7,0.0,0.2,0.2,0,,,,pelleja01
423,Jakob Silfverberg,32,ANA,LW,81,10,0.12,0.20,0.32,0.12,0.40,1.74,10,15,25,10,43,11,87,35,-20,24.3,44.1,-19.7,0.0,0.7,0.7,0,,,,silfvja01
424,Jakub Lauko,22,BOS,C,23,3,0.17,0.13,0.30,0.13,0.48,0.74,4,3,7,3,10,0,10,2,2,6.1,7.4,-1.3,0.5,0.3,0.8,0,,,,laukoja01
425,Jakub Voráček,33,CBJ,RW,11,2,0.09,0.45,0.55,0.17,0.00,1.55,1,5,6,2,8,1,14,0,-7,4.8,8.3,-3.5,0.2,0.0,0.2,0,,,,voracja01
426,Jakub Vrána,26,TOT,LW,25,7,0.44,0.20,0.64,0.29,0.40,2.52,11,5,16,7,23,6,14,0,3,13.6,16.9,-3.3,1.6,0.5,2.1,0,,,,vranaja01
426,Jakub Vrána,26,STL,LW,20,6,0.50,0.20,0.70,0.32,0.50,2.80,10,4,14,7,19,5,12,0,2,11.5,14.4,-2.9,1.5,0.4,1.9,2,0,2,0.0,vranaja01
426,Jakub Vrána,26,DET,LW,5,1,0.20,0.20,0.40,0.16,0.00,1.40,1,1,2,1,4,1,2,0,1,2.1,2.6,-0.5,0.1,0.1,0.2,0,,,,vranaja01
427,Jakub Zbořil,25,BOS,D,22,1,0.05,0.14,0.18,0.06,0.27,0.59,1,3,4,1,12,0,16,3,-1,10.9,12.0,-1.1,0.1,0.5,0.6,0,,,,zborija01
428,Jalen Chatfield,26,CAR,D,78,6,0.08,0.10,0.18,0.07,0.45,1.19,6,8,14,5,55,0,38,6,23,46.3,33.8,12.5,0.6,4.4,5.0,0,,,,chatfja01
429,James Hamblin,23,EDM,F,10,0,0.00,0.00,0.00,0.00,0.20,1.20,0,0,0,0,1,0,4,0,-3,3.0,3.3,-0.4,-0.2,0.0,-0.3,0,,,,hamblja01
430,James Reimer,34,SJS,G,43,0,0.00,0.00,0.00,0.00,0.05,0.00,0,0,0,0,108,18,147,19,0,82.6,93.7,,0.0,0.0,5.6,0,,,,reimeja01
431,James van Riemsdyk,33,PHI,LW,61,11,0.20,0.28,0.48,0.18,0.46,1.95,11,16,27,10,51,10,44,0,-3,35.1,30.1,5.0,1.4,1.1,2.4,2,2,0,100.0,vanrija01
432,Jamie Benn,33,DAL,LW,82,31,0.40,0.55,0.95,0.37,0.41,2.32,32,42,74,29,122,49,57,7,23,45.1,39.7,5.4,7.2,2.3,9.5,0,,,,bennja01
433,Jamie Drysdale,20,ANA,D,8,0,0.00,0.00,0.00,0.00,0.25,1.00,0,0,0,0,4,0,10,3,-3,4.1,6.6,-2.5,-0.2,0.1,-0.1,0,,,,drysdja01
434,Jamie Oleksiak,30,SEA,D,75,9,0.12,0.21,0.33,0.12,0.96,1.01,9,15,24,9,69,0,95,39,13,50.5,41.3,9.2,1.5,3.3,4.8,0,,,,oleksja01
435,Jan Jeník,22,ARI,RW,2,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0.1,0.5,-0.4,0.0,0.0,0.0,0,,,,jenikja01
436,Jan Rutta,32,PIT,D,56,3,0.05,0.11,0.16,0.06,0.54,1.14,3,6,9,3,35,0,50,18,3,32.2,33.2,-1.0,0.0,2.2,2.2,0,,,,ruttaja02
437,Jani Hakanpää,30,DAL,D,82,6,0.07,0.12,0.20,0.07,0.73,1.05,6,9,15,6,72,0,77,23,18,55.4,55.7,-0.3,0.2,4.8,5.0,0,,,,hakanja01
438,Jansen Harkins,25,WPG,C,22,2,0.14,0.09,0.23,0.10,0.55,0.82,3,2,5,2,10,0,6,0,4,9.3,6.8,2.5,0.1,0.5,0.6,0,,,,harkija01
439,Jared McCann,26,SEA,C,79,30,0.51,0.38,0.89,0.38,0.18,2.66,38,28,66,28,102,26,62,4,18,48.1,33.4,14.7,7.0,1.8,8.9,1,0,1,0.0,mccanja01
440,Jared Spurgeon,33,MIN,D,79,12,0.14,0.29,0.43,0.16,0.18,1.89,11,22,33,12,88,9,73,26,32,53.1,46.0,7.1,2.3,6.6,8.9,0,,,,spurgja01
441,Jaret Anderson-Dolan,23,LAK,C,46,5,0.15,0.11,0.26,0.11,0.04,1.17,7,5,12,5,20,2,30,1,-11,15.9,17.9,-2.1,0.4,0.1,0.6,0,,,,anderja01
442,Jaroslav Halák,37,NYR,G,25,0,0.00,0.04,0.04,0.01,0.00,0.00,0,1,1,0,70,14,66,11,0,55.3,48.9,,0.0,0.0,3.8,0,,,,halakja01
443,Jarred Tinordi,30,CHI,D,44,3,0.05,0.14,0.18,0.06,0.91,0.73,2,6,8,3,20,1,49,13,-17,19.7,31.6,-11.9,0.1,0.7,0.7,0,,,,tinorja01
444,Jason Demers,34,EDM,D,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,1,0,-1,0.3,0.6,-0.3,0.0,-0.1,-0.1,0,,,,demerja01
445,Jason Dickinson,27,CHI,C,78,11,0.12,0.27,0.38,0.14,0.36,1.46,9,20,29,10,47,2,101,27,-29,37.6,49.9,-12.4,0.3,0.8,1.1,0,,,,dickija01
446,Jason Robertson,23,DAL,LW,82,43,0.56,0.77,1.33,0.52,0.24,3.82,44,60,104,40,143,53,53,0,37,67.0,42.5,24.5,10.8,3.1,13.9,6,5,1,83.3,roberja01
447,Jason Zucker,31,PIT,LW,78,20,0.35,0.27,0.62,0.26,0.60,2.53,26,20,46,20,69,13,60,0,-4,61.9,49.0,12.9,3.7,1.3,5.0,0,,,,zuckeja01
448,Jaxson Stauber,23,CHI,G,6,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,23,1,17,4,0,10.6,15.4,,0.0,0.0,1.2,0,,,,staubja01
449,Jaycob Megna,30,TOT,D,54,3,0.02,0.20,0.22,0.06,0.39,1.04,1,10,11,3,49,0,57,11,3,41.1,37.7,3.4,0.0,2.5,2.5,0,,,,megnaja02
449,Jaycob Megna,30,SJS,D,48,3,0.02,0.23,0.25,0.07,0.44,1.02,1,10,11,3,49,0,52,9,6,37.5,33.7,3.8,0.1,2.5,2.7,0,,,,megnaja02
449,Jaycob Megna,30,SEA,D,6,0,0.00,0.00,0.00,0.00,0.00,1.17,0,0,0,0,0,0,5,2,-3,3.6,4.0,-0.4,-0.1,0.0,-0.2,0,,,,megnaja02
450,Jayson Megna,32,TOT,C,55,3,0.04,0.11,0.15,0.05,0.11,0.65,2,6,8,3,10,0,39,8,-21,15.4,27.6,-12.2,-0.6,-0.1,-0.7,0,,,,megnaja01
450,Jayson Megna,32,ANA,C,41,3,0.05,0.15,0.20,0.07,0.10,0.78,2,6,8,3,9,0,34,6,-19,12.7,23.8,-11.1,-0.3,-0.2,-0.5,0,,,,megnaja01
450,Jayson Megna,32,COL,C,14,0,0.00,0.00,0.00,0.00,0.14,0.29,0,0,0,0,1,0,5,2,-2,2.7,3.9,-1.1,-0.3,0.0,-0.2,0,,,,megnaja01
451,Jean-Gabriel Pageau,30,NYI,C,70,15,0.19,0.39,0.57,0.21,0.20,1.76,12,25,37,13,62,15,63,14,-2,42.3,37.6,4.6,1.8,1.5,3.2,0,,,,pageaje01
452,Jean-Luc Foudy,20,COL,C,9,0,0.00,0.00,0.00,0.00,0.67,1.33,0,0,0,0,2,0,5,0,-3,3.0,4.2,-1.2,-0.3,0.0,-0.3,0,,,,foudyje01
453,Jean-Sébastien Dea,28,ARI,C,4,0,0.00,0.00,0.00,0.00,0.00,0.25,0,0,0,0,1,0,3,0,-2,1.0,2.0,-1.0,-0.1,0.0,-0.1,0,,,,deaje01
454,Jeff Carter,38,PIT,C,79,11,0.16,0.20,0.37,0.14,0.38,1.76,12,15,27,11,47,16,62,15,-16,33.4,39.1,-5.7,1.0,0.7,1.7,0,,,,carteje01
455,Jeff Petry,35,PIT,D,61,10,0.08,0.43,0.51,0.16,0.39,1.85,5,25,30,10,72,12,73,15,2,49.4,50.2,-0.8,1.8,3.0,4.8,0,,,,petryje01
456,Jeff Skinner,30,BUF,LW/C,79,32,0.44,0.59,1.04,0.40,0.49,3.06,34,44,78,31,129,41,73,0,15,59.4,60.6,-1.2,7.5,1.8,9.3,0,,,,skinnje01
457,Jeffrey Viel,26,SJS,F,4,0,0.00,0.00,0.00,0.00,0.50,1.00,0,0,0,0,1,0,1,0,0,1.8,2.0,-0.2,-0.1,0.0,-0.1,0,,,,vielje01
