,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
267,David Booth,27,VAN,LW,56,12,0.29,0.23,0.52,0.21,0.57,2.59,18,14,32,14,42,12,29,0,1,2.6,0.9,3.5,2,1,1,50.0,boothda01
267,David Booth,27,FLA,LW,6,0,0.00,0.17,0.17,0.05,0.33,2.33,0,1,1,0,4,4,6,0,-6,-0.2,-0.1,-0.3,0,,,,boothda01
268,David Clarkson,27,NJD,RW,80,20,0.38,0.20,0.58,0.25,1.73,2.85,34,17,51,23,71,33,46,0,-8,4.8,1.5,6.4,2,1,1,50.0,clarkda03
269,David Desharnais,25,MTL,C,81,21,0.20,0.54,0.74,0.26,0.30,1.21,18,48,66,23,94,29,55,0,10,4.5,2.3,6.7,12,5,7,41.7,deshada01
270,David Jones,27,COL,RW,72,15,0.28,0.24,0.51,0.21,0.44,1.89,23,19,42,18,55,16,50,3,-8,3.2,1.1,4.3,1,0,1,0.0,jonesda01
271,David Krejčí,25,BOS,C,79,23,0.29,0.49,0.78,0.30,0.46,1.84,26,43,69,26,88,25,74,6,-5,5.7,0.9,6.6,10,5,5,50.0,krejcda01
272,David Legwand,31,NSH,C,78,19,0.24,0.44,0.68,0.25,0.33,1.79,21,37,58,22,77,24,59,9,3,3.9,1.7,5.7,4,2,2,50.0,legwada01
273,David McIntyre,24,MIN,C,7,1,0.14,0.14,0.29,0.12,0.29,0.86,1,1,2,1,2,0,4,1,-1,0.1,0.1,0.2,0,,,,mcintda01
274,David Perron,23,STL,LW,57,17,0.37,0.37,0.74,0.30,0.49,2.00,24,23,47,19,72,26,31,4,19,4.2,2.2,6.4,7,1,6,14.3,perroda01
275,David Rundblad,21,TOT,D,30,2,0.03,0.20,0.23,0.07,0.20,1.13,1,6,7,2,18,4,26,0,-12,0.4,-0.3,0.1,0,,,,rundbda01
275,David Rundblad,21,OTT,D,24,1,0.04,0.13,0.17,0.06,0.25,1.08,1,3,4,1,12,2,21,0,-11,0.1,-0.4,-0.3,1,0,1,0.0,rundbda01
275,David Rundblad,21,PHX,D,6,1,0.00,0.50,0.50,0.13,0.00,1.33,0,3,3,1,6,2,5,0,-1,0.2,0.1,0.3,0,,,,rundbda01
276,David Savard,21,CBJ,D,31,3,0.06,0.26,0.32,0.10,0.52,1.10,2,9,11,4,21,5,16,0,0,0.8,1.1,1.9,0,,,,savarda01
277,David Schlemko,24,PHX,D,46,3,0.02,0.22,0.24,0.07,0.22,1.26,1,11,12,4,35,0,36,8,7,0.3,2.4,2.7,0,,,,schleda01
278,David Steckel,29,TOR,C,76,6,0.11,0.07,0.17,0.07,0.13,1.04,9,5,14,6,23,4,57,24,-14,-0.4,0.3,-0.1,0,,,,steckda01
279,David Ullström,22,NYI,LW,29,3,0.14,0.14,0.28,0.11,0.21,1.38,5,4,9,4,12,1,14,1,-2,0.4,0.3,0.8,0,,,,ullstda01
280,David Van Der Gulik,28,COL,RW,25,2,0.04,0.20,0.24,0.08,0.08,0.80,1,5,6,2,11,0,10,2,3,0.2,0.4,0.6,0,,,,vandeda01
281,Davis Drewiske,27,LAK,D,9,1,0.22,0.00,0.22,0.12,0.22,1.22,2,0,2,1,2,0,2,0,0,0.3,0.3,0.6,0,,,,drewida01
282,Daymond Langkow,35,PHX,C,73,11,0.15,0.26,0.41,0.15,0.19,1.53,12,21,33,12,45,3,49,3,-4,1.3,1.1,2.4,1,0,1,0.0,langkda01
283,Dennis Seidenberg,30,BOS,D,80,8,0.06,0.23,0.29,0.10,0.49,2.18,6,20,26,9,94,19,88,28,15,1.0,4.2,5.2,0,,,,seidede01
284,Dennis Wideman,28,WSH,D,82,16,0.13,0.43,0.56,0.19,0.56,2.13,12,38,50,17,94,31,86,15,-8,4.2,3.2,7.4,0,,,,widemde01
285,Derek Dorsett,25,CBJ,RW,77,9,0.16,0.10,0.26,0.11,3.05,1.78,14,9,23,10,33,7,58,21,-11,0.4,0.8,1.2,1,0,1,0.0,dorsede01
286,Derek Joslin,24,CAR,D,44,2,0.05,0.05,0.09,0.04,0.80,0.82,2,2,4,2,12,2,26,1,-15,0.2,-0.2,-0.1,0,,,,joslide01
287,Derek MacKenzie,30,CBJ,C,66,6,0.11,0.11,0.21,0.09,0.61,0.92,8,8,16,7,20,1,32,17,4,0.4,1.0,1.4,0,,,,mackede01
288,Derek Meech,27,WPG,D,2,0,0.00,0.00,0.00,0.00,2.00,1.00,0,0,0,0,1,0,0,0,1,0.0,0.1,0.1,0,,,,meechde01
289,Derek Morris,33,PHX,D,59,3,0.03,0.15,0.19,0.06,0.64,1.22,2,10,12,4,34,1,54,9,-12,0.1,1.3,1.4,0,,,,morride01
290,Derek Roy,28,BUF,C,80,16,0.21,0.34,0.55,0.21,0.68,2.20,19,30,49,19,73,21,75,16,-7,2.5,1.3,3.8,5,2,3,40.0,royde01
291,Derek Smith,27,CGY,D,47,4,0.04,0.19,0.23,0.08,0.26,0.94,2,10,12,4,29,5,25,0,-1,0.6,1.7,2.4,0,,,,smithde05
292,Derek Stepan,21,NYR,C,82,18,0.21,0.41,0.62,0.22,0.27,2.06,19,37,56,20,76,23,51,12,14,3.2,2.5,5.7,3,1,2,33.3,stepade01
293,Derek Whitmore,27,BUF,LW,2,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,0,,,,whitmde01
294,Derick Brassard,24,CBJ,C,74,15,0.19,0.36,0.55,0.20,0.57,1.69,16,30,46,17,59,22,58,1,-20,2.8,0.5,3.3,1,0,1,0.0,brassde01
295,Deryk Engelland,29,PIT,D,73,6,0.05,0.18,0.23,0.08,0.77,1.18,5,14,19,7,49,0,45,6,10,1.0,2.7,3.7,0,,,,engelde01
296,Devan Dubnyk,25,EDM,G,47,0,0.00,0.02,0.02,0.01,0.00,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,8.5,0,,,,dubnyde01
297,Devante Smith-Pelly,19,ANA,RW,49,5,0.14,0.12,0.27,0.11,0.33,1.35,8,7,15,6,18,3,25,3,-7,0.6,0.4,1.0,0,,,,smithde06
298,Devin Setoguchi,25,MIN,RW,69,15,0.28,0.25,0.52,0.22,0.41,2.52,21,19,40,17,52,18,51,0,-17,2.8,1.0,3.7,9,5,4,55.6,setogde01
299,Dion Phaneuf,26,TOR,D,82,15,0.15,0.39,0.54,0.18,1.12,2.46,14,35,49,17,100,35,102,27,-10,3.9,3.1,7.0,0,,,,phanedi01
300,Dmitry Kulikov,21,FLA,D,58,9,0.07,0.41,0.48,0.15,0.62,1.79,5,26,31,10,61,20,54,8,-5,2.1,2.6,4.8,4,2,2,50.0,kulikdm01
301,Dmitry Orlov,20,WSH,D,60,6,0.05,0.27,0.32,0.10,0.30,0.85,3,17,20,6,39,4,36,2,1,1.3,2.1,3.4,1,0,1,0.0,orlovdm01
302,Dominic Moore,31,TOT,C,79,8,0.05,0.27,0.32,0.10,0.68,1.30,5,23,28,9,36,6,67,19,-18,-0.2,0.4,0.2,0,,,,mooredo01
302,Dominic Moore,31,TBL,C,56,6,0.07,0.27,0.34,0.11,0.86,1.32,5,16,21,7,26,4,47,15,-10,0.0,0.4,0.4,4,2,2,50.0,mooredo01
302,Dominic Moore,31,SJS,C,23,2,0.00,0.26,0.26,0.07,0.26,1.26,0,7,7,2,10,2,20,4,-8,-0.2,0.0,-0.2,1,0,1,0.0,mooredo01
303,Doug Janik,31,DET,D,9,0,0.00,0.11,0.11,0.03,0.67,0.67,0,1,1,0,7,0,6,1,2,0.0,0.4,0.4,0,,,,janikdo01
304,Douglas Murray,31,SJS,D,60,1,0.00,0.07,0.07,0.02,0.52,1.18,0,4,4,1,32,0,43,14,3,-0.9,2.7,1.9,0,,,,murrado01
305,Drayson Bowman,22,CAR,C,37,5,0.16,0.19,0.35,0.14,0.11,1.89,7,8,15,6,21,2,17,0,2,0.8,0.6,1.5,0,,,,bowmadr01
306,Drew Doughty,22,LAK,D,77,12,0.13,0.34,0.47,0.16,0.90,2.18,11,28,39,14,75,27,61,11,-2,2.9,5.4,8.3,0,,,,doughdr01
307,Drew MacIntyre,28,BUF,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0,,,,macindr01
308,Drew Miller,27,DET,LW,80,10,0.18,0.14,0.31,0.13,0.25,1.64,16,12,28,12,36,0,42,12,6,1.4,1.2,2.6,0,,,,milledr01
309,Drew Stafford,26,BUF,RW,80,19,0.25,0.38,0.63,0.24,0.58,2.83,23,33,56,22,69,16,54,6,5,3.9,1.7,5.6,4,0,4,0.0,staffdr01
310,Duncan Keith,28,CHI,D,74,12,0.05,0.49,0.54,0.16,0.57,2.19,5,39,44,13,114,22,99,22,15,2.6,4.5,7.1,0,,,,keithdu01
311,Dustin Brown,27,LAK,RW,82,20,0.27,0.39,0.66,0.25,0.65,2.61,25,35,60,23,94,34,54,12,18,3.8,3.2,7.0,11,3,8,27.3,browndu01
312,Dustin Byfuglien,26,WPG,D,66,17,0.18,0.62,0.80,0.26,1.09,3.38,14,45,59,20,94,25,78,1,-8,5.5,2.2,7.6,0,,,,byfugdu01
313,Dustin Jeffrey,23,PIT,C,26,3,0.15,0.08,0.23,0.10,0.08,1.27,5,2,7,3,10,1,14,1,-4,0.2,0.1,0.4,0,,,,jeffrdu01
314,Dustin Penner,29,LAK,RW,65,6,0.11,0.15,0.26,0.10,0.66,1.83,8,11,19,7,25,5,27,0,-7,0.0,1.1,1.1,0,,,,pennedu01
315,Dustin Tokarski,22,TBL,G,5,0,0.00,0.20,0.20,0.05,0.40,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,0.2,0,,,,tokardu01
316,Dwayne Roloson,42,TBL,G,40,0,0.00,0.00,0.00,0.00,0.15,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.2,0,,,,rolosdw01
317,Dwight King,22,LAK,LW,27,5,0.19,0.33,0.52,0.19,0.37,1.56,6,10,16,6,21,7,11,0,3,1.0,0.7,1.7,0,,,,kingdw01
318,Dylan Olsen,21,CHI,D,28,0,0.00,0.04,0.04,0.01,0.21,0.57,0,1,1,0,10,0,18,3,-5,-0.3,0.2,-0.2,0,,,,olsendy01
319,Dylan Reese,27,NYI,D,28,2,0.04,0.21,0.25,0.08,0.39,0.93,1,7,8,2,22,1,22,1,0,0.3,1.2,1.5,0,,,,reesedy01
320,Ed Jovanovski,35,FLA,D,66,4,0.05,0.15,0.20,0.07,0.47,0.88,3,11,14,5,35,6,48,8,-11,0.5,1.7,2.2,0,,,,jovaned01
321,Éric Bélanger,34,EDM,C,78,5,0.05,0.15,0.21,0.07,0.41,1.51,5,13,18,6,33,8,55,17,-13,-1.0,0.8,-0.2,2,0,2,0.0,belaner01
322,Eric Boulton,35,NJD,LW,51,0,0.00,0.00,0.00,0.00,2.25,0.49,0,0,0,0,0,0,12,0,-12,-1.0,0.0,-1.0,0,,,,boulter01
323,Eric Brewer,32,TBL,D,82,6,0.01,0.24,0.26,0.07,0.60,1.01,1,22,23,7,84,8,119,38,-5,0.2,2.5,2.7,0,,,,breweer01
324,Eric Fehr,26,WPG,RW,35,1,0.06,0.03,0.09,0.04,0.34,1.54,2,1,3,1,4,0,10,0,-6,-0.4,0.1,-0.3,0,,,,fehrer01
325,Eric Nystrom,28,DAL,LW,74,10,0.22,0.07,0.28,0.13,0.32,1.38,18,5,23,11,28,0,49,11,-10,1.2,0.6,1.8,0,,,,nystrer01
326,Eric Staal,27,CAR,C,82,26,0.29,0.56,0.85,0.32,0.59,3.20,27,50,77,28,96,33,98,15,-20,6.0,1.1,7.1,4,1,3,25.0,staaler01
327,Eric Tangradi,22,PIT,LW,24,1,0.00,0.08,0.08,0.02,0.67,0.83,0,2,2,1,8,2,10,0,-4,-0.4,0.0,-0.4,0,,,,tangrer01
328,Eric Wellwood,21,PHI,LW,24,4,0.21,0.17,0.38,0.16,0.08,1.50,6,4,10,4,16,0,6,2,12,0.8,0.7,1.6,0,,,,wellwer01
329,Erik Christensen,28,TOT,C,49,5,0.14,0.10,0.24,0.10,0.16,0.90,8,5,13,6,17,7,23,0,-13,0.7,0.1,0.8,0,,,,chriser01
329,Erik Christensen,28,MIN,C,29,4,0.21,0.03,0.24,0.12,0.21,1.17,7,1,8,4,10,5,18,0,-13,0.5,-0.1,0.4,9,5,4,55.6,chriser01
329,Erik Christensen,28,NYR,C,20,2,0.05,0.20,0.25,0.08,0.10,0.50,1,4,5,2,7,2,5,0,0,0.2,0.2,0.4,3,1,2,33.3,chriser01
330,Erik Cole,33,MTL,LW,82,26,0.43,0.32,0.74,0.32,0.59,2.94,40,28,68,29,97,28,58,0,11,6.7,2.3,9.0,3,0,3,0.0,coleer01
331,Erik Condra,25,OTT,RW,81,9,0.10,0.21,0.31,0.11,0.37,1.73,9,19,28,10,42,1,60,30,11,0.5,1.3,1.8,1,0,1,0.0,condrer01
332,Erik Gudbranson,20,FLA,D,72,3,0.03,0.08,0.11,0.04,1.08,1.06,2,7,9,3,27,1,49,4,-19,-0.1,0.8,0.8,0,,,,gudbrer01
333,Erik Gustafsson,23,PHI,D,30,2,0.03,0.13,0.17,0.05,0.07,0.60,1,4,5,2,29,0,17,0,12,0.1,1.8,1.9,0,,,,gustaer01
334,Erik Johnson,23,COL,D,73,8,0.05,0.30,0.36,0.11,0.36,2.12,5,24,29,9,69,17,70,11,-7,1.6,3.0,4.6,0,,,,johnser01
335,Erik Karlsson,21,OTT,D,81,26,0.23,0.73,0.96,0.32,0.52,3.22,21,65,86,29,135,39,85,5,16,8.6,4.5,13.1,1,0,1,0.0,karlser01
336,Ethan Moreau,36,LAK,LW,28,1,0.04,0.11,0.14,0.05,0.71,1.04,1,3,4,1,5,1,8,1,-3,-0.3,0.3,0.0,0,,,,moreaet01
337,Evan Brophey,25,COL,C,3,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0,,,,brophev01
338,Evan Oberg,23,TBL,D,3,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,2,0,0,0,2,0.0,0.2,0.2,0,,,,obergev01
339,Evander Kane,20,WPG,C,74,23,0.41,0.36,0.77,0.32,0.72,3.88,34,30,64,27,88,24,54,1,11,6.1,1.7,7.8,2,1,1,50.0,kaneev01
340,Evgeni Malkin,25,PIT,C,75,43,0.67,0.79,1.45,0.57,0.93,4.52,57,65,122,49,132,48,66,0,18,13.4,2.3,15.7,11,8,3,72.7,malkiev01
341,Evgeni Nabokov,36,NYI,G,42,0,0.00,0.00,0.00,0.00,0.14,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,7.2,0,,,,nabokev01
342,Evgenii Dadonov,22,FLA,RW,15,1,0.13,0.07,0.20,0.09,0.13,1.40,2,1,3,1,4,0,8,0,-4,0.1,0.0,0.1,0,,,,dadonev01
343,Evgeny Grachev,21,STL,C,26,1,0.04,0.12,0.15,0.05,0.08,0.54,1,3,4,1,6,0,10,0,-4,-0.1,0.1,0.0,0,,,,grachev01
344,Fabian Brunnström,26,DET,LW,5,0,0.00,0.20,0.20,0.05,0.80,1.20,0,1,1,0,1,0,3,0,-2,0.0,0.0,-0.1,0,,,,brunnfa01
345,Fedor Tyutin,28,CBJ,D,66,8,0.08,0.32,0.39,0.13,0.74,1.88,6,23,29,10,69,25,90,25,-21,1.6,1.7,3.4,1,0,1,0.0,tyutife01
346,Filip Kuba,35,OTT,D,73,10,0.08,0.36,0.44,0.14,0.36,1.07,7,28,35,11,101,19,78,22,26,2.3,4.9,7.1,0,,,,kubafi01
347,Francis Bouillon,36,NSH,D,66,4,0.06,0.11,0.17,0.06,0.50,0.58,5,8,13,5,50,1,65,12,-4,0.3,2.1,2.4,0,,,,bouilfr01
348,Francis Wathier,27,DAL,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,wathifr01
349,François Beauchemin,31,ANA,D,82,8,0.10,0.17,0.27,0.10,0.59,1.70,9,15,24,9,75,16,109,36,-14,0.9,3.6,4.5,0,,,,beaucfr01
350,Frans Nielsen,27,NYI,C,82,17,0.21,0.37,0.57,0.21,0.07,1.62,19,33,52,19,74,29,68,20,-3,3.0,1.7,4.8,11,7,4,63.6,nielsfr01
351,Frazer McLaren,24,SJS,LW,7,0,0.00,0.00,0.00,0.00,1.29,0.29,0,0,0,0,1,0,1,0,0,-0.1,0.0,-0.1,0,,,,mclarfr01
352,Frédéric St. Denis,26,MTL,D,17,1,0.06,0.12,0.18,0.06,0.59,0.65,1,2,3,1,10,0,10,3,3,0.2,0.8,1.0,0,,,,stdenfr01
353,Gabriel Bourque,21,NSH,LW,43,7,0.16,0.28,0.44,0.16,0.14,1.37,8,13,21,8,24,0,27,1,-2,1.3,0.5,1.9,0,,,,bourqga01
354,Gabriel Dumont,21,MTL,C,3,0,0.00,0.00,0.00,0.00,0.00,0.33,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,dumonga01
355,Gabriel Landeskog,19,COL,LW,82,20,0.27,0.37,0.63,0.24,0.62,3.29,25,33,58,23,81,19,58,16,20,4.0,2.8,6.8,2,1,1,50.0,landega01
356,George Parros,32,ANA,RW,46,1,0.02,0.07,0.09,0.03,1.85,0.37,1,3,4,1,6,0,5,0,1,-0.3,0.4,0.1,0,,,,parroge01
357,Gilbert Brulé,25,PHX,C,33,5,0.15,0.27,0.42,0.15,0.33,1.70,6,10,16,6,22,2,13,0,7,1.0,0.7,1.7,3,1,2,33.3,brulegi01
358,Grant Clitsome,26,TOT,D,63,6,0.06,0.21,0.27,0.09,0.51,1.38,5,14,19,7,35,8,46,10,-9,1.1,1.5,2.6,0,,,,clitsgr01
358,Grant Clitsome,26,CBJ,D,51,5,0.08,0.20,0.27,0.10,0.47,1.45,5,11,16,6,29,8,35,8,-6,1.0,1.4,2.4,0,,,,clitsgr01
358,Grant Clitsome,26,WPG,D,12,1,0.00,0.25,0.25,0.07,0.67,1.08,0,3,3,1,6,0,11,2,-3,0.1,0.1,0.2,0,,,,clitsgr01
359,Greg Nemisz,21,CGY,C,9,0,0.00,0.00,0.00,0.00,0.00,0.22,0,0,0,0,3,0,2,0,1,-0.2,0.1,-0.1,0,,,,nemisgr01
360,Greg Rallo,30,FLA,C,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,rallogr01
361,Greg Zanon,31,TOT,D,56,3,0.05,0.09,0.14,0.05,0.32,0.73,3,5,8,3,35,1,43,12,3,0.1,2.7,2.8,0,,,,zanongr01
361,Greg Zanon,31,MIN,D,39,2,0.05,0.10,0.15,0.06,0.36,0.69,2,4,6,2,23,1,34,11,-1,0.0,1.9,2.0,0,,,,zanongr01
361,Greg Zanon,31,BOS,D,17,1,0.06,0.06,0.12,0.05,0.24,0.82,1,1,2,1,12,0,9,1,4,0.0,0.8,0.8,0,,,,zanongr01
362,Gregory Campbell,28,BOS,C,78,7,0.10,0.10,0.21,0.08,1.03,0.95,9,9,18,7,27,0,43,13,-3,-0.1,0.6,0.5,0,,,,campbgr01
363,Guillaume Desbiens,26,CGY,D,10,0,0.00,0.00,0.00,0.00,2.50,0.20,0,0,0,0,0,0,1,0,-1,-0.1,0.1,0.0,0,,,,desbigu01
364,Guillaume Latendresse,24,MIN,RW,16,4,0.31,0.25,0.56,0.24,1.25,2.25,6,4,10,4,14,4,4,0,6,0.9,0.6,1.5,0,,,,latengu01
365,Gustav Nyquist,22,DET,LW,18,2,0.06,0.33,0.39,0.12,0.11,1.06,1,7,8,2,7,0,5,0,2,0.3,0.3,0.6,0,,,,nyquigu01
366,Hal Gill,36,TOT,D,76,4,0.01,0.16,0.17,0.05,0.49,0.64,1,13,14,4,46,0,68,19,-3,0.0,2.7,2.7,0,,,,gillha01
366,Hal Gill,36,MTL,D,53,2,0.02,0.13,0.15,0.05,0.55,0.62,1,8,9,3,27,0,48,14,-7,0.0,1.5,1.4,0,,,,gillha01
366,Hal Gill,36,NSH,D,23,1,0.00,0.22,0.22,0.06,0.35,0.70,0,5,5,1,19,0,20,5,4,0.1,1.2,1.3,0,,,,gillha01
367,Harry Zolnierczyk,24,PHI,LW,37,2,0.08,0.08,0.16,0.07,0.95,1.32,3,3,6,2,8,0,20,1,-11,0.2,-0.2,0.0,0,,,,zolniha01
368,Henrik Karlsson,28,CGY,G,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.1,0,,,,karlshe01
369,Henrik Lundqvist,29,NYR,G,62,1,0.00,0.03,0.03,0.01,0.06,0.00,0,2,2,1,2,2,0,0,0,0.0,0.0,14.1,0,,,,lundqhe01
370,Henrik Sedin,31,VAN,C,82,25,0.17,0.82,0.99,0.31,0.63,1.38,16,74,90,29,108,40,46,1,23,6.1,2.6,8.7,0,,,,sedinhe01
371,Henrik Tallinder,33,NJD,D,39,2,0.00,0.15,0.15,0.04,0.41,1.10,0,7,7,2,24,2,36,3,-11,-0.3,1.1,0.8,0,,,,tallihe01
372,Henrik Zetterberg,31,DET,C,82,24,0.27,0.57,0.84,0.29,0.57,3.26,25,52,77,28,101,26,74,13,14,5.5,2.1,7.6,3,1,2,33.3,zettehe01
373,Ian Cole,22,STL,D,26,2,0.04,0.19,0.23,0.07,0.85,0.69,1,5,6,2,16,0,9,0,7,0.3,1.6,2.0,0,,,,coleia01
374,Ian White,27,DET,D,77,10,0.09,0.32,0.42,0.13,0.29,2.55,8,27,35,12,97,18,68,12,23,2.2,5.2,7.5,0,,,,whiteia01
375,Iiro Tarkki,26,ANA,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.2,0,,,,tarkkii01
376,Ilya Bryzgalov,31,PHI,G,59,1,0.00,0.03,0.03,0.01,0.07,0.00,0,2,2,1,2,1,0,0,0,0.0,0.0,8.6,0,,,,bryzgil01
377,Ilya Kovalchuk,28,NJD,LW,77,32,0.48,0.60,1.08,0.42,0.43,4.03,42,50,92,37,108,43,78,4,-9,8.2,2.3,10.5,14,11,3,78.6,kovalil01
378,J.T. Brown,21,TBL,LW,5,0,0.00,0.20,0.20,0.05,0.00,2.60,0,1,1,0,3,0,1,0,2,-0.1,0.1,0.1,0,,,,brownjt01
379,J.T. Wyman,25,TBL,RW,40,4,0.05,0.23,0.28,0.09,0.20,0.78,2,10,12,4,15,0,19,5,1,0.3,0.4,0.7,0,,,,wymanja01
380,Jack Hillen,26,NSH,D,55,2,0.04,0.07,0.11,0.04,0.36,0.93,2,4,6,2,29,0,25,2,6,0.0,2.2,2.2,0,,,,hilleja01
381,Jack Johnson,25,TOT,D,82,13,0.15,0.32,0.46,0.16,0.48,2.15,14,28,42,15,81,30,81,23,-7,3.3,4.7,8.0,0,,,,johnsja02
381,Jack Johnson,25,LAK,D,61,9,0.13,0.26,0.39,0.14,0.39,1.97,9,17,26,10,53,23,51,9,-12,2.0,3.0,4.9,4,0,4,0.0,johnsja02
381,Jack Johnson,25,CBJ,D,21,5,0.19,0.48,0.67,0.23,0.71,2.67,5,11,16,6,28,7,30,14,5,1.4,1.7,3.1,1,0,1,0.0,johnsja02
382,Jack Skille,24,FLA,RW,46,4,0.09,0.13,0.22,0.08,0.61,1.65,5,7,12,5,12,0,23,2,-9,0.0,0.3,0.3,0,,,,skillja01
383,Jacob Josefson,20,NJD,C,41,3,0.05,0.17,0.22,0.07,0.15,0.90,2,8,10,3,15,0,9,4,10,-0.2,1.1,1.0,0,,,,josefja01
384,Jacob Markström,22,FLA,G,7,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.6,0,,,,marksja02
385,Jaden Schwartz,19,STL,C,7,1,0.29,0.14,0.43,0.19,0.00,0.86,2,1,3,1,4,1,2,0,1,0.3,0.2,0.5,1,0,1,0.0,schwaja01
386,Jake Dowell,26,DAL,C,52,2,0.04,0.10,0.13,0.05,1.02,0.75,2,5,7,2,10,0,18,5,-3,-0.1,0.3,0.2,0,,,,dowelja01
387,Jake Gardiner,21,TOR,D,75,10,0.09,0.31,0.40,0.13,0.24,1.05,8,25,33,11,83,14,85,14,-2,2.3,3.0,5.2,0,,,,gardija01
388,Jakub Kindl,24,DET,D,55,4,0.02,0.22,0.24,0.07,0.45,1.25,1,13,14,4,30,1,22,0,7,0.6,2.0,2.7,0,,,,kindlja01
389,Jakub Voráček,22,PHI,RW,78,18,0.23,0.40,0.63,0.23,0.41,2.44,20,34,54,20,83,29,49,6,11,3.9,1.5,5.5,1,0,1,0.0,voracja01
390,Jamal Mayers,37,CHI,RW,81,6,0.07,0.11,0.19,0.07,1.12,0.86,7,10,17,7,21,3,37,15,-4,0.1,0.5,0.6,0,,,,mayerja01
391,James Neal,24,PIT,LW,80,32,0.50,0.51,1.01,0.41,1.09,4.11,45,45,90,37,119,46,67,0,6,9.3,1.7,11.0,9,4,5,44.4,nealja01
392,James Reimer,23,TOR,G,34,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,4.4,0,,,,reimeja01
393,James van Riemsdyk,22,PHI,LW,43,9,0.26,0.30,0.56,0.22,0.56,2.81,12,14,26,10,36,11,26,0,-1,2.1,0.5,2.6,2,1,1,50.0,vanrija01
394,James Wisniewski,27,CBJ,D,48,9,0.13,0.44,0.56,0.19,0.77,2.06,7,23,30,10,50,16,59,12,-13,2.3,1.5,3.9,2,1,1,50.0,wisnija01
395,Jamie Benn,22,DAL,LW,71,23,0.37,0.52,0.89,0.33,0.77,2.86,29,41,70,27,76,12,55,6,15,6.2,2.0,8.2,8,4,4,50.0,bennja01
396,Jamie Langenbrunner,36,STL,RW,70,8,0.09,0.26,0.34,0.12,0.46,1.81,7,20,27,9,34,1,30,4,7,0.5,1.7,2.1,3,0,3,0.0,langeja01
397,Jamie McBain,23,CAR,D,76,10,0.11,0.25,0.36,0.13,0.05,1.67,9,21,30,11,75,18,67,3,-7,2.3,2.8,5.1,0,,,,mcbaija02
398,Jamie McGinn,23,TOT,LW,78,15,0.26,0.22,0.47,0.19,0.47,2.04,23,18,41,17,51,9,48,3,-3,3.4,1.1,4.5,0,,,,mcginja01
398,Jamie McGinn,23,SJS,LW,61,10,0.20,0.20,0.39,0.16,0.43,1.70,14,13,27,11,36,5,32,2,1,1.8,0.9,2.7,0,,,,mcginja01
398,Jamie McGinn,23,COL,LW,17,6,0.47,0.29,0.76,0.33,0.65,3.24,9,5,14,6,15,4,16,1,-4,1.6,0.2,1.8,0,,,,mcginja01
399,Jan Hejda,33,COL,D,81,6,0.06,0.17,0.23,0.08,0.30,0.96,6,15,21,7,41,1,80,23,-17,0.7,2.5,3.3,0,,,,hejdaja01
400,Jan Muršak,24,DET,LW,25,1,0.04,0.08,0.12,0.04,0.00,0.88,1,2,3,1,4,0,2,0,2,-0.1,0.3,0.2,0,,,,mursaja01
401,Jannik Hansen,25,VAN,LW,82,15,0.20,0.28,0.48,0.18,0.41,1.67,18,25,43,17,52,0,53,19,18,2.7,2.0,4.7,0,,,,hanseja01
402,Jared Boll,25,CBJ,RW,54,1,0.04,0.02,0.06,0.03,2.33,0.65,2,1,3,1,7,1,14,0,-8,-0.7,0.2,-0.5,0,,,,bollja01
403,Jared Cowen,21,OTT,D,82,6,0.06,0.15,0.21,0.07,0.68,0.71,6,13,19,7,56,1,83,24,-4,0.7,2.0,2.7,0,,,,cowenja01
