,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
Rk,Player,Age,Tm,Pos,GP,GC,G,A,PTS,GC,PIM,S,G,A,PTS,GC,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,-9999
398,Jay Harrison,30,CAR,D,47,4,0.06,0.15,0.21,0.08,1.09,1.15,6,13,19,7,35,1,60,16,-10,0.4,0.8,1.1,0,,,,harrija01
399,Jay McClement,29,TOR,C,48,7,0.17,0.19,0.35,0.14,0.23,1.00,15,17,32,13,23,0,34,11,0,0.7,0.7,1.4,0,,,,mccleja01
400,Jay Pandolfo,38,BOS,LW,18,0,0.00,0.00,0.00,0.00,0.11,0.61,0,0,0,0,0,0,5,3,-2,-0.5,0.1,-0.4,0,,,,pandoja01
401,Jay Rosehill,27,PHI,D,11,1,0.09,0.00,0.09,0.05,5.82,0.64,2,0,2,1,1,0,5,0,-4,0.1,-0.2,0.0,0,,,,rosehja01
402,Jean-Gabriel Pageau,20,OTT,C,9,2,0.22,0.22,0.44,0.18,0.00,1.56,4,4,8,3,5,0,3,1,3,0.4,0.3,0.6,0,,,,pageaje01
403,Jean-Sébastien Giguère,35,COL,G,18,0,0.00,0.00,0.00,0.00,0.22,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.7,0,,,,gigueje01
404,Jeff Carter,28,LAK,C,48,16,0.54,0.15,0.69,0.33,0.33,2.77,51,13,64,31,55,22,39,6,0,4.2,1.0,5.2,5,3,2,60.0,carteje01
405,Jeff Frazee,25,NJD,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,frazeje01
406,Jeff Halpern,36,TOT,C,46,1,0.02,0.04,0.07,0.02,0.22,0.57,2,4,6,2,5,0,24,11,-8,-0.9,0.1,-0.7,0,,,,halpeje01
406,Jeff Halpern,36,NYR,C,30,0,0.00,0.03,0.03,0.01,0.27,0.43,0,2,2,1,2,0,14,7,-5,-0.7,0.1,-0.6,0,,,,halpeje01
406,Jeff Halpern,36,MTL,C,16,1,0.06,0.06,0.13,0.05,0.13,0.81,2,2,4,2,3,0,10,4,-3,-0.2,0.1,-0.2,0,,,,halpeje01
407,Jeff Petry,25,EDM,D,48,4,0.06,0.19,0.25,0.08,0.60,1.38,6,17,23,8,38,2,47,12,1,0.4,2.5,2.9,0,,,,petryje01
408,Jeff Schultz,26,WSH,D,26,1,0.00,0.12,0.12,0.03,0.46,0.46,0,6,6,2,10,0,21,5,-6,-0.1,0.1,0.0,0,,,,schulje02
409,Jeff Skinner,20,CAR,RW,42,10,0.31,0.26,0.57,0.24,0.62,3.79,25,21,46,19,38,17,44,2,-21,2.0,-0.2,1.9,1,1,0,100.0,skinnje01
410,Jeremy Morin,21,CHI,LW,3,1,0.33,0.33,0.67,0.27,0.00,2.33,2,2,4,2,3,0,2,0,1,0.2,0.1,0.3,0,,,,morinje01
411,Jeremy Welsh,24,CAR,LW,5,0,0.00,0.20,0.20,0.05,0.00,0.80,0,2,2,1,1,0,0,0,1,0.0,0.1,0.1,0,,,,welshje01
412,Jerred Smithson,33,TOT,C,45,2,0.07,0.07,0.13,0.06,0.27,0.64,6,6,12,5,9,0,20,7,-4,-0.3,0.4,0.1,0,,,,smithje01
412,Jerred Smithson,33,FLA,C,35,2,0.06,0.09,0.14,0.06,0.29,0.63,4,6,10,4,7,0,15,4,-4,-0.2,0.3,0.1,0,,,,smithje01
412,Jerred Smithson,33,EDM,C,10,1,0.10,0.00,0.10,0.05,0.20,0.70,2,0,2,1,2,0,5,3,0,-0.1,0.1,0.0,0,,,,smithje01
413,Jesse Joensuu,25,NYI,RW,7,1,0.00,0.29,0.29,0.08,0.86,2.14,0,4,4,1,2,0,0,0,2,0.0,0.2,0.2,0,,,,joensje01
414,Jhonas Enroth,24,BUF,G,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.3,0,,,,enrotjh01
415,Jim O'Brien,24,OTT,C,29,3,0.17,0.03,0.21,0.10,0.28,1.31,10,2,12,6,7,1,13,5,-2,0.3,0.3,0.6,0,,,,obrieji01
416,Jim Slater,30,WPG,C,26,1,0.04,0.04,0.08,0.03,0.73,0.85,2,2,4,2,5,0,16,8,-3,-0.4,0.1,-0.3,0,,,,slateji01
417,Jimmy Hayes,23,CHI,RW,10,1,0.10,0.30,0.40,0.14,0.00,1.30,2,6,8,3,9,2,7,0,0,0.2,0.1,0.3,0,,,,hayesji01
418,Jimmy Howard,28,DET,G,42,0,0.00,0.02,0.02,0.01,0.00,0.00,0,2,2,1,1,0,0,0,0,0.0,0.0,8.4,0,,,,howarja02
419,Jiří Hudler,29,CGY,C,42,10,0.24,0.40,0.64,0.23,0.52,1.33,19,32,51,19,36,12,37,0,-13,2.1,0.3,2.4,2,1,1,50.0,hudleji01
420,Jiří Tlustý,24,CAR,C,48,17,0.48,0.31,0.79,0.34,0.38,2.44,45,28,73,32,55,9,39,8,15,4.5,1.5,5.9,1,0,1,0.0,tlustji01
421,Joakim Andersson,23,DET,C,38,3,0.08,0.13,0.21,0.08,0.21,1.13,6,9,15,6,16,1,16,3,2,-0.1,0.6,0.6,0,,,,anderjo03
422,Jochen Hecht,35,BUF,C,47,5,0.11,0.19,0.30,0.11,0.38,1.47,10,17,27,10,23,0,22,5,6,0.3,0.9,1.2,1,0,1,0.0,hechtjo01
423,Jody Shelley,36,PHI,LW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,shelljo01
424,Joe Colborne,23,TOR,C,5,0,0.00,0.00,0.00,0.00,0.40,0.80,0,0,0,0,1,0,2,0,-1,-0.1,0.0,-0.1,0,,,,colbojo01
425,Joe Corvo,35,CAR,D,40,6,0.15,0.28,0.43,0.16,0.35,1.78,12,21,33,12,41,11,36,3,-3,1.7,1.0,2.7,0,,,,corvojo01
426,Joe Finley,25,NYI,D,16,0,0.00,0.06,0.06,0.02,1.25,0.13,0,2,2,1,1,0,8,2,-5,-0.1,0.0,-0.2,0,,,,finlejo01
427,Joe Pavelski,28,SJS,C,48,13,0.33,0.31,0.65,0.27,0.21,2.71,31,28,59,25,52,24,33,7,2,2.8,1.4,4.2,8,1,7,12.5,paveljo01
428,Joe Thornton,33,SJS,C,48,13,0.15,0.69,0.83,0.27,0.54,1.77,14,62,76,25,57,26,25,0,6,2.9,1.5,4.4,0,,,,thornjo01
429,Joe Vitale,27,PIT,C,33,2,0.06,0.09,0.15,0.06,0.52,0.79,4,6,10,4,6,0,13,0,-7,-0.1,-0.1,-0.2,0,,,,vitaljo01
430,Joel Ward,32,WSH,RW,39,7,0.21,0.31,0.51,0.19,0.31,1.33,15,22,37,14,30,6,21,4,7,1.4,0.8,2.3,0,,,,wardjo02
431,Joey Crabb,29,WSH,RW,26,1,0.08,0.00,0.08,0.04,0.31,0.77,4,0,4,2,4,0,10,5,-1,-0.2,0.2,-0.1,0,,,,crabbjo01
432,Joey MacDonald,32,CGY,G,21,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.8,0,,,,macdojo01
433,Joffrey Lupul,29,TOR,C,16,8,0.69,0.44,1.13,0.49,0.75,2.63,21,13,34,15,27,8,11,0,8,2.5,0.6,3.1,1,0,1,0.0,lupuljo01
434,Johan Franzén,33,DET,C,41,12,0.34,0.41,0.76,0.29,1.00,2.83,27,32,59,23,50,23,16,2,13,2.9,1.5,4.4,1,0,1,0.0,franzjo01
435,Johan Hedberg,39,NJD,G,19,0,0.00,0.05,0.05,0.01,0.21,0.00,0,2,2,1,1,0,0,0,0,0.0,0.0,1.2,0,,,,hedbejo01
436,Johan Larsson,20,MIN,LW,1,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,larssjo02
437,John Carlson,23,WSH,D,48,7,0.13,0.33,0.46,0.15,0.38,2.02,12,30,42,15,58,14,61,28,11,1.8,2.9,4.7,0,,,,carlsjo01
438,John Erskine,32,WSH,D,30,2,0.10,0.10,0.20,0.08,1.13,1.07,6,6,12,5,25,0,21,6,10,0.3,1.8,2.2,0,,,,erskijo01
439,John Mitchell,28,COL,C,47,8,0.21,0.21,0.43,0.17,0.38,1.53,19,19,38,16,28,4,25,6,5,1.1,1.1,2.2,1,0,1,0.0,mitchjo01
440,John Moore,22,TOT,D,30,2,0.03,0.20,0.23,0.07,0.23,0.97,2,11,13,4,17,1,14,2,4,0.4,1.2,1.7,0,,,,moorejo01
440,John Moore,22,CBJ,D,17,0,0.00,0.06,0.06,0.02,0.12,0.82,0,2,2,1,6,0,13,2,-5,-0.2,0.2,0.0,0,,,,moorejo01
440,John Moore,22,NYR,D,13,2,0.08,0.38,0.46,0.15,0.38,1.15,2,9,11,4,11,1,1,0,9,0.6,1.1,1.7,0,,,,moorejo01
441,John Scott,30,BUF,D,34,0,0.00,0.00,0.00,0.00,2.03,0.44,0,0,0,0,2,0,3,0,-1,-0.2,0.3,0.0,0,,,,scottjo01
442,John Tavares,22,NYI,C,48,20,0.58,0.40,0.98,0.42,0.38,3.38,54,35,89,39,63,22,43,0,-2,5.6,1.0,6.6,6,3,3,50.0,tavarjo01
443,John-Michael Liles,32,TOR,D,32,4,0.06,0.28,0.34,0.11,0.13,1.47,4,17,21,7,22,3,21,1,-1,0.7,1.0,1.8,0,,,,lilesjo01
444,Johnny Boychuk,29,BOS,D,44,2,0.02,0.11,0.14,0.04,0.27,1.70,2,9,11,4,34,1,37,9,5,-0.3,2.3,2.0,0,,,,boychjo01
445,Johnny Oduya,31,CHI,D,48,4,0.06,0.19,0.25,0.09,0.21,1.08,6,17,23,8,40,1,34,7,12,0.5,2.8,3.3,0,,,,oduyajo01
446,Jon Rheault,26,FLA,RW,5,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,2,0,2,0,0,-0.1,0.1,-0.1,0,,,,rheaujo01
447,Jonas Brodin,19,MIN,D,45,3,0.04,0.20,0.24,0.08,0.22,1.13,4,17,21,7,37,5,39,10,3,0.2,3.0,3.2,0,,,,brodijo01
448,Jonas Gustavsson,28,DET,G,7,0,0.00,0.14,0.14,0.04,0.29,0.00,0,2,2,1,1,0,0,0,0,0.0,0.0,0.3,0,,,,gustajo01
449,Jonas Hiller,30,ANA,G,26,0,0.00,0.04,0.04,0.01,0.08,0.00,0,2,2,1,1,0,0,0,0,0.0,0.0,4.2,0,,,,hillejo01
450,Jonathan Bernier,24,LAK,G,14,0,0.00,0.07,0.07,0.02,0.00,0.00,0,2,2,1,1,1,0,0,0,0.0,0.0,2.2,0,,,,bernijo01
451,Jonathan Ericsson,28,DET,D,45,4,0.07,0.22,0.29,0.09,0.64,0.76,6,19,25,8,34,0,44,16,6,0.6,2.8,3.5,0,,,,ericsjo01
452,Jonathan Huberdeau,19,FLA,C,48,13,0.29,0.35,0.65,0.26,0.38,2.33,27,32,59,23,40,13,43,1,-15,3.0,0.4,3.3,4,2,2,50.0,huberjo01
453,Jonathan Marchessault,22,CBJ,C,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,1,0,0,-1,-0.1,0.0,-0.1,0,,,,audymjo01
454,Jonathan Quick,27,LAK,G,37,0,0.00,0.00,0.00,0.00,0.05,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,4.4,0,,,,quickjo01
455,Jonathan Toews,24,CHI,C,47,19,0.49,0.53,1.02,0.41,0.57,3.04,45,47,92,37,66,13,29,4,28,5.6,2.0,7.6,11,5,6,45.5,toewsjo01
456,Jonathon Blum,24,NSH,D,35,2,0.03,0.17,0.20,0.06,0.17,0.74,2,11,13,4,16,1,18,2,-1,0.3,1.1,1.4,0,,,,blumjo02
457,Joni Pitkänen,29,CAR,D,22,3,0.05,0.36,0.41,0.12,0.55,1.55,2,15,17,5,22,5,22,7,2,0.5,1.0,1.6,0,,,,pitkajo01
458,Joonas Rask,22,NSH,C,2,0,0.00,0.50,0.50,0.14,0.00,0.00,0,2,2,1,1,0,2,0,-1,0.1,0.0,0.0,0,,,,raskjo01
459,Jordan Caron,22,BOS,RW,17,1,0.06,0.12,0.18,0.06,0.24,1.18,2,4,6,2,4,0,3,0,1,0.0,0.2,0.2,0,,,,caronjo01
460,Jordan Eberle,22,EDM,C,48,14,0.33,0.44,0.77,0.29,0.33,2.77,31,39,70,28,55,19,40,0,-4,3.3,0.9,4.2,2,2,0,100.0,eberljo01
461,Jordan Hendry,28,ANA,D,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.1,0.0,0,,,,hendrjo02
462,Jordan Leopold,32,TOT,D,39,3,0.05,0.21,0.26,0.08,0.36,1.54,4,15,19,6,26,4,40,10,-8,0.4,1.0,1.4,0,,,,leopojo01
462,Jordan Leopold,32,BUF,D,24,3,0.08,0.25,0.33,0.11,0.58,1.58,4,11,15,5,19,2,33,10,-6,0.5,0.4,0.9,0,,,,leopojo01
462,Jordan Leopold,32,STL,D,15,1,0.00,0.13,0.13,0.04,0.00,1.47,0,4,4,1,7,2,7,0,-2,-0.1,0.6,0.4,0,,,,leopojo01
463,Jordan Nolan,23,LAK,C,44,2,0.05,0.09,0.14,0.05,1.05,0.52,4,7,11,4,10,0,16,1,-5,-0.2,0.2,0.1,0,,,,nolanjo01
464,Jordan Schroeder,22,VAN,C,31,3,0.10,0.19,0.29,0.11,0.13,0.90,6,11,17,6,18,5,13,0,0,0.2,0.5,0.7,3,1,2,33.3,schrojo01
465,Jordan Staal,24,CAR,C,48,11,0.21,0.44,0.65,0.23,0.67,2.38,19,39,58,21,46,12,66,14,-18,1.9,0.1,2.1,0,,,,staaljo01
466,Jordie Benn,25,DAL,D,26,2,0.04,0.19,0.23,0.07,0.38,1.19,2,9,11,4,15,2,25,8,-4,0.2,0.5,0.8,0,,,,bennjo01
467,Jordin Tootoo,29,DET,RW,42,3,0.07,0.12,0.19,0.07,1.86,1.07,6,9,15,6,10,1,9,0,0,0.2,0.5,0.6,0,,,,tootojo01
468,José Théodore,36,FLA,G,15,0,0.00,0.00,0.00,0.00,0.13,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5,0,,,,theodjo01
469,Josh Bailey,23,NYI,C,38,8,0.29,0.21,0.50,0.21,0.16,2.00,21,15,36,16,26,3,19,3,7,1.6,0.9,2.6,1,1,0,100.0,bailejo01
470,Josh Gorges,28,MTL,D,48,3,0.04,0.15,0.19,0.06,0.31,0.83,4,13,17,6,36,1,51,20,4,0.0,2.3,2.3,0,,,,gorgejo01
471,Josh Harding,28,MIN,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,hardijo01
472,Jussi Jokinen,29,TOT,LW,43,9,0.30,0.21,0.51,0.22,0.56,1.72,26,16,42,19,28,9,31,7,-5,2.1,0.4,2.5,0,,,,jokinju01
472,Jussi Jokinen,29,CAR,LW,33,5,0.18,0.15,0.33,0.14,0.55,1.85,12,9,21,9,15,3,26,6,-8,0.5,0.1,0.6,0,,,,jokinju01
472,Jussi Jokinen,29,PIT,LW,10,5,0.70,0.40,1.10,0.48,0.60,1.30,14,7,21,10,13,6,5,1,3,1.6,0.2,1.8,1,1,0,100.0,jokinju01
473,Jussi Rynnäs,25,TOR,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,rynnaju01
474,Justin Abdelkader,25,DET,LW,48,6,0.21,0.06,0.27,0.13,0.71,2.00,19,6,25,12,23,0,24,7,6,0.6,1.1,1.7,0,,,,abdelju01
475,Justin Braun,25,SJS,D,41,2,0.00,0.17,0.17,0.05,0.15,1.17,0,13,13,4,21,3,31,8,-5,-0.1,1.6,1.5,0,,,,braunju01
476,Justin Falk,24,MIN,D,36,1,0.00,0.08,0.08,0.02,1.11,0.75,0,6,6,2,13,0,24,2,-9,-0.2,0.5,0.2,0,,,,falkju01
477,Justin Faulk,20,CAR,D,38,5,0.13,0.26,0.39,0.14,0.39,2.00,10,19,29,11,45,9,49,14,1,1.2,1.7,2.8,0,,,,faulkju01
478,Justin Peters,26,CAR,G,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.9,0,,,,peterju01
479,Justin Schultz,22,EDM,D,48,9,0.17,0.40,0.56,0.19,0.17,1.77,15,35,50,18,49,19,54,7,-17,2.6,0.9,3.5,0,,,,schulju01
480,Justin Williams,31,LAK,RW,48,12,0.23,0.46,0.69,0.25,0.46,2.96,21,41,62,23,47,10,23,1,15,2.6,1.6,4.2,1,0,1,0.0,williju01
481,Kari Lehtonen,29,DAL,G,36,1,0.00,0.06,0.06,0.01,0.00,0.00,0,4,4,1,2,1,0,0,0,0.0,0.0,7.0,0,,,,lehtoka01
482,Karl Alzner,24,WSH,D,48,2,0.02,0.08,0.10,0.03,0.29,0.81,2,7,9,3,31,0,55,18,-6,-0.5,1.3,0.7,0,,,,alzneka01
483,Kaspars Daugaviņš,24,TOT,LW,25,1,0.04,0.12,0.16,0.05,0.36,1.44,2,6,8,3,6,1,15,2,-8,-0.2,0.0,-0.2,0,,,,daugaka01
483,Kaspars Daugaviņš,24,OTT,LW,19,1,0.05,0.11,0.16,0.06,0.47,1.21,2,4,6,2,5,1,13,2,-7,-0.2,0.0,-0.2,3,1,2,33.3,daugaka01
483,Kaspars Daugaviņš,24,BOS,LW,6,0,0.00,0.17,0.17,0.05,0.00,2.17,0,2,2,1,1,0,2,0,-1,-0.1,0.0,0.0,0,,,,daugaka01
484,Keaton Ellerby,24,TOT,D,44,1,0.00,0.07,0.07,0.02,1.18,0.52,0,6,6,2,18,0,19,4,3,-0.4,1.7,1.3,0,,,,ellerke01
484,Keaton Ellerby,24,LAK,D,35,1,0.00,0.09,0.09,0.02,0.46,0.43,0,6,6,2,15,0,12,2,5,-0.3,1.6,1.3,0,,,,ellerke01
484,Keaton Ellerby,24,FLA,D,9,0,0.00,0.00,0.00,0.00,4.00,0.89,0,0,0,0,3,0,7,2,-2,-0.2,0.2,0.0,0,,,,ellerke01
485,Keith Aucoin,34,NYI,C,41,5,0.15,0.15,0.29,0.12,0.10,1.22,12,11,23,10,24,5,20,0,-1,0.6,0.5,1.1,0,,,,aucoike01
486,Keith Aulie,23,TBL,D,45,2,0.04,0.11,0.16,0.05,1.33,0.82,4,9,13,5,23,0,26,4,1,0.3,0.9,1.2,0,,,,aulieke01
487,Keith Ballard,30,VAN,D,36,1,0.00,0.06,0.06,0.02,0.81,0.97,0,4,4,1,12,1,18,5,-2,-0.4,1.0,0.6,0,,,,ballake01
488,Keith Kinkaid,23,NJD,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,kinkake01
489,Keith Yandle,26,PHX,D,48,11,0.21,0.42,0.63,0.22,1.13,2.71,19,37,56,20,52,17,31,0,4,3.2,2.4,5.6,0,,,,yandlke01
490,Kent Huskins,33,TOT,D,19,0,0.00,0.05,0.05,0.01,0.21,0.21,0,2,2,1,6,0,11,2,-3,-0.2,0.5,0.2,0,,,,huskike01
490,Kent Huskins,33,DET,D,11,0,0.00,0.00,0.00,0.00,0.36,0.18,0,0,0,0,1,0,5,1,-3,-0.2,0.2,-0.1,0,,,,huskike01
490,Kent Huskins,33,PHI,D,8,0,0.00,0.13,0.13,0.03,0.00,0.25,0,2,2,1,5,0,6,1,0,0.0,0.3,0.3,0,,,,huskike01
491,Kevin Bieksa,31,VAN,D,36,5,0.17,0.17,0.33,0.14,1.33,2.14,12,11,23,10,41,8,34,7,6,1.1,2.2,3.3,0,,,,biekske01
492,Kevin Henderson,26,NSH,LW,4,1,0.25,0.00,0.25,0.13,0.00,0.75,2,0,2,1,3,0,4,0,-1,0.1,0.0,0.1,0,,,,hendeke01
493,Kevin Klein,28,NSH,D,47,5,0.06,0.23,0.30,0.10,0.19,1.15,6,21,27,9,29,0,46,16,-1,0.7,2.1,2.9,0,,,,kleinke01
494,Kevin Porter,26,BUF,RW,31,3,0.13,0.16,0.29,0.11,0.32,1.19,8,9,17,7,12,0,16,3,-1,0.1,0.4,0.6,0,,,,porteke01
495,Kevin Poulin,22,NYI,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.5,0,,,,poulike01
496,Kevin Shattenkirk,24,STL,D,48,7,0.10,0.38,0.48,0.15,0.42,1.75,10,34,44,15,44,15,36,9,2,1.9,2.9,4.7,2,1,1,50.0,shattke01
497,Kevin Westgarth,28,CAR,RW,31,2,0.06,0.06,0.13,0.05,1.45,0.52,4,4,8,3,5,0,4,0,1,0.2,0.2,0.4,0,,,,westgke01
498,Kimmo Timonen,37,PHI,D,45,9,0.11,0.53,0.64,0.20,0.80,1.73,10,45,55,18,62,29,42,12,3,2.7,2.6,5.2,0,,,,timonki01
499,Korbinian Holzer,24,TOR,D,22,1,0.09,0.05,0.14,0.06,1.27,0.73,4,2,6,3,12,0,28,4,-12,0.1,-0.3,-0.2,0,,,,holzeko01
500,Kris Letang,25,PIT,D,35,11,0.14,0.94,1.09,0.33,0.23,2.71,10,62,72,22,72,28,37,9,16,3.7,2.6,6.3,0,,,,letankr01
501,Kris Newbury,30,NYR,C,6,0,0.00,0.17,0.17,0.05,1.50,0.67,0,2,2,1,1,0,0,0,1,0.0,0.1,0.1,0,,,,newbukr01
502,Kris Russell,25,STL,D,33,2,0.03,0.18,0.21,0.06,0.27,1.24,2,11,13,4,23,3,15,1,6,0.3,1.9,2.2,0,,,,russekr01
503,Kris Versteeg,26,FLA,RW,10,2,0.20,0.20,0.40,0.17,0.80,2.00,4,4,8,3,6,2,13,1,-8,0.2,-0.1,0.1,0,,,,verstkr01
504,Krys Barch,32,NJD,RW,22,0,0.00,0.00,0.00,0.00,2.00,0.18,0,0,0,0,4,0,3,0,1,-0.4,0.2,-0.1,0,,,,barchkr01
505,Kurtis Foster,31,PHI,D,23,2,0.04,0.17,0.22,0.07,1.09,0.91,2,7,9,3,16,4,12,0,0,0.3,0.7,1.0,0,,,,fosteku01
506,Kyle Brodziak,28,MIN,C,48,5,0.17,0.08,0.25,0.11,0.42,1.83,15,7,22,10,27,7,49,11,-18,-0.1,0.3,0.1,0,,,,brodzky01
507,Kyle Chipchura,26,PHX,C,46,5,0.11,0.20,0.30,0.11,1.09,0.80,10,17,27,10,19,0,18,0,1,0.9,0.5,1.3,0,,,,chipcky01
508,Kyle Clifford,22,LAK,LW,48,6,0.15,0.15,0.29,0.12,1.06,1.17,14,13,27,11,20,0,20,1,1,0.9,0.7,1.6,0,,,,cliffky01
509,Kyle Okposo,24,NYI,RW,48,8,0.08,0.42,0.50,0.16,0.79,2.10,8,37,45,14,41,7,37,1,-2,0.8,0.8,1.6,0,,,,okposky01
510,Kyle Palmieri,21,ANA,C,42,8,0.24,0.26,0.50,0.20,0.21,2.19,19,21,40,16,25,4,19,0,2,2.0,0.6,2.6,0,,,,palmiky01
511,Kyle Quincey,27,DET,D,36,1,0.03,0.06,0.08,0.03,0.50,1.00,2,4,6,2,29,4,28,10,7,-0.4,2.3,1.9,0,,,,quincky01
512,Kyle Turris,23,OTT,C,48,11,0.25,0.35,0.60,0.23,0.50,2.46,23,32,55,21,42,12,31,7,6,1.9,1.5,3.4,6,2,4,33.3,turriky01
513,Kyle Wellwood,29,WPG,C,39,6,0.15,0.23,0.38,0.15,0.05,0.95,12,17,29,11,21,3,18,0,0,0.9,0.5,1.4,1,0,1,0.0,wellwky01
514,Ladislav Šmíd,26,EDM,D,48,1,0.02,0.06,0.08,0.03,1.15,0.63,2,6,8,3,33,0,47,13,-1,-0.6,2.2,1.5,0,,,,smidla01
515,Lane MacDermid,23,TOT,D,9,1,0.22,0.00,0.22,0.12,2.11,0.44,4,0,4,2,2,0,1,0,1,0.4,0.2,0.6,0,,,,macdela01
515,Lane MacDermid,23,DAL,D,6,1,0.33,0.00,0.33,0.18,1.50,0.50,4,0,4,2,2,0,1,0,1,0.4,0.1,0.6,0,,,,macdela01
515,Lane MacDermid,23,BOS,D,3,0,0.00,0.00,0.00,0.00,3.33,0.33,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,macdela01
516,Lars Eller,23,MTL,C,46,10,0.17,0.48,0.65,0.22,0.98,1.83,15,41,56,19,35,5,31,9,8,2.3,1.0,3.3,2,1,1,50.0,ellerla01
517,Lauri Korpikoski,26,PHX,LW,36,5,0.17,0.14,0.31,0.13,0.33,2.31,12,9,21,9,23,8,35,17,-3,0.2,0.5,0.6,1,0,1,0.0,korpila01
518,Lee Stempniak,29,CGY,RW,47,11,0.19,0.49,0.68,0.23,0.26,2.40,17,43,60,21,44,6,49,13,2,2.2,1.1,3.3,1,0,1,0.0,stemple01
519,Leland Irving,24,CGY,G,6,0,0.00,0.17,0.17,0.05,0.00,0.00,0,2,2,1,1,1,0,0,0,0.0,0.0,0.3,0,,,,irvinle01
520,Lennart Petrell,28,EDM,C,35,3,0.09,0.17,0.26,0.09,0.11,0.66,6,11,17,6,10,0,23,9,-4,0.2,0.3,0.5,0,,,,petrele01
521,Leo Komarov,26,TOR,C,42,4,0.10,0.12,0.21,0.08,0.43,1.21,8,9,17,7,16,1,23,7,-1,-0.2,0.5,0.3,0,,,,komarle01
522,Logan Couture,23,SJS,C,48,16,0.44,0.33,0.77,0.33,0.08,3.15,41,30,71,31,52,23,23,1,7,4.1,1.6,5.7,6,4,2,66.7,coutulo01
523,Loui Eriksson,27,DAL,LW,48,11,0.25,0.35,0.60,0.23,0.17,2.17,23,32,55,21,44,17,42,6,-9,1.8,0.6,2.4,2,0,2,0.0,erikslo01
524,Ľubomír Višňovský,36,NYI,D,35,5,0.09,0.31,0.40,0.13,0.57,1.97,6,21,27,9,49,15,25,3,12,0.9,2.6,3.6,0,,,,visnolu01
525,Luca Sbisa,23,ANA,D,41,2,0.02,0.17,0.20,0.06,0.56,0.95,2,13,15,5,34,5,36,7,0,0.0,1.6,1.6,0,,,,sbisalu01
526,Luke Adam,22,BUF,LW,4,1,0.25,0.00,0.25,0.14,0.50,0.50,2,0,2,1,2,0,1,0,1,0.1,0.1,0.2,0,,,,adamlu01
527,Luke Schenn,23,PHI,D,47,4,0.06,0.17,0.23,0.08,0.72,1.72,6,15,21,7,42,1,47,9,3,0.4,2.7,3.0,0,,,,schenlu01
528,Magnus Pääjärvi,21,EDM,LW,42,7,0.21,0.17,0.38,0.16,0.33,1.79,17,13,30,13,26,5,25,3,-1,1.1,0.7,1.7,0,,,,paajama01
529,Manny Malhotra,32,VAN,C,9,0,0.00,0.00,0.00,0.00,0.00,0.22,0,0,0,0,1,0,7,3,-3,-0.3,0.0,-0.3,0,,,,malhoma01
530,Marc Methot,27,OTT,D,47,3,0.04,0.19,0.23,0.07,0.66,1.13,4,17,21,7,37,2,47,14,2,0.2,3.0,3.1,0,,,,methoma01
531,Marc Staal,26,NYR,D,21,4,0.10,0.43,0.52,0.17,0.67,0.95,4,17,21,7,24,4,21,5,4,0.9,1.4,2.3,0,,,,staalma01
532,Marc-André Bergeron,32,TOT,D,25,3,0.04,0.32,0.36,0.11,0.36,1.72,2,14,16,5,20,9,15,0,-4,0.7,0.2,0.9,0,,,,bergema02
