,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
259,Dion Phaneuf,21,CGY,D,79,18,0.22,0.42,0.63,0.23,1.24,2.91,18,33,51,19,140,54,95,19,10,4.5,4.3,8.8,0,,,,phanedi01
260,Dmitri Kalinin,26,BUF,D,82,9,0.09,0.27,0.35,0.12,0.44,1.05,7,22,29,10,80,6,88,33,19,1.8,3.2,5.0,0,,,,kalindm01
261,Dmitry Afanasenkov,26,TOT,LW,74,9,0.15,0.14,0.28,0.12,0.27,1.30,11,10,21,9,30,0,55,0,-25,1.0,-0.1,1.0,0,,,,afanadm01
261,Dmitry Afanasenkov,26,PHI,LW,41,6,0.20,0.17,0.37,0.15,0.29,1.59,8,7,15,6,21,0,40,0,-19,1.0,-0.2,0.8,0,,,,afanadm01
261,Dmitry Afanasenkov,26,TBL,LW,33,2,0.09,0.09,0.18,0.07,0.24,0.94,3,3,6,2,9,0,15,0,-6,0.1,0.1,0.2,0,,,,afanadm01
262,Dominic Moore,26,TOT,C,69,7,0.12,0.13,0.25,0.10,0.81,1.61,8,9,17,7,27,1,38,16,4,0.0,1.1,1.1,0,,,,mooredo01
262,Dominic Moore,26,PIT,C,59,6,0.10,0.15,0.25,0.09,0.78,1.69,6,9,15,6,22,1,36,16,1,-0.1,0.8,0.7,0,,,,mooredo01
262,Dominic Moore,26,MIN,C,10,1,0.20,0.00,0.20,0.11,1.00,1.10,2,0,2,1,5,0,2,0,3,0.1,0.3,0.4,0,,,,mooredo01
263,Dominik Hašek,42,DET,G,56,1,0.00,0.04,0.04,0.01,0.36,0.00,0,2,2,1,2,0,0,0,0,0.0,0.0,9.1,0,,,,hasekdo01
264,Donald Brashear,35,WSH,LW,77,5,0.05,0.12,0.17,0.06,2.03,0.61,4,9,13,5,27,4,22,0,1,0.0,0.6,0.6,0,,,,brashdo01
265,Donald MacLean,30,PHX,C,9,1,0.11,0.11,0.22,0.09,0.00,1.33,1,1,2,1,5,3,6,0,-4,0.0,0.0,-0.1,0,,,,macledo01
266,Doug Janik,26,TBL,D,75,3,0.03,0.12,0.15,0.05,0.71,0.65,2,9,11,4,44,1,61,7,-11,0.1,1.5,1.5,0,,,,janikdo01
267,Doug Weight,36,STL,C,82,20,0.20,0.52,0.72,0.24,0.68,1.50,17,43,60,21,92,31,53,2,10,3.3,2.0,5.3,0,,,,weighdo01
268,Douglas Murray,26,SJS,D,35,1,0.00,0.09,0.09,0.02,0.89,0.51,0,3,3,1,13,1,15,3,0,-0.1,1.0,0.9,0,,,,murrado01
269,Drew Fata,23,NYI,D,3,1,0.33,0.00,0.33,0.18,1.67,0.33,1,0,1,1,1,0,3,0,-2,0.2,-0.1,0.1,0,,,,fatadr01
270,Drew Larman,21,FLA,C,16,1,0.13,0.00,0.13,0.07,0.13,0.94,2,0,2,1,3,0,8,2,-3,0.1,0.0,0.1,0,,,,larmadr01
271,Drew Stafford,21,BUF,RW,41,11,0.32,0.34,0.66,0.26,0.80,1.63,14,14,28,11,38,8,25,0,5,2.5,0.5,3.0,0,,,,staffdr01
272,Duncan Keith,23,CHI,D,82,9,0.02,0.35,0.38,0.11,0.93,1.49,2,29,31,9,81,8,100,27,0,1.2,4.4,5.6,0,,,,keithdu01
273,Duncan Milroy,23,MTL,RW,5,0,0.00,0.20,0.20,0.05,0.00,1.20,0,1,1,0,2,1,4,1,-2,-0.1,0.0,-0.1,0,,,,milrodu01
274,Dustin Boyd,20,CGY,C,13,2,0.15,0.15,0.31,0.12,0.31,0.62,2,2,4,2,10,1,4,0,5,0.2,0.3,0.6,0,,,,boyddu01
275,Dustin Brown,22,LAK,LW,81,16,0.21,0.36,0.57,0.20,0.67,2.41,18,29,47,18,75,37,88,29,-21,2.0,0.8,2.8,0,,,,browndu01
276,Dustin Byfuglien,21,CHI,D,9,1,0.11,0.22,0.33,0.12,1.11,2.00,1,2,3,1,6,2,6,0,-2,0.2,0.2,0.4,0,,,,byfugdu01
277,Dustin Penner,24,ANA,RW,82,20,0.35,0.20,0.55,0.24,0.71,2.49,30,16,46,21,70,32,40,0,-2,4.2,1.3,5.5,0,,,,pennedu01
278,Duvie Westcott,29,CBJ,D,23,4,0.17,0.26,0.43,0.16,0.78,1.48,4,6,10,4,22,14,36,15,-13,0.9,0.3,1.1,0,,,,westcdu01
279,Dwayne Roloson,37,EDM,G,68,1,0.00,0.04,0.04,0.01,0.18,0.00,0,3,3,1,3,1,0,0,0,0.0,0.0,12.8,0,,,,rolosdw01
280,Ed Belfour,41,FLA,G,58,1,0.00,0.03,0.03,0.01,0.17,0.00,0,2,2,1,2,2,0,0,0,0.0,0.0,8.9,0,,,,belfoed01
281,Ed Jovanovski,30,PHX,D,54,11,0.20,0.33,0.54,0.20,1.17,2.50,11,18,29,11,65,20,59,8,-6,2.7,2.2,4.9,0,,,,jovaned01
282,Enver Lisin,20,PHX,RW,17,1,0.06,0.06,0.12,0.05,0.94,2.06,1,1,2,1,3,2,22,3,-18,-0.4,-0.4,-0.9,0,,,,lisinen01
283,Éric Bélanger,29,TOT,C,80,14,0.21,0.23,0.44,0.17,0.33,1.86,17,18,35,14,50,12,55,15,-2,1.6,1.4,3.0,0,,,,belaner01
283,Éric Bélanger,29,CAR,C,56,7,0.14,0.21,0.36,0.13,0.25,1.79,8,12,20,8,32,10,32,8,-2,0.4,0.9,1.4,0,,,,belaner01
283,Éric Bélanger,29,ATL,C,24,7,0.38,0.25,0.63,0.27,0.50,2.04,9,6,15,7,18,2,23,7,0,1.2,0.5,1.6,0,,,,belaner01
284,Eric Boguniecki,31,NYI,C,11,0,0.00,0.00,0.00,0.00,0.73,0.18,0,0,0,0,0,0,0,0,0,-0.2,0.0,-0.1,0,,,,boguner01
285,Eric Boulton,30,ATL,LW,45,3,0.07,0.09,0.16,0.06,1.09,0.93,3,4,7,3,11,0,9,0,2,0.2,0.4,0.6,0,,,,boulter01
286,Eric Brewer,27,STL,D,82,9,0.07,0.28,0.35,0.11,0.84,1.35,6,23,29,10,78,15,118,45,-10,1.2,3.1,4.4,0,,,,breweer01
287,Eric Cairns,32,PIT,D,1,0,0.00,0.00,0.00,0.00,5.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,cairner01
288,Eric Fehr,21,WSH,RW,14,1,0.14,0.07,0.21,0.10,0.57,1.79,2,1,3,1,5,0,2,0,3,0.1,0.3,0.4,0,,,,fehrer01
289,Eric Godard,26,CGY,RW,19,0,0.00,0.05,0.05,0.01,2.63,0.16,0,1,1,0,1,0,1,0,0,-0.1,0.1,0.0,0,,,,godarer01
290,Eric Lindros,33,DAL,RW,49,8,0.10,0.43,0.53,0.17,1.43,1.94,5,21,26,8,36,16,21,0,-1,1.1,1.1,2.1,0,,,,lindrer01
291,Éric Meloche,30,PHI,RW,13,1,0.08,0.15,0.23,0.08,0.31,0.92,1,2,3,1,3,1,8,0,-6,0.1,-0.1,0.0,0,,,,melocer01
292,Éric Perrin,31,TBL,C,82,13,0.16,0.28,0.44,0.16,0.37,1.84,14,23,37,14,58,13,73,21,-7,1.0,1.4,2.4,0,,,,perrier01
293,Eric Staal,22,CAR,C,82,26,0.37,0.49,0.85,0.32,0.83,3.51,31,40,71,28,113,49,74,4,-6,5.4,1.7,7.1,0,,,,staaler01
294,Erik Christensen,23,PIT,C,61,14,0.30,0.25,0.54,0.22,0.43,2.18,19,15,34,14,42,16,29,0,-3,3.2,0.6,3.8,0,,,,chriser01
295,Erik Cole,28,CAR,LW,71,24,0.41,0.45,0.86,0.34,1.07,2.34,30,32,62,25,85,31,55,3,2,5.5,1.6,7.1,0,,,,coleer01
296,Erik Rasmussen,29,NJD,C,71,3,0.04,0.10,0.14,0.05,0.35,1.13,3,7,10,4,19,1,21,0,-3,-0.7,0.9,0.3,0,,,,rasmuer01
297,Erik Reitz,24,MIN,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,1,0.0,0.1,0.1,0,,,,reitzer01
298,Erik Westrum,27,TOR,C,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,,,,westrer01
299,Ethan Moreau,31,EDM,LW,7,1,0.14,0.00,0.14,0.08,1.71,2.57,1,0,1,1,2,0,6,0,-4,-0.1,0.0,-0.1,0,,,,moreaet01
300,Evgeni Malkin,20,PIT,LW,78,31,0.42,0.67,1.09,0.40,1.03,3.10,35,52,87,33,125,64,63,4,2,7.8,1.6,9.4,0,,,,malkiev01
301,Evgeni Nabokov,31,SJS,G,50,0,0.00,0.00,0.00,0.00,0.12,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,8.6,0,,,,nabokev01
302,Fedor Tyutin,23,NYR,D,66,4,0.03,0.18,0.21,0.06,0.67,1.14,2,12,14,4,42,3,69,22,-8,0.1,2.6,2.7,0,,,,tyutife01
303,Fernando Pisani,30,EDM,RW,77,11,0.18,0.18,0.36,0.15,0.52,1.84,15,14,29,12,52,8,58,13,-1,0.5,1.8,2.4,0,,,,pisanfe01
304,Filip Kuba,30,TBL,D,81,14,0.19,0.27,0.46,0.17,0.44,1.31,16,22,38,15,94,32,96,25,-9,3.5,2.8,6.3,0,,,,kubafi01
305,Filip Novák,24,CBJ,D,6,0,0.00,0.00,0.00,0.00,0.33,0.50,0,0,0,0,3,0,2,0,1,-0.1,0.2,0.2,0,,,,novakfi01
306,Francis Bouillon,31,MTL,D,62,5,0.05,0.18,0.23,0.07,0.84,0.90,3,11,14,5,41,3,74,26,-10,0.5,1.9,2.3,0,,,,bouilfr01
307,François Beauchemin,26,ANA,D,71,9,0.10,0.30,0.39,0.13,0.69,1.80,7,21,28,10,78,21,78,28,7,1.5,4.9,6.3,0,,,,beaucfr01
308,Frans Nielsen,22,NYI,C,15,1,0.07,0.07,0.13,0.05,0.00,1.07,1,1,2,1,2,0,4,0,-2,0.1,0.0,0.1,0,,,,nielsfr01
309,František Kaberle,33,CAR,D,27,3,0.07,0.22,0.30,0.10,0.74,1.22,2,6,8,3,25,9,8,0,8,0.5,1.5,2.1,0,,,,kaberfr01
310,Freddy Meyer,26,TOT,D,60,3,0.03,0.10,0.13,0.04,0.63,0.68,2,6,8,3,40,8,42,6,-4,-0.2,1.8,1.6,0,,,,meyerfr01
310,Freddy Meyer,26,NYI,D,35,1,0.00,0.09,0.09,0.02,0.69,0.40,0,3,3,1,21,2,22,3,0,-0.4,1.0,0.7,0,,,,meyerfr01
310,Freddy Meyer,26,PHI,D,25,2,0.08,0.12,0.20,0.07,0.56,1.08,2,3,5,2,19,6,20,3,-4,0.2,0.7,0.9,0,,,,meyerfr01
311,Frédéric Cassivi,31,WSH,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0,,,,cassifr01
312,Fredrik Modin,32,CBJ,LW,79,17,0.28,0.25,0.53,0.22,0.63,2.78,23,20,43,18,61,23,72,31,-3,2.2,1.8,4.0,0,,,,modinfr01
313,Fredrik Norrena,33,CBJ,G,55,0,0.00,0.00,0.00,0.00,0.11,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,8.4,0,,,,norrefr01
314,Fredrik Sjöström,23,PHX,RW,78,7,0.12,0.12,0.23,0.09,0.62,1.60,9,9,18,7,34,5,67,27,-11,-0.4,0.8,0.4,0,,,,sjostfr01
315,Gabe Gauthier,23,LAK,LW,5,0,0.00,0.00,0.00,0.00,0.40,1.20,0,0,0,0,2,2,1,0,-1,-0.1,0.0,-0.1,0,,,,gauthga01
316,Garnet Exelby,25,ATL,D,58,3,0.03,0.14,0.17,0.06,0.97,0.98,2,8,10,3,31,1,38,10,2,0.1,2.1,2.2,0,,,,exelbga01
317,Garth Murray,24,MTL,LW,43,1,0.05,0.02,0.07,0.03,0.74,0.65,2,1,3,1,6,0,18,2,-10,-0.5,0.0,-0.5,0,,,,murraga01
318,Gary Roberts,40,TOT,LW,69,17,0.29,0.32,0.61,0.24,1.41,1.81,21,22,43,17,73,26,48,1,0,3.1,1.0,4.1,0,,,,roberga01
318,Gary Roberts,40,FLA,LW,50,11,0.26,0.32,0.58,0.23,1.42,1.88,14,16,30,12,53,16,33,1,5,1.9,0.9,2.8,0,,,,roberga01
318,Gary Roberts,40,PIT,LW,19,5,0.37,0.32,0.68,0.28,1.37,1.63,7,6,13,5,20,10,15,0,-5,1.2,0.1,1.3,0,,,,roberga01
319,Geoff Platt,21,CBJ,C,26,4,0.15,0.19,0.35,0.13,0.38,1.54,4,5,9,4,13,1,12,1,1,0.6,0.4,1.0,0,,,,plattge01
320,Geoff Sanderson,34,PHI,LW,58,11,0.19,0.31,0.50,0.18,0.76,2.47,11,18,29,11,42,14,46,2,-16,1.8,0.3,2.1,0,,,,sandege01
321,George Parros,27,TOT,RW,34,1,0.03,0.00,0.03,0.02,3.00,0.56,1,0,1,1,2,0,5,0,-3,-0.3,0.1,-0.2,0,,,,parroge01
321,George Parros,27,ANA,RW,32,1,0.03,0.00,0.03,0.02,3.19,0.56,1,0,1,1,2,0,4,0,-2,-0.3,0.1,-0.2,0,,,,parroge01
321,George Parros,27,COL,RW,2,0,0.00,0.00,0.00,0.00,0.00,0.50,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,parroge01
322,Georges Laraque,30,TOT,RW,73,8,0.07,0.26,0.33,0.11,0.96,0.60,5,19,24,8,32,3,26,1,4,0.9,0.9,1.9,0,,,,laraqge01
322,Georges Laraque,30,PHX,RW,56,7,0.09,0.30,0.39,0.13,0.93,0.61,5,17,22,7,30,3,21,1,7,1.1,0.9,2.0,0,,,,laraqge01
322,Georges Laraque,30,PIT,RW,17,1,0.00,0.12,0.12,0.03,1.06,0.59,0,2,2,1,2,0,5,0,-3,-0.2,0.0,-0.2,0,,,,laraqge01
323,Gilbert Brulé,20,CBJ,C,78,8,0.12,0.13,0.24,0.10,0.36,1.26,9,10,19,8,25,10,37,1,-21,0.5,0.2,0.7,0,,,,brulegi01
324,Glen Metropolit,32,TOT,C,77,13,0.18,0.25,0.43,0.17,0.44,1.60,15,19,34,13,49,12,31,3,9,2.2,1.3,3.5,0,,,,metrogl01
324,Glen Metropolit,32,ATL,C,57,11,0.21,0.28,0.49,0.19,0.35,1.61,13,16,29,11,41,8,24,0,9,2.3,1.0,3.3,0,,,,metrogl01
324,Glen Metropolit,32,STL,C,20,2,0.10,0.15,0.25,0.09,0.70,1.55,2,3,5,2,8,4,7,3,0,0.0,0.3,0.2,0,,,,metrogl01
325,Glen Murray,34,BOS,RW,59,20,0.47,0.29,0.76,0.33,0.75,3.41,29,17,46,20,83,42,60,7,-12,4.4,0.9,5.3,0,,,,murragl01
326,Glen Wesley,38,CAR,D,68,4,0.01,0.18,0.19,0.05,0.82,0.75,1,12,13,4,51,4,60,24,11,0.2,3.1,3.3,0,,,,weslegl01
327,Greg de Vries,34,ATL,D,82,7,0.04,0.26,0.29,0.09,0.80,1.24,3,21,24,7,72,14,95,34,-3,0.7,3.2,3.9,0,,,,devrigr01
328,Greg Jacina,24,FLA,C,3,0,0.00,0.00,0.00,0.00,0.67,0.67,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,jacingr01
329,Greg Zanon,26,NSH,D,66,3,0.05,0.08,0.12,0.04,0.48,0.65,3,5,8,3,42,0,51,25,16,-0.2,3.5,3.3,0,,,,zanongr01
330,Gregory Campbell,23,FLA,C,79,4,0.08,0.04,0.11,0.05,0.84,1.30,6,3,9,4,16,0,53,27,-10,-0.9,0.3,-0.5,0,,,,campbgr01
331,Guillaume Latendresse,19,MTL,RW,80,12,0.20,0.16,0.36,0.15,0.59,1.51,17,13,30,13,41,15,46,0,-20,1.8,0.4,2.2,0,,,,latengu01
332,Hal Gill,31,TOR,D,82,7,0.07,0.17,0.24,0.08,1.11,0.96,6,14,20,7,65,0,96,42,11,0.9,3.3,4.2,0,,,,gillha01
333,Hannu Toivonen,22,BOS,G,18,0,0.00,0.00,0.00,0.00,0.11,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.4,0,,,,toivoha01
334,Henrik Lundqvist,24,NYR,G,70,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,14.3,0,,,,lundqhe01
335,Henrik Sedin,26,VAN,C,82,24,0.12,0.87,0.99,0.29,0.80,1.63,10,71,81,25,105,45,43,2,19,4.8,2.8,7.7,0,,,,sedinhe01
336,Henrik Tallinder,28,BUF,D,47,5,0.09,0.21,0.30,0.10,0.72,0.72,4,10,14,5,50,1,52,22,19,0.7,2.6,3.3,0,,,,tallihe01
337,Henrik Zetterberg,26,DET,LW,63,27,0.52,0.56,1.08,0.43,0.57,3.56,35,35,70,29,96,36,56,22,26,6.7,2.5,9.2,0,,,,zettehe01
338,Ian Laperrière,33,COL,RW,81,10,0.10,0.26,0.36,0.12,1.64,1.46,8,21,29,10,43,0,55,17,5,0.5,1.3,1.8,0,,,,laperia01
339,Ian Moran,34,ANA,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,-0.1,-0.1,0,,,,morania01
340,Ian White,22,TOR,D,76,8,0.04,0.30,0.34,0.10,0.53,1.82,3,23,26,8,71,9,71,17,8,1.3,2.9,4.2,0,,,,whiteia01
341,Ilya Bryzgalov,26,ANA,G,27,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,4.2,0,,,,bryzgil01
342,Ilya Kovalchuk,23,ATL,LW,82,32,0.51,0.41,0.93,0.39,0.80,4.10,44,34,78,33,116,57,62,1,-2,7.3,1.7,9.0,0,,,,kovalil01
343,J.P. Dumont,28,NSH,RW,82,23,0.26,0.55,0.80,0.28,0.34,1.74,22,45,67,24,93,31,49,1,14,5.0,1.8,6.9,0,,,,dumonjp01
344,J.P. Vigier,30,ATL,RW,72,5,0.07,0.11,0.18,0.07,0.38,1.15,5,8,13,5,18,0,47,29,0,-0.4,0.8,0.4,0,,,,vigiejp01
345,Jack Johnson,20,LAK,D,5,0,0.00,0.00,0.00,0.00,3.60,1.00,0,0,0,0,0,0,7,2,-5,-0.1,-0.2,-0.3,0,,,,johnsja02
346,Jakub Klepiš,22,WSH,C,41,4,0.07,0.17,0.24,0.09,0.68,0.93,3,7,10,4,20,6,16,0,-2,0.2,0.3,0.5,0,,,,klepija01
347,Jamal Mayers,32,STL,RW,80,8,0.10,0.18,0.28,0.10,1.11,1.61,8,14,22,8,30,0,73,24,-19,-0.3,0.5,0.1,0,,,,mayerja01
348,James Wisniewski,22,CHI,D,50,3,0.04,0.16,0.20,0.07,0.78,1.10,2,8,10,3,39,5,39,8,3,0.2,2.4,2.6,0,,,,wisnija01
349,Jamie Heward,35,TOT,D,71,8,0.08,0.25,0.34,0.11,0.66,1.06,6,18,24,8,70,24,54,10,2,1.7,2.5,4.2,0,,,,hewarja01
349,Jamie Heward,35,WSH,D,52,6,0.08,0.23,0.31,0.11,0.52,0.96,4,12,16,5,51,15,36,4,4,1.1,1.8,3.0,0,,,,hewarja01
349,Jamie Heward,35,LAK,D,19,3,0.11,0.32,0.42,0.14,1.05,1.32,2,6,8,3,19,9,18,6,-2,0.6,0.7,1.2,0,,,,hewarja01
350,Jamie Hunt,22,WSH,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,-0.1,-0.1,0,,,,huntja01
351,Jamie Langenbrunner,31,NJD,RW,82,21,0.28,0.45,0.73,0.26,0.78,2.96,24,37,61,23,88,39,60,2,-9,3.9,2.0,5.9,0,,,,langeja01
352,Jamie Lundmark,26,TOT,C,68,5,0.10,0.09,0.19,0.08,0.82,1.19,7,6,13,5,25,6,39,8,-12,-0.3,0.3,0.0,0,,,,lundmja01
352,Jamie Lundmark,26,CGY,C,39,1,0.00,0.10,0.10,0.03,0.79,0.72,0,4,4,1,10,5,9,0,-4,-0.6,0.1,-0.4,0,,,,lundmja01
352,Jamie Lundmark,26,LAK,C,29,4,0.24,0.07,0.31,0.14,0.86,1.83,7,2,9,4,15,1,30,8,-8,0.3,0.2,0.5,0,,,,lundmja01
353,Jamie McLennan,35,CGY,G,9,0,0.00,0.00,0.00,0.00,1.78,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.5,0,,,,mclenja01
354,Jamie Rivers,31,STL,D,31,1,0.03,0.10,0.13,0.04,1.16,0.55,1,3,4,1,10,1,19,3,-7,0.0,0.3,0.3,0,,,,riverja01
355,Jan Bulis,28,VAN,C,79,9,0.15,0.14,0.29,0.12,0.89,1.54,13,11,24,10,38,6,47,7,-8,0.2,1.3,1.5,0,,,,bulisja01
356,Jan Hejda,28,EDM,D,39,3,0.03,0.21,0.23,0.07,0.51,0.85,1,8,9,3,21,0,40,13,-6,0.1,1.8,1.9,0,,,,hejdaja01
357,Jānis Sprukts,25,FLA,C,13,1,0.08,0.15,0.23,0.08,0.15,0.77,1,2,3,1,4,1,2,0,1,0.2,0.1,0.3,0,,,,sprukja01
358,Janne Niinimaa,31,MTL,D,41,1,0.00,0.07,0.07,0.02,0.88,0.71,0,3,3,1,15,1,32,5,-13,-0.4,0.4,0.0,0,,,,niinija01
359,Jarkko Immonen,24,NYR,C,14,2,0.07,0.36,0.43,0.13,0.29,1.00,1,5,6,2,6,2,6,0,-2,0.3,0.1,0.4,0,,,,immonja01
360,Jarkko Ruutu,31,PIT,LW,81,6,0.09,0.11,0.20,0.08,1.54,0.78,7,9,16,6,20,0,24,4,0,0.2,0.8,0.9,0,,,,ruutuja01
361,Jarome Iginla,29,CGY,RW,70,35,0.56,0.79,1.34,0.51,0.57,3.77,41,55,96,37,118,49,65,8,12,9.2,1.9,11.1,0,,,,iginlja01
362,Jaromír Jágr,34,NYR,RW,82,34,0.37,0.80,1.17,0.41,0.95,3.95,31,66,97,35,131,56,51,2,26,7.8,3.2,11.0,0,,,,jagrja01
363,Jaroslav Balaštík,27,CBJ,LW,8,1,0.13,0.13,0.25,0.10,0.50,0.75,1,1,2,1,2,1,4,0,-3,0.1,0.0,0.1,0,,,,balasja01
364,Jaroslav Halák,21,MTL,G,16,0,0.00,0.06,0.06,0.02,0.13,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,2.9,0,,,,halakja01
365,Jaroslav Modrý,35,TOT,D,76,5,0.01,0.22,0.24,0.07,0.71,1.17,1,17,18,5,63,20,51,19,11,0.3,4.8,5.1,0,,,,modryja01
365,Jaroslav Modrý,35,DAL,D,57,3,0.02,0.16,0.18,0.05,0.56,1.05,1,9,10,3,37,7,27,7,10,0.0,3.8,3.7,0,,,,modryja01
365,Jaroslav Modrý,35,LAK,D,19,2,0.00,0.42,0.42,0.11,1.16,1.53,0,8,8,2,26,13,24,12,1,0.3,1.0,1.3,0,,,,modryja01
366,Jaroslav Špaček,32,BUF,D,65,7,0.08,0.25,0.32,0.11,0.95,1.20,5,16,21,7,72,16,53,17,20,1.2,2.9,4.1,0,,,,spaceja01
367,Jarret Stoll,24,EDM,C,51,14,0.25,0.51,0.76,0.27,0.94,2.25,14,26,40,15,59,29,38,10,2,2.7,1.4,4.1,0,,,,stollja01
368,Jason Arnott,32,NSH,C,68,21,0.40,0.40,0.79,0.32,0.71,2.79,28,27,55,23,95,38,42,0,15,4.7,1.8,6.5,0,,,,arnotja01
369,Jason Bacashihua,24,STL,G,19,0,0.00,0.00,0.00,0.00,0.11,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,2.3,0,,,,bacasja01
370,Jason Blake,33,NYI,LW,82,29,0.49,0.35,0.84,0.35,0.41,3.72,42,29,71,31,94,38,60,5,1,6.9,1.4,8.3,0,,,,blakeja01
371,Jason Chimera,27,CBJ,LW,82,14,0.18,0.26,0.44,0.17,1.11,1.84,16,21,37,14,50,8,59,19,2,1.6,1.7,3.3,0,,,,chimeja01
372,Jason Krog,31,TOT,C,23,2,0.13,0.13,0.26,0.11,0.43,0.96,3,3,6,2,11,2,4,0,5,0.1,0.5,0.6,0,,,,krogja01
372,Jason Krog,31,ATL,C,14,1,0.07,0.21,0.29,0.10,0.43,1.00,1,3,4,1,8,2,3,0,3,0.0,0.3,0.3,0,,,,krogja01
372,Jason Krog,31,NYR,C,9,1,0.22,0.00,0.22,0.12,0.44,0.89,2,0,2,1,3,0,1,0,2,0.1,0.2,0.3,0,,,,krogja01
373,Jason Morgan,30,MIN,C,4,0,0.00,0.00,0.00,0.00,1.00,0.00,0,0,0,0,1,0,2,0,-1,-0.1,0.0,-0.1,0,,,,morgaja01
374,Jason Pominville,24,BUF,RW,82,27,0.41,0.41,0.83,0.33,0.37,2.59,36,34,70,29,104,23,76,20,25,6.2,1.8,8.1,0,,,,pominja01
375,Jason Smith,33,EDM,D,82,3,0.02,0.11,0.13,0.04,1.26,0.74,2,9,11,4,53,0,105,39,-13,-0.7,3.9,3.3,0,,,,smithja01
376,Jason Spezza,23,OTT,C,67,32,0.51,0.79,1.30,0.48,0.67,2.42,36,53,89,34,110,43,50,2,19,8.6,1.8,10.4,0,,,,spezzja01
377,Jason Strudwick,31,NYR,D,8,0,0.00,0.00,0.00,0.00,0.25,0.38,0,0,0,0,5,0,5,0,0,-0.1,0.3,0.1,0,,,,strudja01
378,Jason Ward,28,TOT,RW,70,7,0.11,0.16,0.27,0.10,0.57,1.54,8,11,19,7,31,2,60,16,-15,0.2,0.5,0.7,0,,,,wardja01
378,Jason Ward,28,NYR,RW,46,4,0.09,0.13,0.22,0.08,0.57,1.48,4,6,10,4,20,0,36,13,-3,-0.2,0.6,0.4,0,,,,wardja01
378,Jason Ward,28,TBL,RW,17,3,0.24,0.24,0.47,0.19,0.59,2.24,4,4,8,3,10,2,22,3,-11,0.4,-0.1,0.3,0,,,,wardja01
378,Jason Ward,28,LAK,RW,7,0,0.00,0.14,0.14,0.04,0.57,0.29,0,1,1,0,1,0,2,0,-1,0.0,0.0,0.0,0,,,,wardja01
379,Jason Williams,26,TOT,C,78,13,0.19,0.22,0.41,0.16,0.56,1.91,15,17,32,13,53,14,38,0,1,1.4,1.4,2.8,0,,,,willija01
379,Jason Williams,26,DET,C,58,10,0.19,0.26,0.45,0.17,0.41,1.91,11,15,26,10,45,10,28,0,7,1.4,1.2,2.6,0,,,,willija01
379,Jason Williams,26,CHI,C,20,3,0.20,0.10,0.30,0.14,1.00,1.90,4,2,6,3,8,4,10,0,-6,0.0,0.2,0.2,0,,,,willija01
380,Jason York,36,BOS,D,49,2,0.02,0.14,0.16,0.05,0.65,0.55,1,7,8,2,21,0,40,5,-14,0.2,0.4,0.6,0,,,,yorkja01
381,Jassen Cullimore,34,CHI,D,65,2,0.02,0.09,0.11,0.03,0.98,0.26,1,6,7,2,38,0,70,26,-6,-0.4,1.9,1.5,0,,,,cullija01
382,Jay Bouwmeester,23,FLA,D,82,15,0.15,0.37,0.51,0.18,0.80,2.12,13,30,43,15,120,24,112,39,23,3.1,5.5,8.7,0,,,,bouwmja01
383,Jay Harrison,24,TOR,D,5,0,0.00,0.00,0.00,0.00,1.20,0.60,0,0,0,0,0,0,6,1,-5,0.0,-0.3,-0.4,0,,,,harrija01
384,Jay McClement,23,STL,C,81,12,0.10,0.35,0.44,0.14,0.68,1.28,8,28,36,12,48,4,60,19,3,1.2,1.3,2.5,0,,,,mccleja01
385,Jay McKee,29,STL,D,23,0,0.00,0.00,0.00,0.00,0.52,0.83,0,0,0,0,15,1,34,11,-9,-0.5,0.2,-0.3,0,,,,mckeeja01
