,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Possession Quality,Possession Quality,Possession Quality,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
240,Dante Fabbro,22,NSH,D,40,4,0.05,0.25,0.30,0.10,0.58,1.48,3,15,18,6,25,2,34,9,-1,27.6,28.8,-1.2,0.6,1.6,2.2,0,,,,fabbrda01
241,Danton Heinen,25,ANA,C/LW,43,6,0.16,0.16,0.33,0.14,0.00,1.77,11,10,21,9,19,1,30,3,-9,18.2,24.5,-6.3,0.4,0.5,0.9,0,,,,heineda01
242,Darcy Kuemper,30,ARI,G,27,0,0.00,0.00,0.00,0.00,0.15,0.00,0,0,0,0,57,20,66,15,0,44.9,45.4,,0.0,0.0,4.1,0,,,,kuempda01
243,Darnell Nurse,25,EDM,D,56,14,0.29,0.36,0.64,0.25,1.02,2.75,24,30,54,21,95,12,77,17,27,61.7,57.1,4.6,3.6,5.3,8.9,0,,,,nurseda01
244,Darren Helm,34,DET,C/LW,47,3,0.06,0.11,0.17,0.06,0.21,1.77,5,7,12,5,17,0,29,11,-3,18.7,22.1,-3.4,-0.8,0.8,0.0,0,,,,helmda01
245,David Backes,36,ANA,C,15,2,0.20,0.07,0.27,0.13,0.27,2.00,5,1,6,3,6,0,13,2,-4,5.6,6.3,-0.7,0.2,0.1,0.3,0,,,,backeda01
246,David Farrance,21,NSH,D,2,0,0.00,0.00,0.00,0.00,0.00,1.50,0,0,0,0,3,0,0,0,3,1.3,1.1,0.1,0.0,0.3,0.3,0,,,,farrada01
247,David Gustafsson,20,WPG,C,4,0,0.00,0.00,0.00,0.00,0.00,0.25,0,0,0,0,0,0,1,0,-1,0.8,1.2,-0.4,-0.1,0.0,-0.1,0,,,,gustada01
248,David Kämpf,26,CHI,C,56,4,0.02,0.20,0.21,0.06,0.36,1.13,2,16,18,5,23,2,38,16,-3,24.8,27.3,-2.5,-1.0,0.8,-0.1,0,,,,kampfda01
249,David Kaše,24,PHI,RW,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.3,-0.3,0.0,0.0,0.0,0,,,,kaseda01
250,David Krejčí,34,BOS,C,51,14,0.16,0.71,0.86,0.27,0.31,1.63,12,54,66,21,59,25,17,0,16,31.2,17.5,13.7,2.9,1.8,4.7,0,,,,krejcda01
251,David Pastrňák,24,BOS,RW,48,18,0.42,0.58,1.00,0.38,0.50,3.67,30,42,72,28,64,18,36,0,10,33.5,22.5,11.0,4.5,1.5,6.0,3,2,1,66.7,pastrda01
252,David Perron,32,STL,LW,56,21,0.34,0.70,1.04,0.37,0.39,2.70,29,58,87,32,70,26,38,1,6,31.7,30.2,1.5,5.0,1.3,6.3,5,2,3,40.0,perroda01
253,David Rittich,28,TOT,G,19,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,38,6,46,10,0,30.5,27.6,,0.0,0.0,2.4,0,,,,rittida01
253,David Rittich,28,CGY,G,15,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,29,5,36,7,0,21.4,22.9,,0.0,0.0,2.0,0,,,,rittida01
253,David Rittich,28,TOR,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,9,1,10,3,0,9.2,4.7,,0.0,0.0,0.3,0,,,,rittida01
254,David Savard,30,TOT,D,54,2,0.02,0.09,0.11,0.03,0.44,1.28,2,7,9,3,26,0,66,15,-27,30.0,36.1,-6.1,-0.6,0.4,-0.2,0,,,,savarda01
254,David Savard,30,CBJ,D,40,2,0.03,0.13,0.15,0.05,0.60,1.20,2,7,9,3,22,0,52,12,-19,19.1,25.1,-6.0,-0.2,0.5,0.2,0,,,,savarda01
254,David Savard,30,TBL,D,14,0,0.00,0.00,0.00,0.00,0.00,1.50,0,0,0,0,4,0,14,3,-8,10.9,11.0,-0.1,-0.3,0.0,-0.4,0,,,,savarda01
255,Dean Kukan,27,CBJ,D,35,2,0.03,0.11,0.14,0.05,0.29,0.83,2,6,8,3,17,0,19,0,-3,17.3,19.1,-1.8,0.0,1.0,1.0,0,,,,kukande01
256,Denis Gurianov,23,DAL,RW,55,11,0.22,0.33,0.55,0.21,0.38,2.36,18,27,45,17,48,17,30,0,0,31.5,25.8,5.6,1.9,1.0,3.0,2,1,1,50.0,guriade01
257,Dennis Cholowski,22,DET,D,16,1,0.06,0.13,0.19,0.07,0.25,0.63,2,3,5,2,7,0,7,0,-1,7.5,10.6,-3.1,0.1,0.6,0.7,0,,,,cholode01
258,Dennis Gilbert,24,COL,D,3,0,0.00,0.00,0.00,0.00,1.67,0.00,0,0,0,0,0,0,0,0,0,0.7,0.2,0.5,0.0,0.0,0.0,0,,,,gilbede01
259,Derek Forbort,28,WPG,D,56,4,0.04,0.18,0.21,0.07,0.63,1.20,3,15,18,6,45,0,60,15,1,35.5,41.0,-5.5,0.0,2.6,2.6,0,,,,forbode01
260,Derek Grant,30,ANA,C,46,6,0.13,0.20,0.33,0.13,0.54,1.43,9,13,22,8,23,0,39,11,-4,13.6,23.9,-10.3,0.4,0.7,1.1,0,,,,grantde01
261,Derek Ryan,34,CGY,C,43,4,0.05,0.26,0.30,0.09,0.37,0.86,3,17,20,6,18,0,19,7,6,17.6,10.1,7.4,0.1,0.8,1.0,0,,,,ryande01
262,Derek Stepan,30,OTT,C,20,2,0.05,0.25,0.30,0.10,0.40,2.20,2,7,9,3,12,3,21,5,-6,10.1,10.3,-0.3,-0.1,0.1,0.0,0,,,,stepade01
263,Derick Brassard,33,ARI,C,53,8,0.15,0.23,0.38,0.14,0.23,1.26,12,18,30,11,38,16,31,0,-10,19.4,22.7,-3.3,0.7,0.7,1.4,0,,,,brassde01
264,Devan Dubnyk,34,TOT,G,22,0,0.00,0.00,0.00,0.00,0.09,0.00,0,0,0,0,57,13,63,14,0,42.4,38.7,,0.0,0.0,2.7,0,,,,dubnyde01
264,Devan Dubnyk,34,SJS,G,17,0,0.00,0.00,0.00,0.00,0.12,0.00,0,0,0,0,40,9,47,8,0,30.5,27.8,,0.0,0.0,2.2,0,,,,dubnyde01
264,Devan Dubnyk,34,COL,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,17,4,16,6,0,11.9,10.9,,0.0,0.0,0.5,0,,,,dubnyde01
265,Devin Shore,26,EDM,C,38,4,0.13,0.11,0.24,0.10,0.16,0.71,8,6,14,6,14,1,19,4,-4,9.9,13.2,-3.3,0.3,0.3,0.6,0,,,,shorede01
266,Devon Toews,26,COL,D,53,11,0.17,0.42,0.58,0.20,0.30,2.28,14,33,47,17,73,7,54,16,29,50.3,29.9,20.4,2.4,4.7,7.2,0,,,,toewsde01
267,Dillon Dubé,22,CGY,C,51,9,0.22,0.22,0.43,0.17,0.39,1.65,17,17,34,14,33,4,30,0,-1,25.8,22.1,3.6,1.4,0.8,2.2,0,,,,dubedi01
268,Dmitry Kulikov,30,TOT,D,48,1,0.00,0.08,0.08,0.02,0.58,1.06,0,6,6,2,29,0,49,15,-3,31.6,27.6,4.0,-0.7,1.6,0.9,0,,,,kulikdm01
268,Dmitry Kulikov,30,NJD,D,38,1,0.00,0.05,0.05,0.01,0.68,1.13,0,3,3,1,22,0,43,15,-4,24.1,22.5,1.6,-0.7,1.2,0.5,0,,,,kulikdm01
268,Dmitry Kulikov,30,EDM,D,10,1,0.00,0.20,0.20,0.05,0.20,0.80,0,3,3,1,7,0,6,0,1,7.5,5.1,2.5,0.0,0.5,0.5,0,,,,kulikdm01
269,Dmitry Orlov,29,WSH,D,51,8,0.16,0.27,0.43,0.16,0.39,1.63,12,21,33,12,57,3,39,2,16,39.2,33.5,5.7,1.9,3.0,4.9,0,,,,orlovdm01
270,Dmytro Timashov,24,NYI,LW,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,2,0,-2,0.0,0.4,-0.4,0.0,-0.1,-0.1,0,,,,timasdm01
271,Dominic Toninato,26,WPG,C,2,0,0.00,0.50,0.50,0.14,0.00,1.00,0,1,1,0,1,0,1,0,0,1.2,1.5,-0.3,0.0,0.0,0.1,0,,,,tonindo01
272,Dominik Kahun,25,EDM,C,48,6,0.19,0.13,0.31,0.13,0.04,1.44,14,9,23,10,24,1,26,0,-3,24.2,26.5,-2.4,0.7,0.6,1.3,0,,,,kahundo01
273,Dominik Kubalík,25,CHI,LW,56,15,0.30,0.38,0.68,0.27,0.32,2.79,26,31,57,23,50,18,35,0,-3,30.8,30.9,-0.1,3.3,0.9,4.2,1,0,1,0.0,kubaldo01
274,Dominik Simon,26,CGY,C,11,0,0.00,0.00,0.00,0.00,0.00,0.36,0,0,0,0,4,0,3,0,0,4.1,3.9,0.2,-0.3,0.1,-0.2,0,,,,simondo01
275,Dougie Hamilton,27,CAR,D,55,14,0.18,0.58,0.76,0.25,0.64,3.27,15,48,63,21,90,31,48,9,20,45.8,40.5,5.2,3.8,4.4,8.2,6,3,3,50.0,hamildo01
276,Drake Batherson,22,OTT,C,56,14,0.30,0.30,0.61,0.25,0.14,1.98,26,25,51,21,45,18,46,0,-17,31.9,32.1,-0.2,2.8,0.4,3.2,2,1,1,50.0,bathedr01
277,Drake Caggiula,26,TOT,LW,38,4,0.08,0.18,0.26,0.09,0.50,1.21,5,10,15,5,18,1,27,4,-6,16.6,20.5,-3.8,0.0,0.4,0.4,0,,,,caggidr01
277,Drake Caggiula,26,ARI,LW,27,2,0.04,0.22,0.26,0.08,0.56,1.15,2,9,11,4,14,1,16,2,-1,11.2,15.6,-4.4,-0.1,0.4,0.3,0,,,,caggidr01
277,Drake Caggiula,26,BUF,LW,11,1,0.18,0.09,0.27,0.13,0.36,1.36,3,1,4,2,4,0,11,2,-5,5.5,4.9,0.6,0.1,0.0,0.1,0,,,,caggidr01
278,Drake Rymsha,22,LAK,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,0,0,1,0.2,1.0,-0.8,0.0,0.1,0.0,0,,,,rymshdr01
279,Drew Doughty,31,LAK,D,56,11,0.14,0.46,0.61,0.20,0.46,1.80,12,39,51,17,69,27,68,13,-14,43.4,42.9,0.5,2.6,2.9,5.5,0,,,,doughdr01
280,Drew O'Connor,22,PIT,F,10,0,0.00,0.10,0.10,0.03,0.20,0.80,0,1,1,0,1,0,3,0,-2,1.6,2.3,-0.7,-0.1,0.0,-0.2,0,,,,oconndr01
281,Drew Shore,30,CAR,C,4,0,0.00,0.00,0.00,0.00,0.50,0.75,0,0,0,0,0,0,1,0,-1,0.8,2.3,-1.4,-0.1,0.0,-0.1,0,,,,shoredr01
282,Dryden Hunt,25,ARI,LW,26,3,0.12,0.19,0.31,0.11,0.15,1.50,5,7,12,5,8,0,15,0,-6,12.2,11.9,0.2,0.3,0.2,0.5,0,,,,huntdr01
283,Duncan Keith,37,CHI,D,54,5,0.07,0.20,0.28,0.10,0.56,2.04,6,16,22,8,62,14,83,23,-13,42.3,52.2,-9.9,0.4,1.7,2.1,0,,,,keithdu01
284,Dustin Brown,36,LAK,RW,49,13,0.35,0.29,0.63,0.27,0.37,2.63,26,21,47,20,58,26,35,0,-3,26.7,27.8,-1.1,2.6,1.1,3.7,0,,,,browndu01
285,Dustin Tokarski,31,BUF,G,13,0,0.00,0.08,0.08,0.02,0.00,0.00,0,1,1,0,23,3,43,8,0,21.6,27.1,,0.0,0.0,2.4,0,,,,tokardu01
286,Dylan Coghlan,22,VEG,D,29,2,0.10,0.10,0.21,0.08,0.07,1.07,5,4,9,4,15,1,16,0,-3,15.0,16.5,-1.5,0.5,0.5,1.0,0,,,,coghldy01
287,Dylan Cozens,19,BUF,C,41,5,0.10,0.22,0.32,0.11,0.39,1.51,6,13,19,7,23,4,35,0,-15,17.8,24.2,-6.4,0.1,0.2,0.4,1,0,1,0.0,cozendy01
288,Dylan DeMelo,27,WPG,D,52,2,0.00,0.17,0.17,0.05,0.38,0.85,0,13,13,4,38,0,37,12,10,29.0,26.9,2.1,-0.1,2.7,2.6,0,,,,demeldy01
289,Dylan Gambrell,24,SJS,C,49,5,0.10,0.14,0.24,0.10,0.27,0.98,8,10,18,7,24,1,54,15,-18,23.7,28.5,-4.8,-0.4,0.2,-0.2,0,,,,gambrdy01
290,Dylan Larkin,24,DET,C,44,9,0.20,0.32,0.52,0.20,0.77,3.05,14,21,35,13,35,10,43,5,-14,30.8,30.2,0.6,0.8,0.6,1.4,3,2,1,66.7,larkidy01
291,Dylan Sikura,25,VEG,C,6,1,0.33,0.00,0.33,0.18,0.00,1.33,3,0,3,2,2,0,2,0,0,2.4,1.5,0.9,0.2,0.1,0.3,0,,,,sikurdy01
292,Dylan Strome,23,CHI,C,40,7,0.23,0.20,0.43,0.18,0.35,1.78,14,12,26,11,31,13,33,1,-16,21.5,22.6,-1.1,1.0,0.1,1.1,1,0,1,0.0,stromdy01
293,Eeli Tolvanen,21,NSH,RW,40,9,0.28,0.28,0.55,0.23,0.10,1.63,17,16,33,14,29,16,23,0,-10,15.0,19.2,-4.2,1.9,0.3,2.2,1,0,1,0.0,tolvaee01
294,Eetu Luostarinen,22,FLA,C,44,3,0.07,0.11,0.18,0.07,0.27,0.77,5,7,12,5,14,0,33,9,-11,15.4,18.3,-2.9,-0.5,0.1,-0.4,0,,,,luostee01
295,Elias Lindholm,26,CGY,C,56,18,0.34,0.50,0.84,0.32,0.39,2.32,29,43,72,28,69,23,55,18,10,32.4,29.0,3.4,3.6,1.7,5.4,0,,,,lindhel01
296,Elias Pettersson,22,VAN,C,26,9,0.38,0.42,0.81,0.34,0.23,2.42,15,17,32,13,39,13,26,1,0,16.5,16.4,0.0,2.0,0.6,2.6,1,0,1,0.0,petteel01
297,Elvis Merzļikins,26,CBJ,G,28,0,0.00,0.04,0.04,0.01,0.00,0.00,0,1,1,0,52,5,68,8,0,42.6,51.6,,0.0,0.0,5.6,0,,,,merzlel01
298,Emil Bemström,21,CBJ,C,20,2,0.15,0.10,0.25,0.11,0.00,1.40,5,3,8,4,9,2,5,0,2,8.2,6.5,1.6,0.1,0.4,0.5,0,,,,bemstem01
299,Eric Comrie,25,NJD,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,4,0,3,2,,3.6,1.9,,0.0,0.0,0.2,0,,,,comrier01
300,Eric Robinson,25,CBJ,LW,56,7,0.14,0.18,0.32,0.12,0.07,1.34,12,15,27,11,27,0,27,6,6,20.6,23.7,-3.1,0.7,1.1,1.8,0,,,,robiner01
301,Eric Staal,36,TOT,C,53,5,0.09,0.15,0.25,0.09,0.19,1.55,8,11,19,7,16,6,41,0,-30,22.4,31.7,-9.3,-0.3,-0.2,-0.5,0,,,,staaler01
301,Eric Staal,36,BUF,C,32,4,0.09,0.22,0.31,0.11,0.25,1.84,5,10,15,5,13,5,28,0,-20,15.1,20.4,-5.4,0.0,-0.1,-0.1,0,,,,staaler01
301,Eric Staal,36,MTL,C,21,1,0.10,0.05,0.14,0.07,0.10,1.10,3,1,4,2,3,1,13,0,-10,7.3,11.3,-3.9,-0.3,-0.1,-0.3,0,,,,staaler01
302,Erik Brännström,21,OTT,D,30,4,0.07,0.37,0.43,0.14,0.83,1.40,3,16,19,6,29,4,24,2,3,14.3,19.8,-5.5,1.0,1.2,2.2,0,,,,branner01
303,Erik Černák,23,TBL,D,46,6,0.11,0.28,0.39,0.14,0.83,1.85,8,19,27,10,42,0,43,11,8,30.5,26.0,4.5,1.3,2.6,3.9,0,,,,cernaer01
304,Erik Gudbranson,29,TOT,D,45,1,0.02,0.07,0.09,0.03,1.31,1.29,2,4,6,2,26,0,54,16,-12,24.9,33.0,-8.0,-0.5,0.7,0.3,0,,,,gudbrer01
304,Erik Gudbranson,29,OTT,D,36,1,0.03,0.06,0.08,0.03,1.31,1.47,2,3,5,2,22,0,51,16,-13,19.4,26.5,-7.1,-0.4,0.3,-0.1,0,,,,gudbrer01
304,Erik Gudbranson,29,NSH,D,9,0,0.00,0.11,0.11,0.03,1.33,0.56,0,1,1,0,4,0,3,0,1,5.5,6.4,-0.9,-0.1,0.4,0.3,0,,,,gudbrer01
305,Erik Gustafsson,28,TOT,D,29,3,0.03,0.38,0.41,0.12,0.00,1.14,2,16,18,5,26,6,21,1,-1,13.8,14.3,-0.5,0.7,0.9,1.6,0,,,,gustaer02
305,Erik Gustafsson,28,PHI,D,24,3,0.04,0.38,0.42,0.12,0.00,1.04,2,13,15,5,22,4,20,1,-2,11.6,13.4,-1.8,0.6,0.7,1.3,0,,,,gustaer02
305,Erik Gustafsson,28,MTL,D,5,1,0.00,0.40,0.40,0.11,0.00,1.60,0,3,3,1,4,2,1,0,1,2.1,0.9,1.3,0.1,0.2,0.3,0,,,,gustaer02
306,Erik Haula,29,NSH,LW,51,8,0.18,0.24,0.41,0.16,0.27,1.67,14,18,32,13,33,3,41,14,4,24.1,28.5,-4.4,0.9,1.1,2.0,0,,,,haulaer01
307,Erik Johnson,32,COL,D,4,0,0.00,0.25,0.25,0.07,0.50,1.25,0,1,1,0,3,0,1,0,2,2.3,1.5,0.8,0.0,0.3,0.3,0,,,,johnser01
308,Erik Karlsson,30,SJS,D,52,8,0.15,0.27,0.42,0.16,0.35,2.12,12,21,33,12,57,13,70,8,-18,47.0,46.0,1.0,1.7,1.2,2.9,1,1,0,100.0,karlser01
309,Esa Lindell,26,DAL,D,56,6,0.09,0.20,0.29,0.10,0.34,1.79,8,16,24,9,54,4,61,24,11,37.5,35.1,2.4,0.6,4.0,4.6,0,,,,lindees01
310,Ethan Bear,23,EDM,D,43,3,0.05,0.14,0.19,0.06,0.33,1.23,3,9,12,4,30,1,39,11,-1,29.2,23.8,5.4,0.1,1.6,1.7,0,,,,bearet01
311,Evan Bouchard,21,EDM,D,14,2,0.14,0.21,0.36,0.13,0.14,2.71,3,4,7,3,7,1,8,0,-2,7.4,7.5,-0.1,0.5,0.3,0.8,0,,,,bouchev01
312,Evan Rodrigues,27,PIT,C,35,6,0.20,0.20,0.40,0.16,0.17,1.86,11,10,21,9,20,4,21,2,-3,16.6,18.7,-2.1,0.8,0.3,1.1,0,,,,rodriev01
313,Evander Kane,29,SJS,LW,56,20,0.39,0.48,0.88,0.35,0.75,3.46,33,40,73,29,68,14,65,9,-1,40.6,36.7,3.9,4.4,1.2,5.6,1,0,1,0.0,kaneev01
314,Evgeni Malkin,34,PIT,C,33,10,0.24,0.61,0.85,0.29,0.73,2.18,12,30,42,15,37,15,26,0,-4,16.1,20.7,-4.7,2.1,0.3,2.4,1,0,1,0.0,malkiev01
315,Evgenii Dadonov,31,OTT,RW,55,9,0.24,0.13,0.36,0.17,0.07,1.62,20,10,30,14,39,11,37,0,-9,25.2,27.3,-2.1,1.1,0.6,1.7,0,,,,dadonev01
316,Evgeny Kuznetsov,28,WSH,C,41,10,0.22,0.49,0.71,0.25,0.44,1.90,14,30,44,16,52,15,30,0,7,22.8,22.9,-0.1,2.1,1.0,3.1,2,1,1,50.0,kuzneev01
317,Evgeny Svechnikov,24,DET,LW,21,3,0.14,0.24,0.38,0.14,0.48,1.00,5,7,12,5,9,2,10,0,-3,7.8,9.5,-1.7,0.5,0.2,0.7,3,0,3,0.0,svechev01
318,Filip Chlapík,23,OTT,C,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,1,0,0,0,1,0.6,0.1,0.5,0.0,0.0,0.0,0,,,,chlapfi01
319,Filip Chytil,21,NYR,C,42,8,0.19,0.33,0.52,0.19,0.24,1.81,12,21,33,12,27,0,18,0,9,18.9,21.2,-2.3,1.5,1.0,2.5,0,,,,chytifi01
320,Filip Forsberg,26,NSH,C,39,12,0.31,0.51,0.82,0.31,0.41,3.31,18,30,48,18,39,18,31,1,-9,22.0,22.2,-0.1,2.7,0.5,3.2,3,1,2,33.3,forsbfi01
321,Filip Gustavsson,22,OTT,G,9,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,20,2,17,3,0,11.0,14.8,,0.0,0.0,2.2,0,,,,gustafi01
322,Filip Hronek,23,DET,D,56,8,0.04,0.43,0.46,0.14,0.29,2.04,3,36,39,11,49,14,64,12,-18,38.3,40.8,-2.5,1.3,1.9,3.2,2,0,2,0.0,hronefi01
323,Filip Zadina,21,DET,RW,49,7,0.12,0.27,0.39,0.14,0.00,1.98,9,19,28,10,33,9,27,0,-4,25.2,32.5,-7.3,0.3,0.9,1.2,3,1,2,33.3,zadinfi01
324,Frank Vatrano,26,FLA,LW,56,12,0.32,0.14,0.46,0.22,0.46,2.82,27,12,39,18,38,8,24,1,8,26.9,24.5,2.4,2.3,1.1,3.4,3,0,3,0.0,vatrafr01
325,Frans Nielsen,36,DET,C,29,2,0.03,0.17,0.21,0.07,0.00,0.83,2,7,9,3,9,0,17,5,-3,10.1,10.3,-0.3,-0.3,0.3,0.1,1,0,1,0.0,nielsfr01
326,Frédéric Allard,23,NSH,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,2,0,-2,0.5,0.4,0.0,0.0,-0.1,-0.1,0,,,,allarfr01
327,Frédérick Gaudreau,27,PIT,C,19,3,0.11,0.42,0.53,0.17,0.11,1.05,3,12,15,5,16,0,11,5,10,9.0,7.5,1.4,0.5,0.6,1.1,0,,,,gaudrfr01
328,Frederik Andersen,31,TOR,G,24,0,0.00,0.04,0.04,0.01,0.00,0.00,0,1,1,0,81,21,70,18,0,54.4,44.7,,0.0,0.0,3.0,0,,,,anderfr01
329,Frederik Gauthier,25,ARI,C,2,0,0.00,0.00,0.00,0.00,1.00,0.50,0,0,0,0,0,0,0,0,0,0.3,0.9,-0.6,0.0,0.0,0.0,0,,,,gauthfr01
330,Fredrik Claesson,28,TOT,D,6,0,0.00,0.00,0.00,0.00,2.00,0.67,0,0,0,0,2,0,3,1,0,3.1,3.2,-0.1,-0.1,0.2,0.1,0,,,,claesfr01
330,Fredrik Claesson,28,SJS,D,4,0,0.00,0.00,0.00,0.00,0.00,0.75,0,0,0,0,2,0,2,1,1,2.8,2.1,0.7,-0.1,0.2,0.1,0,,,,claesfr01
330,Fredrik Claesson,28,TBL,D,2,0,0.00,0.00,0.00,0.00,6.00,0.50,0,0,0,0,0,0,1,0,-1,0.3,1.1,-0.8,0.0,0.0,-0.1,0,,,,claesfr01
331,Fredrik Händemark,27,SJS,C,8,1,0.13,0.00,0.13,0.07,0.25,0.63,2,0,2,1,1,0,5,0,-3,3.4,2.9,0.5,0.0,0.0,0.0,0,,,,handefr01
332,Gabriel Carlsson,24,CBJ,D,14,1,0.07,0.21,0.29,0.09,0.29,1.00,2,4,6,2,7,1,13,1,-6,5.1,7.1,-2.0,0.3,0.0,0.3,0,,,,carlsga01
333,Gabriel Landeskog,28,COL,LW,54,19,0.37,0.59,0.96,0.35,0.63,2.87,30,48,78,29,91,36,41,0,14,40.9,25.5,15.4,4.3,1.7,5.9,0,,,,landega01
334,Gabriel Vilardi,21,LAK,C,54,9,0.19,0.24,0.43,0.17,0.11,1.20,15,19,34,13,29,5,33,1,-8,25.6,28.2,-2.6,1.2,0.8,2.0,2,1,1,50.0,vilarga01
335,Gaetan Haas,29,EDM,F,34,1,0.06,0.03,0.09,0.04,0.29,0.71,3,1,4,2,6,0,14,4,-6,6.2,9.6,-3.4,-0.6,0.2,-0.4,0,,,,haasga01
336,Garnet Hathaway,29,WSH,RW,56,7,0.11,0.21,0.32,0.12,1.18,1.11,9,18,27,10,31,0,28,5,7,24.9,24.3,0.6,0.6,1.0,1.6,0,,,,hathaga01
337,Garrett Pilon,22,WSH,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.2,0.1,0.1,0.0,0.0,0.0,0,,,,pilonga01
338,Gavin Bayreuther,26,CBJ,D,9,1,0.11,0.00,0.11,0.06,0.78,1.78,2,0,2,1,3,0,4,0,-1,4.9,5.4,-0.5,0.0,0.3,0.3,0,,,,bayrega01
339,Gemel Smith,26,TBL,C,5,1,0.00,0.60,0.60,0.16,2.20,0.00,0,4,4,1,4,0,2,0,3,1.7,2.0,-0.3,0.2,0.2,0.3,0,,,,smithge02
340,Gerald Mayhew,28,MIN,F,4,0,0.00,0.25,0.25,0.07,0.00,1.25,0,1,1,0,3,1,1,0,1,1.4,0.9,0.5,0.0,0.1,0.1,0,,,,mayhege01
341,Givani Smith,22,DET,RW,16,1,0.06,0.19,0.25,0.09,1.31,1.25,2,4,6,2,5,0,10,0,-5,6.5,6.5,0.0,0.0,0.0,0.1,0,,,,smithgi01
342,Glenn Gawdin,23,CGY,C,7,0,0.00,0.14,0.14,0.04,0.00,0.14,0,2,2,1,1,0,2,0,-1,1.4,1.5,-0.1,0.0,0.0,0.0,0,,,,gawdigl01
343,Greg McKegg,28,BOS,C,5,1,0.20,0.00,0.20,0.11,0.40,0.80,2,0,2,1,1,0,3,0,-3,1.2,2.2,-1.0,0.1,-0.1,0.0,0,,,,mckeggr01
344,Greg Pateryn,30,TOT,D,13,1,0.00,0.23,0.23,0.06,0.46,1.00,0,4,4,1,5,0,8,3,0,6.0,5.5,0.5,0.1,0.3,0.4,0,,,,patergr01
344,Greg Pateryn,30,COL,D,8,0,0.00,0.00,0.00,0.00,0.50,1.13,0,0,0,0,2,0,6,2,-2,3.4,3.7,-0.3,-0.1,0.1,-0.1,0,,,,patergr01
344,Greg Pateryn,30,MIN,D,3,1,0.00,0.67,0.67,0.18,0.00,0.33,0,3,3,1,1,0,1,1,1,1.2,0.9,0.3,0.2,0.1,0.3,0,,,,patergr01
344,Greg Pateryn,30,SJS,D,2,0,0.00,0.50,0.50,0.14,1.00,1.50,0,1,1,0,2,0,1,0,1,1.4,0.9,0.5,0.1,0.1,0.2,0,,,,patergr01
345,Grigori Denisenko,20,FLA,LW,7,1,0.00,0.57,0.57,0.16,0.29,0.86,0,6,6,2,6,0,5,0,1,2.9,2.3,0.7,0.2,0.1,0.3,0,,,,denisgr01
346,Guillaume Brisebois,23,VAN,D,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,1.7,-1.7,0.0,0.0,0.0,0,,,,brisegu01
347,Gustav Forsling,24,FLA,D,43,6,0.12,0.28,0.40,0.14,0.19,2.19,8,18,26,9,46,5,41,17,17,35.5,26.3,9.3,1.3,2.9,4.1,0,,,,forslgu02
348,Gustav Lindström,22,DET,D,13,1,0.00,0.23,0.23,0.06,0.00,0.62,0,4,4,1,8,0,7,0,1,5.8,7.0,-1.2,0.1,0.6,0.7,0,,,,lindsgu01
349,Hampus Lindholm,27,ANA,D,18,2,0.11,0.22,0.33,0.12,0.89,1.61,3,6,9,3,13,1,15,2,-1,12.9,10.6,2.4,0.4,0.9,1.3,0,,,,lindhha01
350,Haydn Fleury,24,TOT,D,47,2,0.06,0.02,0.09,0.04,0.17,1.32,5,1,6,3,16,0,32,4,-12,23.2,23.7,-0.5,-0.1,0.8,0.6,0,,,,fleurha01
350,Haydn Fleury,24,CAR,D,35,1,0.03,0.00,0.03,0.02,0.17,1.37,2,0,2,1,12,0,20,2,-6,16.8,16.5,0.3,-0.4,0.6,0.2,0,,,,fleurha01
350,Haydn Fleury,24,ANA,D,12,1,0.17,0.08,0.25,0.12,0.17,1.17,3,1,4,2,4,0,12,2,-6,6.3,7.2,-0.8,0.2,0.1,0.4,0,,,,fleurha01
351,Henri Jokiharju,21,BUF,D,46,3,0.07,0.11,0.17,0.07,0.09,1.09,5,7,12,5,27,1,44,5,-11,28.2,30.0,-1.8,0.1,1.5,1.6,0,,,,jokihhe01
