,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
525,Kyle Quincey,25,COL,D,21,0,0.00,0.05,0.05,0.01,0.86,1.86,0,1,1,0,18,3,26,6,-5,-0.4,0.3,0.0,0,,,,quincky01
526,Kyle Turris,21,PHX,C,65,10,0.17,0.22,0.38,0.15,0.25,1.78,12,15,27,11,38,5,33,0,0,1.9,0.6,2.5,4,1,3,25.0,turriky01
527,Kyle Wellwood,27,SJS,C,35,5,0.14,0.23,0.37,0.14,0.00,1.43,5,9,14,5,19,3,6,0,10,0.6,0.9,1.5,2,0,2,0.0,wellwky01
528,Kyle Wilson,26,CBJ,C,32,4,0.13,0.22,0.34,0.12,0.38,1.19,4,7,11,4,14,0,18,1,-3,0.6,0.2,0.9,5,2,3,40.0,wilsoky01
529,Ladislav Šmíd,24,EDM,D,78,3,0.00,0.13,0.13,0.03,1.09,0.62,0,11,11,3,54,6,87,29,-10,-0.8,2.5,1.8,0,,,,smidla01
530,Lance Bouma,20,CGY,C,16,0,0.00,0.06,0.06,0.02,0.13,0.56,0,1,1,0,2,0,3,0,-1,-0.2,0.1,-0.1,0,,,,boumala01
531,Lars Eller,21,MTL,C,77,6,0.09,0.13,0.22,0.08,0.62,1.03,8,11,19,7,28,0,33,1,-4,0.2,0.9,1.1,0,,,,ellerla01
532,Lauri Korpikoski,24,PHX,LW,79,16,0.24,0.27,0.51,0.20,0.25,1.30,21,22,43,17,59,4,66,28,17,3.0,1.8,4.8,4,0,4,0.0,korpila01
533,Lee Stempniak,27,PHX,RW,82,15,0.23,0.23,0.46,0.19,0.23,2.43,21,20,41,17,53,10,40,1,4,2.7,1.2,4.0,4,1,3,25.0,stemple01
534,Lee Sweatt,25,VAN,D,3,1,0.33,0.33,0.67,0.27,0.67,1.33,1,1,2,1,4,0,0,0,4,0.3,0.4,0.7,0,,,,sweatle01
535,Liam Reddox,25,EDM,LW,44,3,0.02,0.20,0.23,0.07,0.45,1.93,1,10,11,3,14,0,39,17,-8,-0.7,0.4,-0.3,0,,,,reddoli01
536,Linus Klasen,24,NSH,LW,4,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,3,0,-3,-0.1,-0.1,-0.2,0,,,,klaseli01
537,Linus Omark,23,EDM,LW,51,9,0.10,0.43,0.53,0.17,0.51,1.49,5,23,28,9,29,9,36,0,-16,1.2,0.2,1.4,5,2,3,40.0,omarkli01
538,Logan Couture,21,SJS,C,79,23,0.41,0.30,0.71,0.30,0.52,3.20,35,26,61,26,70,21,40,9,18,5.6,2.3,7.8,8,2,6,25.0,coutulo01
539,Loui Eriksson,25,DAL,LW,79,27,0.34,0.58,0.92,0.34,0.10,2.27,30,49,79,30,95,35,57,7,10,6.4,2.3,8.8,5,1,4,20.0,erikslo01
540,Ľubomír Višňovský,34,ANA,D,81,23,0.22,0.62,0.84,0.28,0.30,1.88,20,54,74,26,146,55,76,3,18,7.0,5.8,12.8,1,0,1,0.0,visnolu01
541,Luca Caputi,22,TOR,LW,7,0,0.00,0.00,0.00,0.00,0.57,1.14,0,0,0,0,0,0,2,0,-2,-0.2,0.0,-0.2,0,,,,caputlu01
542,Luca Sbisa,21,ANA,D,68,3,0.03,0.13,0.16,0.05,0.63,1.12,2,10,12,4,36,6,51,10,-11,0.1,1.6,1.6,0,,,,sbisalu01
543,Luke Adam,20,BUF,LW,19,2,0.16,0.05,0.21,0.10,0.63,1.63,3,1,4,2,7,3,10,0,-6,0.2,0.0,0.1,0,,,,adamlu01
544,Luke Schenn,21,TOR,D,82,7,0.06,0.21,0.27,0.09,0.41,1.56,5,18,23,8,66,3,104,34,-7,0.9,3.4,4.2,0,,,,schenlu01
545,Magnus Pääjärvi,19,EDM,LW,80,13,0.19,0.24,0.43,0.16,0.20,2.25,17,20,37,15,53,14,52,0,-13,1.8,0.8,2.6,2,0,2,0.0,paajama01
546,Maksim Mayorov,21,CBJ,LW,5,1,0.20,0.00,0.20,0.11,0.00,0.60,1,0,1,1,1,0,1,0,0,0.1,0.0,0.1,2,1,1,50.0,mayorma01
547,Manny Malhotra,30,VAN,C,72,11,0.15,0.26,0.42,0.15,0.31,1.54,12,20,32,12,44,8,44,17,9,1.1,1.6,2.7,0,,,,malhoma01
548,Marc Methot,25,CBJ,D,74,4,0.00,0.20,0.20,0.05,0.78,0.78,0,16,16,4,53,1,85,35,2,-0.1,3.1,3.0,0,,,,methoma01
549,Marc Pouliot,25,TBL,C,3,0,0.00,0.00,0.00,0.00,0.00,0.67,0,0,0,0,1,0,3,0,-2,-0.1,0.0,-0.1,1,0,1,0.0,poulima01
550,Marc Savard,33,BOS,C,25,3,0.08,0.32,0.40,0.13,1.16,2.00,2,9,11,4,18,7,18,0,-7,0.2,0.1,0.2,0,,,,savarma01
551,Marc Staal,24,NYR,D,77,10,0.09,0.29,0.38,0.13,0.65,1.51,8,23,31,11,84,19,80,23,8,1.7,5.3,6.9,1,0,1,0.0,staalma01
552,Marc-André Bergeron,30,TBL,D,23,3,0.09,0.26,0.35,0.12,0.35,1.61,2,6,8,3,19,11,18,0,-10,0.7,-0.1,0.6,0,,,,bergema02
553,Marc-André Fleury,26,PIT,G,65,0,0.00,0.02,0.02,0.00,0.15,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,11.4,0,,,,fleurma01
554,Marc-André Gragnani,23,BUF,LW,9,1,0.11,0.22,0.33,0.12,0.22,1.22,1,2,3,1,7,3,5,1,0,0.0,0.1,0.2,0,,,,gragnma01
555,Marc-Édouard Vlasic,23,SJS,D,80,6,0.05,0.18,0.23,0.07,0.23,1.45,4,15,19,6,70,4,81,29,14,0.4,4.5,5.0,0,,,,vlasima01
556,Marcel Goc,27,NSH,C,51,9,0.18,0.29,0.47,0.17,0.12,2.18,10,16,26,10,43,5,32,4,10,1.3,1.4,2.6,6,2,4,33.3,gocma01
557,Marcel Mueller,22,TOR,C,3,0,0.00,0.00,0.00,0.00,0.67,1.67,0,0,0,0,0,0,0,0,0,-0.1,0.0,-0.1,0,,,,muellma01
558,Marco Scandella,20,MIN,D,20,1,0.00,0.10,0.10,0.03,0.10,0.65,0,2,2,1,11,0,21,1,-9,-0.1,0.0,-0.2,0,,,,scandma01
559,Marco Sturm,32,TOT,LW,35,6,0.14,0.31,0.46,0.16,0.66,1.63,5,11,16,6,22,4,14,2,6,0.9,0.9,1.8,0,,,,sturmma01
559,Marco Sturm,32,WSH,LW,18,2,0.06,0.33,0.39,0.12,0.33,1.67,1,6,7,2,8,2,8,2,0,0.2,0.3,0.5,0,,,,sturmma01
559,Marco Sturm,32,LAK,LW,17,3,0.24,0.29,0.53,0.20,1.00,1.59,4,5,9,4,14,2,6,0,6,0.7,0.6,1.3,0,,,,sturmma01
560,Marcus Johansson,20,WSH,C,69,11,0.19,0.20,0.39,0.16,0.14,1.48,14,15,29,12,45,7,40,4,2,1.5,1.3,2.8,1,0,1,0.0,johanma03
561,Marcus Krüger,20,CHI,C,7,0,0.00,0.00,0.00,0.00,0.57,1.00,0,0,0,0,0,0,4,0,-4,-0.2,-0.1,-0.3,0,,,,krugema01
562,Marek Svatoš,28,TOT,RW,28,3,0.14,0.14,0.29,0.12,0.36,1.79,4,4,8,3,12,0,12,0,0,0.4,0.4,0.8,0,,,,svatoma01
562,Marek Svatoš,28,OTT,RW,19,2,0.16,0.11,0.26,0.12,0.42,1.74,3,2,5,2,7,0,8,0,-1,0.2,0.3,0.5,2,0,2,0.0,svatoma01
562,Marek Svatoš,28,NSH,RW,9,1,0.11,0.22,0.33,0.12,0.22,1.89,1,2,3,1,5,0,4,0,1,0.1,0.2,0.3,0,,,,svatoma01
563,Marek Židlický,33,MIN,D,46,8,0.15,0.37,0.52,0.18,0.65,1.15,8,18,26,9,46,18,53,19,-6,2.2,2.0,4.2,1,0,1,0.0,zidlima01
564,Marián Gáborík,28,NYR,RW,62,19,0.35,0.42,0.77,0.30,0.29,3.10,24,28,52,21,65,24,34,1,8,4.5,1.7,6.2,1,0,1,0.0,gaborma01
565,Marián Hossa,32,CHI,RW,65,22,0.38,0.49,0.88,0.34,0.49,3.15,28,34,62,25,76,29,53,15,9,5.3,1.7,7.0,2,0,2,0.0,hossama01
566,Mário Bližňák,23,VAN,C,4,1,0.25,0.00,0.25,0.13,0.00,0.25,1,0,1,1,2,0,1,0,1,0.1,0.1,0.2,0,,,,bliznma01
567,Mark Dekanich,24,NSH,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,dekanma01
568,Mark Eaton,33,NYI,D,34,1,0.00,0.09,0.09,0.02,0.24,0.85,0,3,3,1,20,0,38,16,-2,-0.5,1.3,0.8,0,,,,eatonma01
569,Mark Fayne,23,NJD,D,57,5,0.07,0.18,0.25,0.09,0.47,1.35,4,11,15,5,41,4,31,4,10,0.8,3.9,4.7,0,,,,faynema01
570,Mark Fistric,24,DAL,D,57,2,0.04,0.05,0.09,0.03,0.77,0.46,2,3,5,2,28,0,47,9,-10,-0.2,0.9,0.7,0,,,,fistrma01
571,Mark Fraser,24,NJD,D,26,1,0.00,0.08,0.08,0.02,1.12,0.62,0,2,2,1,12,0,13,3,2,-0.2,1.3,1.1,0,,,,frasema01
572,Mark Giordano,27,CGY,D,82,14,0.10,0.43,0.52,0.17,0.82,2.01,9,37,46,15,99,39,85,17,-8,3.4,3.0,6.4,0,,,,giordma01
573,Mark Katic,21,NYI,D,11,0,0.00,0.09,0.09,0.02,0.36,0.73,0,1,1,0,4,1,13,1,-9,-0.1,-0.4,-0.5,0,,,,katicma01
574,Mark Letestu,25,PIT,C,64,11,0.22,0.20,0.42,0.17,0.20,2.00,15,14,29,12,41,10,27,0,4,1.9,1.2,3.1,4,1,3,25.0,letesma01
575,Mark Mancari,25,BUF,RW,20,2,0.05,0.35,0.40,0.12,0.60,2.15,1,7,8,2,13,3,11,0,-1,0.3,0.2,0.5,0,,,,mancama01
576,Mark Olver,23,COL,C,18,3,0.11,0.39,0.50,0.17,1.00,1.39,2,7,9,3,10,1,11,0,-2,0.6,0.1,0.7,0,,,,olverma01
577,Mark Parrish,33,BUF,RW,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,0,3,0,-2,-0.1,-0.1,-0.1,0,,,,parrima01
578,Mark Recchi,42,BOS,RW,81,17,0.17,0.42,0.59,0.21,0.43,1.63,15,36,51,18,80,24,47,4,13,3.1,1.7,4.8,0,,,,recchma01
579,Mark Stuart,26,TOT,D,54,2,0.04,0.07,0.11,0.04,0.87,0.76,2,4,6,2,28,0,37,9,0,-0.1,1.5,1.4,0,,,,stuarma01
579,Mark Stuart,26,BOS,D,31,2,0.03,0.13,0.16,0.05,0.74,0.65,1,4,5,2,22,0,18,4,8,0.1,1.5,1.5,0,,,,stuarma01
579,Mark Stuart,26,ATL,D,23,1,0.04,0.00,0.04,0.02,1.04,0.91,1,0,1,1,6,0,19,5,-8,-0.2,0.0,-0.2,0,,,,stuarma01
580,Martin Biron,33,NYR,G,17,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.0,0,,,,bironma01
581,Martin Brodeur,38,NJD,G,56,1,0.00,0.04,0.04,0.01,0.04,0.00,0,2,2,1,2,1,0,0,0,0.0,0.0,6.3,0,,,,brodema01
582,Martin Erat,29,NSH,LW,64,18,0.27,0.52,0.78,0.28,0.34,2.11,19,35,54,20,65,20,33,2,14,4.0,1.9,5.9,7,2,5,28.6,eratma01
583,Martin Gerber,36,EDM,G,3,0,0.00,0.33,0.33,0.09,0.00,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,1.1,0,,,,gerbema01
584,Martin Hanzal,23,PHX,C,61,11,0.26,0.16,0.43,0.19,0.89,2.44,18,11,29,13,58,24,47,17,4,1.2,1.2,2.4,0,,,,hanzama01
585,Martin Havlát,29,MIN,LW,78,22,0.28,0.51,0.79,0.29,0.67,2.94,24,43,67,25,79,20,70,1,-10,5.0,1.4,6.4,2,0,2,0.0,havlama01
586,Martin St. Louis,35,TBL,RW,82,35,0.38,0.83,1.21,0.42,0.15,3.10,34,73,107,38,127,56,75,4,0,9.3,2.0,11.3,5,1,4,20.0,stlouma01
587,Marty Reasoner,33,FLA,C,82,12,0.17,0.22,0.39,0.15,0.27,1.51,15,19,34,13,44,2,61,21,2,1.0,1.9,2.9,1,0,1,0.0,reasoma01
588,Marty Turco,35,CHI,G,29,0,0.00,0.00,0.00,0.00,0.21,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.3,0,,,,turcoma01
589,Mason Raymond,25,VAN,LW,70,14,0.21,0.34,0.56,0.21,0.14,2.81,17,26,43,16,50,8,39,5,8,2.7,1.5,4.2,6,2,4,33.3,raymoma01
590,Mathieu Darche,34,MTL,LW,59,10,0.20,0.24,0.44,0.17,0.17,1.53,13,15,28,11,41,15,20,1,7,2.3,1.1,3.4,0,,,,darchma01
591,Mathieu Garon,33,CBJ,G,36,0,0.00,0.03,0.03,0.01,0.06,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,4.0,0,,,,garonma01
592,Mathieu Perreault,23,WSH,C,35,6,0.20,0.20,0.40,0.16,0.57,1.17,8,7,15,6,19,6,16,0,-3,1.1,0.4,1.5,2,0,2,0.0,perrema01
593,Mathieu Roy,27,TBL,D,4,0,0.00,0.00,0.00,0.00,0.50,0.25,0,0,0,0,0,0,2,0,-2,0.0,-0.1,-0.1,0,,,,royma01
594,Mats Zuccarello,23,NYR,LW,42,8,0.14,0.40,0.55,0.19,0.10,1.76,7,18,25,9,33,12,18,0,3,1.5,0.9,2.4,9,5,4,55.6,zuccama01
595,Matt Bartkowski,22,BOS,D,6,0,0.00,0.00,0.00,0.00,0.67,0.33,0,0,0,0,1,0,2,0,-1,-0.1,0.0,-0.1,0,,,,bartkma01
596,Matt Beleskey,22,ANA,LW,35,3,0.09,0.20,0.29,0.10,1.03,1.66,3,7,10,4,18,2,26,0,-10,0.1,0.1,0.2,0,,,,belesma01
597,Matt Bradley,32,WSH,RW,61,4,0.07,0.11,0.18,0.07,1.11,0.95,4,7,11,4,20,0,23,0,-3,-0.2,0.6,0.5,0,,,,bradlma01
598,Matt Calvert,21,CBJ,LW,42,8,0.26,0.21,0.48,0.20,0.29,1.19,12,10,22,9,28,6,19,0,3,2.0,0.6,2.6,3,0,3,0.0,calvema01
599,Matt Campanale,22,NYI,D,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,campama01
600,Matt Carkner,30,OTT,D,50,2,0.02,0.12,0.14,0.04,2.72,0.80,1,6,7,2,22,0,36,14,0,0.0,2.0,2.0,0,,,,carknma01
601,Matt Carle,26,PHI,D,82,11,0.01,0.48,0.49,0.14,0.28,1.43,1,42,43,12,101,10,69,8,30,2.5,5.2,7.7,0,,,,carlema01
602,Matt Climie,27,PHX,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,climima01
603,Matt Cooke,32,PIT,LW,67,11,0.18,0.27,0.45,0.17,1.93,1.42,13,19,32,12,45,2,41,12,14,1.6,1.8,3.4,0,,,,cookema01
604,Matt Cullen,34,MIN,C,78,14,0.15,0.35,0.50,0.17,0.44,1.92,13,29,42,15,68,32,61,11,-14,1.5,1.2,2.7,3,1,2,33.3,cullema01
605,Matt D'Agostini,24,STL,RW,82,18,0.26,0.30,0.56,0.22,0.49,1.99,23,27,50,20,73,20,45,0,8,4.0,1.6,5.6,6,1,5,16.7,dagosma01
606,Matt Duchene,20,COL,C,80,25,0.34,0.50,0.84,0.32,0.41,2.53,30,43,73,28,96,26,79,1,-8,6.0,1.0,7.1,6,0,6,0.0,duchema01
607,Matt Ellis,29,BUF,LW,14,0,0.00,0.00,0.00,0.00,0.00,1.43,0,0,0,0,0,0,4,0,-4,-0.4,0.0,-0.4,0,,,,ellisma01
608,Matt Frattin,23,TOR,RW,1,0,0.00,0.00,0.00,0.00,0.00,5.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,frattma01
609,Matt Gilroy,26,NYR,D,58,4,0.05,0.14,0.19,0.07,0.24,1.29,3,9,12,4,36,6,27,2,5,0.6,2.3,2.9,1,0,1,0.0,gilroma01
610,Matt Greene,27,LAK,D,71,3,0.03,0.13,0.15,0.05,0.99,0.70,2,10,12,4,35,0,50,18,3,0.0,3.5,3.5,0,,,,greenma01
611,Matt Halischuk,22,NSH,RW,27,4,0.15,0.30,0.44,0.16,0.07,1.07,4,9,13,5,14,0,9,0,5,1.0,0.5,1.5,0,,,,halisma01
612,Matt Hendricks,29,WSH,C,77,9,0.12,0.21,0.32,0.12,1.43,1.47,10,17,27,10,33,4,43,12,-2,1.2,1.0,2.2,4,2,2,50.0,hendrma01
613,Matt Hunwick,25,TOT,D,73,4,0.01,0.16,0.18,0.05,0.34,1.37,1,13,14,4,46,10,74,23,-15,0.0,1.1,1.1,0,,,,hunwima01
613,Matt Hunwick,25,COL,D,51,3,0.00,0.20,0.20,0.05,0.31,1.45,0,11,11,3,32,8,66,23,-19,-0.1,0.2,0.2,0,,,,hunwima01
613,Matt Hunwick,25,BOS,D,22,1,0.05,0.09,0.14,0.05,0.41,1.18,1,2,3,1,14,2,8,0,4,0.0,0.9,0.9,0,,,,hunwima01
614,Matt Kassian,24,MIN,LW,4,0,0.00,0.00,0.00,0.00,3.00,0.25,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,kassima01
615,Matt Lashoff,24,TOR,D,11,0,0.00,0.09,0.09,0.02,0.55,0.73,0,1,1,0,7,2,4,0,1,-0.1,0.4,0.3,0,,,,lashoma01
616,Matt Martin,21,NYI,LW,68,5,0.07,0.13,0.21,0.08,2.16,0.88,5,10,15,5,21,0,37,3,-13,0.0,0.3,0.3,1,0,1,0.0,martima02
617,Matt Moulson,27,NYI,LW,82,23,0.38,0.27,0.65,0.28,0.29,2.89,34,23,57,25,88,32,70,4,-10,4.9,1.3,6.2,2,0,2,0.0,moulsma01
618,Matt Niskanen,24,TOT,D,63,3,0.02,0.14,0.16,0.05,0.79,1.22,1,9,10,3,35,9,30,1,-3,0.0,2.0,2.0,0,,,,niskama01
618,Matt Niskanen,24,DAL,D,45,2,0.00,0.13,0.13,0.04,0.67,1.13,0,6,6,2,28,8,21,0,-1,-0.2,1.4,1.2,0,,,,niskama01
618,Matt Niskanen,24,PIT,D,18,1,0.06,0.17,0.22,0.08,1.11,1.44,1,3,4,1,7,1,9,1,-2,0.2,0.6,0.8,0,,,,niskama01
619,Matt Smaby,26,TBL,D,32,0,0.00,0.00,0.00,0.00,0.53,0.28,0,0,0,0,7,0,7,2,2,-0.3,0.6,0.4,0,,,,smabyma01
620,Matt Stajan,27,CGY,C,76,10,0.08,0.33,0.41,0.13,0.42,1.07,7,27,34,11,49,3,49,4,1,0.9,1.2,2.1,0,,,,stajama01
621,Matt Taormina,24,NJD,D,17,2,0.18,0.12,0.29,0.13,0.12,2.24,3,2,5,2,11,2,11,0,-2,0.5,0.9,1.4,0,,,,taormma01
622,Matt Walker,30,PHI,D,4,0,0.00,0.00,0.00,0.00,1.00,0.75,0,0,0,0,1,0,1,0,0,-0.1,0.1,0.0,0,,,,walkema01
623,Matthew Corrente,22,NJD,D,22,2,0.00,0.27,0.27,0.07,2.00,0.95,0,6,6,2,11,0,17,1,-5,0.3,0.5,0.8,0,,,,correma01
624,Matthew Lombardi,28,NSH,C,2,0,0.00,0.00,0.00,0.00,0.00,3.00,0,0,0,0,0,0,1,0,-1,-0.1,0.0,-0.1,0,,,,lombama01
625,Mattias Öhlund,34,TBL,D,72,1,0.00,0.07,0.07,0.02,0.97,0.54,0,5,5,1,48,1,74,20,-7,-1.0,2.3,1.3,0,,,,ohlunma01
626,Mattias Ritola,23,TBL,C,31,3,0.13,0.13,0.26,0.10,0.35,1.35,4,4,8,3,10,1,14,0,-5,0.4,0.2,0.6,1,0,1,0.0,ritolma01
627,Mattias Tedenby,20,NJD,LW,58,8,0.14,0.24,0.38,0.14,0.24,1.50,9,15,24,9,32,9,20,0,3,1.2,1.3,2.6,3,0,3,0.0,tedenma01
628,Max Pacioretty,22,MTL,LW,37,10,0.38,0.27,0.65,0.28,1.05,3.03,15,11,26,11,39,15,25,0,-1,2.5,0.7,3.2,2,1,1,50.0,pacioma01
629,Maxim Lapierre,25,TOT,C,78,5,0.08,0.08,0.15,0.06,1.03,1.65,6,6,12,5,21,0,42,7,-14,-0.6,0.5,-0.2,0,,,,lapiema01
629,Maxim Lapierre,25,MTL,C,38,4,0.13,0.08,0.21,0.09,1.66,2.05,5,3,8,4,13,0,20,0,-7,0.2,0.3,0.4,0,,,,lapiema01
629,Maxim Lapierre,25,ANA,C,21,1,0.00,0.14,0.14,0.04,0.43,1.33,0,3,3,1,5,0,14,3,-6,-0.4,0.0,-0.4,0,,,,lapiema01
629,Maxim Lapierre,25,VAN,C,19,1,0.05,0.00,0.05,0.03,0.42,1.21,1,0,1,1,3,0,8,4,-1,-0.4,0.2,-0.2,0,,,,lapiema01
630,Maxim Noreau,23,MIN,D,5,0,0.00,0.00,0.00,0.00,0.00,1.60,0,0,0,0,3,0,4,0,-1,-0.1,0.1,0.0,0,,,,noreama01
631,Maxime Talbot,26,PIT,C,82,8,0.10,0.16,0.26,0.10,0.80,1.43,9,14,23,9,29,0,49,17,-3,-0.4,1.3,1.0,0,,,,talboma01
632,Michael Del Zotto,20,NYR,D,47,4,0.04,0.19,0.23,0.07,0.43,1.23,2,10,12,4,48,16,39,2,-5,0.4,1.7,2.1,0,,,,delzomi01
633,Michael Frolík,22,TOT,C,80,13,0.14,0.34,0.48,0.16,0.38,3.14,12,28,40,14,51,8,43,2,2,1.8,1.6,3.3,0,,,,frolimi01
633,Michael Frolík,22,FLA,C,52,10,0.15,0.40,0.56,0.19,0.31,3.04,9,22,31,11,40,7,33,2,2,1.6,1.2,2.8,2,1,1,50.0,frolimi01
633,Michael Frolík,22,CHI,C,28,3,0.11,0.21,0.32,0.11,0.50,3.32,3,6,9,3,11,1,10,0,0,0.1,0.4,0.5,0,,,,frolimi01
634,Michael Grabner,23,NYI,RW,76,23,0.45,0.24,0.68,0.31,0.13,3.00,38,19,57,26,64,9,49,7,13,6.3,1.8,8.1,0,,,,grabnmi01
635,Michael Leighton,29,PHI,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0,,,,leighmi01
636,Michael Ryder,30,BOS,RW,79,16,0.23,0.29,0.52,0.20,0.33,2.09,20,25,45,18,58,17,42,0,-1,3.3,1.0,4.2,5,1,4,20.0,rydermi01
637,Michael Sauer,23,NYR,D,76,5,0.04,0.16,0.20,0.06,0.99,0.71,3,13,16,5,53,1,41,9,20,0.4,4.8,5.2,0,,,,sauermi01
638,Michal Handzuš,33,LAK,C,82,11,0.15,0.22,0.37,0.14,0.24,1.15,13,19,32,12,54,21,57,19,-5,0.5,1.7,2.2,9,4,5,44.4,handzmi01
639,Michal Neuvirth,22,WSH,G,48,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,7.8,0,,,,neuvimi01
640,Michal Řepík,22,FLA,RW,31,3,0.06,0.19,0.26,0.09,0.71,1.74,2,6,8,3,9,1,14,0,-6,-0.1,0.3,0.2,1,0,1,0.0,repikmi01
641,Michal Rozsíval,32,TOT,D,65,7,0.09,0.23,0.32,0.11,0.65,0.85,6,16,22,8,62,11,59,14,6,1.4,3.3,4.7,0,,,,rozsimi01
641,Michal Rozsíval,32,PHX,D,33,2,0.09,0.09,0.18,0.07,0.61,0.94,3,3,6,2,28,2,34,11,3,0.2,1.4,1.6,0,,,,rozsimi01
641,Michal Rozsíval,32,NYR,D,32,5,0.09,0.38,0.47,0.15,0.69,0.75,3,13,16,5,34,9,25,3,3,1.2,1.9,3.0,1,0,1,0.0,rozsimi01
642,Micheal Haley,24,NYI,C,27,1,0.07,0.04,0.11,0.05,3.15,0.48,2,1,3,1,6,0,10,0,-4,-0.1,0.1,0.0,0,,,,haleymi01
643,Miikka Kiprusoff,34,CGY,G,71,0,0.00,0.01,0.01,0.00,0.03,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,10.0,0,,,,kiprumi01
644,Mikael Backlund,21,CGY,C,73,9,0.14,0.21,0.34,0.13,0.25,1.97,11,16,27,10,40,7,35,6,4,1.3,1.1,2.4,0,,,,backlmi01
645,Mikael Samuelsson,34,VAN,RW,75,18,0.24,0.43,0.67,0.24,0.48,2.87,20,34,54,20,73,28,38,1,8,3.8,1.6,5.5,2,0,2,0.0,samuemi01
646,Mike Blunden,24,CBJ,RW,1,0,0.00,0.00,0.00,0.00,0.00,2.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,blundmi01
647,Mike Brodeur,27,OTT,G,4,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.1,0,,,,brodemi01
648,Mike Brown,25,TOR,RW,50,3,0.06,0.10,0.16,0.06,1.38,1.18,3,5,8,3,16,1,27,13,1,-0.2,0.6,0.3,0,,,,brownmi02
649,Mike Cammalleri,28,MTL,C,67,18,0.28,0.42,0.70,0.27,0.49,2.88,21,30,51,20,70,31,42,5,2,3.7,1.6,5.4,2,1,1,50.0,cammami01
650,Mike Commodore,31,CBJ,D,20,2,0.10,0.20,0.30,0.11,2.20,1.60,2,4,6,2,9,3,18,4,-8,0.4,0.1,0.5,0,,,,commomi01
651,Mike Comrie,30,PIT,C,21,2,0.05,0.24,0.29,0.09,0.86,1.19,1,5,6,2,8,3,9,0,-4,0.1,0.1,0.2,0,,,,comrimi01
652,Mike Duco,23,FLA,LW,2,0,0.00,0.00,0.00,0.00,5.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,ducomi01
653,Mike Fisher,30,TOT,C,82,15,0.23,0.21,0.44,0.18,0.52,2.34,20,18,38,16,70,28,76,17,-17,1.8,1.2,3.0,0,,,,fishemi01
653,Mike Fisher,30,OTT,C,55,10,0.25,0.18,0.44,0.19,0.60,2.40,15,11,26,11,44,21,58,16,-19,1.4,0.6,1.9,1,0,1,0.0,fishemi01
653,Mike Fisher,30,NSH,C,27,5,0.19,0.26,0.44,0.17,0.37,2.22,5,7,12,5,26,7,18,1,2,0.4,0.7,1.1,1,0,1,0.0,fishemi01
654,Mike Green,25,WSH,D,49,9,0.16,0.33,0.49,0.18,0.98,2.35,9,17,26,10,58,20,40,8,6,2.1,3.4,5.5,1,0,1,0.0,greenmi03
655,Mike Grier,36,BUF,RW,73,6,0.07,0.15,0.22,0.08,0.16,1.47,5,12,17,6,29,0,49,20,0,-0.7,1.1,0.4,0,,,,griermi01
656,Mike Knuble,38,WSH,RW,79,17,0.30,0.20,0.51,0.22,0.46,2.57,26,17,43,19,66,19,45,8,10,3.0,2.1,5.1,2,1,1,50.0,knublmi01
657,Mike Komisarek,29,TOR,D,75,3,0.01,0.12,0.13,0.04,1.15,0.64,1,10,11,3,37,1,60,16,-8,0.0,1.5,1.6,0,,,,komismi01
658,Mike Lundin,26,TBL,D,69,3,0.01,0.16,0.17,0.05,0.17,0.80,1,12,13,4,52,0,75,20,-3,-0.2,2.8,2.5,0,,,,lundimi01
