,,,,,,,Per Game,Per Game,Per Game,Per Game,,,Adjusted,Adjusted,Adjusted,Adjusted,Plus/Minus,Plus/Minus,Plus/Minus,Plus/Minus,,Point Shares,Point Shares,Point Shares,Shootouts,Shootouts,Shootouts,Shootouts,-additional
Rk,Player,Age,Tm,Pos,GP,GC,G,A,PTS,GC,PIM,S,G,A,PTS,GC,TGF,PGF,TGA,PGA,+/-,OPS,DPS,PS,Att.,Made,Miss,Pct.,-9999
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999
664,Nik Antropov,25,TOR,RW,57,11,0.21,0.33,0.54,0.20,0.98,1.98,12,18,30,11,46,9,39,15,13,1.6,1.5,3.1,0,,,,antroni01
665,Niklas Hagman,26,TOT,RW,84,8,0.10,0.15,0.25,0.09,0.21,1.50,8,13,21,8,28,2,58,22,-10,-0.2,0.8,0.6,0,,,,hagmani01
665,Niklas Hagman,26,DAL,RW,54,6,0.11,0.17,0.28,0.10,0.30,1.37,6,9,15,6,18,1,27,8,-2,0.3,0.7,0.9,0,,,,hagmani01
665,Niklas Hagman,26,FLA,RW,30,2,0.07,0.13,0.20,0.07,0.07,1.73,2,4,6,2,10,1,31,14,-8,-0.4,0.1,-0.3,0,,,,hagmani01
666,Niklas Kronwall,25,DET,D,27,3,0.04,0.30,0.33,0.10,1.04,1.04,1,8,9,3,31,7,16,3,11,0.3,1.9,2.3,0,,,,kronwni01
667,Niklas Nordgren,26,TOT,LW,58,3,0.07,0.03,0.10,0.05,0.59,0.66,4,2,6,3,11,1,21,3,-8,-0.2,0.1,-0.1,0,,,,nordgni01
667,Niklas Nordgren,26,CAR,LW,43,3,0.09,0.05,0.14,0.06,0.70,0.74,4,2,6,3,11,1,17,3,-4,0.1,0.2,0.2,0,,,,nordgni01
667,Niklas Nordgren,26,PIT,LW,15,0,0.00,0.00,0.00,0.00,0.27,0.40,0,0,0,0,0,0,4,0,-4,-0.3,-0.1,-0.3,0,,,,nordgni01
668,Niklas Sundström,30,MTL,RW,55,6,0.11,0.16,0.27,0.10,0.55,0.98,6,9,15,6,22,0,49,21,-6,-0.2,0.7,0.5,0,,,,sundsni01
669,Niko Dimitrakos,26,TOT,RW,64,9,0.14,0.25,0.39,0.14,0.50,1.45,9,15,24,9,42,10,33,5,4,1.2,0.9,2.2,0,,,,dimitni01
669,Niko Dimitrakos,26,SJS,RW,45,5,0.09,0.27,0.36,0.12,0.58,1.47,4,11,15,5,25,7,23,5,0,0.4,0.6,1.0,0,,,,dimitni01
669,Niko Dimitrakos,26,PHI,RW,19,4,0.26,0.21,0.47,0.20,0.32,1.42,5,4,9,4,17,3,10,0,4,0.8,0.3,1.1,0,,,,dimitni01
670,Niko Kapanen,27,DAL,C,81,13,0.17,0.26,0.43,0.16,0.44,1.20,14,20,34,13,46,18,51,13,-10,1.4,1.1,2.4,0,,,,kapanni01
671,Nikolai Khabibulin,33,CHI,G,50,0,0.00,0.02,0.02,0.01,0.20,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,6.2,0,,,,khabini01
672,Nikolai Zherdev,21,CBJ,RW,73,22,0.37,0.37,0.74,0.30,0.68,2.66,27,26,53,22,83,36,60,0,-13,4.4,0.9,5.3,0,,,,zherdni01
673,Nils Ekman,29,SJS,RW,77,21,0.27,0.47,0.74,0.27,0.70,2.29,21,34,55,21,88,38,44,14,20,4.3,2.1,6.4,0,,,,ekmanni01
674,Noah Clarke,26,LAK,LW,5,0,0.00,0.00,0.00,0.00,0.00,0.60,0,0,0,0,1,0,3,2,0,-0.1,0.0,-0.1,0,,,,clarkno02
675,Noah Welch,23,PIT,D,5,1,0.20,0.60,0.80,0.26,0.40,1.00,1,3,4,1,7,3,6,2,0,0.4,0.2,0.5,0,,,,welchno01
676,Nolan Baumgartner,29,VAN,D,70,10,0.07,0.41,0.49,0.15,0.43,1.04,5,28,33,10,87,47,34,5,11,2.5,3.4,5.8,0,,,,baumgno01
677,Nolan Pratt,30,TBL,D,82,2,0.00,0.11,0.11,0.03,0.73,0.32,0,9,9,2,53,0,77,31,7,-0.9,4.0,3.2,0,,,,prattno01
678,Nolan Schaefer,26,SJS,G,7,0,0.00,0.00,0.00,0.00,0.29,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.1,0,,,,schaeno01
679,Nolan Yonkman,24,WSH,D,38,2,0.00,0.18,0.18,0.05,2.26,0.37,0,7,7,2,17,2,15,1,1,0.3,0.6,0.9,0,,,,yonkmno01
680,Norm Milley,25,TBL,RW,14,1,0.14,0.07,0.21,0.09,0.29,0.86,2,1,3,1,3,1,4,0,-2,0.2,0.1,0.2,0,,,,milleno01
681,Olaf Kölzig,35,WSH,G,59,1,0.00,0.05,0.05,0.01,0.24,0.00,0,3,3,1,3,0,0,0,0,0.0,0.0,11.0,0,,,,kolziol01
682,Ole-Kristian Tollefsen,21,CBJ,D,5,0,0.00,0.00,0.00,0.00,0.40,0.60,0,0,0,0,3,0,10,5,-2,-0.1,0.0,-0.1,0,,,,tolleol01
683,Oleg Kvasha,27,TOT,LW,64,12,0.20,0.30,0.50,0.19,0.59,2.13,13,18,31,12,41,7,39,8,3,1.7,1.2,2.9,0,,,,kvashol01
683,Oleg Kvasha,27,NYI,LW,49,8,0.18,0.24,0.43,0.16,0.65,2.12,9,11,20,8,26,4,32,8,-2,0.9,0.7,1.6,0,,,,kvashol01
683,Oleg Kvasha,27,PHX,LW,15,4,0.27,0.47,0.73,0.26,0.40,2.13,4,7,11,4,15,3,7,0,5,0.9,0.4,1.3,0,,,,kvashol01
684,Oleg Saprykin,24,PHX,LW,67,10,0.16,0.21,0.37,0.14,0.75,1.88,11,13,24,10,42,18,42,2,-16,0.8,0.5,1.3,0,,,,sapryol01
685,Oleg Tverdovsky,29,CAR,D,72,7,0.04,0.28,0.32,0.10,0.51,1.26,3,19,22,7,70,21,56,6,-1,1.2,2.0,3.2,0,,,,tverdol01
686,Olli Jokinen,27,FLA,C,82,34,0.46,0.62,1.09,0.42,1.07,4.28,38,49,87,34,123,50,68,9,14,7.7,2.1,9.8,0,,,,jokinol01
687,Ossi Väänänen,25,COL,D,53,1,0.00,0.08,0.08,0.02,1.06,0.64,0,4,4,1,33,0,28,5,10,-0.5,2.2,1.7,0,,,,vaanaos01
688,P.J. Axelsson,30,BOS,LW,59,10,0.17,0.31,0.47,0.18,0.07,1.92,10,17,27,10,35,5,51,18,-3,0.8,1.0,1.8,0,,,,axelspj01
689,Pascal Dupuis,26,MIN,RW,67,10,0.15,0.24,0.39,0.14,0.60,2.25,10,15,25,10,38,13,53,18,-10,0.3,1.3,1.6,0,,,,dupuipa01
690,Pascal Leclaire,23,CBJ,G,33,0,0.00,0.03,0.03,0.01,0.06,0.00,0,1,1,0,1,1,0,0,0,0.0,0.0,7.6,0,,,,leclapa01
691,Pascal Rhéaume,32,TOT,C,13,0,0.00,0.00,0.00,0.00,0.31,0.85,0,0,0,0,0,0,11,4,-7,-0.3,-0.1,-0.4,0,,,,rheaupa01
691,Pascal Rhéaume,32,NJD,C,12,0,0.00,0.00,0.00,0.00,0.33,0.92,0,0,0,0,0,0,10,4,-6,-0.3,-0.1,-0.4,0,,,,rheaupa01
691,Pascal Rhéaume,32,PHX,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,0.0,0,,,,rheaupa01
692,Pat Kavanagh,26,PHI,RW,8,0,0.00,0.00,0.00,0.00,0.25,0.13,0,0,0,0,0,0,2,0,-2,-0.1,0.0,-0.2,0,,,,kavanpa01
693,Patrice Bergeron,20,BOS,C,81,28,0.38,0.52,0.90,0.35,0.27,3.83,31,40,71,28,117,50,89,25,3,5.5,1.9,7.5,0,,,,bergepa01
694,Patrice Brisebois,35,COL,D,80,13,0.13,0.35,0.48,0.16,0.69,1.34,10,27,37,13,103,38,95,31,1,2.6,3.7,6.2,0,,,,brisepa01
695,Patrick Eaves,21,OTT,RW,58,13,0.34,0.16,0.50,0.23,0.38,1.72,20,9,29,13,41,12,29,7,7,2.8,0.9,3.7,0,,,,eavespa01
696,Patrick Lalime,31,STL,G,31,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,3.4,0,,,,lalimpa01
697,Patrick Leahy,26,BOS,LW,43,3,0.09,0.09,0.19,0.08,0.44,1.07,4,4,8,3,11,0,25,12,-2,0.1,0.4,0.4,0,,,,leahypa01
698,Patrick Marleau,26,SJS,C,82,32,0.41,0.63,1.05,0.39,0.32,3.17,34,50,84,32,117,66,74,11,-12,7.1,1.4,8.5,0,,,,marlepa01
699,Patrick Rissmiller,27,SJS,C,18,2,0.17,0.17,0.33,0.13,0.44,1.44,3,3,6,2,7,1,5,0,1,0.4,0.2,0.6,0,,,,rissmpa01
700,Patrick Sharp,24,TOT,C,72,12,0.19,0.24,0.43,0.17,0.64,2.00,14,16,30,12,47,8,44,10,5,1.6,1.2,2.8,0,,,,sharppa01
700,Patrick Sharp,24,CHI,C,50,9,0.18,0.28,0.46,0.17,0.72,2.22,9,13,22,8,37,7,38,9,1,0.8,0.9,1.7,0,,,,sharppa01
700,Patrick Sharp,24,PHI,C,22,4,0.23,0.14,0.36,0.16,0.45,1.50,5,3,8,4,10,1,6,1,4,0.8,0.3,1.1,0,,,,sharppa01
701,Patrick Traverse,31,DAL,D,1,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,travepa01
702,Patrik Eliáš,29,NJD,LW,38,16,0.42,0.76,1.18,0.42,0.53,3.74,16,28,44,16,55,27,19,2,11,3.9,1.4,5.2,0,,,,eliaspa01
703,Patrik Štefan,25,ATL,C,64,9,0.16,0.22,0.38,0.14,0.56,1.27,10,13,23,9,38,6,51,22,3,0.8,0.9,1.7,0,,,,stefapa01
704,Paul Gaustad,23,BUF,C,78,9,0.12,0.19,0.31,0.11,0.83,1.45,9,14,23,9,45,7,44,10,4,0.5,1.3,1.8,0,,,,gaustpa01
705,Paul Healey,30,COL,RW,2,0,0.00,0.00,0.00,0.00,7.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,healepa01
706,Paul Kariya,31,NSH,LW,82,31,0.38,0.66,1.04,0.38,0.49,2.99,31,52,83,31,122,71,61,4,-6,6.8,1.5,8.4,0,,,,kariypa01
707,Paul Mara,26,PHX,D,78,16,0.19,0.41,0.60,0.21,0.90,2.01,15,31,46,17,97,50,74,15,-12,4.0,2.9,7.0,0,,,,marapa01
708,Paul Martin,24,NJD,D,80,11,0.06,0.40,0.46,0.14,0.40,1.21,5,31,36,11,94,36,83,26,1,1.8,5.2,7.0,0,,,,martipa01
709,Paul Ranger,21,TBL,D,76,5,0.01,0.22,0.24,0.07,0.76,0.96,1,16,17,5,59,5,64,15,5,0.3,3.5,3.8,0,,,,rangepa01
710,Pavel Brendl,24,PHX,RW,2,0,0.00,0.00,0.00,0.00,0.00,1.50,0,0,0,0,0,0,3,0,-3,-0.1,-0.1,-0.1,0,,,,brendpa01
711,Pavel Datsyuk,27,DET,C,75,31,0.37,0.79,1.16,0.41,0.29,1.93,28,57,85,31,126,60,43,3,26,7.4,2.4,9.8,0,,,,datsypa01
712,Pavel Kubina,28,TBL,D,76,11,0.07,0.43,0.50,0.15,1.26,2.04,5,32,37,11,99,44,100,33,-12,2.2,3.2,5.3,0,,,,kubinpa01
713,Pavel Vorobiev,23,CHI,RW,39,8,0.23,0.31,0.54,0.21,0.87,2.23,9,11,20,8,31,10,26,3,-2,1.3,0.5,1.9,0,,,,vorobpa01
714,Pavol Demitra,31,LAK,RW,58,23,0.43,0.64,1.07,0.40,0.72,3.17,25,35,60,23,89,38,42,12,21,4.9,2.1,7.0,0,,,,demitpa01
715,Pekka Rinne,23,NSH,G,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.2,0,,,,rinnepe01
716,Peter Bondra,37,ATL,RW,60,16,0.35,0.30,0.65,0.27,0.67,2.38,21,17,38,16,58,28,37,4,-3,3.2,0.8,3.9,0,,,,bondrpe01
717,Peter Budaj,23,COL,G,34,0,0.00,0.03,0.03,0.01,0.12,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,5.2,0,,,,budajpe01
718,Peter Forsberg,32,PHI,C,60,26,0.32,0.93,1.25,0.43,0.77,2.20,19,54,73,25,92,41,30,0,21,6.1,1.8,8.0,0,,,,forsbpe01
719,Peter Sarno,26,CBJ,C,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,1,1,0,0,0,0.0,0.0,0.0,0,,,,sarnope01
720,Peter Schaefer,28,OTT,LW,82,19,0.24,0.37,0.61,0.23,0.49,1.67,20,29,49,19,73,18,60,21,16,3.2,1.8,5.0,0,,,,schaepe01
721,Peter Sejna,26,STL,LW,6,1,0.17,0.17,0.33,0.13,0.67,1.50,1,1,2,1,5,2,2,0,1,0.1,0.1,0.2,0,,,,sejnape01
722,Petr Čajánek,30,STL,LW,71,14,0.14,0.44,0.58,0.19,0.76,2.11,10,30,40,14,63,37,55,7,-22,1.0,1.1,2.2,0,,,,cajanpe01
723,Petr Kanko,21,LAK,RW,10,1,0.10,0.00,0.10,0.05,0.00,0.70,1,0,1,1,3,0,2,0,1,0.1,0.1,0.1,0,,,,kankope01
724,Petr Nedvěd,34,TOT,C,53,9,0.13,0.34,0.47,0.16,1.32,1.70,7,18,25,9,41,22,44,11,-14,0.6,0.4,1.0,0,,,,nedvepe01
724,Petr Nedvěd,34,PHI,C,28,5,0.18,0.32,0.50,0.19,1.29,1.68,5,9,14,5,24,10,29,7,-8,0.5,0.1,0.6,0,,,,nedvepe01
724,Petr Nedvěd,34,PHX,C,25,3,0.08,0.36,0.44,0.14,1.36,1.72,2,9,11,4,17,12,15,4,-6,0.1,0.3,0.3,0,,,,nedvepe01
725,Petr Průcha,23,NYR,LW,68,21,0.44,0.25,0.69,0.30,0.47,1.91,30,16,46,21,62,33,26,0,3,4.9,1.2,6.1,0,,,,pruchpe01
726,Petr Sýkora,29,TOT,RW,74,20,0.31,0.38,0.69,0.27,0.68,3.11,23,26,49,20,78,38,35,1,6,3.8,1.6,5.4,0,,,,sykorpe01
726,Petr Sýkora,29,NYR,RW,40,13,0.40,0.38,0.78,0.31,0.55,2.80,16,14,30,13,46,22,19,0,5,2.9,0.9,3.7,0,,,,sykorpe01
726,Petr Sýkora,29,MDA,RW,34,7,0.21,0.38,0.59,0.21,0.82,3.47,7,12,19,7,32,16,16,1,1,1.0,0.7,1.7,0,,,,sykorpe01
727,Petr Sýkora,27,WSH,C,10,2,0.20,0.20,0.40,0.17,0.60,0.90,2,2,4,2,6,1,5,0,0,0.3,0.1,0.4,0,,,,sykorpe02
728,Petr Tatíček,22,FLA,C,3,0,0.00,0.00,0.00,0.00,0.00,1.00,0,0,0,0,0,0,0,0,0,-0.1,0.0,0.0,0,,,,taticpe01
729,Petteri Nokelainen,20,NYI,C,15,1,0.07,0.07,0.13,0.05,0.27,0.87,1,1,2,1,2,0,4,1,-1,-0.1,0.1,0.0,0,,,,nokelpe01
730,Philippe Boucher,32,DAL,D,66,16,0.24,0.41,0.65,0.24,1.17,2.64,16,26,42,16,102,35,73,34,28,3.9,5.9,9.8,0,,,,bouchph01
731,Philippe Sauvé,25,TOT,G,13,0,0.00,0.00,0.00,0.00,1.62,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.3,0,,,,sauveph01
731,Philippe Sauvé,25,CGY,G,8,0,0.00,0.00,0.00,0.00,2.63,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0,,,,sauveph01
731,Philippe Sauvé,25,PHX,G,5,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0,,,,sauveph01
732,Pierre Dagenais,27,MTL,RW,32,5,0.16,0.22,0.38,0.14,0.50,2.31,5,7,12,5,19,9,15,0,-5,0.8,0.2,0.9,0,,,,dagenpi01
733,Pierre Turgeon,36,COL,C,62,16,0.26,0.48,0.74,0.27,0.52,1.52,16,29,45,17,61,28,33,1,1,3.7,0.9,4.6,0,,,,turgepi01
734,Pierre-Marc Bouchard,21,MIN,C,80,21,0.21,0.53,0.74,0.26,0.35,1.48,17,40,57,20,82,44,35,0,3,4.0,2.0,5.9,0,,,,bouchpi02
735,Prestin Ryan,25,VAN,D,1,0,0.00,0.00,0.00,0.00,2.00,0.00,0,0,0,0,0,0,1,0,-1,0.0,-0.1,-0.1,0,,,,ryanpr01
736,R.J. Umberger,23,PHI,C,73,16,0.27,0.25,0.52,0.22,0.25,1.89,20,17,37,16,55,16,36,6,9,3.0,1.2,4.2,0,,,,umberrj01
737,Radek Bonk,30,MTL,C,61,7,0.10,0.25,0.34,0.12,0.85,1.25,6,14,20,7,34,11,58,32,-3,0.0,1.0,0.9,0,,,,bonkra01
738,Radek Dvořák,28,EDM,RW,64,10,0.13,0.31,0.44,0.15,0.41,2.05,8,19,27,10,45,4,57,14,-2,0.4,1.3,1.7,0,,,,dvorara01
739,Radek Martínek,29,NYI,D,74,5,0.01,0.22,0.23,0.06,0.43,1.07,1,15,16,5,66,19,61,5,-9,0.2,2.3,2.5,0,,,,martira01
740,Radim Vrbata,24,TOT,RW,61,15,0.25,0.39,0.64,0.24,0.36,3.03,15,23,38,14,55,21,31,1,4,2.7,1.1,3.8,0,,,,vrbatra01
740,Radim Vrbata,24,CHI,RW,45,13,0.29,0.47,0.76,0.28,0.36,3.27,13,20,33,13,48,19,25,0,4,2.6,0.9,3.5,0,,,,vrbatra01
740,Radim Vrbata,24,CAR,RW,16,2,0.13,0.19,0.31,0.12,0.38,2.38,2,3,5,2,7,2,6,1,0,0.1,0.2,0.3,0,,,,vrbatra01
741,Radoslav Suchý,29,CBJ,D,79,2,0.01,0.09,0.10,0.03,0.38,0.42,1,7,8,2,43,1,96,46,-8,-1.0,2.9,1.9,0,,,,suchyra01
742,Raffi Torres,24,EDM,LW,82,18,0.33,0.17,0.50,0.22,0.61,2.00,27,13,40,18,59,16,39,0,4,3.4,1.5,5.0,0,,,,torrera01
743,Raitis Ivanāns,27,MTL,D,4,0,0.00,0.00,0.00,0.00,2.25,0.00,0,0,0,0,0,0,1,0,-1,0.0,0.0,-0.1,0,,,,ivanara01
744,Ramzi Abid,25,ATL,LW,6,1,0.00,0.33,0.33,0.09,1.00,1.00,0,2,2,1,4,2,1,0,1,0.1,0.1,0.1,0,,,,abidra01
745,Randy Jones,24,PHI,D,28,2,0.00,0.29,0.29,0.08,0.57,0.75,0,8,8,2,17,4,22,3,-6,0.3,0.3,0.6,0,,,,jonesra01
746,Randy Robitaille,30,MIN,C,67,14,0.18,0.42,0.60,0.21,0.81,1.67,12,27,39,14,59,29,35,0,-5,2.3,1.3,3.6,0,,,,robitra01
747,Ray Emery,23,OTT,G,39,0,0.00,0.03,0.03,0.01,0.05,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,6.5,0,,,,emeryra01
748,Ray Whitney,33,CAR,RW,63,20,0.27,0.60,0.87,0.31,0.67,2.33,17,36,53,19,80,49,31,0,0,4.0,1.1,5.1,0,,,,whitnra01
749,Reinhard Divis,30,STL,G,12,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,-0.1,0,,,,divisre01
750,Rem Murray,33,EDM,C,9,1,0.11,0.11,0.22,0.09,0.22,0.67,1,1,2,1,3,0,3,1,1,0.1,0.1,0.2,0,,,,murrare01
751,Rene Bourque,24,CHI,RW,77,13,0.21,0.23,0.44,0.18,0.73,2.34,16,17,33,13,57,18,44,8,3,1.5,1.4,2.9,0,,,,bourqre01
752,Rhett Warrener,30,CGY,D,61,2,0.05,0.05,0.10,0.04,0.89,0.66,3,3,6,2,32,1,49,25,7,-0.5,3.9,3.4,0,,,,warrerh01
753,Ric Jackman,27,TOT,D,64,10,0.11,0.36,0.47,0.15,0.81,1.88,7,22,29,10,70,34,66,10,-20,2.3,0.5,2.8,0,,,,jackmri01
753,Ric Jackman,27,PIT,D,49,9,0.12,0.45,0.57,0.18,0.94,1.94,6,21,27,9,58,30,58,10,-20,2.2,0.1,2.4,0,,,,jackmri01
753,Ric Jackman,27,FLA,D,15,1,0.07,0.07,0.13,0.05,0.40,1.67,1,1,2,1,12,4,8,0,0,0.0,0.4,0.4,0,,,,jackmri01
754,Richard Matvichuk,32,NJD,D,62,3,0.02,0.16,0.18,0.05,0.65,0.69,1,10,11,3,44,2,65,25,2,-0.2,3.2,3.0,0,,,,matviri01
755,Richard Park,29,VAN,C,60,7,0.13,0.17,0.30,0.12,0.48,1.62,8,10,18,7,21,0,37,14,-2,0.6,0.7,1.3,0,,,,parkri01
756,Richard Petiot,23,LAK,D,2,0,0.00,0.00,0.00,0.00,1.00,0.50,0,0,0,0,0,0,2,0,-2,0.0,-0.1,-0.1,0,,,,petiori01
757,Richard Zedník,30,MTL,RW,67,12,0.24,0.21,0.45,0.18,0.72,2.40,16,13,29,12,60,22,41,1,-2,1.5,1.2,2.6,0,,,,zedniri01
758,Richie Regehr,23,CGY,D,14,1,0.00,0.14,0.14,0.04,0.43,0.86,0,2,2,1,7,2,5,0,0,0.0,0.5,0.5,0,,,,regehri01
759,Rick DiPietro,24,NYI,G,63,0,0.00,0.02,0.02,0.00,0.44,0.00,0,1,1,0,1,0,0,0,0,0.0,0.0,10.6,0,,,,dipieri01
760,Rick Nash,21,CBJ,LW,54,23,0.57,0.43,1.00,0.43,0.94,3.15,31,22,53,23,79,31,44,1,5,5.6,1.3,6.9,0,,,,nashri01
761,Rick Rypien,21,VAN,C,5,1,0.20,0.00,0.20,0.11,0.80,1.20,1,0,1,1,1,0,0,0,1,0.1,0.1,0.2,0,,,,rypieri01
762,Rico Fata,25,TOT,RW,47,3,0.06,0.09,0.15,0.06,0.47,1.06,3,4,7,3,12,1,27,12,-4,-0.4,0.3,-0.1,0,,,,fatari01
762,Rico Fata,25,WSH,RW,21,3,0.14,0.14,0.29,0.12,0.38,1.48,3,3,6,2,8,1,4,0,3,0.4,0.3,0.7,0,,,,fatari01
762,Rico Fata,25,PIT,RW,20,0,0.00,0.00,0.00,0.00,0.50,0.90,0,0,0,0,2,0,19,12,-5,-0.8,0.1,-0.7,0,,,,fatari01
762,Rico Fata,25,ATL,RW,6,0,0.00,0.17,0.17,0.05,0.67,0.17,0,1,1,0,2,0,4,0,-2,0.0,0.0,-0.1,0,,,,fatari01
763,Rob Blake,36,COL,D,81,17,0.17,0.46,0.63,0.21,1.16,3.26,14,35,49,17,125,55,99,31,2,4.0,4.1,8.1,0,,,,blakero01
764,Rob Collins,27,NYI,C,8,1,0.13,0.13,0.25,0.10,0.00,1.00,1,1,2,1,2,1,0,0,1,0.1,0.1,0.2,0,,,,colliro01
765,Rob Davison,25,SJS,D,69,2,0.01,0.07,0.09,0.03,1.10,0.52,1,5,6,2,35,0,46,17,6,-0.4,2.5,2.1,0,,,,davisro01
766,Rob DiMaio,37,TBL,RW,61,6,0.07,0.21,0.28,0.09,0.49,1.18,4,12,16,5,31,7,44,13,-7,0.0,0.6,0.6,0,,,,dimairo01
767,Rob Globke,23,FLA,RW,18,1,0.06,0.00,0.06,0.03,0.33,1.00,1,0,1,1,2,0,4,2,0,-0.2,0.1,-0.1,0,,,,globkro01
768,Rob McVicar,24,VAN,G,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,mcvicro01
769,Rob Niedermayer,31,MDA,C,76,15,0.20,0.32,0.51,0.19,1.17,1.84,15,23,38,14,59,26,71,33,-5,1.4,1.3,2.7,0,,,,niedero01
770,Rob Scuderi,27,PIT,D,57,1,0.00,0.07,0.07,0.02,0.63,0.49,0,4,4,1,31,4,82,37,-18,-1.0,0.8,-0.2,0,,,,scudero01
771,Robert Esche,28,PHI,G,40,1,0.00,0.08,0.08,0.02,0.10,0.00,0,3,3,1,3,1,0,0,0,0.0,0.0,6.2,0,,,,eschero01
772,Robert Lang,35,DET,C,72,22,0.28,0.58,0.86,0.31,1.00,2.38,20,40,60,22,95,38,40,0,17,4.7,1.9,6.5,0,,,,langro01
773,Robert Nilsson,21,NYI,C,53,7,0.11,0.26,0.38,0.13,0.49,1.32,6,13,19,7,33,10,29,0,-6,0.7,0.5,1.2,0,,,,nilssro01
774,Roberto Luongo,26,FLA,G,75,1,0.00,0.04,0.04,0.01,0.03,0.00,0,3,3,1,3,0,0,0,0,0.0,0.0,18.5,0,,,,luongro01
775,Robyn Regehr,25,CGY,D,68,9,0.09,0.29,0.38,0.13,0.99,1.31,6,19,25,8,59,25,56,28,6,1.3,5.0,6.3,0,,,,regehro01
776,Rod Brind'Amour,35,CAR,C,78,27,0.40,0.50,0.90,0.35,0.87,2.54,31,37,68,27,119,59,88,36,8,4.5,2.2,6.8,0,,,,brindro01
777,Roman Hamrlík,31,CGY,D,51,9,0.14,0.37,0.51,0.18,1.10,1.75,7,18,25,9,61,27,41,15,8,2.0,3.8,5.8,0,,,,hamrlro01
778,Ron Hainsey,24,CBJ,D,55,5,0.04,0.27,0.31,0.09,0.78,1.47,2,14,16,5,55,13,33,4,13,0.7,3.2,3.9,0,,,,hainsro01
779,Ronald Petrovický,28,ATL,RW,60,8,0.13,0.20,0.33,0.13,1.03,1.17,8,11,19,7,28,5,32,1,-8,0.7,0.4,1.0,0,,,,petroro02
780,Rory Fitzpatrick,31,BUF,D,56,3,0.07,0.09,0.16,0.06,0.89,0.80,4,5,9,4,43,10,69,18,-18,0.2,0.8,1.0,0,,,,fitzpro02
781,Rostislav Klesla,23,CBJ,D,51,7,0.12,0.25,0.37,0.13,1.47,1.65,6,12,18,7,52,14,62,20,-4,1.2,2.1,3.3,0,,,,kleslro01
782,Rostislav Olesz,20,FLA,C,59,8,0.14,0.22,0.36,0.13,0.41,1.78,8,12,20,8,33,3,54,20,-4,0.3,0.7,1.0,0,,,,oleszro01
783,Ruslan Fedotenko,27,TBL,LW,80,18,0.33,0.19,0.51,0.22,0.55,2.05,26,14,40,18,67,15,57,1,-4,2.9,1.4,4.3,0,,,,fedotru01
784,Ruslan Salei,31,MDA,D,78,5,0.01,0.23,0.24,0.07,1.46,1.38,1,17,18,5,81,14,79,29,17,-0.1,5.0,4.9,0,,,,saleiru01
785,Ryan Caldwell,24,NYI,D,2,0,0.00,0.00,0.00,0.00,1.00,1.00,0,0,0,0,0,0,2,0,-2,0.0,-0.1,-0.1,0,,,,caldwry01
786,Ryan Craig,24,TBL,C,48,11,0.31,0.27,0.58,0.24,0.13,1.69,15,12,27,11,43,19,40,12,-4,2.0,0.8,2.8,0,,,,craigry01
787,Ryan Flinn,25,LAK,LW,2,0,0.00,0.00,0.00,0.00,2.50,0.00,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,,,,flinnry01
788,Ryan Getzlaf,20,MDA,C,57,14,0.25,0.44,0.68,0.25,0.39,2.04,14,24,38,14,55,33,19,3,6,3.1,1.0,4.2,0,,,,getzlry01
789,Ryan Hollweg,22,NYR,C,52,2,0.04,0.06,0.10,0.04,1.62,0.62,2,3,5,2,4,0,8,1,-3,-0.4,0.3,-0.1,0,,,,hollwry01
790,Ryan Johnson,29,STL,C,65,3,0.05,0.09,0.14,0.05,0.51,0.88,3,6,9,3,15,1,62,27,-21,-1.0,0.3,-0.7,0,,,,johnsry01
791,Ryan Kesler,21,VAN,C,82,9,0.12,0.16,0.28,0.11,0.96,1.45,10,12,22,9,38,5,57,25,1,-0.1,1.4,1.2,0,,,,keslery01
