,Team A,Asset Sent,Asset Received,Team B,Num Players Sent,Num Player Received,Year,Month,Day
8210,Coyotes, • 2001 third round pick (#78-Beat Schiess-Forster), • 2001 fourth round pick (#112-Milan Gajic)• 2002 third round pick (#84-Marek Chvatal),Devils,2,1,2001,6,23
8211,Coyotes, • Tyler Bouck, • Jyrki Lumme,Stars,1,1,2001,6,23
8212,Devils, • 2001 fourth round pick (#112-Milan Gajic)• 2002 third round pick (#84-Marek Chvatal), • 2001 third round pick (#78-Beat Schiess-Forster),Coyotes,1,2,2001,6,23
8213,Devils, • 2001 second round pick (#44-Igor Pohanka)• 2001 second round pick (#48-Tuomas Pihlman / Thomas Pihlman), • 2001 first round pick (#24-Lukas Krajicek),Panthers,1,2,2001,6,23
8214,Flames, • Burke Henry, • Chris St. Croix,Rangers,1,1,2001,6,23
8215,Flames, • Roman Turek• 2001 fourth round pick (#124-Igor Shastin / Yegor Shastin), • Fred Brathwaite• Daniel Tkaczuk• Sergei Varlamov• 2001 ninth round pick (#270-Grant Jacobsen),Blues,4,2,2001,6,23
8216,Flyers, • 2001 first round pick (#27-Jeff Woywitka)• 2001 seventh round compensatory pick (#225-David Printz)• 2002 second round pick (#34-Tobias Stephan), • 2001 first round pick (#23-Tim Gleason),Senators,1,3,2001,6,23
8217,Islanders, • 2001 fourth round pick (#101-Cory Stillman)• 2002 third round pick (#67-Gregory Campbell / Greg Campbell), • 2001 third round pick (#64-Tomas Malec),Panthers,1,2,2001,6,23
8218,Islanders, • Alexei Yashin, • Bill Muckalt• Zdeno Chara• 2001 first round pick (#2-Jason Spezza),Senators,3,1,2001,6,23
8219,Lightning, • 2001 second round pick (#61-Andreas Holmqvist), • 2002 second round pick (#55-Denis Grot),Capitals,1,1,2001,6,23
8220,MapleLeafs, • 2001 third round pick (#88-Nicolas Corbeil), • Igor Korolev,Blackhawks,1,1,2001,6,23
8221,Panthers, • 2001 first round pick (#24-Lukas Krajicek), • 2001 second round pick (#44-Igor Pohanka)• 2001 second round pick (#48-Tuomas Pihlman / Thomas Pihlman),Devils,2,1,2001,6,23
8222,Panthers, • 2001 third round pick (#64-Tomas Malec), • 2001 fourth round pick (#101-Cory Stillman)• 2002 third round pick (#67-Gregory Campbell / Greg Campbell),Islanders,2,1,2001,6,23
8223,Rangers, • Chris St. Croix, • Burke Henry,Flames,1,1,2001,6,23
8224,Senators, • 2001 first round pick (#23-Tim Gleason), • 2001 first round pick (#27-Jeff Woywitka)• 2001 seventh round compensatory pick (#225-David Printz)• 2002 second round pick (#34-Tobias Stephan),Flyers,3,1,2001,6,23
8225,Senators, • Bill Muckalt• Zdeno Chara• 2001 first round pick (#2-Jason Spezza), • Alexei Yashin,Islanders,1,3,2001,6,23
8226,Stars, • Cameron Mann, • Richard Jackman / Ric Jackman,Bruins,1,1,2001,6,23
8227,Stars, • Jyrki Lumme, • Tyler Bouck,Coyotes,1,1,2001,6,23
8229,Coyotes, • 2001 first round pick (#11-Fredrik Sjostrom), • 2001 first round pick (#14-Chuck Kobasew)• 2001 second round pick (#41-Andrei Taratukhin),Flames,2,1,2001,6,23
8230,Devils, • 2001 second round pick (#60-Victor Uchevatov), • 2001 third round pick (#81-Neil Komadoski (b))• 2001 third round pick (#94-Evgeny Artyukhin),Senators,2,1,2001,6,23
8231,Flames, • 2001 first round pick (#14-Chuck Kobasew)• 2001 second round pick (#41-Andrei Taratukhin), • 2001 first round pick (#11-Fredrik Sjostrom),Coyotes,1,2,2001,6,23
8232,Flyers, • rights to Jiri Dopita, • 2001 second round pick (#56-Andrei Medvedev),Panthers,1,1,2001,6,23
8233,Panthers, • 2001 second round pick (#56-Andrei Medvedev), • rights to Jiri Dopita,Flyers,1,1,2001,6,23
8234,Rangers, • 2001 third round pick (#79-Garth Murray)• 2001 fifth round pick (#139-Shawn Collymore), • 2001 third round pick (#74-Chris Heid),Wild,1,2,2001,6,23
8235,Senators, • 2001 third round pick (#81-Neil Komadoski (b))• 2001 third round pick (#94-Evgeny Artyukhin), • 2001 second round pick (#60-Victor Uchevatov),Devils,1,2,2001,6,23
8236,Wild, • 2001 third round pick (#74-Chris Heid), • 2001 third round pick (#79-Garth Murray)• 2001 fifth round pick (#139-Shawn Collymore),Rangers,2,1,2001,6,23
8237,Flames, • Rob Niedermayer• 2001 second round pick (#56-Andrei Medvedev), • Valeri Bure• Jason Wiemer,Panthers,2,2,2001,6,23
8238,Flyers, • 2001 fourth round pick (#110-Rob Zepp)• 2001 fifth round pick (#146-Jussi Timonen)• 2001 seventh round pick (#208-Thierry Douville), • 2001 fourth round pick (#98-Jordin Tootoo),Predators,1,3,2001,6,23
8239,Lightning, • 2001 third round pick (#94-Evgeny Artyukhin), • 2001 fourth round pick (#99-Ray Emery)• 2001 seventh round pick (#218-Jan Platil),Senators,2,1,2001,6,23
8240,Panthers, • Valeri Bure• Jason Wiemer, • Rob Niedermayer• 2001 second round pick (#56-Andrei Medvedev),Flames,2,2,2001,6,23
8241,Predators, • 2001 fourth round pick (#98-Jordin Tootoo), • 2001 fourth round pick (#110-Rob Zepp)• 2001 fifth round pick (#146-Jussi Timonen)• 2001 seventh round pick (#208-Thierry Douville),Flyers,3,1,2001,6,23
8242,Senators, • 2001 fourth round pick (#99-Ray Emery)• 2001 seventh round pick (#218-Jan Platil), • 2001 third round pick (#94-Evgeny Artyukhin),Lightning,1,2,2001,6,23
8243,Avalanche, • 2001 fifth round pick (#149-Mikko Viitanen), • Chris Dingman,Hurricanes,1,1,2001,6,24
8244,Avalanche, • 2002 ninth round pick (#264-Matt Davis), • 2001 ninth round pick (#289-Henrik Bergfors),Lightning,1,1,2001,6,24
8245,BlueJackets, • rights to Paul Manning, • 2001 fifth round pick (#157-Andreas Jamtin),Flames,1,1,2001,6,24
8247,Flames, • 2001 fifth round pick (#157-Andreas Jamtin), • rights to Paul Manning,BlueJackets,1,1,2001,6,24
8248,Flames, • Dean McAmmond, • 2002 fourth round pick (#105-Rosario Ruggeri),Flyers,1,1,2001,6,24
8249,Flyers, • 2002 fourth round pick (#105-Rosario Ruggeri), • Dean McAmmond,Flames,1,1,2001,6,24
8250,Flyers, • 2002 third round pick (#68-Brett Skinner), • 2001 fourth round pick (#123-Aaron Lobb)• 2001 compensatory fifth round pick (#138-Paul Lynch)• 2001 seventh round pick (#219-Dennis Packard),Lightning,3,1,2001,6,24
8251,Hurricanes, • Chris Dingman, • 2001 fifth round pick (#149-Mikko Viitanen),Avalanche,1,1,2001,6,24
8252,Islanders, • rights to Michael Peca, • Tim Connolly• Taylor Pyatt,Sabres,2,1,2001,6,24
8253,Lightning, • 2001 fourth round pick (#123-Aaron Lobb)• 2001 compensatory fifth round pick (#138-Paul Lynch)• 2001 seventh round pick (#219-Dennis Packard), • 2002 third round pick (#68-Brett Skinner),Flyers,1,3,2001,6,24
8254,Lightning, • 2001 ninth round pick (#289-Henrik Bergfors), • 2002 ninth round pick (#264-Matt Davis),Avalanche,1,1,2001,6,24
8255,Rangers, • Mikael Samuelsson• Christian Gosselin / Chris Gosselin, • Adam Graves• future considerations (?),Sharks,2,2,2001,6,24
8256,Rangers, • Mikael Samuelsson• Christian Gosselin / Chris Gosselin• 2002 seventh round pick (#226-Joey Crabb), • Adam Graves• Rich Pilon• future considerations (?),Sharks,3,3,2001,6,24
8257,Sabres, • Tim Connolly• Taylor Pyatt, • rights to Michael Peca,Islanders,1,2,2001,6,24
8258,Sharks, • Adam Graves• future considerations (?), • Mikael Samuelsson• Christian Gosselin / Chris Gosselin,Rangers,2,2,2001,6,24
8259,Sharks, • Adam Graves• Rich Pilon• future considerations (?), • Mikael Samuelsson• Christian Gosselin / Chris Gosselin• 2002 seventh round pick (#226-Joey Crabb),Rangers,3,3,2001,6,24
8261,Blackhawks, • 2001 fourth round pick (#119-Alexei Zotkin)• 2001 sixth round pick (#186-Petr Puncochar)• 2001 seventh round pick (#216-Oleg Minakov), • 2001 fourth round pick (#106-Christian Ehrhoff),Sharks,1,3,2001,6,24
8262,Canadiens, • Andreas Dackell, • 2001 eighth round pick (#235-Neil Petruic),Senators,1,1,2001,6,24
8263,Flames, • 2001 fifth round pick (#164-Yuri Trubachev)• 2001 seventh round pick (#226-Pontus Petterstrom), • 2001 fifth round pick (#157-Andreas Jamtin),RedWings,1,2,2001,6,24
8264,Flyers, • 2002 seventh round pick (#201-Mathieu Brunelle), • 2001 eighth round pick (#252-Jean-Francois Soucy)• 2002 ninth round pick (#287-John Toffey),Lightning,2,1,2001,6,24
8265,Flyers, • 2002 third round pick (#91-Jesse Lane), • 2001 fourth round pick (#110-Rob Zepp),Hurricanes,1,1,2001,6,24
8266,Hurricanes, • 2001 fourth round pick (#110-Rob Zepp), • 2002 third round pick (#91-Jesse Lane),Flyers,1,1,2001,6,24
8267,Kings, • 2001 fifth round pick (#152-Terry Denike), • 2001 sixth round pick (#184-Scott Horvath)• 2001 sixth round pick (#188-Art Femenella),Lightning,2,1,2001,6,24
8268,Lightning, • 2001 eighth round pick (#252-Jean-Francois Soucy)• 2002 ninth round pick (#287-John Toffey), • 2002 seventh round pick (#201-Mathieu Brunelle),Flyers,1,2,2001,6,24
8269,Lightning, • 2001 sixth round pick (#184-Scott Horvath)• 2001 sixth round pick (#188-Art Femenella), • 2001 fifth round pick (#152-Terry Denike),Kings,1,2,2001,6,24
8271,RedWings, • 2001 fifth round pick (#157-Andreas Jamtin), • 2001 fifth round pick (#164-Yuri Trubachev)• 2001 seventh round pick (#226-Pontus Petterstrom),Flames,2,1,2001,6,24
8272,Sabres, • 2001 fifth round pick (#155-Michal Vondrka)• 2001 eighth round pick (#234-Calle Aslund)• 2001 ninth round pick (#279-Ryan Jorde), • 2001 fifth round pick (#140-Tomas Plihal),Sharks,1,3,2001,6,24
8273,Senators, • 2001 eighth round pick (#235-Neil Petruic), • Andreas Dackell,Canadiens,1,1,2001,6,24
8274,Sharks, • 2001 fifth round pick (#140-Tomas Plihal), • 2001 fifth round pick (#155-Michal Vondrka)• 2001 eighth round pick (#234-Calle Aslund)• 2001 ninth round pick (#279-Ryan Jorde),Sabres,3,1,2001,6,24
8275,Sharks, • 2001 fourth round pick (#106-Christian Ehrhoff), • 2001 fourth round pick (#119-Alexei Zotkin)• 2001 sixth round pick (#186-Petr Puncochar)• 2001 seventh round pick (#216-Oleg Minakov),Blackhawks,3,1,2001,6,24
8277,Avalanche, • 2001 sixth round pick (#184-Scott Horvath), • Nolan Pratt,Lightning,1,1,2001,6,24
8278,Flames, • 2002 seventh round pick (#207-Pierre Johnsson), • 2001 seventh round pick (#226-Pontus Petterstrom),Rangers,1,1,2001,6,24
8279,Lightning, • Nolan Pratt, • 2001 sixth round pick (#184-Scott Horvath),Avalanche,1,1,2001,6,24
8280,Rangers, • 2001 seventh round pick (#226-Pontus Petterstrom), • 2002 seventh round pick (#207-Pierre Johnsson),Flames,1,1,2001,6,24
8281,Rangers, • Sean Gagnon• future considerations (?), • Jason Doig• Jeff Ulmer,Senators,2,2,2001,6,28
8282,Senators, • Jason Doig• Jeff Ulmer, • Sean Gagnon• future considerations (?),Rangers,2,2,2001,6,28
8283,Oilers, • future considerations (2002 seventh round pick (#205-Jean-Francois Dufort / J.F. Dufort)), • Sergei Zholtok,Wild,1,1,2001,6,29
8284,Panthers, • future considerations (?), • Dave Duerden,Rangers,1,1,2001,6,29
8285,Rangers, • Dave Duerden, • future considerations (?),Panthers,1,1,2001,6,29
8286,Wild, • Sergei Zholtok, • future considerations (2002 seventh round pick (#205-Jean-Francois Dufort / J.F. Dufort)),Oilers,1,1,2001,6,29
8287,Blues, • Doug Weight• Michel Riesen, • Marty Reasoner• Jochen Hecht• Jan Horacek,Oilers,3,2,2001,6,30
8288,Lightning, • Tim Taylor, • Nils Ekman / Nisse Ekman• Kyle Freadrich,Rangers,2,1,2001,6,30
8289,Oilers, • Marty Reasoner• Jochen Hecht• Jan Horacek, • Doug Weight• Michel Riesen,Blues,2,3,2001,6,30
8291,Rangers, • Nils Ekman / Nisse Ekman• Kyle Freadrich, • Tim Taylor,Lightning,1,2,2001,6,30
8292,RedWings, • Dominik Hasek, • Vyacheslav Kozlov / Slava Kozlov• 2002 first round pick (#30-Jim Slater)• 2003 conditional pick (not exercised),Sabres,3,1,2001,6,30
8293,Sabres, • Vyacheslav Kozlov / Slava Kozlov• 2002 first round pick (#30-Jim Slater)• 2003 conditional pick (not exercised), • Dominik Hasek,RedWings,1,3,2001,6,30
8295,Coyotes, • Daymond Langkow, • Flyers choice of a) Blues 2002 first round pick and 2003 second round pick (not exercised) or b) 2002 second round pick (#52-Dan Spang)• 2003 first round pick (#11-Jeff Carter),Flyers,2,1,2001,7,1
8296,Flyers, • Flyers choice of a) Blues 2002 first round pick and 2003 second round pick (not exercised) or b) 2002 second round pick (#52-Dan Spang)• 2003 first round pick (#11-Jeff Carter), • Daymond Langkow,Coyotes,1,2,2001,7,1
8299,Hurricanes, • Aaron Ward, • 2002 second round pick (#58-Jiri Hudler),RedWings,1,1,2001,7,9
8300,RedWings, • 2002 second round pick (#58-Jiri Hudler), • Aaron Ward,Hurricanes,1,1,2001,7,9
8301,Lightning, • Vaclav Prospal / Vinny Prospal, • Ryan Johnson• 2003 sixth round pick (#192-Doug O'Brien),Panthers,2,1,2001,7,10
8302,Panthers, • Ryan Johnson• 2003 sixth round pick (#192-Doug O'Brien), • Vaclav Prospal / Vinny Prospal,Lightning,1,2,2001,7,10
8303,Capitals, • Jaromir Jagr• Frantisek Kucera, • Kris Beech• Michal Sivek• Ross Lupaschuk• future considerations (?),Penguins,4,2,2001,7,11
8304,Penguins, • Kris Beech• Michal Sivek• Ross Lupaschuk• future considerations (?), • Jaromir Jagr• Frantisek Kucera,Capitals,2,4,2001,7,11
8305,Flyers, • 2002 third round pick (#70-Joe Callahan), • Andy Delmore,Predators,1,1,2001,7,31
8306,Predators, • Andy Delmore, • 2002 third round pick (#70-Joe Callahan),Flyers,1,1,2001,7,31
8307,Flyers, • Kim Johnsson• Pavel Brendl• Jan Hlavac• 2003 third round pick (#81-Stefan Ruzicka), • rights to Eric Lindros• 2003 conditional first round pick (if Lindros suffers concussion before 51st game of season and does not return for as least 12 months) (not exercised),Rangers,2,4,2001,8,20
8308,Rangers, • rights to Eric Lindros• 2003 conditional first round pick (if Lindros suffers concussion before 51st game of season and does not return for as least 12 months) (not exercised), • Kim Johnsson• Pavel Brendl• Jan Hlavac• 2003 third round pick (#81-Stefan Ruzicka),Flyers,4,2,2001,8,20
8309,Capitals, • Chris Ferraro, • future considerations (?),Devils,1,1,2001,8,22
8310,Devils, • future considerations (?), • Chris Ferraro,Capitals,1,1,2001,8,22
8311,BlueJackets, • Grant Marshall, • 2003 second round pick (#33-Loui Eriksson),Stars,1,1,2001,8,29
8312,Stars, • 2003 second round pick (#33-Loui Eriksson), • Grant Marshall,BlueJackets,1,1,2001,8,29
8313,BlueJackets, , • Kirk Muller,Stars,1,0,2001,9,28
8314,Stars, • Kirk Muller, • rights to Evgeny Petrochinin,BlueJackets,1,1,2001,9,28
8315,Blackhawks, • rights to Shawn Thornton, • Marty Wilford,MapleLeafs,1,1,2001,9,30
8316,MapleLeafs, • Marty Wilford, • rights to Shawn Thornton,Blackhawks,1,1,2001,9,30
8317,Blackhawks, • 2003 conditional pick (?-?) / future considerations, • Nathan Perrott,Predators,1,1,2001,10,9
8318,Predators, • Nathan Perrott, • 2003 conditional pick (?-?) / future considerations,Blackhawks,1,1,2001,10,9
8319,Bruins, • Glen Murray• Jozef Stumpel, • Jason Allison• rights to Mikko Eloranta,Kings,2,2,2001,10,24
8320,Kings, • Jason Allison• rights to Mikko Eloranta, • Glen Murray• Jozef Stumpel,Bruins,2,2,2001,10,24
8325,Devils, • Andrei Zyuzin, • Josef Boumedienne• Sascha Goc• rights to Anton But,Lightning,3,1,2001,11,9
8326,Lightning, • Josef Boumedienne• Sascha Goc• rights to Anton But, • Andrei Zyuzin,Devils,1,3,2001,11,9
8327,Canucks, • Trevor Linden• 2002 conditional second round pick (#55-Denis Grot), • 2002 first round pick (#17-Boyd Gordon)• 2003 third round pick (#94-Zack Stortini),Capitals,2,2,2001,11,10
8328,Capitals, • 2002 first round pick (#17-Boyd Gordon)• 2003 third round pick (#94-Zack Stortini), • Trevor Linden• 2002 conditional second round pick (#55-Denis Grot),Canucks,2,2,2001,11,10
8329,Canadiens, • Donald Audette• Shaun Van Allen, • Martin Rucinsky• Benoit Brunet,Stars,2,2,2001,11,21
8330,Stars, • Martin Rucinsky• Benoit Brunet, • Donald Audette• Shaun Van Allen,Canadiens,2,2,2001,11,21
8331,MapleLeafs, • Jyrki Lumme, • Dave Manson,Stars,1,1,2001,11,21
8332,Stars, • Dave Manson, • Jyrki Lumme,MapleLeafs,1,1,2001,11,21
8335,Blues, • Steve Halko• 2002 fourth round pick (#124-Lane Manson), • Sean Hill,Hurricanes,1,2,2001,12,5
8336,Hurricanes, • Sean Hill, • Steve Halko• 2002 fourth round pick (#124-Lane Manson),Blues,2,1,2001,12,5
8337,Lightning, • Zdeno Ciger, • Matthew Barnaby,Rangers,1,1,2001,12,11
8338,Rangers, • Matthew Barnaby, • Zdeno Ciger,Lightning,1,1,2001,12,11
8339,Canucks, • Jan Hlavac• 2002 third round pick (#68-Brett Skinner), • Donald Brashear• 2002 sixth round pick (#184-Jaroslav Balastik),Flyers,2,2,2001,12,17
8340,Flyers, • Donald Brashear• 2002 sixth round pick (#184-Jaroslav Balastik), • Jan Hlavac• 2002 third round pick (#68-Brett Skinner),Canucks,2,2,2001,12,17
8343,Kings, • Rich Brennan, • Brett Hauer,Predators,1,1,2001,12,18
8344,Predators, • Brett Hauer, • Rich Brennan,Kings,1,1,2001,12,18
8345,Canucks, • Todd Warriner• Trevor Letowski• Tyler Bouck• 2003 third round pick (#80-Dimitri Pestunov), • Drake Berehowsky• Denis Pederson,Coyotes,2,4,2001,12,27
8346,Coyotes, • Drake Berehowsky• Denis Pederson, • Todd Warriner• Trevor Letowski• Tyler Bouck• 2003 third round pick (#80-Dimitri Pestunov),Canucks,4,2,2001,12,27
8347,Hurricanes, • Kaspars Astashenko, • Nolan Pratt,Lightning,1,1,2001,12,27
8348,Lightning, • Nolan Pratt, • Kaspars Astashenko,Hurricanes,1,1,2001,12,27
8349,Coyotes, • Sebastien Bordeleau, • David Cullen,Wild,1,1,2002,1,3
8350,Wild, • David Cullen, • Sebastien Bordeleau,Coyotes,1,1,2002,1,3
8351,Lightning, • Dan Boyle, • 2003 fifth round pick (#162-Martin Tuma),Panthers,1,1,2002,1,6
8352,Panthers, • 2003 fifth round pick (#162-Martin Tuma), • Dan Boyle,Lightning,1,1,2002,1,6
8353,Flyers, • Yves Sarault• 2003 conditional pick (not exercised), • Petr Hubacek• Jason Beckett,Predators,2,2,2002,1,10
8354,Predators, • Petr Hubacek• Jason Beckett, • Yves Sarault• 2003 conditional pick (not exercised),Flyers,2,2,2002,1,10
8355,Bruins, • Benoit Hogue, • future considerations (?),Stars,1,1,2002,1,12
8356,Stars, • future considerations (?), • Benoit Hogue,Bruins,1,1,2002,1,12
8359,Hurricanes, • Bret Hedican• Tomas Malec• Kevyn Adams• 2003 conditional second round pick (not exercised?), • Sandis Ozolinsh• Byron Ritchie,Panthers,2,4,2002,1,15
8360,Panthers, • Sandis Ozolinsh• Byron Ritchie, • Bret Hedican• Tomas Malec• Kevyn Adams• 2003 conditional second round pick (not exercised?),Hurricanes,4,2,2002,1,15
8361,Devils, • Valeri Kamensky, • Andre Lakos• future considerations (?),Stars,2,1,2002,1,15
8362,Stars, • Andre Lakos• future considerations (?), • Valeri Kamensky,Devils,1,2,2002,1,15
8363,Blackhawks, • Joe Reekie, • 2002 fourth round pick (#118-Petr Dvorak),Capitals,1,1,2002,1,16
8364,Capitals, • 2002 fourth round pick (#118-Petr Dvorak), • Joe Reekie,Blackhawks,1,1,2002,1,16
8369,Bruins, • 2002 fifth round pick (#153-Peter Hamerlik), • Andrei Nazarov,Coyotes,1,1,2002,1,24
8370,Canadiens, • Sergei Berezin, • Brian Savage• 2002 or 2003 third round pick (2002 #80-Matt Jones)• future considerations (not exercised),Coyotes,3,1,2002,1,24
8371,Coyotes, • Andrei Nazarov, • 2002 fifth round pick (#153-Peter Hamerlik),Bruins,1,1,2002,1,24
8372,Coyotes, • Brian Savage• 2002 or 2003 third round pick (2002 #80-Matt Jones)• future considerations (not exercised), • Sergei Berezin,Canadiens,1,3,2002,1,24
8373,Blackhawks, • future considerations (?), • Steve Dubinsky,Predators,1,1,2002,2,5
8374,Predators, • Steve Dubinsky, • future considerations (?),Blackhawks,1,1,2002,2,5
8375,Avalanche, • Mike Keane, • Shjon Podein,Blues,1,1,2002,2,10
8376,Blues, • Shjon Podein, • Mike Keane,Avalanche,1,1,2002,2,10
8377,Flyers, • Greg Koehler, • Jesse Boulerice,Hurricanes,1,1,2002,2,12
8378,Hurricanes, • Jesse Boulerice, • Greg Koehler,Flyers,1,1,2002,2,12
8379,MapleLeafs, • Marc Moro, • D.J. Smith• Marty Wilford,Predators,2,1,2002,3,1
8380,Predators, • D.J. Smith• Marty Wilford, • Marc Moro,MapleLeafs,1,2,2002,3,1
8381,Avalanche, • D.J. Smith, • 2002 conditional ninth round pick (#264-Matt Davis),Predators,1,1,2002,3,1
8382,Predators, • 2002 conditional ninth round pick (#264-Matt Davis), • D.J. Smith,Avalanche,1,1,2002,3,1
8383,Devils, • Mike Rucinski (J.), • Ted Drury,Hurricanes,1,1,2002,3,4
8384,Hurricanes, • Ted Drury, • Mike Rucinski (J.),Devils,1,1,2002,3,4
8387,Hurricanes, • Kevin Weekes, • Shane Willis• Chris Dingman,Lightning,2,1,2002,3,5
8388,Lightning, • Shane Willis• Chris Dingman, • Kevin Weekes,Hurricanes,1,2,2002,3,5
8393,Blackhawks, • Tom Fitzgerald, • 2003 fourth round pick (#119-Nathan Saunders)• future considerations (?),Predators,2,1,2002,3,12
8394,Predators, • 2003 fourth round pick (#119-Nathan Saunders)• future considerations (?), • Tom Fitzgerald,Blackhawks,1,2,2002,3,12
8395,Rangers, • Martin Rucinsky• Roman Lyashenko, • Manny Malhotra• Barrett Heisten,Stars,2,2,2002,3,12
8396,Stars, • Manny Malhotra• Barrett Heisten, • Martin Rucinsky• Roman Lyashenko,Rangers,2,2,2002,3,12
8397,BlueJackets, • 2003 fourth round pick (#103-Kevin Jarman), • Jamie Pushor,Penguins,1,1,2002,3,15
8400,Hurricanes, • 2003 fourth round pick (#126-Kevin Nastiuk), • Tom Barrasso,MapleLeafs,1,1,2002,3,15
8401,Lightning, • Andre Roy (a)• 2002 sixth round pick (#183-Paul Ranger), • Juha Ylonen,Senators,1,2,2002,3,15
8402,MapleLeafs, • Tom Barrasso, • 2003 fourth round pick (#126-Kevin Nastiuk),Hurricanes,1,1,2002,3,15
8403,Penguins, • Jamie Pushor, • 2003 fourth round pick (#103-Kevin Jarman),BlueJackets,1,1,2002,3,15
8404,Senators, • Juha Ylonen, • Andre Roy (a)• 2002 sixth round pick (#183-Paul Ranger),Lightning,2,1,2002,3,15
8407,Kings, • Cliff Ronning, • Jere Karalahti• 2003 conditional pick (#117-Teemu Lassila),Predators,2,1,2002,3,16
8408,Predators, • Jere Karalahti• 2003 conditional pick (#117-Teemu Lassila), • Cliff Ronning,Kings,1,2,2002,3,16
8409,Senators, • Benoit Brunet, • 2003 sixth round pick (#196-Elias Granath),Stars,1,1,2002,3,16
8410,Stars, • 2003 sixth round pick (#196-Elias Granath), • Benoit Brunet,Senators,1,1,2002,3,16
8411,Flames, • 2003 conditional pick (not exercised?), • Jukka Hentunen,Predators,1,1,2002,3,17
8412,Flyers, • Bill Tibbetts / Billy Tibbetts, • Kent Manderville,Penguins,1,1,2002,3,17
8413,Penguins, • Kent Manderville, • Bill Tibbetts / Billy Tibbetts,Flyers,1,1,2002,3,17
8414,Predators, • Jukka Hentunen, • 2003 conditional pick (not exercised?),Flames,1,1,2002,3,17
8416,Panthers, • Igor Ulanov• Filip Novak• 2002 first round pick (#10-Eric Nystrom)• 2002 second round pick (#40-Rob Globke)• 2003 fourth round pick (#116-Guillaume Desbiens), • Pavel Bure• 2002 second round pick (#33-Lee Falardeau),Rangers,2,5,2002,3,18
8417,Rangers, • Pavel Bure• 2002 second round pick (#33-Lee Falardeau), • Igor Ulanov• Filip Novak• 2002 first round pick (#10-Eric Nystrom)• 2002 second round pick (#40-Rob Globke)• 2003 fourth round pick (#116-Guillaume Desbiens),Panthers,5,2,2002,3,18
8419,Avalanche, • Darius Kasparaitis, • Ville Nieminen• Rick Berry,Penguins,2,1,2002,3,19
8420,Blackhawks, • Lyle Odelein, • Jaroslav Spacek• 2003 second round pick (#46-Dan Fritsche),BlueJackets,2,1,2002,3,19
8421,BlueJackets, • Jamie Allison, • Blake Sloan,Flames,1,1,2002,3,19
8422,BlueJackets, • Jaroslav Spacek• 2003 second round pick (#46-Dan Fritsche), • Lyle Odelein,Blackhawks,1,2,2002,3,19
8423,Bruins, • Jeff Norton, • 2002 sixth round pick (#196-Mikael Vuorio),Panthers,1,1,2002,3,19
8424,Canadiens, • Stephane Fiset, • future considerations (conditional draft pick (not exercised?)),Kings,1,1,2002,3,19
8425,Capitals, • Maxime Ouellet• 2002 first round pick (#26-Martin Vagner)• 2002 second round pick (#59-Maxime Daigneault)• 2002 third round pick (#92-Derek Krestanovich), • Adam Oates,Flyers,1,4,2002,3,19
8427,Devils, • Joe Nieuwendyk• Jamie Langenbrunner, • Jason Arnott• Randy McKay• 2002 first round pick (#20-Daniel Paille),Stars,3,2,2002,3,19
8428,Devils, • Stephane Richer, • 2003 seventh round pick (#229-Stephen Dixon) (conditional 2002 draft pick per HN),Penguins,1,1,2002,3,19
8429,Flames, • Blake Sloan, • Jamie Allison,BlueJackets,1,1,2002,3,19
8430,Flyers, • Adam Oates, • Maxime Ouellet• 2002 first round pick (#26-Martin Vagner)• 2002 second round pick (#59-Maxime Daigneault)• 2002 third round pick (#92-Derek Krestanovich),Capitals,4,1,2002,3,19
8431,Islanders, • Darren Van Impe, • 2003 fifth round pick (#152-Brady Murray),Panthers,1,1,2002,3,19
8432,Kings, • future considerations (conditional draft pick (not exercised?)), • Stephane Fiset,Canadiens,1,1,2002,3,19
8433,Oilers, • Mike York• 2002 fourth round pick (#106-Ivan Koltsov), • Tom Poti• Rem Murray,Rangers,2,2,2002,3,19
8434,Panthers, • 2002 sixth round pick (#196-Mikael Vuorio), • Jeff Norton,Bruins,1,1,2002,3,19
8435,Panthers, • 2003 fifth round pick (#152-Brady Murray), • Darren Van Impe,Islanders,1,1,2002,3,19
8436,Penguins, • 2003 seventh round pick (#229-Stephen Dixon) (conditional 2002 draft pick per HN), • Stephane Richer,Devils,1,1,2002,3,19
8437,Penguins, • Ville Nieminen• Rick Berry, • Darius Kasparaitis,Avalanche,1,2,2002,3,19
8438,Predators, • Peter Smrek, • Richard Lintner,Rangers,1,1,2002,3,19
8439,Rangers, • Richard Lintner, • Peter Smrek,Predators,1,1,2002,3,19
8440,Rangers, • Tom Poti• Rem Murray, • Mike York• 2002 fourth round pick (#106-Ivan Koltsov),Oilers,2,2,2002,3,19
8443,Stars, • Jason Arnott• Randy McKay• 2002 first round pick (#20-Daniel Paille), • Joe Nieuwendyk• Jamie Langenbrunner,Devils,2,3,2002,3,19
8447,Bruins, • Darryl Laplante, • Greg Crozier,Wild,1,1,2002,3,19
8448,Wild, • Greg Crozier, • Darryl Laplante,Bruins,1,1,2002,3,19
8449,Bruins, • Sean Brown, • Bobby Allen,Oilers,1,1,2002,3,19
8452,Oilers, • Bobby Allen, • Sean Brown,Bruins,1,1,2002,3,19
8453,Bruins, • rights to Kris Vernarsky, • Richard Jackman / Ric Jackman,MapleLeafs,1,1,2002,5,13
